Year: 2011  Month: 11  ID: BAT  ARGOS:  8987  Name: ALEXANDER (TT!)     
Lat: 79.05S  Lon: 170.66E  Elev:   55m
2011 305 11  1 0000  -17.9  979.0   10.8  209.0  444.0  444.0
2011 305 11  1 0100  -18.4  979.3   11.0  200.1  444.0  444.0
2011 305 11  1 0200  -18.0  979.5   10.5  211.3  444.0  444.0
2011 305 11  1 0300  -17.9  979.4    9.8  207.8  444.0  444.0
2011 305 11  1 0400  -18.1  979.5    9.2  207.2  444.0  444.0
2011 305 11  1 0500  -18.2  979.5    9.4  212.2  444.0  444.0
2011 305 11  1 0600  -18.4  979.8    9.5  208.1  444.0  444.0
2011 305 11  1 0700  -18.8  980.2    8.6  215.6  444.0  444.0
2011 305 11  1 0800  -18.8  980.6    8.8  216.7  444.0  444.0
2011 305 11  1 0900  -18.8  980.8    9.9  206.3  444.0  444.0
2011 305 11  1 1000  -19.5  981.3    9.6  210.5  444.0  444.0
2011 305 11  1 1100  -20.0  982.0    9.8  214.8  444.0  444.0
2011 305 11  1 1200  -20.7  982.5    9.4  218.9  444.0  444.0
2011 305 11  1 1300  -21.4  982.7    9.1  218.3  444.0  444.0
2011 305 11  1 1400  -22.4  982.7    8.8  224.7  444.0  444.0
2011 305 11  1 1500  -23.0  982.7   10.0  233.9  444.0  444.0
2011 305 11  1 1600  -22.9  982.8   10.1  223.1  444.0  444.0
2011 305 11  1 1700  -22.6  983.1   10.4  219.8  444.0  444.0
2011 305 11  1 1800  -21.6  983.2    9.0  219.4  444.0  444.0
2011 305 11  1 1900  -20.9  983.4   10.8  213.6  444.0  444.0
2011 305 11  1 2000  -18.5  983.6   11.2  215.0  444.0  444.0
2011 305 11  1 2100  -17.1  983.8    9.7  214.8  444.0  444.0
2011 305 11  1 2200  -15.5  984.2   11.4  218.9  444.0  444.0
2011 305 11  1 2300  -13.6  984.8   12.8  213.7  444.0  444.0
2011 306 11  2 0000  -13.6  985.1   13.5  210.1  444.0  444.0
2011 306 11  2 0100  -14.8  985.5   13.5  221.3  444.0  444.0
2011 306 11  2 0200  -13.4  985.8   12.6  217.8  444.0  444.0
2011 306 11  2 0300  -12.8  986.4   12.5  202.8  444.0  444.0
2011 306 11  2 0400  -14.1  987.4   10.4  202.5  444.0  444.0
2011 306 11  2 0500  -14.4  988.3   10.5  201.2  444.0  444.0
2011 306 11  2 0600  -14.8  989.1   10.0  210.3  444.0  444.0
2011 306 11  2 0700  -15.7  990.1    9.1  211.8  444.0  444.0
2011 306 11  2 0800  -17.1  990.8    9.4  216.7  444.0  444.0
2011 306 11  2 0900  -17.7  991.6    9.9  221.0  444.0  444.0
2011 306 11  2 1000  -18.2  992.5    9.3  217.1  444.0  444.0
2011 306 11  2 1100  -18.8  993.0    9.6  211.4  444.0  444.0
2011 306 11  2 1200  -20.4  993.8    9.0  219.8  444.0  444.0
2011 306 11  2 1300  -20.9  994.7    9.3  220.4  444.0  444.0
2011 306 11  2 1400  -20.3  995.8   10.2  214.8  444.0  444.0
2011 306 11  2 1500  -19.9  996.5   11.0  217.9  444.0  444.0
2011 306 11  2 1600  -21.0  997.7   10.5  219.7  444.0  444.0
2011 306 11  2 1700  -19.6  998.1   11.4  220.5  444.0  444.0
2011 306 11  2 1800  -19.0  999.0    8.8  220.4  444.0  444.0
2011 306 11  2 1900  -18.8  999.5    9.3  220.0  444.0  444.0
2011 306 11  2 2000  -18.9 1000.7    9.2  228.1  444.0  444.0
2011 306 11  2 2100  -19.0 1001.0   10.3  225.5  444.0  444.0
2011 306 11  2 2200  -18.8 1001.9   10.4  219.0  444.0  444.0
2011 306 11  2 2300  -18.1 1002.6   10.5  226.0  444.0  444.0
2011 307 11  3 0000  -18.0 1003.3   10.4  223.0  444.0  444.0
2011 307 11  3 0100  -17.7 1003.8    9.6  216.6  444.0  444.0
2011 307 11  3 0200  -17.5 1004.2   10.1  209.0  444.0  444.0
2011 307 11  3 0300  -16.7 1004.7    9.4  208.4  444.0  444.0
2011 307 11  3 0400  -17.1 1005.3   10.8  213.2  444.0  444.0
2011 307 11  3 0500  -17.1 1005.7   10.6  213.1  444.0  444.0
2011 307 11  3 0600  -17.0 1006.1   11.6  215.3  444.0  444.0
2011 307 11  3 0700  -17.2 1006.7   10.9  213.3  444.0  444.0
2011 307 11  3 0800  -17.9 1007.3    9.9  209.3  444.0  444.0
2011 307 11  3 0900  -18.7 1007.5    8.2  206.0  444.0  444.0
2011 307 11  3 1000  -19.4 1007.8    9.3  208.5  444.0  444.0
2011 307 11  3 1100  -19.3 1007.6   10.2  205.1  444.0  444.0
2011 307 11  3 1200  -19.4 1007.7   10.9  212.4  444.0  444.0
2011 307 11  3 1300  -20.0 1008.0   10.5  219.7  444.0  444.0
2011 307 11  3 1400  -19.7 1008.0   11.1  218.4  444.0  444.0
2011 307 11  3 1500  -20.4 1008.1   10.1  219.0  444.0  444.0
2011 307 11  3 1600  -19.9 1007.9   12.1  222.5  444.0  444.0
2011 307 11  3 1700  -20.3 1007.8   11.9  228.8  444.0  444.0
2011 307 11  3 1800  -20.6 1007.7   11.7  228.9  444.0  444.0
2011 307 11  3 1900  -20.9 1008.0   12.6  229.8  444.0  444.0
2011 307 11  3 2000  -20.6 1008.0   12.2  223.1  444.0  444.0
2011 307 11  3 2100  -19.7 1007.5   14.1  232.5  444.0  444.0
2011 307 11  3 2200  -19.2 1008.1   12.8  228.4  444.0  444.0
2011 307 11  3 2300  -18.7 1008.0   12.5  230.4  444.0  444.0
2011 308 11  4 0000  -18.3 1007.4   13.2  239.2  444.0  444.0
2011 308 11  4 0100  -18.1 1007.4   11.9  232.3  444.0  444.0
2011 308 11  4 0200  -17.1 1007.1   13.3  235.2  444.0  444.0
2011 308 11  4 0300  -16.9 1006.5   11.6  238.6  444.0  444.0
2011 308 11  4 0400  -16.4 1005.7   11.7  242.8  444.0  444.0
2011 308 11  4 0500  -16.2 1005.4   11.0  239.9  444.0  444.0
2011 308 11  4 0600  -16.2 1005.1   10.4  236.8  444.0  444.0
2011 308 11  4 0700  -16.4 1004.6   10.5  230.9  444.0  444.0
2011 308 11  4 0800  -16.9 1004.3   10.5  235.6  444.0  444.0
2011 308 11  4 0900  -17.5 1004.0   10.7  229.3  444.0  444.0
2011 308 11  4 1000  -18.0 1003.5   10.0  230.7  444.0  444.0
2011 308 11  4 1100  -18.1 1003.1   11.3  226.6  444.0  444.0
2011 308 11  4 1200  -18.6 1002.6   11.0  230.4  444.0  444.0
2011 308 11  4 1300  -19.0 1002.5   10.3  226.2  444.0  444.0
2011 308 11  4 1400  -19.8 1002.2    9.6  221.1  444.0  444.0
