Year: 2011  Month: 11  ID: BAT  ARGOS:  8987  Name: ALEXANDER (TT!)     
Lat: 79.05S  Lon: 170.66E  Elev:   55m
2011 305 11  1 0000  -17.8  979.0    9.1  175.0  444.0  444.0
2011 305 11  1 0100  -18.4  979.3    9.4  175.0  444.0  444.0
2011 305 11  1 0200  -18.0  979.5    9.0  175.0  444.0  444.0
2011 305 11  1 0300  -18.0  979.4    7.9  175.0  444.0  444.0
2011 305 11  1 0400  -18.3  979.5    7.3  175.0  444.0  444.0
2011 305 11  1 0500  -18.4  979.5    7.5  175.0  444.0  444.0
2011 305 11  1 0600  -18.7  979.8    7.6  175.0  444.0  444.0
2011 305 11  1 0700  -19.3  980.2    6.7  175.0  444.0  444.0
2011 305 11  1 0800  -19.4  980.6    6.9  175.0  444.0  444.0
2011 305 11  1 0900  -19.4  980.8    7.4  175.0  444.0  444.0
2011 305 11  1 1000  -20.1  981.3    7.7  175.0  444.0  444.0
2011 305 11  1 1100  -20.6  982.0    7.7  175.0  444.0  444.0
2011 305 11  1 1200  -21.4  982.5    7.1  175.0  444.0  444.0
2011 305 11  1 1300  -22.1  982.7    6.8  175.0  444.0  444.0
2011 305 11  1 1400  -23.3  982.7    6.3  175.0  444.0  444.0
2011 305 11  1 1500  -23.7  982.7    7.4  175.0  444.0  444.0
2011 305 11  1 1600  -23.5  982.8    7.9  175.0  444.0  444.0
2011 305 11  1 1700  -23.1  983.1    8.6  175.0  444.0  444.0
2011 305 11  1 1800  -22.2  983.2    7.0  175.0  444.0  444.0
2011 305 11  1 1900  -21.3  983.4    8.8  175.0  444.0  444.0
2011 305 11  1 2000  -19.2  983.6    8.7  175.0  444.0  444.0
2011 305 11  1 2100  -17.6  983.8    7.5  175.0  444.0  444.0
2011 305 11  1 2200  -16.0  984.2    9.0  175.0  444.0  444.0
2011 305 11  1 2300  -14.1  984.8   10.7  175.0  444.0  444.0
2011 306 11  2 0000  -13.8  985.1   11.3  175.0  444.0  444.0
2011 306 11  2 0100  -15.1  985.5   11.6  175.0  444.0  444.0
2011 306 11  2 0200  -13.8  985.8   10.1  175.0  444.0  444.0
2011 306 11  2 0300  -13.2  986.4   10.1  175.0  444.0  444.0
2011 306 11  2 0400  -14.3  987.4    8.5  175.0  444.0  444.0
