Year: 2011  Month: 11  ID: BAT  ARGOS:  8987  Name: ALEXANDER (TT!)     
Lat: 79.05S  Lon: 170.66E  Elev:   55m
2011 305 11  1 0000  -17.7  979.0    9.4  211.4  444.0  444.0
2011 305 11  1 0100  -18.2  979.3    9.5  203.9  444.0  444.0
2011 305 11  1 0200  -17.8  979.5    9.3  214.3  444.0  444.0
2011 305 11  1 0300  -17.8  979.4    8.2  213.6  444.0  444.0
2011 305 11  1 0400  -18.0  979.5    7.5  214.1  444.0  444.0
2011 305 11  1 0500  -18.2  979.5    7.7  217.9  444.0  444.0
2011 305 11  1 0600  -18.4  979.8    7.8  211.5  444.0  444.0
2011 305 11  1 0700  -19.0  980.2    7.0  221.6  444.0  444.0
2011 305 11  1 0800  -19.0  980.6    7.2  218.8  444.0  444.0
2011 305 11  1 0900  -19.1  980.8    7.7  211.3  444.0  444.0
2011 305 11  1 1000  -19.8  981.3    7.8  215.4  444.0  444.0
2011 305 11  1 1100  -20.3  982.0    7.9  216.4  444.0  444.0
2011 305 11  1 1200  -21.0  982.5    7.5  222.2  444.0  444.0
2011 305 11  1 1300  -21.8  982.7    7.1  223.2  444.0  444.0
2011 305 11  1 1400  -22.9  982.7    6.6  229.3  444.0  444.0
2011 305 11  1 1500  -23.3  982.7    7.9  236.9  444.0  444.0
2011 305 11  1 1600  -23.1  982.8    8.1  227.1  444.0  444.0
2011 305 11  1 1700  -22.8  983.1    8.8  224.4  444.0  444.0
2011 305 11  1 1800  -21.8  983.2    7.3  224.4  444.0  444.0
2011 305 11  1 1900  -21.0  983.4    9.1  217.4  444.0  444.0
2011 305 11  1 2000  -18.9  983.6    9.0  220.9  444.0  444.0
2011 305 11  1 2100  -17.3  983.8    7.8  218.3  444.0  444.0
2011 305 11  1 2200  -15.7  984.2    9.5  220.4  444.0  444.0
2011 305 11  1 2300  -13.7  984.8   11.0  218.3  444.0  444.0
2011 306 11  2 0000  -13.5  985.1   11.5  213.0  444.0  444.0
2011 306 11  2 0100  -14.8  985.5   11.8  224.7  444.0  444.0
2011 306 11  2 0200  -13.5  985.8   10.5  222.1  444.0  444.0
2011 306 11  2 0300  -12.9  986.4   10.3  205.8  444.0  444.0
2011 306 11  2 0400  -14.0  987.4    8.7  206.2  444.0  444.0
2011 306 11  2 0500  -14.4  988.3    8.8  205.8  444.0  444.0
2011 306 11  2 0600  -14.9  989.1    8.2  214.4  444.0  444.0
2011 306 11  2 0700  -15.7  990.1    7.6  215.7  444.0  444.0
2011 306 11  2 0800  -17.2  990.8    7.7  219.5  444.0  444.0
2011 306 11  2 0900  -17.9  991.6    8.1  224.0  444.0  444.0
2011 306 11  2 1000  -18.6  992.5    7.5  220.0  444.0  444.0
2011 306 11  2 1100  -19.1  993.0    7.7  215.6  444.0  444.0
2011 306 11  2 1200  -20.7  993.8    7.2  223.1  444.0  444.0
2011 306 11  2 1300  -21.3  994.7    7.4  226.6  444.0  444.0
2011 306 11  2 1400  -20.8  995.8    8.1  218.4  444.0  444.0
2011 306 11  2 1500  -20.1  996.5    9.3  220.1  444.0  444.0
2011 306 11  2 1600  -21.2  997.7    8.5  225.9  444.0  444.0
2011 306 11  2 1700  -19.8  998.1    9.3  226.5  444.0  444.0
2011 306 11  2 1800  -19.2  999.0    7.2  223.6  444.0  444.0
2011 306 11  2 1900  -18.8  999.5    8.1  224.7  444.0  444.0
2011 306 11  2 2000  -18.9 1000.7    7.5  232.0  444.0  444.0
2011 306 11  2 2100  -19.0 1001.0    8.6  229.6  444.0  444.0
2011 306 11  2 2200  -18.7 1001.9    9.2  223.0  444.0  444.0
2011 306 11  2 2300  -18.0 1002.6    9.1  227.9  444.0  444.0
2011 307 11  3 0000  -17.8 1003.3    8.8  225.1  444.0  444.0
2011 307 11  3 0100  -17.5 1003.8    8.4  222.3  444.0  444.0
2011 307 11  3 0200  -17.3 1004.2    8.7  214.3  444.0  444.0
2011 307 11  3 0300  -16.6 1004.7    8.2  214.3  444.0  444.0
2011 307 11  3 0400  -17.0 1005.3    9.1  214.1  444.0  444.0
2011 307 11  3 0500  -17.0 1005.7    8.7  217.1  444.0  444.0
2011 307 11  3 0600  -17.0 1006.1   10.0  216.4  444.0  444.0
2011 307 11  3 0700  -17.3 1006.7    9.0  217.0  444.0  444.0
2011 307 11  3 0800  -18.1 1007.3    7.8  214.4  444.0  444.0
2011 307 11  3 0900  -19.0 1007.5    6.2  209.7  444.0  444.0
2011 307 11  3 1000  -19.7 1007.8    7.4  210.4  444.0  444.0
2011 307 11  3 1100  -19.6 1007.6    8.1  206.8  444.0  444.0
2011 307 11  3 1200  -19.8 1007.7    8.9  217.2  444.0  444.0
2011 307 11  3 1300  -20.5 1008.0    8.2  224.5  444.0  444.0
2011 307 11  3 1400  -20.1 1008.0    9.1  221.0  444.0  444.0
2011 307 11  3 1500  -20.7 1008.1    8.4  220.6  444.0  444.0
2011 307 11  3 1600  -20.1 1007.9   10.0  222.8  444.0  444.0
2011 307 11  3 1700  -20.4 1007.8   10.0  230.9  444.0  444.0
