Year: 2011  Month: 08  ID: BAT  ARGOS:  8987  Name: ALEXANDER (TT!)   
Lat: 79.05S  Lon: 170.66E  Elev:   55m                                
2011 213  8  1 0000  -16.1  999.7    7.1  217.1   87.6  444.0
2011 213  8  1 0100  -15.9 1000.7    7.8  227.8   87.9  444.0
2011 213  8  1 0200  -15.7 1001.7    9.0  236.4   88.1  444.0
2011 213  8  1 0300  -15.4 1002.6    9.2  233.9   88.2  444.0
2011 213  8  1 0400  -14.7 1003.5    7.8  237.7   89.1  444.0
2011 213  8  1 0500  -14.0 1004.4    7.5  245.4   89.5  444.0
2011 213  8  1 0600  -13.5 1005.3    6.9  241.9   90.6  444.0
2011 213  8  1 0700  -11.3 1006.4    5.3  219.2   93.0  444.0
2011 213  8  1 0800  -10.4 1007.2    6.4  186.1   93.4  444.0
2011 213  8  1 0900  -10.4 1008.0    6.9  194.8   93.4  444.0
2011 213  8  1 1000  -10.2 1008.7    6.8  193.9   93.6  444.0
2011 213  8  1 1100   -9.9 1009.3    6.7  189.0   93.9  444.0
2011 213  8  1 1200   -9.9 1010.4    6.6  175.4   93.8  444.0
2011 213  8  1 1300  -10.7 1011.0    7.1  177.7   93.1  444.0
2011 213  8  1 1400  -11.6 1011.6    6.5  176.7   92.1  444.0
2011 213  8  1 1500  -12.4 1012.2    6.5  181.8   90.2  444.0
2011 213  8  1 1600  -13.2 1013.0    6.8  196.3   89.8  444.0
2011 213  8  1 1700  -14.0 1013.6    6.7  196.4   89.4  444.0
2011 213  8  1 1800  -14.8 1013.7    7.9  208.2   88.8  444.0
2011 213  8  1 1900  -15.8 1014.5    7.2  220.5   88.4  444.0
2011 213  8  1 2000  -15.6 1014.9    7.6  222.6   88.6  444.0
2011 213  8  1 2100  -15.6 1015.8    8.2  218.0   88.3  444.0
2011 213  8  1 2200  -15.7 1016.1    8.3  222.8   87.9  444.0
2011 213  8  1 2300  -15.6 1016.5    8.8  221.1   87.7  444.0
2011 214  8  2 0000  -16.1 1017.1    8.3  216.6   87.2  444.0
2011 214  8  2 0100  -16.7 1017.3    7.7  227.9   86.4  444.0
2011 214  8  2 0200  -17.5 1017.4    9.1  221.6   85.8  444.0
2011 214  8  2 0300  -17.9 1017.5    8.2  228.7   83.8  444.0
2011 214  8  2 0400  -18.3 1017.7    8.3  229.8   83.0  444.0
2011 214  8  2 0500  -18.8 1017.9    9.1  222.1   81.7  444.0
2011 214  8  2 0600  -19.5 1018.2    8.4  220.2   80.9  444.0
2011 214  8  2 0700  -20.1 1018.4    8.7  211.8   80.5  444.0
2011 214  8  2 0800  -20.2 1018.8    9.5  217.5   80.3  444.0
2011 214  8  2 0900  -20.8 1019.1    9.1  217.4   79.1  444.0
2011 214  8  2 1000  -21.1 1019.4    8.5  211.1   77.6  444.0
2011 214  8  2 1100  -22.1 1019.8    7.4  222.4   75.4  444.0
2011 214  8  2 1200  -22.7 1020.0    6.9  218.1   75.9  444.0
2011 214  8  2 1300  -23.7 1020.1    5.8  213.2   75.1  444.0
2011 214  8  2 1400  -24.6 1020.2    6.1  211.8   75.4  444.0
2011 214  8  2 1500  -24.7 1020.0    5.6  217.6   74.8  444.0
2011 214  8  2 1600  -25.5 1020.0    5.0  197.4   74.9  444.0
2011 214  8  2 1700  -24.0 1020.1    4.6  189.9   73.7  444.0
2011 214  8  2 1800  -24.5 1019.9    4.2  183.0   71.7  444.0
2011 214  8  2 1900  -25.3 1019.7    2.9  181.8   72.7  444.0
2011 214  8  2 2000  -25.2 1019.8    2.8  244.5   74.7  444.0
2011 214  8  2 2100  -24.1 1019.6    2.2  244.5   71.9  444.0
2011 214  8  2 2200  -24.8 1019.5    2.3  243.1   72.3  444.0
2011 214  8  2 2300  -18.2 1019.1    3.1  246.6   72.5  444.0
2011 215  8  3 0000  -23.4 1018.9    4.9  268.9   81.3  444.0
2011 215  8  3 0100  -21.9 1018.8    4.0  222.0   85.7  444.0
2011 215  8  3 0200  -22.0 1018.5    5.5  221.7   76.8  444.0
2011 215  8  3 0300  -21.4 1018.6    5.8  249.2   77.5  444.0
2011 215  8  3 0400  -19.9 1018.6    7.9  228.6   73.7  444.0
2011 215  8  3 0500  -21.3 1018.3    4.7  218.6   74.9  444.0
2011 215  8  3 0600  -22.5 1018.2    6.3  222.8   76.5  444.0
2011 215  8  3 0700  -23.0 1018.2    5.0  234.9   81.8  444.0
2011 215  8  3 0800  -23.2 1018.4    5.0  243.7   77.0  444.0
2011 215  8  3 0900  -25.6 1018.0    5.9  267.7   78.3  444.0
2011 215  8  3 1000  -23.7 1018.1    6.2  236.4   79.2  444.0
2011 215  8  3 1100  -26.0 1018.5    3.7  276.9   78.8  444.0
2011 215  8  3 1200  -24.2 1018.0    8.8  238.7   82.5  444.0
2011 215  8  3 1300  -25.8 1018.3    7.7  217.4   79.2  444.0
2011 215  8  3 1400  -25.7 1018.4    6.5  215.3   76.0  444.0
2011 215  8  3 1500  -19.8 1018.8    6.3  202.7   65.3  444.0
2011 215  8  3 1600  -24.4 1018.3    4.3  264.1   77.7  444.0
2011 215  8  3 1700  -23.5 1018.1    6.9  266.8   78.6  444.0
2011 215  8  3 1800  -27.2 1018.3    6.2  232.8   78.1  444.0
2011 215  8  3 1900  -22.2 1018.5    6.8  205.7   70.2  444.0
2011 215  8  3 2000  -24.4 1018.6    5.7  250.3   78.5  444.0
2011 215  8  3 2100  -23.2 1018.5    4.7  249.4   79.8  444.0
2011 215  8  3 2200  -21.4 1018.4    3.8  247.4   78.5  444.0
2011 215  8  3 2300  -24.5 1018.3    4.1  299.4   82.0  444.0
2011 216  8  4 0000  -29.3 1017.7    4.4  290.5   75.8  444.0
2011 216  8  4 0100  -29.0 1017.1    4.2  305.3   75.5  444.0
2011 216  8  4 0200  -26.5 1016.5    5.8  309.6   78.3  444.0
2011 216  8  4 0300  -23.6 1016.5    4.9  301.4   81.2  444.0
2011 216  8  4 0400  -25.7 1016.5    0.7  299.6   79.2  444.0
2011 216  8  4 0500  -24.8 1016.0    3.1  291.3   79.8  444.0
2011 216  8  4 0600  -22.6 1015.1    3.5  324.6   81.1  444.0
2011 216  8  4 0700  -26.9 1014.0    4.1  353.6   74.0  444.0
2011 216  8  4 0800  -29.6 1013.2    3.9  312.4   75.2  444.0
2011 216  8  4 0900  -25.6 1013.0    2.6  295.6   79.1  444.0
2011 216  8  4 1000  -23.1 1011.6    3.4  319.6   81.3  444.0
2011 216  8  4 1100  -28.4 1010.5    4.0  322.6   76.1  444.0
2011 216  8  4 1200  -27.2 1009.3    3.7  326.7   78.2  444.0
2011 216  8  4 1300  -26.7 1007.4    2.8  331.7   77.7  444.0
2011 216  8  4 1400  -25.0 1006.1    4.8  324.4   79.3  444.0
2011 216  8  4 1500  -24.5 1004.0    1.3  311.7   79.7  444.0
2011 216  8  4 1600  -22.6 1003.7    3.8  249.3   81.2  444.0
2011 216  8  4 1700  -22.8 1002.4    4.9  259.3   81.4  444.0
