Year: 2008  Month: 07  ID: PGN  ARGOS: 21357  Name: Pegasus North       
Lat: 77.96S  Lon: 166.51E  Elev:    8m
2008 183  7  1 0000  -33.0  987.3    0.0    0.0   77.8  444.0
2008 183  7  1 0100  -31.8  987.1    0.0    0.0   79.5  444.0
2008 183  7  1 0200  -31.9  986.8    0.0    0.0   79.5  444.0
2008 183  7  1 0300  -31.9  986.7    0.6   82.0   79.5  444.0
2008 183  7  1 0400  -31.1  986.7    0.0    0.0   80.0  444.0
2008 183  7  1 0500  -30.6  986.5    0.4  198.0   80.4  444.0
2008 183  7  1 0600  -30.6  986.4    0.0    0.0   80.4  444.0
2008 183  7  1 0700  -30.9  986.0    0.0    0.0   80.4  444.0
2008 183  7  1 0800  -31.0  986.0    1.6   49.0   80.0  444.0
2008 183  7  1 0900  -30.5  986.1    0.0    0.0   80.8  444.0
2008 183  7  1 1000  -30.2  986.2    1.0  101.0   81.3  444.0
2008 183  7  1 1100  -30.6  986.4    0.6   86.0   80.4  444.0
2008 183  7  1 1200  -30.4  986.4    0.0    0.0   80.8  444.0
2008 183  7  1 1300  -29.1  986.6    0.0    0.0   81.7  444.0
2008 183  7  1 1400  -29.1  986.8    1.0   66.0   82.6  444.0
2008 183  7  1 1500  -29.8  987.3    0.0    0.0   81.7  444.0
2008 183  7  1 1600  -29.9  987.6    0.8   73.0   81.7  444.0
2008 183  7  1 1700  -29.8  988.0    1.2   52.0   82.6  444.0
2008 183  7  1 1800  -30.4  988.5    1.6   59.0   80.8  444.0
2008 183  7  1 1900  -30.5  989.1    0.4  190.0   81.3  444.0
2008 183  7  1 2000  -31.8  989.7    1.0   76.0   79.5  444.0
2008 183  7  1 2100  -32.0  990.5    0.2  148.0   79.1  444.0
2008 183  7  1 2200  -31.6  991.6    1.0   62.0   80.4  444.0
2008 183  7  1 2300  -37.0  992.7    1.4   34.0   74.2  444.0
2008 184  7  2 0000  -38.5  993.7    3.1   10.0   72.0  444.0
2008 184  7  2 0100  -37.0  994.7    2.9   14.0   74.2  444.0
2008 184  7  2 0200  -36.2  995.1    2.7   10.0   75.6  444.0
2008 184  7  2 0300  -38.8  996.1    3.7   41.0   71.2  444.0
2008 184  7  2 0400  -40.5  996.8    3.9   32.0   68.5  444.0
2008 184  7  2 0500  -40.6  997.4    2.9   25.0   68.1  444.0
2008 184  7  2 0600  -37.8  997.8    2.1   39.0   72.5  444.0
2008 184  7  2 0700  -35.1  998.5    1.0   59.0   76.0  444.0
2008 184  7  2 0800  -38.1  999.1    1.0  323.0   71.2  444.0
2008 184  7  2 0900  -37.4  999.9    2.3  360.0   72.9  444.0
2008 184  7  2 1000  -35.6 1000.7    1.8  360.0   74.7  444.0
2008 184  7  2 1100  -32.9 1001.6    1.2  326.0   78.6  444.0
2008 184  7  2 1200  -35.6 1002.4    1.2  278.0   76.0  444.0
2008 184  7  2 1300  -33.8 1002.9    2.3  309.0   77.8  444.0
2008 184  7  2 1400  -33.0 1003.5    1.6  298.0   77.3  444.0
2008 184  7  2 1500  -34.8 1004.1    0.6  291.0   76.9  444.0
2008 184  7  2 1600  -33.2 1004.6    2.9   35.0   71.6  444.0
2008 184  7  2 1700  -38.6 1005.3    4.1   10.0   71.6  444.0
2008 184  7  2 1800  -38.1 1005.3    4.7   28.0   71.6  444.0
2008 184  7  2 1900  -38.6 1006.0    4.3   37.0   71.2  444.0
2008 184  7  2 2000  -39.8 1006.5    3.5   28.0   69.8  444.0
2008 184  7  2 2100  -41.1 1007.1    2.9   39.0   67.6  444.0
2008 184  7  2 2200  -41.8 1007.6    2.7   44.0   67.6  444.0
2008 184  7  2 2300  -41.8 1007.4    2.3   53.0   66.8  444.0
2008 185  7  3 0000  -41.0 1007.5    2.7   42.0   68.1  444.0
2008 185  7  3 0100  -42.5 1007.7    2.3   34.0   65.9  444.0
2008 185  7  3 0200  -42.8 1008.0    0.8   89.0   65.4  444.0
2008 185  7  3 0300  -44.0 1008.7    1.9   49.0   63.7  444.0
2008 185  7  3 0400  -43.9 1009.0    1.6   49.0   64.1  444.0
2008 185  7  3 0500  -44.6 1009.0    2.3   31.0   62.8  444.0
2008 185  7  3 0600  -45.1 1008.8    0.8   27.0   62.4  444.0
2008 185  7  3 0700  -43.8 1009.1    1.6   24.0   62.8  444.0
2008 185  7  3 0800  -40.1 1009.2    0.8  360.0   66.8  444.0
2008 185  7  3 0900  -42.6 1009.7    1.0  120.0   65.4  444.0
2008 185  7  3 1000  -44.8 1009.8    1.9   69.0   63.2  444.0
2008 185  7  3 1100  -46.0 1010.0    1.8   21.0   61.0  444.0
2008 185  7  3 1200  -45.2 1010.6    1.6   44.0   61.9  444.0
2008 185  7  3 1300  -41.6 1010.5    2.7   28.0   66.8  444.0
2008 185  7  3 1400  -38.6 1011.0    2.9   32.0   70.7  444.0
2008 185  7  3 1500  -40.8 1010.7    2.7   60.0   67.6  444.0
2008 185  7  3 1600  -42.4 1010.6    2.5   48.0   65.9  444.0
2008 185  7  3 1700  -41.9 1010.8    2.5   49.0   66.3  444.0
2008 185  7  3 1800  -42.9 1010.9    3.1   45.0   65.0  444.0
2008 185  7  3 1900  -43.1 1011.5    0.6   62.0   64.6  444.0
2008 185  7  3 2000  -43.9 1011.2    1.0   52.0   63.7  444.0
2008 185  7  3 2100  -44.9 1011.1    0.2   27.0   62.8  444.0
2008 185  7  3 2200  -45.2 1010.8    0.0    0.0   62.4  444.0
2008 185  7  3 2300  -43.5 1011.2    0.0    0.0   64.1  444.0
2008 186  7  4 0000  -42.8 1011.3    0.0    0.0   64.6  444.0
2008 186  7  4 0100  -43.0 1011.2    0.6   55.0   64.6  444.0
2008 186  7  4 0200  -41.5 1010.7    0.0    0.0   65.9  444.0
2008 186  7  4 0300  -38.6 1010.4    1.8   31.0   72.9  444.0
2008 186  7  4 0400  -35.1 1010.3    0.8   32.0   76.0  444.0
2008 186  7  4 0500  -39.8 1009.8    1.0    7.0   70.3  444.0
2008 186  7  4 0600  -40.1 1009.6    0.2  166.0   69.0  444.0
2008 186  7  4 0700  -38.6 1009.2    0.0    0.0   69.0  444.0
2008 186  7  4 0800  -38.9 1008.9    0.8   98.0   69.8  444.0
2008 186  7  4 0900  -38.9 1008.8    0.6  159.0   70.3  444.0
2008 186  7  4 1000  -40.6 1008.4    0.8   42.0   68.5  444.0
2008 186  7  4 1100  -43.4 1008.3    1.2   49.0   64.6  444.0
2008 186  7  4 1200  -43.0 1008.2    1.9   34.0   65.0  444.0
2008 186  7  4 1300  -43.4 1008.0    0.0    0.0   64.1  444.0
2008 186  7  4 1400  -44.5 1007.8    1.6  104.0   63.2  444.0
2008 186  7  4 1500  -44.8 1007.3    1.0   53.0   62.4  444.0
2008 186  7  4 1600  -46.0 1007.8    1.4   15.0   61.5  444.0
2008 186  7  4 1700  -46.0 1008.3    1.2   17.0   61.5  444.0
2008 186  7  4 1800  -42.9 1008.7    2.1   17.0   65.4  444.0
2008 186  7  4 1900  -41.8 1008.7    1.4   25.0   66.3  444.0
2008 186  7  4 2000  -40.9 1008.9    1.9   14.0   67.6  444.0
2008 186  7  4 2100  -41.0 1009.0    2.3   20.0   67.2  444.0
2008 186  7  4 2200  -40.9 1009.6    2.5   35.0   67.6  444.0
2008 186  7  4 2300  -42.2 1010.3    2.9   38.0   65.9  444.0
2008 187  7  5 0000  -42.4 1010.7    0.2   73.0   65.9  444.0
2008 187  7  5 0100  -41.5 1011.1    2.3   51.0   66.8  444.0
2008 187  7  5 0200  -42.2 1010.9    0.4   66.0   65.9  444.0
2008 187  7  5 0300  -41.2 1011.0    0.4   68.0   66.8  444.0
2008 187  7  5 0400  -37.1 1011.3    1.6   35.0   72.0  444.0
2008 187  7  5 0500  -41.4 1011.3    0.4   97.0   67.2  444.0
2008 187  7  5 0600  -37.6 1011.6    1.2   20.0   72.0  444.0
2008 187  7  5 0700  -33.0 1012.0    0.6  360.0   77.3  444.0
2008 187  7  5 0800  -34.6 1011.9    1.4   44.0   74.7  444.0
2008 187  7  5 0900  -34.8 1011.9    0.8   39.0   75.1  444.0
2008 187  7  5 1000  -35.0 1011.9    1.6   24.0   75.1  444.0
2008 187  7  5 1100  -34.1 1011.8    2.1   21.0   76.4  444.0
2008 187  7  5 1200  -34.8 1011.0    3.7   11.0   75.6  444.0
2008 187  7  5 1300  -35.2 1010.7    2.7   13.0   74.7  444.0
2008 187  7  5 1400  -34.4 1010.0    3.7   17.0   75.6  444.0
2008 187  7  5 1500  -34.4 1009.5    0.6  360.0   76.0  444.0
2008 187  7  5 1600  -33.8 1009.4    2.3   25.0   76.0  444.0
2008 187  7  5 1700  -33.9 1008.3    3.7   18.0   76.0  444.0
2008 187  7  5 1800  -32.0 1007.7    2.7   10.0   78.6  444.0
2008 187  7  5 1900  -32.8 1007.7    0.0    0.0   78.2  444.0
2008 187  7  5 2000  -33.4 1007.6    2.5   69.0   77.3  444.0
2008 187  7  5 2100  -33.2 1007.3    2.5   21.0   77.3  444.0
