Year: 2008  Month: 08  ID: WDB  ARGOS:  8982  Name: Windless Bight      
Lat: 77.73S  Lon: 167.70E  Elev:   40m
2008 214  8  1 0000  -29.8  982.0    3.9  344.0   72.0  444.0
2008 214  8  1 0100  -27.2  981.4    3.1  339.0   73.4  444.0
2008 214  8  1 0200  -33.8  981.1    0.7  191.0   67.7  444.0
2008 214  8  1 0300  -31.3  980.7    3.2  231.0   70.0  444.0
2008 214  8  1 0400  -37.3  980.4    0.7  234.0   65.0  444.0
2008 214  8  1 0500  -35.7  980.5    1.6  230.0   66.0  444.0
2008 214  8  1 0600  -35.0  980.3    0.5  219.0   67.6  444.0
2008 214  8  1 0700  -36.4  980.3    0.5   79.0   66.9  444.0
2008 214  8  1 0800  -34.0  980.1    1.0  232.0   65.0  444.0
2008 214  8  1 0900  -27.8  979.9    4.0  250.0   73.0  444.0
2008 214  8  1 1000  -34.5  980.0    1.9  353.0   67.4  444.0
2008 214  8  1 1100  -30.0  980.0    2.0  332.0   73.0  444.0
2008 214  8  1 1200  -31.9  979.6    2.0  264.0   68.0  444.0
2008 214  8  1 1300  -24.3  979.2    3.7  311.0   78.6  444.0
2008 214  8  1 1400  -25.2  979.2    4.8  321.0   71.8  444.0
2008 214  8  1 1500  -19.5  978.9    3.0  337.0   45.4  444.0
2008 214  8  1 1600  -17.6  979.0    3.6  263.0   44.9  444.0
2008 214  8  1 1700  -18.5  978.5    4.9  288.0   46.0  444.0
2008 214  8  1 1800  -26.8  978.5    1.6  238.0   62.1  444.0
2008 214  8  1 1900  -26.8  978.5    2.2  208.0   69.7  444.0
2008 214  8  1 2000  -29.2  978.1    2.0   30.0   71.0  444.0
2008 214  8  1 2100  -26.1  977.9    2.7  341.0   69.0  444.0
2008 214  8  1 2200  -28.1  978.1    2.0   56.0   70.0  444.0
2008 214  8  1 2300  -25.1  977.9    1.6   31.0   78.3  444.0
2008 215  8  2 0000  -21.9  976.8    2.5   15.0   68.6  444.0
2008 215  8  2 0100  -22.8  976.0    4.0  316.0   56.0  444.0
2008 215  8  2 0200  -25.9  975.0    1.4   93.0   72.0  444.0
2008 215  8  2 0300  -27.1  973.8    3.1   98.0   72.0  444.0
2008 215  8  2 0400  -30.0  973.5    1.9   51.0   66.2  444.0
2008 215  8  2 0500  -30.6  972.9    2.1  198.0   66.3  444.0
2008 215  8  2 0600  -29.4  971.7  444.0  444.0   62.0  444.0
2008 215  8  2 0700  -34.3  971.1    2.4  203.0   70.0  444.0
2008 215  8  2 0800  -32.5  970.7    1.2  257.0   70.0  444.0
2008 215  8  2 0900  -32.3  970.8    1.6  208.0   70.0  444.0
2008 215  8  2 1000  -34.2  971.3    4.4  332.0   66.6  444.0
2008 215  8  2 1100  -33.6  971.1    1.4  328.0   72.3  444.0
2008 215  8  2 1200  -31.7  970.9    1.4   42.0   71.3  444.0
2008 215  8  2 1300  -34.7  970.4    2.9   38.0   71.0  444.0
2008 215  8  2 1400  -34.0  970.3    2.7   12.0   68.0  444.0
2008 215  8  2 1500  -35.5  969.9    3.2   46.0   63.8  444.0
2008 215  8  2 1600  -35.8  969.7    0.8   99.0   65.1  444.0
2008 215  8  2 1700  -34.5  969.5    0.5  103.0   68.0  444.0
2008 215  8  2 1800  -36.8  969.9    2.1   36.0   65.0  444.0
2008 215  8  2 1900  -32.5  969.8    1.4    5.0   70.0  444.0
2008 215  8  2 2000  -37.2  970.2    0.9   36.0   62.0  444.0
2008 215  8  2 2100  -37.5  970.9    1.6   41.0   66.6  444.0
2008 215  8  2 2200  -37.0  971.5    1.8  148.0   62.6  444.0
2008 215  8  2 2300  -32.7  972.2    1.5   57.0   67.6  444.0
2008 216  8  3 0000  -33.4  973.2    2.2  169.0   67.0  444.0
2008 216  8  3 0100  -33.7  973.6    0.9  204.0   68.0  444.0
2008 216  8  3 0200  -33.0  973.9    1.1   76.0   68.0  444.0
2008 216  8  3 0300  -31.6  974.8    0.5   88.0   69.6  444.0
2008 216  8  3 0400  -31.4  975.6    0.8   36.0   68.7  444.0
2008 216  8  3 0500  -29.3  976.3    2.8  118.0   73.7  444.0
2008 216  8  3 0600  -26.3  977.3    2.4   95.0   77.0  444.0
2008 216  8  3 0700  -26.8  978.0    2.9   61.0   75.0  444.0
2008 216  8  3 0800  -26.4  978.7    2.0  338.0   77.1  444.0
2008 216  8  3 0900  -27.5  979.1    1.8  335.0   73.8  444.0
2008 216  8  3 1000  -28.7  980.6    4.5   86.0   73.2  444.0
2008 216  8  3 1100  -27.2  981.4    4.2   13.0   75.0  444.0
2008 216  8  3 1200  -25.0  982.1    4.6   47.0   76.0  444.0
2008 216  8  3 1300  -24.6  982.9    6.5   75.0   78.5  444.0
2008 216  8  3 1400  -25.1  983.6    4.4   71.0   77.5  444.0
2008 216  8  3 1500  -24.6  983.6    4.9   65.0   78.2  444.0
2008 216  8  3 1600  -23.9  983.7    3.1   57.0   75.0  444.0
2008 216  8  3 1700  -24.1  983.8    3.1   83.0   78.0  444.0
2008 216  8  3 1800  -24.8  984.2    3.6   90.0   78.0  444.0
2008 216  8  3 1900  -24.6  983.8    4.9  102.0   76.2  444.0
2008 216  8  3 2000  -26.2  984.1    3.9  105.0   76.2  444.0
2008 216  8  3 2100  -26.0  984.4    6.1  114.0   76.0  444.0
2008 216  8  3 2200  -26.6  984.7    5.9  101.0   75.0  444.0
2008 216  8  3 2300  -26.6  984.7    6.6  104.0   76.2  444.0
2008 217  8  4 0000  -25.5  985.0    6.4  105.0   76.0  444.0
2008 217  8  4 0100  -25.8  985.1    4.9  108.0   76.0  444.0
2008 217  8  4 0200  -26.6  985.3    3.3  128.0   75.4  444.0
2008 217  8  4 0300  -26.8  985.2    1.6   58.0   77.0  444.0
2008 217  8  4 0400  -28.2  984.9    4.2  153.0   73.0  444.0
2008 217  8  4 0500  -29.1  985.4    2.0  153.0   72.8  444.0
2008 217  8  4 0600  -28.7  985.8    0.5  176.0   74.0  444.0
2008 217  8  4 0700  -28.8  986.0    0.5  291.0   73.0  444.0
2008 217  8  4 0800  -31.2  986.2    4.4  156.0   69.0  444.0
2008 217  8  4 0900  -31.8  986.5    2.6   48.0   70.0  444.0
2008 217  8  4 1000  -31.9  986.3    0.5    8.0   70.0  444.0
2008 217  8  4 1100  -34.9  986.5    0.9  154.0   67.0  444.0
2008 217  8  4 1200  -36.3  986.9    3.1   50.0   67.0  444.0
2008 217  8  4 1300  -31.7  987.5    2.9   30.0   72.0  444.0
2008 217  8  4 1400  -31.5  987.5    2.0   90.0   71.0  444.0
2008 217  8  4 1500  -34.6  987.8    2.0   65.0   67.0  444.0
2008 217  8  4 1600  -33.1  988.0    3.6   42.0   70.0  444.0
2008 217  8  4 1700  -33.0  988.4    4.9  126.0   70.0  444.0
2008 217  8  4 1800  -32.8  988.4    2.6  117.0   69.1  444.0
2008 217  8  4 1900  -32.1  988.3    2.7  111.0   69.0  444.0
2008 217  8  4 2000  -33.8  988.5    2.8   92.0   68.0  444.0
2008 217  8  4 2100  -32.8  988.8    2.4   59.0   69.0  444.0
2008 217  8  4 2200  -31.8  988.7    3.3    4.0   70.0  444.0
2008 217  8  4 2300  -31.3  989.0    2.1   88.0   71.0  444.0
2008 218  8  5 0000  -31.8  988.6    1.7   24.0   70.0  444.0
2008 218  8  5 0100  -36.8  988.7    0.8   71.0   64.0  444.0
2008 218  8  5 0200  -33.7  988.7    4.4  108.0   67.5  444.0
2008 218  8  5 0300  -36.7  988.4    5.7  128.0   63.5  444.0
2008 218  8  5 0400  -36.6  988.6    2.6   61.0   65.0  444.0
2008 218  8  5 0500  -33.7  988.6    1.9   44.0   70.0  444.0
2008 218  8  5 0600  -35.5  988.6    1.5  337.0   64.6  444.0
2008 218  8  5 0700  -33.9  988.3    1.4  232.0   67.0  444.0
2008 218  8  5 0800  -36.8  988.7    2.2  189.0   64.0  444.0
2008 218  8  5 0900  -39.1  989.0    0.5  201.0   62.0  444.0
2008 218  8  5 1000  -39.9  988.9    1.2  200.0   61.0  444.0
2008 218  8  5 1100  -40.2  989.2    0.9  162.0   60.4  444.0
2008 218  8  5 1200  -41.3  989.7    0.5  173.0   59.0  444.0
2008 218  8  5 1300  -37.9  989.8    0.5   41.0   64.0  444.0
2008 218  8  5 1400  -38.8  990.1    0.5  126.0   62.0  444.0
2008 218  8  5 1500  -39.5  990.7    0.5  218.0   60.0  444.0
2008 218  8  5 1600  -37.5  991.0    0.5  232.0   64.3  444.0
2008 218  8  5 1700  -39.9  991.4    0.6  255.0   60.0  444.0
2008 218  8  5 1800  444.0  992.1    1.1   23.0   55.0  444.0
2008 218  8  5 1900  444.0  444.0  444.0  444.0  444.0  444.0
2008 218  8  5 2000  444.0  444.0  444.0  444.0  444.0  444.0
2008 218  8  5 2100  -40.8  996.1    3.2   34.0   58.5  444.0
2008 218  8  5 2200  -41.2  997.0    1.3   67.0   58.0  444.0
2008 218  8  5 2300  -35.0  997.2    2.6  102.0   68.0  444.0
2008 219  8  6 0000  -35.9  997.6    4.6   36.0   65.9  444.0
2008 219  8  6 0100  -35.4  997.7    2.3   48.0   63.4  444.0
2008 219  8  6 0200  -38.8  997.7    1.9  160.0   59.4  444.0
2008 219  8  6 0300  -38.8  998.7    4.2  288.0   65.0  444.0
2008 219  8  6 0400  -40.3 1000.0    0.9  123.0   57.0  444.0
2008 219  8  6 0500  -41.4 1000.3    3.5   26.0   59.2  444.0
2008 219  8  6 0600  -32.7 1000.0    4.2  354.0   69.6  444.0
2008 219  8  6 0700  -37.6 1000.1    2.1   68.0   63.8  444.0
2008 219  8  6 0800  -36.7  999.8    3.4   63.0   65.0  444.0
2008 219  8  6 0900  -35.5 1000.1    2.6   53.0   65.0  444.0
2008 219  8  6 1000  -34.8 1000.8    1.9  231.0   67.0  444.0
2008 219  8  6 1100  -35.2 1001.0    1.9  254.0   65.0  444.0
2008 219  8  6 1200  -38.8 1001.0    0.8   52.0   59.3  444.0
2008 219  8  6 1300  -36.9 1000.7    2.7   29.0   62.7  444.0
2008 219  8  6 1400  -41.3 1000.7    1.9   75.0   59.0  444.0
2008 219  8  6 1500  -41.5 1000.7    6.7  118.0   59.0  444.0
2008 219  8  6 1600  -35.2 1001.0    5.4   96.0   67.0  444.0
2008 219  8  6 1700  -38.7 1001.1    4.9   96.0   61.4  444.0
2008 219  8  6 1800  -43.2 1000.6    2.6   53.0   56.4  444.0
2008 219  8  6 1900  -40.9 1000.0    1.5   55.0   57.9  444.0
2008 219  8  6 2000  -42.7  999.8    0.6  120.0   58.0  444.0
2008 219  8  6 2100  444.0  444.0  444.0  444.0  444.0  444.0
2008 219  8  6 2200  444.0  444.0  444.0  444.0  444.0  444.0
2008 219  8  6 2300  444.0  444.0  444.0  444.0  444.0  444.0
2008 220  8  7 0000  444.0  444.0  444.0  444.0  444.0  444.0
2008 220  8  7 0100  444.0  444.0  444.0  444.0  444.0  444.0
2008 220  8  7 0200  444.0  444.0  444.0  444.0  444.0  444.0
2008 220  8  7 0300  444.0  444.0  444.0  444.0  444.0  444.0
2008 220  8  7 0400  444.0  444.0  444.0  444.0  444.0  444.0
2008 220  8  7 0500  444.0  444.0  444.0  444.0  444.0  444.0
2008 220  8  7 0600  444.0  444.0  444.0  444.0  444.0  444.0
2008 220  8  7 0700  444.0  444.0  444.0  444.0  444.0  444.0
2008 220  8  7 0800  444.0  444.0  444.0  444.0  444.0  444.0
2008 220  8  7 0900  444.0  444.0  444.0  444.0  444.0  444.0
2008 220  8  7 1000  444.0  444.0  444.0  444.0  444.0  444.0
2008 220  8  7 1100  444.0  444.0  444.0  444.0  444.0  444.0
