Year: 2008  Month: 08  ID: LR2  ARGOS: 21360  Name: Laurie II           
Lat: 77.52S  Lon: 170.81E  Elev:   37m
2008 214  8  1 0000  -33.5  981.9    3.3  267.0   74.7  444.0
2008 214  8  1 0100  -32.1  981.7    3.5  254.0   78.2  444.0
2008 214  8  1 0200  -30.9  981.0    2.7  260.0   80.0  444.0
2008 214  8  1 0300  -33.5  980.7    3.3  240.0   75.6  444.0
2008 214  8  1 0400  -36.5  980.5    2.7  214.0   73.8  444.0
2008 214  8  1 0500  -34.5  980.3    3.1  236.0   75.1  444.0
2008 214  8  1 0600  -35.9  979.8    2.9  247.0   73.4  444.0
2008 214  8  1 0700  -36.8  979.5    2.9  256.0   73.8  444.0
2008 214  8  1 0800  -35.0  979.5    2.9  250.0   75.1  444.0
2008 214  8  1 0900  -34.6  979.3    3.3  243.0   76.0  444.0
2008 214  8  1 1000  -30.0  979.3    4.7  270.0   81.3  444.0
2008 214  8  1 1100  -29.9  978.9    3.9  274.0   80.4  444.0
2008 214  8  1 1200  -29.9  978.6    4.3  262.0   81.7  444.0
2008 214  8  1 1300  -27.5  978.1    4.1  270.0   84.4  444.0
2008 214  8  1 1400  -26.6  977.9    4.5  273.0   84.4  444.0
2008 214  8  1 1500  -26.2  977.8    3.7  263.0   84.8  444.0
2008 214  8  1 1600  -24.4  977.6    5.3  273.0   81.3  444.0
2008 214  8  1 1700  -23.2  977.6    4.7  232.0   77.8  444.0
2008 214  8  1 1800  -23.4  977.8    8.0  201.0   81.3  444.0
2008 214  8  1 1900  -22.5  977.5    8.6  195.0   80.8  444.0
2008 214  8  1 2000  -22.2  977.6    9.2  188.0   78.6  444.0
2008 214  8  1 2100  -22.6  977.5    9.8  201.0   76.0  444.0
2008 214  8  1 2200  -24.4  978.4    6.0  252.0   73.4  444.0
2008 214  8  1 2300  -26.0  977.9    5.5  263.0   74.7  444.0
2008 215  8  2 0000  -27.4  977.5    2.3  259.0   73.8  444.0
2008 215  8  2 0100  -29.1  977.1    2.3  321.0   76.9  444.0
2008 215  8  2 0200  -26.4  976.6    0.2  135.0   79.5  444.0
2008 215  8  2 0300  -24.6  975.8    2.9   62.0   79.5  444.0
2008 215  8  2 0400  -27.2  975.4    4.5   35.0   83.9  444.0
2008 215  8  2 0500  -22.4  973.7    6.4  353.0   89.6  444.0
2008 215  8  2 0600  -22.1  972.7    6.4    4.0   90.5  444.0
2008 215  8  2 0700  -22.2  971.9    8.0  360.0   90.1  444.0
2008 215  8  2 0800  -22.5  971.3    7.6  343.0   89.2  444.0
2008 215  8  2 0900  -24.6  971.2    5.1  311.0   87.0  444.0
2008 215  8  2 1000  -25.9  971.5    4.9  330.0   86.1  444.0
2008 215  8  2 1100  -25.5  971.1    5.8  333.0   86.6  444.0
2008 215  8  2 1200  -27.1  971.2    3.7  312.0   85.7  444.0
2008 215  8  2 1300  -27.6  970.8    3.1  349.0   83.0  444.0
2008 215  8  2 1400  -31.0  970.3    0.0    0.0   79.5  444.0
2008 215  8  2 1500  -36.2  969.7    1.9  195.0   74.2  444.0
2008 215  8  2 1600  -37.1  969.6    2.5  183.0   72.9  444.0
2008 215  8  2 1700  -37.1  969.4    2.5  177.0   72.5  444.0
2008 215  8  2 1800  -37.6  969.2    2.9  208.0   72.0  444.0
2008 215  8  2 1900  -37.4  969.4    3.5  174.0   71.6  444.0
2008 215  8  2 2000  -37.0  969.4    3.5  194.0   72.9  444.0
2008 215  8  2 2100  -35.9  969.8    2.7  221.0   73.4  444.0
2008 215  8  2 2200  -37.4  970.1    4.5  202.0   70.3  444.0
2008 215  8  2 2300  -38.0  970.7    5.7  209.0   71.2  444.0
2008 216  8  3 0000  -36.1  971.5    6.2  205.0   74.7  444.0
2008 216  8  3 0100  -34.0  971.6    6.2  200.0   76.0  444.0
2008 216  8  3 0200  -33.1  972.3    7.0  214.0   77.3  444.0
2008 216  8  3 0300  -31.6  972.8    8.0  214.0   78.6  444.0
2008 216  8  3 0400  -29.1  973.8    9.6  214.0   81.7  444.0
2008 216  8  3 0500  -29.6  974.1    9.8  228.0   81.3  444.0
2008 216  8  3 0600  -29.1  975.0    9.9  222.0   81.7  444.0
2008 216  8  3 0700  -28.9  975.9    9.2  209.0   81.7  444.0
2008 216  8  3 0800  -28.4  976.9   11.1  218.0   82.2  444.0
2008 216  8  3 0900  -29.9  977.6   12.1  197.0   80.4  444.0
2008 216  8  3 1000  -31.0  978.1   12.1  202.0   80.0  444.0
2008 216  8  3 1100  -29.9  979.2   10.3  207.0   81.3  444.0
2008 216  8  3 1200  -29.4  980.5    8.8  215.0   81.3  444.0
2008 216  8  3 1300  -28.6  981.2    8.6  197.0   82.2  444.0
2008 216  8  3 1400  -28.0  981.7   11.9  215.0   83.0  444.0
2008 216  8  3 1500  -27.2  982.2    9.9  207.0   83.5  444.0
2008 216  8  3 1600  -27.9  983.0    7.6  155.0   83.0  444.0
2008 216  8  3 1700  -28.0  983.1    9.0  200.0   83.0  444.0
2008 216  8  3 1800  -28.2  983.5    6.8  193.0   82.6  444.0
2008 216  8  3 1900  -28.6  983.7    6.6  173.0   82.2  444.0
2008 216  8  3 2000  -29.4  984.1    6.4  180.0   80.8  444.0
2008 216  8  3 2100  -31.2  984.4    4.7  209.0   79.1  444.0
2008 216  8  3 2200  -30.2  984.5    6.6  202.0   80.8  444.0
2008 216  8  3 2300  -29.8  984.9    4.9  201.0   81.3  444.0
2008 217  8  4 0000  -30.5  985.2    3.7  183.0   80.4  444.0
2008 217  8  4 0100  -30.4  985.0    4.7  194.0   80.0  444.0
2008 217  8  4 0200  -30.5  984.7    6.0  184.0   80.0  444.0
2008 217  8  4 0300  -31.6  984.7    5.8  176.0   79.1  444.0
2008 217  8  4 0400  -32.6  984.6    4.7  167.0   78.2  444.0
2008 217  8  4 0500  -33.0  984.9    6.2  173.0   76.9  444.0
2008 217  8  4 0600  -33.5  985.0    5.5  164.0   76.4  444.0
2008 217  8  4 0700  -33.9  985.2    5.8  172.0   76.0  444.0
2008 217  8  4 0800  -34.0  985.4    5.3  155.0   76.0  444.0
2008 217  8  4 0900  -34.8  985.8    4.5  170.0   75.1  444.0
2008 217  8  4 1000  -35.6  985.8    4.3  194.0   73.8  444.0
2008 217  8  4 1100  -36.1  986.6    4.3  198.0   73.4  444.0
2008 217  8  4 1200  -37.0  986.6    3.9  197.0   72.5  444.0
2008 217  8  4 1300  -38.5  986.9    3.9  193.0   70.7  444.0
2008 217  8  4 1400  -39.2  987.4    2.7  191.0   70.3  444.0
2008 217  8  4 1500  -39.1  987.5    3.5  200.0   70.3  444.0
2008 217  8  4 1600  -38.9  988.0    2.5  183.0   70.3  444.0
2008 217  8  4 1700  -37.6  988.3    3.1  205.0   70.7  444.0
2008 217  8  4 1800  -39.5  988.5    2.1  188.0   69.0  444.0
2008 217  8  4 1900  -39.5  988.7    2.3  187.0   69.0  444.0
2008 217  8  4 2000  -38.6  988.6    2.9  157.0   70.3  444.0
2008 217  8  4 2100  -39.5  988.7    1.6  160.0   68.5  444.0
2008 217  8  4 2200  -38.5  989.0    4.9  180.0   70.3  444.0
2008 217  8  4 2300  -37.5  989.5    2.3  170.0   71.2  444.0
2008 218  8  5 0000  -36.6  989.4    2.9  173.0   72.5  444.0
2008 218  8  5 0100  -36.8  989.7    2.5  153.0   72.0  444.0
2008 218  8  5 0200  -36.8  989.4    3.1  146.0   72.5  444.0
2008 218  8  5 0300  -36.9  989.1    3.1  153.0   72.0  444.0
2008 218  8  5 0400  -37.1  989.0    2.3  139.0   72.0  444.0
2008 218  8  5 0500  -36.9  988.9    3.3  142.0   72.0  444.0
2008 218  8  5 0600  -36.9  988.9    2.5  142.0   72.0  444.0
2008 218  8  5 0700  -37.4  988.9    2.7  160.0   71.6  444.0
2008 218  8  5 0800  -37.8  988.8    3.9  145.0   71.6  444.0
2008 218  8  5 0900  -39.2  989.0    3.3  150.0   69.8  444.0
2008 218  8  5 1000  -38.1  989.0    3.5  132.0   70.7  444.0
2008 218  8  5 1100  -39.1  989.3    3.5  126.0   69.8  444.0
2008 218  8  5 1200  -39.1  989.5    3.3  134.0   69.0  444.0
2008 218  8  5 1300  -39.2  989.6    2.9  135.0   69.0  444.0
2008 218  8  5 1400  -40.9  989.7    2.5  162.0   67.6  444.0
2008 218  8  5 1500  -42.4  990.4    2.1  174.0   65.0  444.0
2008 218  8  5 1600  -42.2  990.9    3.1  176.0   65.9  444.0
2008 218  8  5 1700  -42.5  991.0    3.1  197.0   66.3  444.0
2008 218  8  5 1800  -42.4  991.6    3.7  172.0   65.0  444.0
2008 218  8  5 1900  -42.5  992.8    5.1  184.0   65.0  444.0
2008 218  8  5 2000  -42.8  993.5    3.5  176.0   65.0  444.0
2008 218  8  5 2100  -43.0  994.8    5.7  204.0   64.6  444.0
2008 218  8  5 2200  -42.4  996.1    4.7  209.0   64.6  444.0
2008 218  8  5 2300  -43.4  996.9    4.5  216.0   64.1  444.0
2008 219  8  6 0000  -42.1  997.5    4.1  218.0   65.4  444.0
2008 219  8  6 0100  -41.2  997.9    4.1  212.0   66.8  444.0
2008 219  8  6 0200  -40.9  998.1    4.7  222.0   66.3  444.0
2008 219  8  6 0300  -41.5  998.6    4.7  194.0   66.3  444.0
2008 219  8  6 0400  -41.8  998.8    5.7  201.0   66.3  444.0
2008 219  8  6 0500  -40.2  999.7    7.0  214.0   67.6  444.0
2008 219  8  6 0600  -40.9 1000.2    5.1  209.0   67.6  444.0
2008 219  8  6 0700  -40.4 1000.5    3.7  216.0   67.2  444.0
2008 219  8  6 0800  -40.5 1000.5    5.5  179.0   68.1  444.0
2008 219  8  6 0900  -40.6 1001.0    2.5  209.0   66.3  444.0
2008 219  8  6 1000  -41.5 1001.3    2.7  194.0   68.1  444.0
2008 219  8  6 1100  -41.2 1001.5    2.3  222.0   64.6  444.0
2008 219  8  6 1200  -42.6 1001.5    2.9  164.0   64.6  444.0
2008 219  8  6 1300  -44.1 1002.0    2.1  134.0   62.8  444.0
2008 219  8  6 1400  -44.2 1002.2    2.9  148.0   62.8  444.0
2008 219  8  6 1500  -37.6 1002.1    2.7  225.0   71.6  444.0
2008 219  8  6 1600  -39.2 1001.8    3.1  187.0   66.8  444.0
2008 219  8  6 1700  -40.5 1001.6    2.1  167.0   69.8  444.0
2008 219  8  6 1800  -42.4 1001.3    2.5  228.0   65.0  444.0
2008 219  8  6 1900  -43.1 1001.1    3.1  221.0   64.6  444.0
2008 219  8  6 2000  -42.2 1000.9    3.3  224.0   65.4  444.0
2008 219  8  6 2100  -39.8 1000.5    3.3  207.0   66.3  444.0
2008 219  8  6 2200  -39.8 1000.2    2.3  160.0   70.7  444.0
2008 219  8  6 2300  -42.9  999.5    3.7  150.0   63.7  444.0
2008 220  8  7 0000  -43.2  999.2    1.8  111.0   64.1  444.0
2008 220  8  7 0100  -41.6  998.6    3.1   84.0   66.3  444.0
2008 220  8  7 0200  -41.8  998.1    2.9   59.0   65.4  444.0
2008 220  8  7 0300  -42.8  997.4    2.7   94.0   65.0  444.0
2008 220  8  7 0400  -41.9  997.1    1.6   72.0   65.9  444.0
2008 220  8  7 0500  -38.8  996.8    2.3  121.0   68.5  444.0
2008 220  8  7 0600  -36.4  996.4    2.3  125.0   70.7  444.0
2008 220  8  7 0700  -36.1  995.4    1.9  128.0   71.6  444.0
2008 220  8  7 0800  -37.5  995.2    2.3  135.0   70.7  444.0
2008 220  8  7 0900  -37.1  994.6    1.0  100.0   71.6  444.0
2008 220  8  7 1000  -37.1  994.2    1.8  141.0   68.5  444.0
2008 220  8  7 1100  -36.8  993.5    2.3  136.0   72.9  444.0
2008 220  8  7 1200  -37.6  993.2    1.0  167.0   71.2  444.0
2008 220  8  7 1300  -38.0  992.9    1.2  124.0   70.7  444.0
2008 220  8  7 1400  -38.0  992.5    2.1  197.0   70.3  444.0
2008 220  8  7 1500  -38.2  992.0    2.7  174.0   70.3  444.0
2008 220  8  7 1600  -39.4  991.8    3.3  201.0   69.0  444.0
2008 220  8  7 1700  -39.1  991.3    2.7  176.0   69.4  444.0
2008 220  8  7 1800  -43.5  991.0    2.3  221.0   64.1  444.0
2008 220  8  7 1900  -44.6  990.9    5.5  193.0   63.2  444.0
2008 220  8  7 2000  -43.9  990.9    4.5  176.0   64.1  444.0
2008 220  8  7 2100  -43.4  990.8    3.1  174.0   64.1  444.0
2008 220  8  7 2200  -44.6  991.1    3.5  166.0   62.8  444.0
2008 220  8  7 2300  -41.8  991.2    3.7  139.0   66.3  444.0
2008 221  8  8 0000  -40.2  991.3    3.3  138.0   67.6  444.0
2008 221  8  8 0100  -40.9  991.1    2.9  148.0   66.8  444.0
2008 221  8  8 0200  -45.0  990.8    2.7  191.0   62.4  444.0
2008 221  8  8 0300  -47.0  991.0    2.5  179.0   60.2  444.0
2008 221  8  8 0400  -47.1  990.9    2.9  162.0   59.7  444.0
2008 221  8  8 0500  -48.1  991.0    2.5  160.0   58.4  444.0
2008 221  8  8 0600  -48.0  991.4    2.5  263.0   58.4  444.0
2008 221  8  8 0700  -44.5  990.7    1.6  245.0   65.0  444.0
2008 221  8  8 0800  -43.1  990.5    1.2  291.0   64.6  444.0
2008 221  8  8 0900  -43.4  990.3    2.1  240.0   64.6  444.0
2008 221  8  8 1000  -40.5  989.7    2.5  263.0   68.1  444.0
2008 221  8  8 1100  -42.1  989.5    4.7  209.0   65.0  444.0
2008 221  8  8 1200  -44.6  989.5    9.2  181.0   62.8  444.0
2008 221  8  8 1300  -47.8  990.2    7.0  184.0   58.4  444.0
2008 221  8  8 1400  -48.4  989.8    5.1  197.0   58.4  444.0
2008 221  8  8 1500  -47.2  989.3    5.8  173.0   59.7  444.0
2008 221  8  8 1600  -47.4  989.4    0.4  212.0   59.3  444.0
2008 221  8  8 1700  -47.4  989.0    0.0    0.0   58.8  444.0
2008 221  8  8 1800  -45.8  987.9    1.9  347.0   61.0  444.0
2008 221  8  8 1900  -45.1  986.5    1.4   35.0   62.4  444.0
2008 221  8  8 2000  -44.9  986.1    1.8  115.0   61.9  444.0
2008 221  8  8 2100  -43.4  985.3    1.4   60.0   63.7  444.0
2008 221  8  8 2200  -39.1  984.0    1.9  353.0   72.5  444.0
2008 221  8  8 2300  -38.5  983.7    0.0    0.0   69.0  444.0
2008 222  8  9 0000  -39.8  982.9    1.2  250.0   67.2  444.0
2008 222  8  9 0100  -40.9  982.0    1.2  212.0   66.8  444.0
2008 222  8  9 0200  -41.0  981.3    2.5  169.0   66.8  444.0
2008 222  8  9 0300  -40.9  980.9    1.9  129.0   66.8  444.0
2008 222  8  9 0400  -40.0  979.8    1.8  134.0   68.1  444.0
2008 222  8  9 0500  -40.9  979.6    2.3  126.0   66.3  444.0
2008 222  8  9 0600  -40.1  979.0    2.1  139.0   68.1  444.0
2008 222  8  9 0700  -40.4  978.4    3.1  126.0   67.2  444.0
2008 222  8  9 0800  -40.1  978.5    2.9  142.0   67.6  444.0
2008 222  8  9 0900  -40.0  978.4    2.9  136.0   68.1  444.0
2008 222  8  9 1000  -40.4  978.0    3.5  136.0   67.6  444.0
2008 222  8  9 1100  -41.1  978.7    3.3  145.0   66.8  444.0
2008 222  8  9 1200  -43.4  978.3    3.1  146.0   64.1  444.0
2008 222  8  9 1300  -44.5  978.6    3.3  156.0   62.8  444.0
2008 222  8  9 1400  -45.4  978.5    5.1  139.0   61.9  444.0
2008 222  8  9 1500  -46.0  978.9    1.8  187.0   60.6  444.0
2008 222  8  9 1600  -46.9  979.4    3.3  190.0   60.2  444.0
2008 222  8  9 1700  -47.2  979.7    3.9  172.0   59.3  444.0
2008 222  8  9 1800  -46.6  980.4    5.7  167.0   60.6  444.0
2008 222  8  9 1900  -47.2  980.6    3.3  176.0   58.8  444.0
2008 222  8  9 2000  -47.4  980.8    2.7  156.0   58.8  444.0
2008 222  8  9 2100  -48.2  981.2    2.3  229.0   58.4  444.0
2008 222  8  9 2200  -49.8  981.4    2.5  243.0   56.6  444.0
2008 222  8  9 2300  -50.5  981.0    1.9  252.0   55.8  444.0
2008 223  8 10 0000  -50.6  980.6    1.9  186.0   55.8  444.0
2008 223  8 10 0100  -49.6  980.0    1.8   89.0   56.6  444.0
2008 223  8 10 0200  -49.9  980.4    1.6  122.0   56.2  444.0
2008 223  8 10 0300  -49.2  979.9    2.1  110.0   56.2  444.0
2008 223  8 10 0400  -50.4  979.9    1.8  159.0   55.3  444.0
2008 223  8 10 0500  -51.1  980.0    2.1  105.0   54.4  444.0
2008 223  8 10 0600  -51.2  979.8    1.4  125.0   54.4  444.0
2008 223  8 10 0700  -49.6  979.5    3.3  226.0   62.4  444.0
2008 223  8 10 0800  -49.9  980.1    3.1  198.0   56.2  444.0
2008 223  8 10 0900  -48.9  980.6    3.1  191.0   56.2  444.0
2008 223  8 10 1000  -47.5  980.6    3.7  277.0   58.0  444.0
2008 223  8 10 1100  -48.5  980.9    5.7  195.0   57.1  444.0
2008 223  8 10 1200  -49.4  981.9    3.1  193.0   56.2  444.0
2008 223  8 10 1300  -50.1  981.3    3.9  186.0   55.8  444.0
2008 223  8 10 1400  -50.5  981.5    3.5  193.0   54.9  444.0
2008 223  8 10 1500  -50.5  982.0    2.3  170.0   54.9  444.0
2008 223  8 10 1600  -49.0  982.2    2.7  170.0   56.2  444.0
2008 223  8 10 1700  -47.6  982.0    1.0  191.0   58.0  444.0
