Year: 2008  Month: 09  ID: PGN  ARGOS: 21357  Name: Pegasus North       
Lat: 77.96S  Lon: 166.51E  Elev:    8m
2008 245  9  1 0000  -27.9  999.1   10.1   84.0   83.9  444.0
2008 245  9  1 0100  -29.6 1000.7    5.3   55.0   81.7  444.0
2008 245  9  1 0200  -33.2 1002.2    5.1   46.0   77.3  444.0
2008 245  9  1 0300  -34.1 1003.9    5.1   13.0   76.0  444.0
2008 245  9  1 0400  -34.8 1004.5    3.1   18.0   74.7  444.0
2008 245  9  1 0500  -36.8 1005.0    3.5   18.0   73.8  444.0
2008 245  9  1 0600  -36.5 1005.6    2.3  360.0   73.4  444.0
2008 245  9  1 0700  -39.9 1006.0    2.3   45.0   69.0  444.0
2008 245  9  1 0800  -40.9 1006.4    1.4   14.0   68.1  444.0
2008 245  9  1 0900  -40.0 1006.6    2.9   27.0   69.4  444.0
2008 245  9  1 1000  -35.4 1007.1    1.0   20.0   75.1  444.0
2008 245  9  1 1100  -37.8 1007.0    2.9    8.0   71.2  444.0
2008 245  9  1 1200  -38.6 1007.2    2.9    4.0   69.0  444.0
2008 245  9  1 1300  -36.4 1007.1    1.4  360.0   69.8  444.0
2008 245  9  1 1400  -34.4 1006.9    0.6  339.0   74.2  444.0
2008 245  9  1 1500  -34.8 1006.1    0.4  360.0   74.2  444.0
2008 245  9  1 1600  -35.9 1005.8    0.6  360.0   73.4  444.0
2008 245  9  1 1700  -39.9 1005.1    0.8  328.0   68.1  444.0
2008 245  9  1 1800  -39.1 1004.6    0.0    0.0   67.6  444.0
2008 245  9  1 1900  -41.6 1004.1    0.0    0.0   66.3  444.0
2008 245  9  1 2000  -38.1 1003.7    1.0   44.0   71.2  444.0
2008 245  9  1 2100  -35.9 1003.1    1.8   11.0   73.4  444.0
2008 245  9  1 2200  -32.2 1002.5    1.2    3.0   79.5  444.0
2008 245  9  1 2300  -32.1 1001.7    1.4   17.0   79.1  444.0
2008 246  9  2 0000  -37.8 1001.3    0.0    0.0   73.4  444.0
2008 246  9  2 0100  -37.1 1000.8    0.0    0.0   74.2  444.0
2008 246  9  2 0200  -36.1 1000.2    0.0    0.0   75.6  444.0
2008 246  9  2 0300  -39.9  999.4    1.4   24.0   69.0  444.0
2008 246  9  2 0400  -38.0  998.8    1.4    8.0   76.9  444.0
2008 246  9  2 0500  -35.4  998.0    0.4   25.0   74.2  444.0
2008 246  9  2 0600  -39.5  997.3    0.2   90.0   69.0  444.0
2008 246  9  2 0700  -38.2  996.7    0.0    0.0   71.2  444.0
2008 246  9  2 0800  -41.2  996.2    0.2  156.0   66.8  444.0
2008 246  9  2 0900  -43.4  995.6    0.6   75.0   64.1  444.0
2008 246  9  2 1000  -42.5  995.7    1.0   75.0   65.4  444.0
2008 246  9  2 1100  -44.1  994.7    1.2   58.0   63.2  444.0
2008 246  9  2 1200  -42.8  994.2    0.8   97.0   64.6  444.0
2008 246  9  2 1300  -42.4  993.2    0.8   93.0   65.4  444.0
2008 246  9  2 1400  -43.4  992.7    0.2   77.0   64.1  444.0
2008 246  9  2 1500  -43.2  991.7    0.6   69.0   64.1  444.0
2008 246  9  2 1600  -45.1  991.4    0.0    0.0   62.8  444.0
2008 246  9  2 1700  -43.5  990.6    1.2   51.0   63.7  444.0
2008 246  9  2 1800  -42.5  990.3    1.2   34.0   65.0  444.0
2008 246  9  2 1900  -46.6  990.3    0.0    0.0   60.2  444.0
2008 246  9  2 2000  -46.5  989.7    1.2   37.0   60.2  444.0
2008 246  9  2 2100  -47.0  989.6    0.8   39.0   59.7  444.0
2008 246  9  2 2200  -46.2  989.1    0.6   41.0   61.0  444.0
2008 246  9  2 2300  -45.2  988.7    1.0    3.0   62.8  444.0
2008 247  9  3 0000  -46.0  988.6    0.2  259.0   61.9  444.0
2008 247  9  3 0100  -46.5  987.9    0.0    0.0   62.4  444.0
2008 247  9  3 0200  -47.4  988.1    0.0    0.0   60.6  444.0
2008 247  9  3 0300  -47.4  988.0    0.0    0.0   59.7  444.0
2008 247  9  3 0400  -48.8  987.8    0.2   58.0   58.0  444.0
2008 247  9  3 0500  -47.0  987.4    0.8   45.0   59.3  444.0
2008 247  9  3 0600  -46.4  987.7    0.4   83.0   60.2  444.0
2008 247  9  3 0700  -49.0  987.1    0.6   11.0   57.1  444.0
2008 247  9  3 0800  -49.0  987.1    0.8   31.0   56.6  444.0
2008 247  9  3 0900  -47.9  986.8    0.0    0.0   58.8  444.0
