Year: 2008  Month: 09  ID: LR2  ARGOS: 21360  Name: Laurie II           
Lat: 77.52S  Lon: 170.81E  Elev:   37m
2008 245  9  1 0000  -37.6  995.0    8.0  209.0   71.6  444.0
2008 245  9  1 0100  -38.5  997.1    5.1  232.0   71.6  444.0
2008 245  9  1 0200  -39.4  998.6    3.9  208.0   70.3  444.0
2008 245  9  1 0300  -40.6  999.8    4.5  224.0   68.1  444.0
2008 245  9  1 0400  -42.2 1000.6    3.5  188.0   65.4  444.0
2008 245  9  1 0500  -42.9 1000.9    4.1  202.0   65.4  444.0
2008 245  9  1 0600  -43.9 1001.3    3.1  201.0   64.1  444.0
2008 245  9  1 0700  -43.9 1001.9    2.7  283.0   63.7  444.0
2008 245  9  1 0800  -40.9 1002.4    4.5  195.0   68.5  444.0
2008 245  9  1 0900  -40.0 1002.8    1.0  294.0   67.6  444.0
2008 245  9  1 1000  -40.9 1002.9    0.0    0.0   66.8  444.0
2008 245  9  1 1100  -40.9 1003.0    3.7  118.0   66.3  444.0
2008 245  9  1 1200  -44.2 1003.1    2.5   89.0   62.8  444.0
2008 245  9  1 1300  -36.2 1002.5    1.9  114.0   72.9  444.0
2008 245  9  1 1400  -34.6 1002.3    2.7  103.0   74.7  444.0
2008 245  9  1 1500  -38.4 1002.1    2.3  218.0   70.7  444.0
2008 245  9  1 1600  -37.0 1002.0    1.6  141.0   71.2  444.0
2008 245  9  1 1700  -36.2 1001.5    0.4  122.0   71.6  444.0
2008 245  9  1 1800  -36.2 1000.9    1.4   69.0   74.2  444.0
2008 245  9  1 1900  -35.8 1000.5    2.9   77.0   73.8  444.0
2008 245  9  1 2000  -37.6  999.5    2.5  343.0   72.0  444.0
2008 245  9  1 2100  -36.4  998.9    2.7  353.0   73.8  444.0
2008 245  9  1 2200  -35.5  998.3    3.3  359.0   73.8  444.0
2008 245  9  1 2300  -35.5  997.8    2.9    3.0   75.1  444.0
2008 246  9  2 0000  -34.6  997.6    2.7  359.0   75.1  444.0
2008 246  9  2 0100  -34.5  997.0    2.5  357.0   76.0  444.0
2008 246  9  2 0200  -33.9  996.3    2.3  349.0   75.6  444.0
2008 246  9  2 0300  -35.0  995.7    1.9   10.0   75.1  444.0
2008 246  9  2 0400  -35.1  994.4    1.9   20.0   73.8  444.0
2008 246  9  2 0500  -36.4  993.8    1.8   14.0   72.5  444.0
2008 246  9  2 0600  -35.6  993.3    1.9  359.0   74.7  444.0
2008 246  9  2 0700  -34.1  992.3    1.0  347.0   76.0  444.0
2008 246  9  2 0800  -34.1  991.5    1.2   24.0   76.9  444.0
2008 246  9  2 0900  -38.1  991.2    1.6  214.0   68.5  444.0
2008 246  9  2 1000  -45.4  990.6    1.0  183.0   62.8  444.0
2008 246  9  2 1100  -44.6  990.1    0.8  212.0   64.6  444.0
2008 246  9  2 1200  -46.0  989.3    1.0  172.0   61.5  444.0
2008 246  9  2 1300  -44.6  988.7    0.6  190.0   61.5  444.0
2008 246  9  2 1400  -46.9  988.0    0.6  121.0   61.0  444.0
2008 246  9  2 1500  -44.2  987.2    0.8   87.0   63.2  444.0
2008 246  9  2 1600  -44.8  986.4    1.0  117.0   62.4  444.0
2008 246  9  2 1700  -46.4  986.1    0.8  125.0   60.6  444.0
2008 246  9  2 1800  -45.6  985.6    0.6  125.0   61.5  444.0
2008 246  9  2 1900  -45.6  985.6    1.4  150.0   61.0  444.0
2008 246  9  2 2000  -47.8  985.1    0.6  121.0   58.8  444.0
2008 246  9  2 2100  -46.6  984.6    0.6  110.0   60.6  444.0
2008 246  9  2 2200  -45.8  984.5    1.0  212.0   59.3  444.0
2008 246  9  2 2300  -48.4  984.3    0.8  174.0   58.8  444.0
2008 247  9  3 0000  -46.5  984.0    1.0  118.0   61.0  444.0
2008 247  9  3 0100  -44.8  983.9    0.8  100.0   63.2  444.0
2008 247  9  3 0200  -44.5  983.4    0.8   91.0   62.8  444.0
2008 247  9  3 0300  -44.2  983.6    0.6  118.0   62.4  444.0
2008 247  9  3 0400  -45.9  983.3    0.6  121.0   60.2  444.0
2008 247  9  3 0500  -47.6  983.6    0.6  146.0   58.8  444.0
2008 247  9  3 0600  -46.0  983.0    0.6  125.0   60.2  444.0
2008 247  9  3 0700  -45.8  982.6    0.6  132.0   60.6  444.0
2008 247  9  3 0800  -45.4  982.4    0.8  125.0   61.0  444.0
2008 247  9  3 0900  -44.8  981.7    0.6   97.0   61.9  444.0
2008 247  9  3 1000  -44.9  981.4    0.8   98.0   61.5  444.0
2008 247  9  3 1100  -43.4  981.1    0.6   60.0   67.6  444.0
2008 247  9  3 1200  -47.6  981.2    0.6  142.0   58.8  444.0
2008 247  9  3 1300  -49.2  980.9    0.4  146.0   56.6  444.0
2008 247  9  3 1400  -50.0  980.6    0.6  181.0   56.2  444.0
2008 247  9  3 1500  -49.9  980.6    0.2  216.0   56.6  444.0
2008 247  9  3 1600  -44.2  979.3    1.0  231.0   64.6  444.0
2008 247  9  3 1700  -45.4  978.8    0.8  270.0   60.6  444.0
2008 247  9  3 1800  -44.0  977.9    1.0  229.0   61.9  444.0
2008 247  9  3 1900  -37.6  977.5    0.8  271.0   70.7  444.0
2008 247  9  3 2000  -35.5  976.5    0.8  257.0   72.9  444.0
2008 247  9  3 2100  -33.5  975.0    1.4  195.0   73.8  444.0
2008 247  9  3 2200  -32.2  973.1    1.0  336.0   79.5  444.0
