Year: 2008  Month: 06  ID: BPT  ARGOS:  8921  Name: Bonaparte Point     
Lat: 64.78S  Lon:  64.07W  Elev:    8m
2008 153  6  1 0000   -4.5  979.9   13.7  118.0  444.0   -1.2
2008 153  6  1 0100   -3.9  980.4   12.0  112.0   71.3   -1.2
2008 153  6  1 0200   -3.6  981.1   14.8  125.0   69.0   -1.2
2008 153  6  1 0300   -3.5  981.7   12.9  122.0   74.0   -1.3
2008 153  6  1 0400   -3.5  982.1   13.7  124.0   72.6   -1.2
2008 153  6  1 0500   -3.3  983.0   11.5  113.0   72.1   -1.2
2008 153  6  1 0600   -3.2  983.3   12.4  125.0   72.9   -1.1
2008 153  6  1 0700   -3.4  983.1    7.8  109.0   69.0   -1.1
2008 153  6  1 0800   -3.1  983.7   10.5  119.0  444.0   -1.0
2008 153  6  1 0900   -3.1  984.2    9.8  122.0   74.0   -1.1
2008 153  6  1 1000   -3.4  983.6    3.2   96.0   72.0   -1.0
2008 153  6  1 1100   -3.4  983.2    0.8  152.0   72.7   -1.2
2008 153  6  1 1200   -2.7  984.8    8.3  128.0   74.0   -1.3
2008 153  6  1 1300   -2.5  986.3    6.9  128.0  444.0   -1.6
2008 153  6  1 1400  444.0  444.0  444.0  444.0  444.0  444.0
2008 153  6  1 1500   -2.8  986.6    1.6  102.0   76.0   -1.5
2008 153  6  1 1600  444.0  444.0  444.0  444.0  444.0  444.0
2008 153  6  1 1700   -3.0  986.0    2.6  115.0   77.0   -1.3
2008 153  6  1 1800   -3.0  985.6    2.0   76.0   75.0   -1.5
2008 153  6  1 1900   -3.0  985.6    1.6   43.0   76.0   -1.6
2008 153  6  1 2000   -3.3  444.0    0.5  329.0  444.0   -1.5
2008 153  6  1 2100   -3.2  985.2    0.4  269.0   78.0   -1.5
2008 153  6  1 2200   -3.6  444.0    0.7  322.0  444.0   -1.7
2008 153  6  1 2300   -3.0  987.0    1.2  278.0   90.0   -1.6
2008 154  6  2 0000   -2.9  987.1    1.7  288.0   89.7   -1.5
2008 154  6  2 0100   -2.5  444.0    1.5  223.0   89.0   -1.6
2008 154  6  2 0200   -2.5  988.5    2.4  221.0   89.0   -1.8
2008 154  6  2 0300   -2.2  989.3    2.0  239.0   88.5   -1.7
2008 154  6  2 0400   -2.0  990.6    2.7  222.0   87.8   -1.5
2008 154  6  2 0500   -2.1  991.1    1.8  232.0   87.8   -1.5
2008 154  6  2 0600   -1.6  992.9    2.5  190.0  444.0   -1.7
2008 154  6  2 0700   -1.6  994.3    2.5  154.0   91.3   -1.6
2008 154  6  2 0800   -1.6  995.2    2.4  165.0   92.9   -1.5
2008 154  6  2 0900   -1.6  995.8    1.7  228.0   94.0   -1.3
2008 154  6  2 1000   -1.6  996.4    2.0  241.0   96.0   -1.3
2008 154  6  2 1100   -1.5  997.0    3.0  233.0   96.0   -1.5
2008 154  6  2 1200   -1.5  997.4    2.7  210.0  444.0   -1.8
2008 154  6  2 1300   -1.4  997.6    3.3  228.0   97.0   -1.3
2008 154  6  2 1400   -1.5  444.0  444.0  444.0  444.0  444.0
2008 154  6  2 1500   -1.2  998.5    4.0  201.0   97.0   -1.8
2008 154  6  2 1600   -1.3  998.7    3.7  181.0  444.0   -1.6
2008 154  6  2 1700   -1.4  998.8    2.4  239.0   97.7   -1.5
2008 154  6  2 1800   -1.3  444.0    2.5  262.0  444.0   -1.5
2008 154  6  2 1900   -1.3  998.7    2.8  254.0   98.0   -1.4
2008 154  6  2 2000   -1.1  999.1    3.1  252.0  444.0   -1.3
2008 154  6  2 2100   -1.0  999.3    3.8  240.0   98.5   -1.3
2008 154  6  2 2200   -1.0  444.0    3.8  236.0   99.0   -1.6
2008 154  6  2 2300   -1.1  999.4    2.6  236.0   99.0   -1.5
2008 155  6  3 0000   -1.0  999.7    3.4  244.0   98.0   -1.6
2008 155  6  3 0100   -1.1  999.7    3.3  231.0   99.0   -1.8
2008 155  6  3 0200   -1.1  999.7    3.4  226.0   98.7   -1.8
2008 155  6  3 0300   -1.1  999.7    3.7  232.0   98.7   -1.8
2008 155  6  3 0400   -1.2  999.7    3.6  236.0   99.0   -1.8
2008 155  6  3 0500   -0.9 1000.2    3.4  260.0   98.9   -1.6
2008 155  6  3 0600   -0.9 1000.3    3.8  245.0   98.9   -1.7
2008 155  6  3 0700   -0.9 1000.1    5.4  239.0   98.9   -1.6
2008 155  6  3 0800   -1.0 1000.0    4.2  237.0   99.0   -1.6
2008 155  6  3 0900   -1.0  999.9    5.2  223.0   99.0   -2.1
2008 155  6  3 1000   -1.0  999.5    4.4  230.0   99.0   -1.6
2008 155  6  3 1100   -1.1  999.7    4.2  237.0   99.0   -2.0
2008 155  6  3 1200   -1.1  999.7    4.0  239.0   99.0   -1.9
2008 155  6  3 1300   -1.1  999.7    3.9  238.0   99.0   -1.8
2008 155  6  3 1400   -1.1  999.5    3.6  241.0  444.0   -1.8
2008 155  6  3 1500   -1.0  999.7    3.9  243.0   98.9   -1.8
2008 155  6  3 1600   -1.0  999.9    3.1  245.0   99.0   -1.5
2008 155  6  3 1700   -1.0  999.7    3.6  226.0   99.0   -1.5
2008 155  6  3 1800   -1.1  999.6    2.7  233.0  444.0   -1.9
2008 155  6  3 1900   -0.9  999.8    2.4  236.0   99.0   -1.9
2008 155  6  3 2000   -1.0  999.5    2.7  240.0  444.0   -1.5
2008 155  6  3 2100   -1.1  999.1    1.7  243.0   99.0   -1.6
2008 155  6  3 2200   -1.3  998.3    2.2  211.0   99.2   -1.6
2008 155  6  3 2300   -1.4  997.9    2.3  240.0   99.2   -1.8
2008 156  6  4 0000   -1.8  996.7    2.0  228.0   99.2   -2.1
2008 156  6  4 0100   -1.9  996.3    1.8  263.0   99.0   -1.9
2008 156  6  4 0200   -1.8  996.3    1.3  244.0   99.1   -2.0
2008 156  6  4 0300   -1.9  996.0    1.6  236.0   99.1   -2.0
2008 156  6  4 0400   -1.8  996.0    1.8  249.0   99.0   -1.9
2008 156  6  4 0500   -1.7  996.1    1.9  244.0   99.0   -2.1
2008 156  6  4 0600   -1.8  995.7    1.8  245.0   99.0   -2.0
2008 156  6  4 0700   -1.8  995.5    1.6  239.0   99.0   -1.8
2008 156  6  4 0800   -1.7  995.1    1.6  236.0   99.0   -1.9
2008 156  6  4 0900   -1.7  994.7    2.2  238.0   99.0   -2.0
2008 156  6  4 1000   -1.6  994.9    1.5  245.0   99.1   -2.0
2008 156  6  4 1100   -1.7  994.2    1.5  233.0   99.0   -2.1
2008 156  6  4 1200   -1.8  994.0    1.9  249.0   99.2   -2.1
2008 156  6  4 1300  444.0  444.0  444.0  444.0  444.0  444.0
2008 156  6  4 1400   -1.3  995.2    1.9  146.0   99.0   -1.9
2008 156  6  4 1500   -1.2  995.6    2.8  114.0   99.2   -1.9
