Year: 2008  Month: 04  ID: LOR  ARGOS: 21356  Name: Lorne               
Lat: 78.24S  Lon: 170.01E  Elev:   45m
2008  95  4  4 1200  -22.0  974.5    7.0  212.0  444.0  444.0
2008  95  4  4 1300  -21.9  973.9    5.1  212.0  444.0  444.0
2008  95  4  4 1400  -22.6  973.8    5.3  228.0  444.0  444.0
2008  95  4  4 1500  -18.9  973.8   10.3  243.0  444.0  444.0
2008  95  4  4 1600  -20.0  973.8    5.5  248.0  444.0  444.0
2008  95  4  4 1700  -20.8  973.5    2.7  252.0  444.0  444.0
2008  95  4  4 1800  -21.2  973.3    3.9  236.0  444.0  444.0
2008  95  4  4 1900  -22.6  973.5    1.9  285.0  444.0  444.0
2008  95  4  4 2000  -21.9  973.4    3.5  256.0  444.0  444.0
2008  95  4  4 2100  -23.2  973.3    3.9  236.0  444.0  444.0
2008  95  4  4 2200  -24.6  973.2    2.7  218.0  444.0  444.0
2008  95  4  4 2300  -25.9  973.0    1.9  202.0  444.0  444.0
2008  96  4  5 0000  -25.9  972.9    1.6  200.0  444.0  444.0
2008  96  4  5 0100  -25.8  973.4    1.6  173.0  444.0  444.0
2008  96  4  5 0200  -27.9  973.3    2.3  360.0  444.0  444.0
2008  96  4  5 0300  -28.1  973.2    1.2   46.0  444.0  444.0
2008  96  4  5 0400  -26.2  973.1    2.5   46.0  444.0  444.0
2008  96  4  5 0500  -30.8  974.0    2.9  158.0  444.0  444.0
2008  96  4  5 0600  -27.0  974.4    5.3  219.0  444.0  444.0
2008  96  4  5 0700  -25.0  974.5    7.2  221.0  444.0  444.0
2008  96  4  5 0800  -23.9  974.8   10.9  221.0  444.0  444.0
2008  96  4  5 0900  -23.9  974.8    8.0  218.0  444.0  444.0
2008  96  4  5 1000  -23.5  975.4    4.9  252.0  444.0  444.0
2008  96  4  5 1100  -21.6  975.7    5.8  229.0  444.0  444.0
2008  96  4  5 1200  -23.5  976.0    3.1  283.0  444.0  444.0
2008  96  4  5 1300  -23.8  976.2    3.7  277.0  444.0  444.0
2008  96  4  5 1400  -23.8  976.2    3.9  274.0  444.0  444.0
2008  96  4  5 1500  -23.1  977.0    4.1  170.0  444.0  444.0
2008  96  4  5 1600  -22.8  977.8    3.1  200.0  444.0  444.0
2008  96  4  5 1700  -22.0  977.6    2.9  263.0  444.0  444.0
2008  96  4  5 1800  -21.1  977.3    4.3  271.0  444.0  444.0
2008  96  4  5 1900  -23.1  977.4    4.5  333.0  444.0  444.0
2008  96  4  5 2000  -22.6  977.4    4.1  322.0  444.0  444.0
2008  96  4  5 2100  -20.8  977.6    3.9  318.0  444.0  444.0
2008  96  4  5 2200  -18.0  977.9    4.7  291.0  444.0  444.0
2008  96  4  5 2300  -17.8  978.3    3.5  300.0  444.0  444.0
2008  97  4  6 0000  -16.9  978.4    4.1  281.0  444.0  444.0
2008  97  4  6 0100  -15.2  978.6    7.4  281.0  444.0  444.0
2008  97  4  6 0200  -12.9  978.9    8.8  260.0  444.0  444.0
2008  97  4  6 0300  -12.9  979.1    9.6  243.0  444.0  444.0
2008  97  4  6 0400  -12.9  979.5   10.9  228.0  444.0  444.0
2008  97  4  6 0500  -13.9  980.5    8.6  236.0  444.0  444.0
2008  97  4  6 0600  -14.2  981.3    7.6  235.0  444.0  444.0
2008  97  4  6 0700  -14.8  982.1    5.8  222.0  444.0  444.0
2008  97  4  6 0800  -16.2  983.0    5.1  248.0  444.0  444.0
2008  97  4  6 0900  -15.0  983.7    6.8  249.0  444.0  444.0
2008  97  4  6 1000  -23.1  984.8    7.6  177.0  444.0  444.0
2008  97  4  6 1100  -25.9  986.0    8.6  211.0  444.0  444.0
2008  97  4  6 1200  -28.1  986.8    4.1  221.0  444.0  444.0
2008  97  4  6 1300  -30.0  987.7    2.1  200.0  444.0  444.0
2008  97  4  6 1400  -30.2  987.8    3.7  198.0  444.0  444.0
2008  97  4  6 1500  -30.6  988.8    2.9  188.0  444.0  444.0
2008  97  4  6 1600  -31.8  988.9    2.9  159.0  444.0  444.0
2008  97  4  6 1700  -31.8  989.7    3.7  179.0  444.0  444.0
2008  97  4  6 1800  -32.8  989.9    1.0  240.0  444.0  444.0
2008  97  4  6 1900  -33.8  990.1    2.1  229.0  444.0  444.0
2008  97  4  6 2000  -34.4  990.5    1.6  218.0  444.0  444.0
2008  97  4  6 2100  -35.1  991.1    1.6  233.0  444.0  444.0
2008  97  4  6 2200  -34.8  991.4    1.8  218.0  444.0  444.0
2008  97  4  6 2300  -34.2  991.6    0.8  186.0  444.0  444.0
2008  98  4  7 0000  -32.9  992.2    1.8  238.0  444.0  444.0
2008  98  4  7 0100  -33.2  992.6    1.4  243.0  444.0  444.0
2008  98  4  7 0200  -34.4  992.4    1.9  228.0  444.0  444.0
2008  98  4  7 0300  -35.0  992.8    2.1  214.0  444.0  444.0
2008  98  4  7 0400  -33.1  993.4    3.3  215.0  444.0  444.0
2008  98  4  7 0500  -32.0  994.1    4.1  207.0  444.0  444.0
2008  98  4  7 0600  -31.5  994.5    5.5  187.0  444.0  444.0
2008  98  4  7 0700  -31.9  995.2    3.3  167.0  444.0  444.0
2008  98  4  7 0800  -32.2  996.1    4.1  207.0  444.0  444.0
2008  98  4  7 0900  -32.8  996.5    3.5  212.0  444.0  444.0
2008  98  4  7 1000  -32.2  997.2    5.5  211.0  444.0  444.0
2008  98  4  7 1100  -32.0  997.8    4.9  217.0  444.0  444.0
2008  98  4  7 1200  -31.5  998.1    5.7  207.0  444.0  444.0
2008  98  4  7 1300  -31.8  998.4    5.7  200.0  444.0  444.0
2008  98  4  7 1400  -31.9  998.4    6.0  201.0  444.0  444.0
2008  98  4  7 1500  -32.1  998.6    3.9  210.0  444.0  444.0
2008  98  4  7 1600  -33.8  998.9    1.9  253.0  444.0  444.0
2008  98  4  7 1700  -34.6  998.5    2.9  243.0  444.0  444.0
2008  98  4  7 1800  -34.8  998.2    3.1  238.0  444.0  444.0
2008  98  4  7 1900  -34.6  998.0    3.1  236.0  444.0  444.0
2008  98  4  7 2000  -34.8  998.1    2.7  232.0  444.0  444.0
2008  98  4  7 2100  -35.1  998.0    2.1  266.0  444.0  444.0
2008  98  4  7 2200  -34.1  997.6    3.1  253.0  444.0  444.0
2008  98  4  7 2300  -34.1  997.4    1.6  260.0  444.0  444.0
2008  99  4  8 0000  -34.8  997.0    1.9  210.0  444.0  444.0
2008  99  4  8 0100  -35.9  996.6    2.1  228.0  444.0  444.0
2008  99  4  8 0200  -36.4  996.1    2.3  250.0  444.0  444.0
2008  99  4  8 0300  -38.0  995.7    2.1  259.0  444.0  444.0
2008  99  4  8 0400  -38.5  995.4    2.1  236.0  444.0  444.0
2008  99  4  8 0500  -38.9  994.9    1.4  257.0  444.0  444.0
2008  99  4  8 0600  -38.8  994.3    1.8  264.0  444.0  444.0
2008  99  4  8 0700  -39.2  993.7    1.8  288.0  444.0  444.0
2008  99  4  8 0800  -38.9  993.2    1.8  280.0  444.0  444.0
2008  99  4  8 0900  -36.4  992.5    1.6  243.0  444.0  444.0
2008  99  4  8 1000  -37.0  992.1    1.9  198.0  444.0  444.0
2008  99  4  8 1100  -37.5  992.0    0.0    0.0  444.0  444.0
2008  99  4  8 1200  -37.5  991.4    1.6  292.0  444.0  444.0
2008  99  4  8 1300  -35.0  991.1    2.3  285.0  444.0  444.0
2008  99  4  8 1400  -31.0  990.7    5.1  252.0  444.0  444.0
2008  99  4  8 1500  -31.0  990.6    5.1  226.0  444.0  444.0
2008  99  4  8 1600  -26.8  990.5    6.6  197.0  444.0  444.0
2008  99  4  8 1700  -26.1  990.5    5.8  198.0  444.0  444.0
2008  99  4  8 1800  -25.2  990.6    7.6  195.0  444.0  444.0
2008  99  4  8 1900  -25.5  990.5    7.4  195.0  444.0  444.0
2008  99  4  8 2000  -26.6  990.8    5.8  215.0  444.0  444.0
2008  99  4  8 2100  -29.6  990.9    4.3  214.0  444.0  444.0
2008  99  4  8 2200  -30.9  990.9    3.5  210.0  444.0  444.0
2008  99  4  8 2300  -30.8  990.6    4.5  225.0  444.0  444.0
2008 100  4  9 0000  -31.1  990.9    4.1  224.0  444.0  444.0
2008 100  4  9 0100  -31.0  991.0    3.3  219.0  444.0  444.0
2008 100  4  9 0200  -30.5  990.9    4.3  217.0  444.0  444.0
2008 100  4  9 0300  -28.6  990.8    6.0  215.0  444.0  444.0
2008 100  4  9 0400  -29.6  991.0    4.1  201.0  444.0  444.0
2008 100  4  9 0500  -31.0  991.2    3.5  219.0  444.0  444.0
2008 100  4  9 0600  -30.4  991.0    5.1  211.0  444.0  444.0
2008 100  4  9 0700  -30.0  990.7    6.4  208.0  444.0  444.0
2008 100  4  9 0800  -29.2  990.5    6.6  208.0  444.0  444.0
2008 100  4  9 0900  -29.4  990.4    7.2  217.0  444.0  444.0
2008 100  4  9 1000  -29.0  990.2    5.5  204.0  444.0  444.0
2008 100  4  9 1100  -31.6  990.4    2.7  173.0  444.0  444.0
2008 100  4  9 1200  -32.6  989.8    2.7  172.0  444.0  444.0
2008 100  4  9 1300  -32.1  989.3    2.7  212.0  444.0  444.0
2008 100  4  9 1400  -33.9  989.0    1.9  242.0  444.0  444.0
2008 100  4  9 1500  -34.6  988.2    1.4  262.0  444.0  444.0
2008 100  4  9 1600  -34.5  988.0    1.8  274.0  444.0  444.0
2008 100  4  9 1700  -32.6  987.5    1.4  242.0  444.0  444.0
2008 100  4  9 1800  -35.2  986.9    0.0    0.0  444.0  444.0
2008 100  4  9 1900  -33.9  986.5    1.8  300.0  444.0  444.0
2008 100  4  9 2000  -34.4  986.0    1.0  300.0  444.0  444.0
2008 100  4  9 2100  -33.5  986.1    1.0  300.0  444.0  444.0
2008 100  4  9 2200  -32.1  985.8    0.8  300.0  444.0  444.0
2008 100  4  9 2300  -34.6  986.0    1.8  194.0  444.0  444.0
2008 101  4 10 0000  -34.6  986.1    1.9  214.0  444.0  444.0
2008 101  4 10 0100  -33.4  986.7    2.1  201.0  444.0  444.0
2008 101  4 10 0200  -33.2  987.4    2.1  212.0  444.0  444.0
2008 101  4 10 0300  -31.5  987.9    2.7  202.0  444.0  444.0
2008 101  4 10 0400  -29.8  988.6    3.1  202.0  444.0  444.0
2008 101  4 10 0500  -29.2  989.3    3.7  188.0  444.0  444.0
2008 101  4 10 0600  -28.6  990.0    5.8  194.0  444.0  444.0
2008 101  4 10 0700  -28.1  990.4    7.6  202.0  444.0  444.0
2008 101  4 10 0800  -26.4  991.2    7.8  211.0  444.0  444.0
2008 101  4 10 0900  -26.2  992.0    8.4  207.0  444.0  444.0
2008 101  4 10 1000  -26.2  992.7    8.4  200.0  444.0  444.0
2008 101  4 10 1100  -25.0  993.4    9.6  212.0  444.0  444.0
2008 101  4 10 1200  -25.6  993.8   10.1  207.0  444.0  444.0
2008 101  4 10 1300  -24.9  994.3   12.3  207.0  444.0  444.0
2008 101  4 10 1400  -25.8  994.5   13.3  208.0  444.0  444.0
2008 101  4 10 1500  -25.1  995.4   14.0  214.0  444.0  444.0
2008 101  4 10 1600  -26.4  995.9   11.5  211.0  444.0  444.0
2008 101  4 10 1700  -27.5  996.1   15.0  214.0  444.0  444.0
2008 101  4 10 1800  -28.0  997.2   10.9  202.0  444.0  444.0
2008 101  4 10 1900  -25.8  998.3   13.5  191.0  444.0  444.0
2008 101  4 10 2000  -27.5  998.8   11.7  197.0  444.0  444.0
2008 101  4 10 2100  -27.5  999.2   11.5  198.0  444.0  444.0
2008 101  4 10 2200  -28.1  999.6   11.5  204.0  444.0  444.0
2008 101  4 10 2300  -27.9  999.7   11.9  222.0  444.0  444.0
2008 102  4 11 0000  -28.8 1000.0    9.6  212.0  444.0  444.0
2008 102  4 11 0100  -28.1 1000.1    9.6  205.0  444.0  444.0
2008 102  4 11 0200  -28.1 1000.2    7.4  207.0  444.0  444.0
2008 102  4 11 0300  -29.6 1000.3    6.4  208.0  444.0  444.0
2008 102  4 11 0400  -29.2 1000.1    6.0  195.0  444.0  444.0
2008 102  4 11 0500  -29.9  999.4    5.1  197.0  444.0  444.0
2008 102  4 11 0600  -31.1  998.7    4.3  188.0  444.0  444.0
2008 102  4 11 0700  -32.6  998.3    2.7  197.0  444.0  444.0
2008 102  4 11 0800  -33.4  997.9    2.1  243.0  444.0  444.0
2008 102  4 11 0900  -33.2  997.2    2.1  191.0  444.0  444.0
2008 102  4 11 1000  -32.9  996.6    1.9  194.0  444.0  444.0
2008 102  4 11 1100  -34.8  996.1    1.8  291.0  444.0  444.0
2008 102  4 11 1200  -33.8  995.3    1.0  252.0  444.0  444.0
2008 102  4 11 1300  -33.4  994.7    0.4  256.0  444.0  444.0
2008 102  4 11 1400  -32.6  993.1    0.0    0.0  444.0  444.0
2008 102  4 11 1500  -35.6  992.4    0.0    0.0  444.0  444.0
2008 102  4 11 1600  -33.0  991.6    0.0    0.0  444.0  444.0
2008 102  4 11 1700  -31.4  990.6    0.0    0.0  444.0  444.0
2008 102  4 11 1800  -32.4  989.7    0.8   28.0  444.0  444.0
2008 102  4 11 1900  -32.9  988.8    0.6   28.0  444.0  444.0
2008 102  4 11 2000  -35.5  988.1    0.0    0.0  444.0  444.0
2008 102  4 11 2100  -33.5  987.0    0.2   28.0  444.0  444.0
2008 102  4 11 2200  -31.5  986.5    2.9  118.0  444.0  444.0
2008 102  4 11 2300  -33.0  985.9    2.3  117.0  444.0  444.0
2008 103  4 12 0000  -29.1  985.0    3.3  134.0  444.0  444.0
