Year: 2006  Month: 10  ID: DIS  ARGOS:  8932  Name: Dismal Island       
Lat: 68.09S  Lon:  68.83W  Elev:   10m
2006 274 10  1 0000  444.0  444.0  444.0  444.0  444.0  444.0
2006 274 10  1 0100   -9.5 1000.4  444.0  444.0   85.0  444.0
2006 274 10  1 0200   -9.0  444.0  444.0  444.0   85.4  444.0
2006 274 10  1 0300   -8.4  999.7  444.0  444.0   86.3  444.0
2006 274 10  1 0400   -8.0  999.7  444.0  444.0   87.2  444.0
2006 274 10  1 0500  444.0  444.0  444.0  444.0  444.0  444.0
2006 274 10  1 0600   -7.0 1000.4  444.0  444.0   88.6  444.0
2006 274 10  1 0700  444.0  444.0  444.0  444.0  444.0  444.0
2006 274 10  1 0800  444.0  444.0  444.0  444.0  444.0  444.0
2006 274 10  1 0900   -7.0 1001.8  444.0  444.0   89.1  444.0
2006 274 10  1 1000  444.0  444.0  444.0  444.0  444.0  444.0
2006 274 10  1 1100   -7.3 1002.5  444.0  444.0   89.4  444.0
2006 274 10  1 1200   -8.0  444.0  444.0  444.0   89.5  444.0
2006 274 10  1 1300  444.0  444.0  444.0  444.0  444.0  444.0
2006 274 10  1 1400   -9.3 1004.6  444.0  444.0   90.1  444.0
2006 274 10  1 1500  444.0  444.0  444.0  444.0  444.0  444.0
2006 274 10  1 1600  444.0  444.0  444.0  444.0  444.0  444.0
2006 274 10  1 1700  444.0  444.0  444.0  444.0  444.0  444.0
2006 274 10  1 1800  444.0  444.0  444.0  444.0  444.0  444.0
2006 274 10  1 1900   -8.4 1009.4  444.0  444.0   84.0  444.0
2006 274 10  1 2000  444.0  444.0  444.0  444.0  444.0  444.0
2006 274 10  1 2100   -9.4 1010.8  444.0  444.0   81.6  444.0
2006 274 10  1 2200  -10.5  444.0  444.0  444.0   81.5  444.0
2006 274 10  1 2300  -11.1 1011.5  444.0  444.0   82.8  444.0
2006 275 10  2 0000  -11.4  444.0  444.0  444.0   85.6  444.0
2006 275 10  2 0100  -11.8 1012.2  444.0  444.0   85.5  444.0
2006 275 10  2 0200  -12.8 1012.8  444.0  444.0   85.5  444.0
2006 275 10  2 0300  -13.6  444.0  444.0  444.0   85.1  444.0
2006 275 10  2 0400  -12.6 1012.8  444.0  444.0   85.2  444.0
2006 275 10  2 0500  -11.8 1012.8  444.0  444.0   85.3  444.0
2006 275 10  2 0600  -11.4 1012.8  444.0  444.0   85.6  444.0
2006 275 10  2 0700  -10.6 1012.8  444.0  444.0   88.8  444.0
2006 275 10  2 0800  -10.2  444.0  444.0  444.0   85.6  444.0
2006 275 10  2 0900   -9.6 1012.8  444.0  444.0   85.7  444.0
2006 275 10  2 1000   -9.2  444.0  444.0  444.0   85.7  444.0
2006 275 10  2 1100  444.0  444.0  444.0  444.0  444.0  444.0
2006 275 10  2 1200   -9.8 1012.8  444.0  444.0   85.5  444.0
2006 275 10  2 1300  444.0  444.0  444.0  444.0  444.0  444.0
2006 275 10  2 1400  -12.3 1012.8  444.0  444.0   84.9  444.0
2006 275 10  2 1500  -12.5  444.0  444.0  444.0   83.9  444.0
2006 275 10  2 1600  -12.8 1012.8  444.0  444.0   84.6  444.0
2006 275 10  2 1700  444.0  444.0  444.0  444.0  444.0  444.0
2006 275 10  2 1800  444.0  444.0  444.0  444.0  444.0  444.0
2006 275 10  2 1900  444.0 1012.2  444.0  444.0   84.0  444.0
2006 275 10  2 2000  444.0  444.0  444.0  444.0   83.0  444.0
2006 275 10  2 2100  -14.2 1011.5  444.0  444.0   83.8  444.0
2006 275 10  2 2200  -14.7 1011.5  444.0  444.0   83.3  444.0
2006 275 10  2 2300  -17.3 1011.5  444.0  444.0   83.1  444.0
2006 276 10  3 0000  -18.0 1011.5  444.0  444.0   84.0  444.0
2006 276 10  3 0100  -18.0  444.0  444.0  444.0   84.0  444.0
2006 276 10  3 0200  -17.2 1011.5  444.0  444.0   84.5  444.0
2006 276 10  3 0300  -17.7 1010.8  444.0  444.0   83.6  444.0
2006 276 10  3 0400  -19.0 1010.8  444.0  444.0   83.8  444.0
2006 276 10  3 0500  -18.7 1011.5  444.0  444.0   84.1  444.0
2006 276 10  3 0600  -18.2  444.0  444.0  444.0   83.8  444.0
2006 276 10  3 0700  -18.3 1010.8  444.0  444.0   83.6  444.0
2006 276 10  3 0800  -20.4 1010.8  444.0  444.0   83.9  444.0
2006 276 10  3 0900  -18.6 1011.5  444.0  444.0   84.1  444.0
2006 276 10  3 1000  -20.4 1010.8  444.0  444.0   83.9  444.0
2006 276 10  3 1100  444.0  444.0  444.0  444.0  444.0  444.0
2006 276 10  3 1200  -16.9  444.0  444.0  444.0   84.2  444.0
2006 276 10  3 1300  -15.3  444.0  444.0  444.0   84.9  444.0
2006 276 10  3 1400  444.0  444.0  444.0  444.0  444.0  444.0
2006 276 10  3 1500  -13.4 1010.1  444.0  444.0   84.1  444.0
2006 276 10  3 1600  444.0  444.0  444.0  444.0  444.0  444.0
2006 276 10  3 1700  -10.1 1009.4  444.0  444.0   83.4  444.0
2006 276 10  3 1800  444.0  444.0  444.0  444.0  444.0  444.0
2006 276 10  3 1900  -10.2 1008.7  444.0  444.0   84.7  444.0
2006 276 10  3 2000  -12.1  444.0  444.0  444.0   84.7  444.0
2006 276 10  3 2100  -12.2 1008.0  444.0  444.0   84.5  444.0
2006 276 10  3 2200  -10.9 1008.0  444.0  444.0   85.3  444.0
2006 276 10  3 2300  -10.6 1007.3  444.0  444.0   84.7  444.0
2006 277 10  4 0000  -10.2  444.0  444.0  444.0   84.3  444.0
2006 277 10  4 0100   -9.5  444.0  444.0  444.0   84.6  444.0
2006 277 10  4 0200   -8.8 1006.6  444.0  444.0   83.8  444.0
2006 277 10  4 0300   -8.3 1005.9  444.0  444.0   83.5  444.0
2006 277 10  4 0400   -7.3 1005.3  444.0  444.0   83.2  444.0
2006 277 10  4 0500   -7.2 1005.3  444.0  444.0   81.9  444.0
2006 277 10  4 0600   -7.1 1005.3  444.0  444.0  444.0  444.0
2006 277 10  4 0700   -6.2 1004.6  444.0  444.0   82.7  444.0
2006 277 10  4 0800  444.0  444.0  444.0  444.0  444.0  444.0
2006 277 10  4 0900   -5.4  444.0  444.0  444.0   83.6  444.0
2006 277 10  4 1000  444.0 1002.5  444.0  444.0   83.8  444.0
2006 277 10  4 1100   -4.5 1001.8  444.0  444.0   84.2  444.0
2006 277 10  4 1200  444.0  444.0  444.0  444.0  444.0  444.0
2006 277 10  4 1300  444.0  444.0  444.0  444.0  444.0  444.0
2006 277 10  4 1400   -3.8  444.0  444.0  444.0   85.1  444.0
2006 277 10  4 1500  444.0  444.0  444.0  444.0  444.0  444.0
2006 277 10  4 1600  444.0  444.0  444.0  444.0  444.0  444.0
2006 277 10  4 1700   -2.6  444.0  444.0  444.0   84.9  444.0
2006 277 10  4 1800  444.0  444.0  444.0  444.0  444.0  444.0
2006 277 10  4 1900   -1.7  444.0  444.0  444.0   84.1  444.0
2006 277 10  4 2000   -2.3  994.2  444.0  444.0   84.8  444.0
2006 277 10  4 2100  444.0  444.0  444.0  444.0  444.0  444.0
2006 277 10  4 2200  444.0  444.0  444.0  444.0  444.0  444.0
