Year: 2006  Month: 02  ID: DIS  ARGOS:  8932  Name: Dismal Island       
Lat: 68.09S  Lon:  68.83W  Elev:   10m
2006  32  2  1 0000    0.1  998.4  444.0  444.0   83.2  444.0
2006  32  2  1 0100  444.0  444.0  444.0  444.0  444.0  444.0
2006  32  2  1 0200   -0.4  997.7  444.0  444.0   87.0  444.0
2006  32  2  1 0300   -0.3  444.0  444.0  444.0   88.4  444.0
2006  32  2  1 0400  444.0  444.0  444.0  444.0  444.0  444.0
2006  32  2  1 0500    0.7  444.0  444.0  444.0   89.4  444.0
2006  32  2  1 0600  444.0  444.0  444.0  444.0  444.0  444.0
2006  32  2  1 0700    0.0  444.0  444.0  444.0   90.9  444.0
2006  32  2  1 0800   -0.3  444.0  444.0  444.0   91.3  444.0
2006  32  2  1 0900  444.0  444.0  444.0  444.0  444.0  444.0
2006  32  2  1 1000    0.0  444.0  444.0  444.0   92.0  444.0
2006  32  2  1 1100  444.0  444.0  444.0  444.0  444.0  444.0
2006  32  2  1 1200    0.3  996.3  444.0  444.0   92.3  444.0
2006  32  2  1 1300    0.7  444.0  444.0  444.0   92.0  444.0
2006  32  2  1 1400  444.0  444.0  444.0  444.0  444.0  444.0
2006  32  2  1 1500    1.4  444.0  444.0  444.0   90.7  444.0
2006  32  2  1 1600  444.0  444.0  444.0  444.0  444.0  444.0
2006  32  2  1 1700    2.1  994.9  444.0  444.0   76.6  444.0
2006  32  2  1 1800  444.0  444.0  444.0  444.0  444.0  444.0
2006  32  2  1 1900    1.9  444.0  444.0  444.0   73.9  444.0
2006  32  2  1 2000    1.8  444.0  444.0  444.0   80.4  444.0
2006  32  2  1 2100    1.6  993.5  444.0  444.0  444.0  444.0
2006  32  2  1 2200  444.0  444.0  444.0  444.0   79.9  444.0
2006  32  2  1 2300  444.0  444.0  444.0  444.0   78.5  444.0
2006  33  2  2 0000  444.0  993.5  444.0  444.0   77.9  444.0
2006  33  2  2 0100  444.0  444.0  444.0  444.0  444.0  444.0
2006  33  2  2 0200   -2.1  993.5  444.0  444.0  444.0  444.0
2006  33  2  2 0300  444.0  444.0  444.0  444.0  444.0  444.0
2006  33  2  2 0400  444.0  444.0  444.0  444.0  444.0  444.0
2006  33  2  2 0500   -2.8  444.0  444.0  444.0   88.0  444.0
2006  33  2  2 0600   -2.8  444.0  444.0  444.0   88.7  444.0
2006  33  2  2 0700   -2.9  994.2  444.0  444.0  444.0  444.0
2006  33  2  2 0800  444.0  444.0  444.0  444.0  444.0  444.0
2006  33  2  2 0900  444.0  444.0  444.0  444.0  444.0  444.0
2006  33  2  2 1000   -3.0  994.9  444.0  444.0   84.9  444.0
2006  33  2  2 1100   -2.8  444.0  444.0  444.0   84.9  444.0
2006  33  2  2 1200  444.0  444.0  444.0  444.0  444.0  444.0
2006  33  2  2 1300   -1.8  996.3  444.0  444.0   82.2  444.0
2006  33  2  2 1400  444.0  444.0  444.0  444.0  444.0  444.0
2006  33  2  2 1500    0.0  997.0  444.0  444.0   78.9  444.0
2006  33  2  2 1600  444.0  444.0  444.0  444.0  444.0  444.0
2006  33  2  2 1700    1.1  997.7  444.0  444.0   73.3  444.0
2006  33  2  2 1800  444.0  444.0  444.0  444.0  444.0  444.0
2006  33  2  2 1900  444.0  444.0  444.0  444.0  444.0  444.0
2006  33  2  2 2000    0.5  444.0  444.0  444.0   76.7  444.0
2006  33  2  2 2100    1.1  999.1  444.0  444.0   75.6  444.0
2006  33  2  2 2200    0.7  999.7  444.0  444.0   73.9  444.0
2006  33  2  2 2300  444.0  444.0  444.0  444.0  444.0  444.0
2006  34  2  3 0000  444.0  444.0  444.0  444.0  444.0  444.0
2006  34  2  3 0100   -1.5  444.0  444.0  444.0   85.9  444.0
2006  34  2  3 0200  444.0  444.0  444.0  444.0  444.0  444.0
2006  34  2  3 0300   -2.8  444.0  444.0  444.0   90.4  444.0
2006  34  2  3 0400   -2.9  444.0  444.0  444.0   91.3  444.0
2006  34  2  3 0500   -2.8 1000.4  444.0  444.0   91.8  444.0
2006  34  2  3 0600   -3.6  444.0  444.0  444.0   91.9  444.0
2006  34  2  3 0700   -3.9 1001.1  444.0  444.0   92.0  444.0
2006  34  2  3 0800   -3.9 1001.1  444.0  444.0   92.5  444.0
2006  34  2  3 0900  444.0  444.0  444.0  444.0  444.0  444.0
2006  34  2  3 1000   -3.3 1001.1  444.0  444.0   92.3  444.0
2006  34  2  3 1100   -2.7 1001.1  444.0  444.0   91.4  444.0
2006  34  2  3 1200   -4.2  444.0  444.0  444.0   88.6  444.0
2006  34  2  3 1300   -4.3 1002.5  444.0  444.0   91.7  444.0
2006  34  2  3 1400   -3.5  444.0  444.0  444.0  444.0  444.0
2006  34  2  3 1500   -3.1 1002.5  444.0  444.0   88.9  444.0
2006  34  2  3 1600  444.0  444.0  444.0  444.0  444.0  444.0
2006  34  2  3 1700   -3.4 1002.5  444.0  444.0   90.4  444.0
2006  34  2  3 1800  444.0  444.0  444.0  444.0  444.0  444.0
2006  34  2  3 1900   -3.7 1003.2  444.0  444.0   90.1  444.0
2006  34  2  3 2000   -2.6  444.0  444.0  444.0   90.6  444.0
2006  34  2  3 2100   -2.5 1003.9  444.0  444.0   90.1  444.0
2006  34  2  3 2200   -2.8 1003.9  444.0  444.0   89.9  444.0
2006  34  2  3 2300   -2.7 1003.9  444.0  444.0   89.6  444.0
2006  35  2  4 0000   -3.1  444.0  444.0  444.0   89.7  444.0
2006  35  2  4 0100   -3.4  444.0  444.0  444.0   90.2  444.0
2006  35  2  4 0200   -3.4  444.0  444.0  444.0   90.7  444.0
2006  35  2  4 0300   -3.5 1002.5  444.0  444.0   92.6  444.0
2006  35  2  4 0400   -4.2 1002.5  444.0  444.0   91.1  444.0
2006  35  2  4 0500   -5.1  444.0  444.0  444.0   91.8  444.0
2006  35  2  4 0600   -4.7  444.0  444.0  444.0   92.5  444.0
2006  35  2  4 0700   -4.3  444.0  444.0  444.0   92.9  444.0
2006  35  2  4 0800   -4.0 1002.5  444.0  444.0   93.2  444.0
2006  35  2  4 0900   -3.6 1001.8  444.0  444.0   93.4  444.0
2006  35  2  4 1000   -3.6  444.0  444.0  444.0   93.6  444.0
2006  35  2  4 1100   -3.7 1001.8  444.0  444.0   92.9  444.0
2006  35  2  4 1200   -3.6  444.0  444.0  444.0   93.3  444.0
2006  35  2  4 1300   -3.4 1001.8  444.0  444.0  444.0  444.0
2006  35  2  4 1400   -3.2 1001.8  444.0  444.0   92.9  444.0
2006  35  2  4 1500   -3.3  444.0  444.0  444.0   92.1  444.0
2006  35  2  4 1600   -2.8  444.0  444.0  444.0   92.2  444.0
2006  35  2  4 1700   -1.3 1001.8  444.0  444.0   92.1  444.0
2006  35  2  4 1800   -1.8  444.0  444.0  444.0   91.4  444.0
2006  35  2  4 1900   -1.2 1002.5  444.0  444.0   81.6  444.0
2006  35  2  4 2000  444.0  444.0  444.0  444.0  444.0  444.0
2006  35  2  4 2100   -2.8 1001.8  444.0  444.0   81.0  444.0
2006  35  2  4 2200   -2.8  444.0  444.0  444.0   80.2  444.0
2006  35  2  4 2300   -3.2  444.0  444.0  444.0   86.7  444.0
2006  36  2  5 0000   -3.4  444.0  444.0  444.0   87.4  444.0
2006  36  2  5 0100   -3.7  444.0  444.0  444.0   90.0  444.0
2006  36  2  5 0200   -3.5 1001.1  444.0  444.0   91.2  444.0
2006  36  2  5 0300   -3.3 1001.1  444.0  444.0   91.6  444.0
2006  36  2  5 0400   -2.9  444.0  444.0  444.0   92.2  444.0
2006  36  2  5 0500   -2.5  444.0  444.0  444.0   92.2  444.0
2006  36  2  5 0600   -2.3 1000.4  444.0  444.0   92.4  444.0
2006  36  2  5 0700   -2.4 1000.4  444.0  444.0   92.4  444.0
2006  36  2  5 0800   -2.2  444.0  444.0  444.0   92.4  444.0
2006  36  2  5 0900   -2.0 1000.4  444.0  444.0   92.4  444.0
2006  36  2  5 1000   -2.1  444.0  444.0  444.0   92.4  444.0
2006  36  2  5 1100  444.0  444.0  444.0  444.0  444.0  444.0
2006  36  2  5 1200   -2.0  999.7  444.0  444.0   91.2  444.0
2006  36  2  5 1300   -1.8  444.0  444.0  444.0   89.9  444.0
2006  36  2  5 1400   -1.4  999.1  444.0  444.0   86.8  444.0
2006  36  2  5 1500   -1.4  999.1  444.0  444.0   83.7  444.0
2006  36  2  5 1600  444.0  444.0  444.0  444.0  444.0  444.0
2006  36  2  5 1700   -0.4  998.4  444.0  444.0   81.3  444.0
2006  36  2  5 1800   -1.3  444.0  444.0  444.0   85.0  444.0
2006  36  2  5 1900   -1.5  997.7  444.0  444.0   88.5  444.0
2006  36  2  5 2000   -1.2  997.7  444.0  444.0   89.4  444.0
2006  36  2  5 2100  444.0  444.0  444.0  444.0  444.0  444.0
2006  36  2  5 2200   -0.5  444.0  444.0  444.0   88.0  444.0
2006  36  2  5 2300   -0.7  444.0  444.0  444.0   89.7  444.0
2006  37  2  6 0000  444.0  444.0  444.0  444.0  444.0  444.0
2006  37  2  6 0100    0.7  994.9  444.0  444.0   85.0  444.0
2006  37  2  6 0200    1.3  444.0  444.0  444.0   84.0  444.0
2006  37  2  6 0300    1.2  444.0  444.0  444.0   83.7  444.0
2006  37  2  6 0400    1.2  444.0  444.0  444.0   88.4  444.0
2006  37  2  6 0500  444.0  444.0  444.0  444.0  444.0  444.0
2006  37  2  6 0600    1.8  992.8  444.0  444.0   89.8  444.0
2006  37  2  6 0700  444.0  444.0  444.0  444.0  444.0  444.0
2006  37  2  6 0800    1.7  991.5  444.0  444.0   89.2  444.0
2006  37  2  6 0900  444.0  444.0  444.0  444.0  444.0  444.0
2006  37  2  6 1000    2.4  990.8  444.0  444.0   88.5  444.0
2006  37  2  6 1100  444.0  444.0  444.0  444.0  444.0  444.0
2006  37  2  6 1200  444.0  444.0  444.0  444.0  444.0  444.0
2006  37  2  6 1300    1.5  444.0  444.0  444.0   83.5  444.0
2006  37  2  6 1400  444.0  444.0  444.0  444.0  444.0  444.0
2006  37  2  6 1500  444.0  444.0  444.0  444.0  444.0  444.0
2006  37  2  6 1600  444.0  444.0  444.0  444.0  444.0  444.0
2006  37  2  6 1700  444.0  444.0  444.0  444.0  444.0  444.0
2006  37  2  6 1800  444.0  444.0  444.0  444.0  444.0  444.0
2006  37  2  6 1900  444.0  444.0  444.0  444.0  444.0  444.0
2006  37  2  6 2000    2.4  985.3  444.0  444.0   88.2  444.0
2006  37  2  6 2100    2.8  444.0  444.0  444.0   86.7  444.0
2006  37  2  6 2200  444.0  444.0  444.0  444.0  444.0  444.0
2006  37  2  6 2300    3.6  444.0  444.0  444.0   88.7  444.0
2006  38  2  7 0000  444.0  444.0  444.0  444.0  444.0  444.0
2006  38  2  7 0100    3.5  979.7  444.0  444.0   87.4  444.0
2006  38  2  7 0200    3.5  444.0  444.0  444.0   86.4  444.0
2006  38  2  7 0300  444.0  444.0  444.0  444.0  444.0  444.0
2006  38  2  7 0400  444.0  444.0  444.0  444.0  444.0  444.0
2006  38  2  7 0500  444.0  444.0  444.0  444.0  444.0  444.0
2006  38  2  7 0600    2.6  977.0  444.0  444.0  444.0  444.0
2006  38  2  7 0700  444.0  444.0  444.0  444.0  444.0  444.0
2006  38  2  7 0800    2.1  977.7  444.0  444.0   90.7  444.0
2006  38  2  7 0900  444.0  444.0  444.0  444.0  444.0  444.0
2006  38  2  7 1000  444.0  444.0  444.0  444.0  444.0  444.0
2006  38  2  7 1100  444.0  444.0  444.0  444.0  444.0  444.0
2006  38  2  7 1200  444.0  444.0  444.0  444.0  444.0  444.0
2006  38  2  7 1300  444.0  444.0  444.0  444.0  444.0  444.0
2006  38  2  7 1400  444.0  444.0  444.0  444.0  444.0  444.0
2006  38  2  7 1500  444.0  444.0  444.0  444.0  444.0  444.0
2006  38  2  7 1600    1.4  986.6  444.0  444.0   98.6  444.0
2006  38  2  7 1700  444.0  444.0  444.0  444.0  444.0  444.0
2006  38  2  7 1800  444.0  444.0  444.0  444.0  444.0  444.0
