Year: 2012  Month: 07  ID: CHA  ARGOS: 28338  Name: Cape Hallett        
Lat: 72.19S  Lon: 170.17E  Elev:    1m
2012 183  7  1 0000  -15.9 1011.0    6.9  222.0   52.8  444.0
2012 183  7  1 0100  -15.4 1011.3    8.9  194.0   54.0  444.0
2012 183  7  1 0200  -14.9 1011.0   10.9  207.0   57.0  444.0
2012 183  7  1 0300  -14.9 1011.4   10.5  220.0   67.0  444.0
2012 183  7  1 0400  -14.3 1011.6   10.2  210.0   67.0  444.0
2012 183  7  1 0500  -13.5 1011.9    9.6  191.0   55.8  444.0
2012 183  7  1 0600  -13.3 1012.0   10.1  203.0   55.6  444.0
2012 183  7  1 0700  -12.8 1011.5    9.8  205.0   54.0  444.0
2012 183  7  1 0800  -12.8 1011.1    5.4  219.0   49.0  444.0
2012 183  7  1 0900  -14.4 1011.3    3.3  103.0   54.0  444.0
2012 183  7  1 1000  -15.5 1010.9    2.5   44.0   60.8  444.0
2012 183  7  1 1100  -16.3 1010.6    1.6   46.0   64.7  444.0
2012 183  7  1 1200  -16.6 1010.6    0.8   19.0   61.0  444.0
2012 183  7  1 1300  -16.6 1010.1    2.3   52.0   58.0  444.0
2012 183  7  1 1400  -18.1 1010.1    0.9   74.0   62.1  444.0
2012 183  7  1 1500  -16.6 1009.8    0.3  115.0   56.1  444.0
2012 183  7  1 1600  -19.2 1009.9    2.2   42.0   67.5  444.0
2012 183  7  1 1700  -19.3 1010.3    2.1   51.0   66.0  444.0
2012 183  7  1 1800  -18.0 1009.8    3.1   52.0   66.0  444.0
2012 183  7  1 1900  -18.3 1010.1    2.2   58.0   65.7  444.0
2012 183  7  1 2000  -17.7 1009.7    1.7   50.0   61.9  444.0
2012 183  7  1 2100  -20.2 1009.3    0.3  175.0   65.1  444.0
2012 183  7  1 2200  -17.0 1009.1    1.9   84.0   65.7  444.0
2012 183  7  1 2300  -18.4 1009.4    0.9   62.0   60.0  444.0
2012 184  7  2 0000  444.0  444.0  444.0  444.0  444.0  444.0
2012 184  7  2 0100  -21.5 1009.6    0.1  210.0   70.2  444.0
2012 184  7  2 0200  -22.4 1009.6    0.0    0.0   73.0  444.0
2012 184  7  2 0300  -24.5 1009.3    0.0    0.0   71.0  444.0
2012 184  7  2 0400  -23.8 1008.9    2.8  216.0   74.0  444.0
2012 184  7  2 0500  -21.3 1008.0    2.8  226.0   67.0  444.0
2012 184  7  2 0600  -24.0 1007.8    2.0  220.0   76.1  444.0
2012 184  7  2 0700  -25.1 1007.0    1.0  225.0   75.0  444.0
2012 184  7  2 0800  -25.7 1006.2    2.5  217.0   75.2  444.0
2012 184  7  2 0900  -25.8 1005.5    0.3  213.0   75.6  444.0
2012 184  7  2 1000  -25.1 1004.6    3.1  213.0   73.0  444.0
