Year: 2012  Month: 06  ID: CHA  ARGOS: 28338  Name: Cape Hallett        
Lat: 72.19S  Lon: 170.17E  Elev:    1m
2012 153  6  1 0000  -22.6  983.5  444.0  444.0   79.0  444.0
2012 153  6  1 0100  -23.4  983.9    0.6  194.0   74.0  444.0
2012 153  6  1 0200  -25.1  984.2    0.5  224.0   79.7  444.0
2012 153  6  1 0300  -25.2  984.6    0.0    0.0   78.8  444.0
2012 153  6  1 0400  -24.4  984.9    0.1  139.0   76.0  444.0
2012 153  6  1 0500  -26.2  985.3    0.0    0.0   77.6  444.0
2012 153  6  1 0600  -25.6  985.5    0.5   44.0   78.0  444.0
2012 153  6  1 0700  -25.8  986.0    1.3  230.0   79.1  444.0
2012 153  6  1 0800  -24.9  986.2    0.4  202.0   78.5  444.0
2012 153  6  1 0900  -24.2  986.6    0.8   47.0   79.0  444.0
2012 153  6  1 1000  -25.7  986.6    0.0    0.0   78.0  444.0
2012 153  6  1 1100  -25.4  986.8    1.8  199.0   80.0  444.0
2012 153  6  1 1200  -25.8  986.6    0.6  250.0   77.0  444.0
2012 153  6  1 1300  -27.9  986.3    0.0    0.0   77.0  444.0
2012 153  6  1 1400  -26.8  985.7    0.8  241.0   74.0  444.0
2012 153  6  1 1500  -27.7  985.4    1.1  210.0   76.0  444.0
2012 153  6  1 1600  -28.2  985.0    1.3   43.0   76.0  444.0
2012 153  6  1 1700  -29.4  985.1    0.2   26.0   75.0  444.0
2012 153  6  1 1800  -26.5  984.5    0.5  202.0   76.0  444.0
2012 153  6  1 1900  -28.3  983.8    2.1  219.0   75.0  444.0
2012 153  6  1 2000  -28.0  983.3    1.7  227.0   74.0  444.0
2012 153  6  1 2100  -28.8  982.8    1.4  225.0   72.8  444.0
2012 153  6  1 2200  -29.3  982.1    1.4  225.0   73.1  444.0
2012 153  6  1 2300  -28.9  981.7    1.4  212.0   68.9  444.0
2012 154  6  2 0000  -29.2  980.9    1.2  236.0   73.0  444.0
2012 154  6  2 0100  -28.4  980.1    1.0  222.0   71.0  444.0
2012 154  6  2 0200  -28.8  979.5    1.3  216.0   71.8  444.0
2012 154  6  2 0300  -28.9  979.1    0.1  199.0   72.5  444.0
2012 154  6  2 0400  -30.1  978.8    1.0  226.0   73.0  444.0
2012 154  6  2 0500  -30.5  978.7    0.0    0.0   70.1  444.0
