Year: 2012  Month: 11  ID: WDB  ARGOS:  8982  Name: Windless Bight      
Lat: 77.72S  Lon: 167.70E  Elev:   40m
2012 306 11  1 0000  -20.2  995.3    0.6  343.0    9.0  444.0
2012 306 11  1 0100  -19.1  995.7    0.5   10.0   17.0  444.0
2012 306 11  1 0200  -18.0  996.1    1.1  339.0   13.0  444.0
2012 306 11  1 0300  -18.8  996.5    0.6   13.0   25.0  444.0
2012 306 11  1 0400  -20.5  996.8    1.9   25.0   50.0  444.0
2012 306 11  1 0500  -21.1  997.2    1.7  124.0   29.5  444.0
2012 306 11  1 0600  -21.9  997.4    1.7  116.0   40.1  444.0
2012 306 11  1 0700  -22.5  997.8    1.9   96.0   45.7  444.0
2012 306 11  1 0800  -23.8  998.1    1.6  115.0   58.0  444.0
2012 306 11  1 0900  -23.9  998.3    2.6   41.0   56.0  444.0
2012 306 11  1 1000  -27.2  998.6    1.6   94.0   69.0  444.0
2012 306 11  1 1100  -27.4  998.9    3.1   51.0   73.5  444.0
2012 306 11  1 1200  -27.8  999.2    3.1   49.0   67.6  444.0
2012 306 11  1 1300  -27.8  999.6    2.9   61.0   69.0  444.0
2012 306 11  1 1400  -28.8  999.7    3.3   49.0   71.0  444.0
2012 306 11  1 1500  -27.1  999.8    2.4   49.0   67.0  444.0
2012 306 11  1 1600  -29.1 1000.0    1.6   99.0   58.0  444.0
2012 306 11  1 1700  -26.4 1000.3    1.4  120.0   46.5  444.0
2012 306 11  1 1800  -24.3 1000.6    1.3  121.0   32.0  444.0
2012 306 11  1 1900  -23.3 1000.6    3.3   95.0   38.0  444.0
2012 306 11  1 2000  -20.6 1000.5    3.7   88.0   37.0  444.0
2012 306 11  1 2100  -20.8 1000.2    3.6   43.0   47.8  444.0
2012 306 11  1 2200  -20.0 1000.3    2.4   46.0   44.3  444.0
2012 306 11  1 2300  -17.9 1000.5    1.4   45.0   41.0  444.0
2012 307 11  2 0000  -17.7 1000.4    2.6   65.0   36.0  444.0
2012 307 11  2 0100  -16.5 1000.3    1.3  162.0   16.0  444.0
2012 307 11  2 0200  -17.2 1000.0    1.8   96.0   19.0  444.0
2012 307 11  2 0300  -17.6  999.5    2.4   65.0   37.0  444.0
2012 307 11  2 0400  -17.7  999.1    3.6  106.0   26.0  444.0
2012 307 11  2 0500  -18.6  998.7    4.3   68.0   47.0  444.0
2012 307 11  2 0600  -18.2  998.5    2.9   54.0   46.3  444.0
2012 307 11  2 0700  -20.2  998.6    3.5  111.0   43.0  444.0
2012 307 11  2 0800  -20.6  998.3    4.7   97.0   46.0  444.0
2012 307 11  2 0900  -19.0  997.9    5.3   90.0   42.0  444.0
2012 307 11  2 1000  -18.4  998.0    4.7  114.0   48.0  444.0
2012 307 11  2 1100  -19.8  998.1    5.9  116.0   53.6  444.0
2012 307 11  2 1200  -18.9  998.1    6.5  124.0   50.0  444.0
2012 307 11  2 1300  -20.5  998.0    3.6  106.0   54.0  444.0
2012 307 11  2 1400  -19.2  997.1    5.3   88.0   51.0  444.0
2012 307 11  2 1500  -18.2  997.4    5.9  107.0   48.0  444.0
2012 307 11  2 1600  -16.9  998.1    4.6   59.0   42.3  444.0
2012 307 11  2 1700  -17.9  997.7    2.9   75.0   41.8  444.0
2012 307 11  2 1800  -16.3  997.4    4.4  111.0   30.0  444.0
2012 307 11  2 1900  -15.2  997.1    5.6  134.0   30.0  444.0
2012 307 11  2 2000  -17.4  997.1    5.1   99.0   38.0  444.0
2012 307 11  2 2100  -16.1  997.4    5.4  103.0   34.6  444.0
2012 307 11  2 2200  -14.7  996.7    2.6   42.0   39.0  444.0
2012 307 11  2 2300  -15.2  997.2    4.4  142.0   30.4  444.0
