Year: 2012  Month: 07  ID: PGN  ARGOS:  8937  Name: Pegasus North       
Lat: 77.95S  Lon: 166.51E  Elev:    8m
2012 183  7  1 0000  444.0 1013.7  444.0  444.0  444.0  444.0
2012 183  7  1 0100  -39.0 1013.6    2.6  139.0   65.2  444.0
2012 183  7  1 0200  -37.0 1013.6    2.2  139.0   67.1  444.0
2012 183  7  1 0300  -39.4 1013.8    2.3   36.0   63.8  444.0
2012 183  7  1 0400  -40.7 1013.6    5.0   68.0   64.0  444.0
2012 183  7  1 0500  -37.8 1013.5    3.4   45.0  444.0  444.0
2012 183  7  1 0600  -39.6 1013.4    2.9   75.0   66.0  444.0
2012 183  7  1 0700  -35.2 1013.0    2.1   54.0   68.0  444.0
2012 183  7  1 0800  -40.4 1012.8    0.4  149.0   63.0  444.0
2012 183  7  1 0900  -39.7 1012.7    1.1  118.0   64.0  444.0
2012 183  7  1 1000  -41.3 1012.7    2.2   82.0  444.0  444.0
2012 183  7  1 1100  -40.8 1012.2    2.4   61.0   63.0  444.0
2012 183  7  1 1200  -37.7 1011.8    1.6   42.0   70.0  444.0
2012 183  7  1 1300  -42.9 1011.4    0.9   91.0   61.0  444.0
2012 183  7  1 1400  -43.4 1011.1    2.1   71.0   60.0  444.0
2012 183  7  1 1500  -43.3 1010.3    0.3  113.0   60.8  444.0
2012 183  7  1 1600  -41.4 1009.9    0.8   30.0   62.0  444.0
2012 183  7  1 1700  -41.8 1009.5    0.7  156.0   61.4  444.0
2012 183  7  1 1800  -40.6 1009.1    0.5  166.0   62.9  444.0
2012 183  7  1 1900  -40.7 1008.7    0.9  166.0   63.8  444.0
2012 183  7  1 2000  -42.2 1008.2    2.2   61.0   61.8  444.0
2012 183  7  1 2100  -42.9 1007.7    2.2   53.0   62.2  444.0
2012 183  7  1 2200  -34.5  444.0    1.5   44.0   70.0  444.0
2012 183  7  1 2300  -33.5 1006.6    0.3   51.0   69.9  444.0
2012 184  7  2 0000  -36.8 1006.2    0.7  144.0   65.2  444.0
2012 184  7  2 0100  -33.4 1005.9    1.2   39.0   70.6  444.0
2012 184  7  2 0200  -36.6 1005.5    1.1   45.0   68.3  444.0
