Year: 2003  Month: 03  ID: LR2  ARGOS: 21360  Name: Laurie II           
Lat: 77.52S  Lon: 170.81E  Elev:   37m
2003  60  3  1 0000  -20.2  996.9    3.5  193.0   70.7  444.0
2003  60  3  1 0100  -21.6  997.1    3.7  159.0   73.4  444.0
2003  60  3  1 0200  -20.2  997.5    3.1  166.0   72.0  444.0
2003  60  3  1 0300  -18.6  997.9    1.8  162.0   66.8  444.0
2003  60  3  1 0400  -17.9  998.2    1.4  193.0   67.2  444.0
2003  60  3  1 0500  444.0  444.0  444.0  444.0  444.0  444.0
2003  60  3  1 0600  -19.5  998.6    1.9  174.0   79.5  444.0
2003  60  3  1 0700  -19.2  998.8    1.4  169.0   83.9  444.0
2003  60  3  1 0800  -19.2  999.0    1.8  172.0   85.7  444.0
2003  60  3  1 0900  -19.8  999.2    1.4  202.0   87.9  444.0
2003  60  3  1 1000  444.0  444.0  444.0  444.0  444.0  444.0
2003  60  3  1 1100  -19.9 1000.0    1.2  209.0   88.3  444.0
2003  60  3  1 1200  -19.6 1000.1    0.8  215.0   89.6  444.0
2003  60  3  1 1300  -19.6 1000.3    1.4  224.0   91.0  444.0
2003  60  3  1 1400  -19.1 1000.3    1.9  270.0   92.3  444.0
2003  60  3  1 1500  444.0  444.0  444.0  444.0  444.0  444.0
2003  60  3  1 1600  -18.5 1000.5    2.5  243.0   93.2  444.0
2003  60  3  1 1700  -18.4 1000.7    2.7  232.0   92.7  444.0
2003  60  3  1 1800  -18.0 1001.0    2.9  221.0   90.5  444.0
2003  60  3  1 1900  -17.1 1001.1    4.1  218.0   90.5  444.0
2003  60  3  1 2000  -16.6 1001.1    4.1  224.0   86.1  444.0
2003  60  3  1 2100  -17.1 1001.4    4.1  204.0   85.7  444.0
2003  60  3  1 2200  -17.8 1001.7    3.5  191.0   83.9  444.0
2003  60  3  1 2300  -18.6 1001.9    3.1  208.0   84.4  444.0
2003  61  3  2 0000  -18.0 1002.2    5.1  200.0   82.2  444.0
2003  61  3  2 0100  -17.5 1001.8    5.8  195.0   83.5  444.0
2003  61  3  2 0200  -17.4 1001.8    4.9  198.0   77.3  444.0
2003  61  3  2 0300  -17.4 1001.4    3.3  211.0   77.8  444.0
2003  61  3  2 0400  -17.4 1000.8    3.7  204.0   80.0  444.0
2003  61  3  2 0500  -17.1 1000.5    2.9  183.0   81.7  444.0
2003  61  3  2 0600  -17.2 1000.7    2.3  187.0   84.8  444.0
2003  61  3  2 0700  -17.9 1000.7    2.9  204.0   85.2  444.0
2003  61  3  2 0800  -18.9 1000.8    1.4  209.0   87.4  444.0
2003  61  3  2 0900  -19.8 1000.3    1.9  183.0   89.6  444.0
2003  61  3  2 1000  -20.5 1000.3    2.5  150.0   92.3  444.0
2003  61  3  2 1100  -21.0  999.6    2.3  138.0   91.8  444.0
2003  61  3  2 1200  -21.2  999.1    1.9  159.0   91.4  444.0
2003  61  3  2 1300  -21.4  999.0    2.1  134.0   91.0  444.0
2003  61  3  2 1400  -21.2  998.4    1.9  179.0   91.4  444.0
2003  61  3  2 1500  -21.9  998.2    1.8  105.0   89.6  444.0
2003  61  3  2 1600  -23.8  997.9    2.5  128.0   87.9  444.0
2003  61  3  2 1700  -24.0  997.7    2.1  145.0   89.2  444.0
2003  61  3  2 1800  -22.9  997.4    1.9  131.0   88.8  444.0
2003  61  3  2 1900  -21.9  997.3    1.8  136.0   88.8  444.0
2003  61  3  2 2000  -21.4  997.3    1.8  117.0   86.6  444.0
2003  61  3  2 2100  -20.0  997.2    1.9  183.0   79.5  444.0
2003  61  3  2 2200  -19.2  997.0    2.1  187.0   73.8  444.0
2003  61  3  2 2300  -19.0  997.0    2.1  167.0   72.0  444.0
2003  62  3  3 0000  -19.1  996.9    1.8  138.0   72.9  444.0
2003  62  3  3 0100  -18.9  996.9    1.8  143.0   69.8  444.0
2003  62  3  3 0200  -18.6  996.6    1.4  119.0   63.7  444.0
2003  62  3  3 0300  -18.4  996.4    1.6   93.0   65.9  444.0
2003  62  3  3 0400  -17.8  996.3    1.2  108.0   67.2  444.0
2003  62  3  3 0500  -17.8  995.9    1.6  103.0   70.3  444.0
2003  62  3  3 0600  -17.4  995.9    1.2  101.0   76.9  444.0
2003  62  3  3 0700  -16.5  995.9    1.0   21.0   89.6  444.0
2003  62  3  3 0800  -15.0  995.8    2.1    3.0   92.7  444.0
2003  62  3  3 0900  -14.5  995.6    2.3  350.0   94.5  444.0
2003  62  3  3 1000  -12.9  995.6    3.1    3.0   96.7  444.0
2003  62  3  3 1100  -12.8  995.3    3.5  347.0   94.5  444.0
2003  62  3  3 1200  -12.0  995.1    5.1  357.0   94.5  444.0
2003  62  3  3 1300  -12.8  995.1    3.9  321.0   94.5  444.0
2003  62  3  3 1400  -14.2  995.1    5.5  332.0   90.5  444.0
2003  62  3  3 1500  -17.1  995.0    3.7  333.0   91.0  444.0
2003  62  3  3 1600  -18.8  994.9    3.5  342.0   96.2  444.0
2003  62  3  3 1700  -20.1  994.9    2.5  344.0   94.0  444.0
2003  62  3  3 1800  -19.8  994.9    0.0    0.0   92.3  444.0
2003  62  3  3 1900  -20.5  995.3    2.1  169.0   84.8  444.0
2003  62  3  3 2000  -21.1  995.7    3.1  169.0   91.4  444.0
2003  62  3  3 2100  -22.0  996.1    3.3  193.0   85.2  444.0
2003  62  3  3 2200  -21.5  996.6    1.8  243.0   73.4  444.0
2003  62  3  3 2300  -22.1  997.5    1.2  186.0   64.6  444.0
2003  63  3  4 0000  -23.8  998.0    2.7  229.0   68.1  444.0
2003  63  3  4 0100  -23.9  998.6    2.3  232.0   66.3  444.0
2003  63  3  4 0200  -25.1  999.4    2.7  273.0   64.6  444.0
2003  63  3  4 0300  -22.4  999.8    1.4  204.0   50.5  444.0
2003  63  3  4 0400  -23.8 1000.2    2.3  204.0   55.3  444.0
2003  63  3  4 0500  -21.9 1000.7    0.2  176.0   52.7  444.0
2003  63  3  4 0600  -21.9 1000.9    1.9   86.0   86.1  444.0
2003  63  3  4 0700  -24.2 1001.5    2.7   72.0   84.4  444.0
2003  63  3  4 0800  -25.9 1001.9    2.1   80.0   84.4  444.0
2003  63  3  4 0900  -24.0 1002.5    0.4  316.0   86.6  444.0
2003  63  3  4 1000  -24.6 1002.7    0.0    0.0   85.7  444.0
2003  63  3  4 1100  444.0 1003.3    0.0    0.0   86.1  444.0
2003  63  3  4 1200  -29.4 1003.6    2.3  184.0   80.4  444.0
2003  63  3  4 1300  -31.0 1004.1    1.0  174.0   78.6  444.0
2003  63  3  4 1400  -29.9 1004.5    1.2  174.0   79.5  444.0
2003  63  3  4 1500  -32.4 1005.5    2.3  194.0   77.3  444.0
2003  63  3  4 1600  -32.6 1006.0    1.9  200.0   76.9  444.0
2003  63  3  4 1700  -32.1 1005.7    1.4  193.0   76.9  444.0
2003  63  3  4 1800  -24.9 1005.2    1.4  208.0   86.1  444.0
2003  63  3  4 1900  -25.1 1005.7    1.6  219.0   85.7  444.0
2003  63  3  4 2000  -23.2 1005.7    4.7  200.0   87.4  444.0
2003  63  3  4 2100  -24.2 1005.7    5.7  215.0   87.0  444.0
2003  63  3  4 2200  -22.1 1005.3    4.9  209.0   87.9  444.0
2003  63  3  4 2300  -22.2 1004.9    5.8  211.0   83.0  444.0
2003  64  3  5 0000  -23.9 1004.3    8.2  219.0   78.6  444.0
2003  64  3  5 0100  -23.9 1004.4    8.4  200.0   81.3  444.0
2003  64  3  5 0200  -22.5 1004.3   10.7  194.0   81.3  444.0
2003  64  3  5 0300  -22.0 1003.7   10.5  201.0   82.6  444.0
2003  64  3  5 0400  -21.6 1003.1   11.1  193.0   82.6  444.0
2003  64  3  5 0500  -21.1 1002.8   10.1  191.0   85.2  444.0
2003  64  3  5 0600  -20.9 1002.8    8.6  191.0   86.6  444.0
2003  64  3  5 0700  -22.1 1002.8    9.9  195.0   85.7  444.0
2003  64  3  5 0800  -22.1 1002.8    9.8  187.0   87.4  444.0
2003  64  3  5 0900  -23.2 1002.6    9.2  183.0   87.4  444.0
2003  64  3  5 1000  -23.5 1002.4    8.4  188.0   87.0  444.0
2003  64  3  5 1100  -23.1 1002.1    9.8  181.0   87.9  444.0
2003  64  3  5 1200  -22.1 1001.8    7.8  195.0   88.8  444.0
2003  64  3  5 1300  -21.6 1001.6    7.4  191.0   88.8  444.0
2003  64  3  5 1400  -21.6 1001.5    8.2  193.0   88.8  444.0
2003  64  3  5 1500  -23.2 1001.1    7.0  188.0   86.1  444.0
2003  64  3  5 1600  -23.6 1001.3    6.4  173.0   86.1  444.0
2003  64  3  5 1700  -23.9 1000.9    8.2  166.0   85.2  444.0
2003  64  3  5 1800  -25.0 1000.9    4.9  197.0   83.9  444.0
2003  64  3  5 1900  -25.8 1000.7    3.3  207.0   82.6  444.0
2003  64  3  5 2000  -26.8 1000.3    4.1  252.0   78.2  444.0
2003  64  3  5 2100  -25.8  999.7    2.3  246.0   66.8  444.0
2003  64  3  5 2200  -24.9  999.1    0.6  195.0   57.1  444.0
2003  64  3  5 2300  -25.6  998.5    1.4  122.0   57.1  444.0
2003  65  3  6 0000  -25.2  997.9    2.3   98.0   53.6  444.0
2003  65  3  6 0100  -23.5  996.9    2.7   70.0   78.2  444.0
2003  65  3  6 0200  -19.8  995.8    2.5   74.0   88.3  444.0
2003  65  3  6 0300  -16.2  994.9    0.8  359.0   83.9  444.0
2003  65  3  6 0400  -15.4  993.8    4.5  315.0   82.2  444.0
2003  65  3  6 0500  -15.1  993.3    5.7  326.0   83.0  444.0
2003  65  3  6 0600  -14.9  992.5    3.3  329.0   84.8  444.0
2003  65  3  6 0700  -14.8  991.9    2.9  330.0   86.6  444.0
2003  65  3  6 0800  -15.6  991.3    1.9  262.0   86.6  444.0
2003  65  3  6 0900  -15.2  990.8    0.4  188.0   91.0  444.0
2003  65  3  6 1000  -16.1  990.5    1.4  179.0   91.4  444.0
2003  65  3  6 1100  -18.6  990.1    1.6  262.0   94.5  444.0
2003  65  3  6 1200  -19.2  989.3    1.8  252.0   95.4  444.0
2003  65  3  6 1300  -18.9  988.8    2.1   96.0   94.5  444.0
2003  65  3  6 1400  -19.2  988.3    1.6   91.0   94.5  444.0
2003  65  3  6 1500  -20.1  987.6    1.2  148.0   92.3  444.0
2003  65  3  6 1600  -19.5  987.4    1.0  179.0   91.8  444.0
2003  65  3  6 1700  -14.4  987.2    5.3  350.0   98.0  444.0
2003  65  3  6 1800  -13.9  987.0    3.3  347.0   92.3  444.0
2003  65  3  6 1900  -15.5  986.8    2.3  323.0   83.0  444.0
2003  65  3  6 2000  -13.9  986.6    3.3  337.0   86.6  444.0
2003  65  3  6 2100  -13.8  986.6    3.9  353.0   81.3  444.0
2003  65  3  6 2200  -14.5  986.5    2.1  142.0   74.7  444.0
2003  65  3  6 2300  444.0  444.0  444.0  444.0  444.0  444.0
2003  66  3  7 0000  -18.1  986.8    2.7  247.0   66.8  444.0
2003  66  3  7 0100  -19.2  986.8    2.7  215.0   77.8  444.0
2003  66  3  7 0200  -19.2  987.1    3.1  226.0   76.0  444.0
2003  66  3  7 0300  -19.5  987.1    6.4  231.0   80.0  444.0
2003  66  3  7 0400  444.0  444.0  444.0  444.0  444.0  444.0
2003  66  3  7 0500  -19.8  987.7    7.0  224.0   84.8  444.0
2003  66  3  7 0600  -19.2  988.4    6.6  225.0   90.1  444.0
2003  66  3  7 0700  -19.8  989.0    3.1  215.0   92.3  444.0
2003  66  3  7 0800  -19.9  989.6    3.3  225.0   91.8  444.0
2003  66  3  7 0900  -20.1  990.0    2.3  233.0   91.4  444.0
2003  66  3  7 1000  -20.2  990.3    2.5  233.0   90.5  444.0
2003  66  3  7 1100  -20.9  990.5    2.1  226.0   90.1  444.0
2003  66  3  7 1200  -21.4  991.1    2.9  214.0   89.2  444.0
2003  66  3  7 1300  -21.4  991.4    1.8  260.0   90.1  444.0
2003  66  3  7 1400  -22.6  991.3    2.3  212.0   87.9  444.0
2003  66  3  7 1500  -27.0  991.8    2.9  177.0   83.9  444.0
