Year: 2003  Month: 07  ID: PGS  ARGOS:  8937  Name: Pegasus South       
Lat: 77.99S  Lon: 166.57E  Elev:    5m
2003 182  7  1 0000  444.0  444.0  444.0  444.0  444.0  444.0
2003 182  7  1 0100  -33.0  987.8  444.0  444.0  444.0  444.0
2003 182  7  1 0200  -29.0  987.6  444.0  444.0  444.0  444.0
2003 182  7  1 0300  -29.6  988.3  444.0  444.0  444.0  444.0
2003 182  7  1 0400  -29.2  988.5  444.0  444.0  444.0  444.0
2003 182  7  1 0500  -31.9  989.4  444.0  444.0  444.0  444.0
2003 182  7  1 0600  -31.5  990.0  444.0  444.0  444.0  444.0
2003 182  7  1 0700  -27.2  990.1  444.0  444.0  444.0  444.0
2003 182  7  1 0800  -28.5  991.3  444.0  444.0  444.0  444.0
2003 182  7  1 0900  -29.2  991.8  444.0  444.0  444.0  444.0
2003 182  7  1 1000  -27.9  992.4  444.0  444.0  444.0  444.0
2003 182  7  1 1100  -26.9  992.8  444.0  444.0  444.0  444.0
2003 182  7  1 1200  -27.4  993.3  444.0  444.0  444.0  444.0
2003 182  7  1 1300  -29.5  994.0  444.0  444.0  444.0  444.0
2003 182  7  1 1400  -28.1  994.9  444.0  444.0  444.0  444.0
2003 182  7  1 1500  -29.2  994.8  444.0  444.0  444.0  444.0
2003 182  7  1 1600  -27.0  994.8  444.0  444.0  444.0  444.0
2003 182  7  1 1700  -21.4  995.9  444.0  444.0  444.0  444.0
2003 182  7  1 1800  -15.9  995.8    5.1  169.0  444.0  444.0
2003 182  7  1 1900  -19.8  997.2    2.5  214.0  444.0  444.0
2003 182  7  1 2000  -15.1  996.1   11.9  207.0  444.0  444.0
2003 182  7  1 2100  -21.0  997.5  444.0  444.0  444.0  444.0
2003 182  7  1 2200  -20.2  997.7  444.0  444.0  444.0  444.0
2003 182  7  1 2300  -24.0  998.2  444.0  444.0  444.0  444.0
2003 183  7  2 0000  444.0  444.0  444.0  444.0  444.0  444.0
2003 183  7  2 0100  -23.4  998.6  444.0  444.0  444.0  444.0
2003 183  7  2 0200  -22.4  999.3  444.0  444.0  444.0  444.0
2003 183  7  2 0300  -21.2  999.3  444.0  444.0  444.0  444.0
2003 183  7  2 0400  -18.9  999.9    7.1  174.0  444.0  444.0
2003 183  7  2 0500  -20.4  999.9    0.0    0.0  444.0  444.0
2003 183  7  2 0600  -22.6  999.9  444.0  444.0  444.0  444.0
2003 183  7  2 0700  -31.1 1000.4  444.0  444.0  444.0  444.0
2003 183  7  2 0800  -31.4  999.9  444.0  444.0  444.0  444.0
2003 183  7  2 0900  -30.2  999.8  444.0  444.0  444.0  444.0
2003 183  7  2 1000  -32.2  999.9  444.0  444.0  444.0  444.0
2003 183  7  2 1100  -32.9  999.5  444.0  444.0  444.0  444.0
2003 183  7  2 1200  -33.6  999.2  444.0  444.0  444.0  444.0
2003 183  7  2 1300  -31.8  999.4  444.0  444.0  444.0  444.0
2003 183  7  2 1400  -30.5  998.7  444.0  444.0  444.0  444.0
2003 183  7  2 1500  -30.8  998.4  444.0  444.0  444.0  444.0
2003 183  7  2 1600  -32.4  998.5  444.0  444.0  444.0  444.0
2003 183  7  2 1700  -35.6  997.8  444.0  444.0  444.0  444.0
2003 183  7  2 1800  -35.4  996.8  444.0  444.0  444.0  444.0
2003 183  7  2 1900  -36.4  996.2  444.0  444.0  444.0  444.0
2003 183  7  2 2000  -34.8  995.8  444.0  444.0  444.0  444.0
2003 183  7  2 2100  -36.9  995.3  444.0  444.0  444.0  444.0
2003 183  7  2 2200  -37.5  995.3  444.0  444.0  444.0  444.0
2003 183  7  2 2300  -37.8  995.1  444.0  444.0  444.0  444.0
2003 184  7  3 0000  -36.9  994.3  444.0  444.0  444.0  444.0
2003 184  7  3 0100  -37.1  993.8  444.0  444.0  444.0  444.0
2003 184  7  3 0200  -38.8  993.2  444.0  444.0  444.0  444.0
2003 184  7  3 0300  -37.8  992.8  444.0  444.0  444.0  444.0
2003 184  7  3 0400  -40.1  992.4  444.0  444.0  444.0  444.0
2003 184  7  3 0500  -38.5  992.1  444.0  444.0  444.0  444.0
2003 184  7  3 0600  -38.4  991.9  444.0  444.0  444.0  444.0
2003 184  7  3 0700  -34.4  991.6  444.0  444.0  444.0  444.0
2003 184  7  3 0800  -35.2  991.2  444.0  444.0  444.0  444.0
2003 184  7  3 0900  -38.9  990.9  444.0  444.0  444.0  444.0
2003 184  7  3 1000  -39.5  990.9  444.0  444.0  444.0  444.0
2003 184  7  3 1100  -36.1  991.1  444.0  444.0  444.0  444.0
2003 184  7  3 1200  -31.6  990.3  444.0  444.0  444.0  444.0
2003 184  7  3 1300  -23.2  989.9  444.0  444.0  444.0  444.0
2003 184  7  3 1400  -22.5  990.0    8.1  145.0  444.0  444.0
2003 184  7  3 1500  -22.2  990.1    7.6  105.0  444.0  444.0
2003 184  7  3 1600  -20.6  990.4    8.9  135.0  444.0  444.0
2003 184  7  3 1700  -22.0  990.7   11.7  141.0  444.0  444.0
2003 184  7  3 1800  -20.2  990.6   13.2  159.0  444.0  444.0
2003 184  7  3 1900  -19.0  991.1    8.6  150.0  444.0  444.0
2003 184  7  3 2000  -19.5  990.5    2.5  212.0  444.0  444.0
2003 184  7  3 2100  -14.8  991.1   11.9  188.0  444.0  444.0
2003 184  7  3 2200  -14.8  991.2   20.8  188.0  444.0  444.0
2003 184  7  3 2300  -17.5  991.5   10.7  142.0  444.0  444.0
2003 185  7  4 0000  -17.1  992.0   17.5  170.0  444.0  444.0
2003 185  7  4 0100  -17.4  992.7   13.5  177.0  444.0  444.0
2003 185  7  4 0200  -17.4  992.8    8.6  145.0  444.0  444.0
2003 185  7  4 0300  -19.9  993.0    8.4  177.0  444.0  444.0
2003 185  7  4 0400  -16.2  444.0   18.0  191.0  444.0  444.0
2003 185  7  4 0500  -14.8  993.2   25.7  193.0  444.0  444.0
2003 185  7  4 0600  -14.1  992.3   23.6  191.0  444.0  444.0
2003 185  7  4 0700  -14.8  993.1   25.7  186.0  444.0  444.0
2003 185  7  4 0800  -15.6  994.6   28.7  179.0  444.0  444.0
2003 185  7  4 0900  -15.5  995.0   21.1  180.0  444.0  444.0
2003 185  7  4 1000  -17.1  997.1   25.4  181.0  444.0  444.0
2003 185  7  4 1100  -19.6  996.9   19.8  145.0  444.0  444.0
2003 185  7  4 1200  -18.0  998.7   18.8  150.0  444.0  444.0
2003 185  7  4 1300  -17.9  998.6   19.1  172.0  444.0  444.0
2003 185  7  4 1400  -17.1 1000.5   16.8  160.0  444.0  444.0
2003 185  7  4 1500  -19.1 1002.8   17.8  145.0  444.0  444.0
2003 185  7  4 1600  -19.5 1001.3   26.4  158.0  444.0  444.0
2003 185  7  4 1700  -18.9 1003.5   17.0  145.0  444.0  444.0
2003 185  7  4 1800  -19.2 1004.1   19.1  143.0  444.0  444.0
2003 185  7  4 1900  -18.2 1005.1   18.0  143.0  444.0  444.0
2003 185  7  4 2000  -16.5 1006.2   22.6  163.0  444.0  444.0
2003 185  7  4 2100  -20.1 1007.2   19.1  141.0  444.0  444.0
2003 185  7  4 2200  -20.0 1007.5   19.1  148.0  444.0  444.0
2003 185  7  4 2300  -19.0 1008.2   26.9  166.0  444.0  444.0
2003 186  7  5 0000  -18.9 1009.9   14.2  152.0  444.0  444.0
2003 186  7  5 0100  -19.1 1011.4    2.0  142.0  444.0  444.0
2003 186  7  5 0200  -18.9 1011.4    2.5  142.0  444.0  444.0
2003 186  7  5 0300  -18.9 1011.4    3.0  142.0  444.0  444.0
2003 186  7  5 0400  -20.9 1011.0    1.5  142.0  444.0  444.0
2003 186  7  5 0500  -17.1 1010.6   10.2  142.0  444.0  444.0
2003 186  7  5 0600  -17.6 1011.1    4.6  142.0  444.0  444.0
2003 186  7  5 0700  -15.5 1011.5    5.6  142.0  444.0  444.0
2003 186  7  5 0800  -12.6 1011.4   14.5  170.0  444.0  444.0
2003 186  7  5 0900  -13.1 1012.3   10.9  167.0  444.0  444.0
2003 186  7  5 1000  -16.8 1013.1    0.0    0.0  444.0  444.0
2003 186  7  5 1100  -18.5 1013.1  444.0  444.0  444.0  444.0
2003 186  7  5 1200  -20.0 1013.4  444.0  444.0  444.0  444.0
2003 186  7  5 1300  -21.5 1013.1  444.0  444.0  444.0  444.0
2003 186  7  5 1400  -22.2 1012.2  444.0  444.0  444.0  444.0
2003 186  7  5 1500  -25.1 1012.2  444.0  444.0  444.0  444.0
2003 186  7  5 1600  -25.0 1012.2  444.0  444.0  444.0  444.0
2003 186  7  5 1700  -27.0 1011.7  444.0  444.0  444.0  444.0
2003 186  7  5 1800  -26.2 1011.7  444.0  444.0  444.0  444.0
2003 186  7  5 1900  -27.4 1011.5  444.0  444.0  444.0  444.0
2003 186  7  5 2000  -27.6 1011.1  444.0  444.0  444.0  444.0
2003 186  7  5 2100  -31.0 1010.6  444.0  444.0  444.0  444.0
2003 186  7  5 2200  -30.2 1010.2  444.0  444.0  444.0  444.0
2003 186  7  5 2300  -31.9 1009.7  444.0  444.0  444.0  444.0
2003 187  7  6 0000  -30.0 1009.1  444.0  444.0  444.0  444.0
2003 187  7  6 0100  -32.8 1008.5  444.0  444.0  444.0  444.0
2003 187  7  6 0200  -30.4 1008.3  444.0  444.0  444.0  444.0
2003 187  7  6 0300  -29.9 1008.0  444.0  444.0  444.0  444.0
2003 187  7  6 0400  -29.2 1008.1  444.0  444.0  444.0  444.0
2003 187  7  6 0500  -30.0 1007.6  444.0  444.0  444.0  444.0
2003 187  7  6 0600  -29.6 1007.7  444.0  444.0  444.0  444.0
2003 187  7  6 0700  -27.5 1007.5  444.0  444.0  444.0  444.0
2003 187  7  6 0800  -31.8 1006.9  444.0  444.0  444.0  444.0
2003 187  7  6 0900  -30.0 1006.0  444.0  444.0  444.0  444.0
2003 187  7  6 1000  -21.0 1005.6  444.0  444.0  444.0  444.0
2003 187  7  6 1100  -14.5 1004.5  444.0  444.0  444.0  444.0
2003 187  7  6 1200  -18.5 1004.1  444.0  444.0  444.0  444.0
2003 187  7  6 1300  -15.4 1003.2  444.0  444.0  444.0  444.0
2003 187  7  6 1400  -13.2 1001.4   14.7  204.0  444.0  444.0
2003 187  7  6 1500  -13.2 1003.1   20.1  188.0  444.0  444.0
2003 187  7  6 1600  -15.5 1004.4   18.8  181.0  444.0  444.0
2003 187  7  6 1700  -17.1 1006.2   18.0  181.0  444.0  444.0
2003 187  7  6 1800  -17.6 1007.1   16.3  180.0  444.0  444.0
2003 187  7  6 1900  -21.5 1007.3  444.0  444.0  444.0  444.0
2003 187  7  6 2000  -23.4 1008.0  444.0  444.0  444.0  444.0
2003 187  7  6 2100  -24.6 1008.1  444.0  444.0  444.0  444.0
2003 187  7  6 2200  -23.8 1007.2  444.0  444.0  444.0  444.0
2003 187  7  6 2300  -23.2 1007.8  444.0  444.0  444.0  444.0
2003 188  7  7 0000  -27.4 1007.1  444.0  444.0  444.0  444.0
2003 188  7  7 0100  -26.4 1006.8  444.0  444.0  444.0  444.0
2003 188  7  7 0200  -26.4 1005.4  444.0  444.0  444.0  444.0
2003 188  7  7 0300  -22.6 1003.6  444.0  444.0  444.0  444.0
2003 188  7  7 0400  -21.2 1003.4  444.0  444.0  444.0  444.0
2003 188  7  7 0500  -20.1 1002.4  444.0  444.0  444.0  444.0
2003 188  7  7 0600  -18.6 1000.7  444.0  444.0  444.0  444.0
2003 188  7  7 0700  -20.2  999.5  444.0  444.0  444.0  444.0
2003 188  7  7 0800  -19.2  999.6  444.0  444.0  444.0  444.0
2003 188  7  7 0900  -15.5  998.8  444.0  444.0  444.0  444.0
2003 188  7  7 1000  -16.0  998.6  444.0  444.0  444.0  444.0
2003 188  7  7 1100  -16.5  998.5  444.0  444.0  444.0  444.0
2003 188  7  7 1200  -16.1  998.3  444.0  444.0  444.0  444.0
2003 188  7  7 1300  -17.1  998.8  444.0  444.0  444.0  444.0
2003 188  7  7 1400  -17.9  999.4  444.0  444.0  444.0  444.0
2003 188  7  7 1500  -20.0  999.8  444.0  444.0  444.0  444.0
2003 188  7  7 1600  -20.6  999.9  444.0  444.0  444.0  444.0
2003 188  7  7 1700  -19.5 1000.6  444.0  444.0  444.0  444.0
2003 188  7  7 1800  -21.5 1000.5  444.0  444.0  444.0  444.0
2003 188  7  7 1900  -21.0 1000.9  444.0  444.0  444.0  444.0
2003 188  7  7 2000  -19.6 1001.0  444.0  444.0  444.0  444.0
2003 188  7  7 2100  -19.6 1000.9  444.0  444.0  444.0  444.0
2003 188  7  7 2200  -20.6 1001.0  444.0  444.0  444.0  444.0
2003 188  7  7 2300  -21.4 1000.7  444.0  444.0  444.0  444.0
2003 189  7  8 0000  -21.0 1000.7  444.0  444.0  444.0  444.0
2003 189  7  8 0100  444.0  444.0  444.0  444.0  444.0  444.0
2003 189  7  8 0200  -21.2 1000.9  444.0  444.0  444.0  444.0
2003 189  7  8 0300  -20.4 1001.4  444.0  444.0  444.0  444.0
2003 189  7  8 0400  -21.5 1001.4  444.0  444.0  444.0  444.0
2003 189  7  8 0500  -22.9 1001.0  444.0  444.0  444.0  444.0
2003 189  7  8 0600  -21.4 1001.0  444.0  444.0  444.0  444.0
2003 189  7  8 0700  -23.8 1001.0  444.0  444.0  444.0  444.0
2003 189  7  8 0800  -24.4 1000.6  444.0  444.0  444.0  444.0
2003 189  7  8 0900  -23.5 1000.5  444.0  444.0  444.0  444.0
2003 189  7  8 1000  -25.9 1000.3  444.0  444.0  444.0  444.0
2003 189  7  8 1100  444.0  444.0  444.0  444.0  444.0  444.0
2003 189  7  8 1200  -26.6  998.7  444.0  444.0  444.0  444.0
2003 189  7  8 1300  -28.5  998.0  444.0  444.0  444.0  444.0
2003 189  7  8 1400  -25.5  997.9  444.0  444.0  444.0  444.0
2003 189  7  8 1500  -30.5  997.8  444.0  444.0  444.0  444.0
2003 189  7  8 1600  -29.9  997.5  444.0  444.0  444.0  444.0
2003 189  7  8 1700  -30.9  997.1  444.0  444.0  444.0  444.0
2003 189  7  8 1800  -31.0  997.3  444.0  444.0  444.0  444.0
2003 189  7  8 1900  -32.2  997.1  444.0  444.0  444.0  444.0
2003 189  7  8 2000  -32.4  996.4  444.0  444.0  444.0  444.0
2003 189  7  8 2100  -35.4  996.2  444.0  444.0  444.0  444.0
2003 189  7  8 2200  -34.1  995.9  444.0  444.0  444.0  444.0
2003 189  7  8 2300  -34.5  995.9  444.0  444.0  444.0  444.0
2003 190  7  9 0000  -32.1  995.5  444.0  444.0  444.0  444.0
2003 190  7  9 0100  -35.9  995.1  444.0  444.0  444.0  444.0
2003 190  7  9 0200  -35.4  995.2  444.0  444.0  444.0  444.0
2003 190  7  9 0300  -35.0  995.0  444.0  444.0  444.0  444.0
2003 190  7  9 0400  -33.5  995.0  444.0  444.0  444.0  444.0
2003 190  7  9 0500  -32.2  995.0  444.0  444.0  444.0  444.0
2003 190  7  9 0600  444.0  994.8  444.0  444.0  444.0  444.0
2003 190  7  9 0700  444.0  995.2  444.0  444.0  444.0  444.0
2003 190  7  9 0800  -21.5  994.8  444.0  444.0  444.0  444.0
2003 190  7  9 0900  -17.9  994.2  444.0  444.0  444.0  444.0
2003 190  7  9 1000  -19.1  993.3  444.0  444.0  444.0  444.0
2003 190  7  9 1100  -19.6  993.5  444.0  444.0  444.0  444.0
2003 190  7  9 1200  -22.6  993.7  444.0  444.0  444.0  444.0
2003 190  7  9 1300  -27.0  993.5  444.0  444.0  444.0  444.0
2003 190  7  9 1400  -19.5  993.2  444.0  444.0  444.0  444.0
2003 190  7  9 1500  -21.4  994.1   17.5  204.0  444.0  444.0
2003 190  7  9 1600  -18.0  993.6    8.9  202.0  444.0  444.0
2003 190  7  9 1700  -16.5  993.3    6.1  210.0  444.0  444.0
2003 190  7  9 1800  -15.5  444.0   17.8  215.0  444.0  444.0
2003 190  7  9 1900  -15.2  991.3   22.9  195.0  444.0  444.0
2003 190  7  9 2000  -15.5  994.1   17.8  179.0  444.0  444.0
2003 190  7  9 2100  -16.2  995.1   13.2  169.0  444.0  444.0
2003 190  7  9 2200  -16.1  996.0   14.2  177.0  444.0  444.0
2003 190  7  9 2300  -16.1  996.2   17.5  187.0  444.0  444.0
2003 191  7 10 0000  -15.8  997.0   20.3  190.0  444.0  444.0
2003 191  7 10 0100  -15.8  997.5   18.3  188.0  444.0  444.0
2003 191  7 10 0200  -15.2  997.5   14.5  190.0  444.0  444.0
2003 191  7 10 0300  -13.8  997.4   24.4  181.0  444.0  444.0
2003 191  7 10 0400  -14.4  998.5   15.2  190.0  444.0  444.0
2003 191  7 10 0500  -14.4  997.9   11.7  194.0  444.0  444.0
2003 191  7 10 0600  -14.2  997.9   10.4  181.0  444.0  444.0
2003 191  7 10 0700  -14.2  997.6    6.1  190.0  444.0  444.0
2003 191  7 10 0800  -16.1  997.4  444.0  444.0  444.0  444.0
2003 191  7 10 0900  -18.2  996.9  444.0  444.0  444.0  444.0
2003 191  7 10 1000  -18.5  996.2  444.0  444.0  444.0  444.0
2003 191  7 10 1100  -20.0  996.2  444.0  444.0  444.0  444.0
2003 191  7 10 1200  -21.5  995.5  444.0  444.0  444.0  444.0
2003 191  7 10 1300  -22.6  995.4  444.0  444.0  444.0  444.0
2003 191  7 10 1400  -24.0  995.3  444.0  444.0  444.0  444.0
2003 191  7 10 1500  -25.1  995.1  444.0  444.0  444.0  444.0
2003 191  7 10 1600  -26.1  995.5  444.0  444.0  444.0  444.0
2003 191  7 10 1700  -24.6  995.5  444.0  444.0  444.0  444.0
2003 191  7 10 1800  -24.0  995.8  444.0  444.0  444.0  444.0
2003 191  7 10 1900  -24.6  995.9  444.0  444.0  444.0  444.0
2003 191  7 10 2000  -24.5  995.4  444.0  444.0  444.0  444.0
2003 191  7 10 2100  -29.5  995.7  444.0  444.0  444.0  444.0
2003 191  7 10 2200  -28.2  995.9  444.0  444.0  444.0  444.0
2003 191  7 10 2300  -27.6  995.8  444.0  444.0  444.0  444.0
2003 192  7 11 0000  -26.6  996.1  444.0  444.0  444.0  444.0
2003 192  7 11 0100  -25.8  996.5  444.0  444.0  444.0  444.0
2003 192  7 11 0200  -25.9  996.6  444.0  444.0  444.0  444.0
2003 192  7 11 0300  -27.2  996.5  444.0  444.0  444.0  444.0
2003 192  7 11 0400  -28.6  996.8  444.0  444.0  444.0  444.0
2003 192  7 11 0500  -31.8  997.0  444.0  444.0  444.0  444.0
2003 192  7 11 0600  -30.9  996.7  444.0  444.0  444.0  444.0
2003 192  7 11 0700  -31.8  996.7  444.0  444.0  444.0  444.0
2003 192  7 11 0800  -29.1  997.3  444.0  444.0  444.0  444.0
2003 192  7 11 0900  -27.0  997.4  444.0  444.0  444.0  444.0
2003 192  7 11 1000  -30.5  997.6  444.0  444.0  444.0  444.0
2003 192  7 11 1100  -27.0  997.7  444.0  444.0  444.0  444.0
2003 192  7 11 1200  -25.2  997.7  444.0  444.0  444.0  444.0
2003 192  7 11 1300  -18.2  997.8  444.0  444.0  444.0  444.0
2003 192  7 11 1400  -17.5  997.8  444.0  444.0  444.0  444.0
2003 192  7 11 1500  -19.1  997.8  444.0  444.0  444.0  444.0
2003 192  7 11 1600  -16.1  998.5  444.0  444.0  444.0  444.0
2003 192  7 11 1700  -17.5  998.0  444.0  444.0  444.0  444.0
2003 192  7 11 1800  -24.5  998.1  444.0  444.0  444.0  444.0
2003 192  7 11 1900  -24.6  998.2  444.0  444.0  444.0  444.0
2003 192  7 11 2000  -22.9  998.4  444.0  444.0  444.0  444.0
2003 192  7 11 2100  -24.0  998.8  444.0  444.0  444.0  444.0
2003 192  7 11 2200  -23.2  998.5  444.0  444.0  444.0  444.0
2003 192  7 11 2300  -23.6  998.7  444.0  444.0  444.0  444.0
2003 193  7 12 0000  -27.0  998.7  444.0  444.0  444.0  444.0
2003 193  7 12 0100  -27.6  998.9  444.0  444.0  444.0  444.0
2003 193  7 12 0200  -27.9  998.6  444.0  444.0  444.0  444.0
2003 193  7 12 0300  -26.6  998.6  444.0  444.0  444.0  444.0
2003 193  7 12 0400  -25.0  998.4  444.0  444.0  444.0  444.0
2003 193  7 12 0500  -24.8  998.2  444.0  444.0  444.0  444.0
2003 193  7 12 0600  -24.5  997.8  444.0  444.0  444.0  444.0
2003 193  7 12 0700  -24.5  997.3  444.0  444.0  444.0  444.0
2003 193  7 12 0800  -25.9  997.3  444.0  444.0  444.0  444.0
2003 193  7 12 0900  -27.5  997.3  444.0  444.0  444.0  444.0
2003 193  7 12 1000  -27.9  997.2  444.0  444.0  444.0  444.0
2003 193  7 12 1100  -26.2  996.7  444.0  444.0  444.0  444.0
2003 193  7 12 1200  -27.0  996.5  444.0  444.0  444.0  444.0
2003 193  7 12 1300  -27.0  996.3  444.0  444.0  444.0  444.0
2003 193  7 12 1400  -27.9  995.8  444.0  444.0  444.0  444.0
2003 193  7 12 1500  -27.4  995.5  444.0  444.0  444.0  444.0
2003 193  7 12 1600  -27.2  995.0  444.0  444.0  444.0  444.0
2003 193  7 12 1700  -30.9  994.6  444.0  444.0  444.0  444.0
2003 193  7 12 1800  -29.1  994.0  444.0  444.0  444.0  444.0
2003 193  7 12 1900  -30.5  993.6  444.0  444.0  444.0  444.0
2003 193  7 12 2000  -28.9  993.2  444.0  444.0  444.0  444.0
2003 193  7 12 2100  -29.2  993.1  444.0  444.0  444.0  444.0
2003 193  7 12 2200  -28.6  992.5  444.0  444.0  444.0  444.0
2003 193  7 12 2300  -28.8  992.5  444.0  444.0  444.0  444.0
2003 194  7 13 0000  -28.6  992.3  444.0  444.0  444.0  444.0
2003 194  7 13 0100  -27.4  991.9  444.0  444.0  444.0  444.0
2003 194  7 13 0200  -27.2  991.6  444.0  444.0  444.0  444.0
2003 194  7 13 0300  -28.2  991.4  444.0  444.0  444.0  444.0
2003 194  7 13 0400  -28.6  991.2  444.0  444.0  444.0  444.0
2003 194  7 13 0500  -31.1  991.2  444.0  444.0  444.0  444.0
