Year: 2003  Month: 12  ID: HRB  ARGOS:  8697  Name: Herbie Alley        
2003 339 12  5 1200   -9.4  995.2    2.5   17.0   95.4  444.0
2003 339 12  5 1300   -9.5  995.1    3.1   13.0   95.8  444.0
2003 339 12  5 1400   -9.8  995.1    2.7   24.0   97.1  444.0
2003 339 12  5 1500   -8.2  995.2    0.2   44.0   78.6  444.0
2003 339 12  5 1600   -7.6  995.3    0.2   35.0   56.2  444.0
2003 339 12  5 1700   -6.0  444.0    1.2  295.0   65.4  444.0
2003 339 12  5 1800   -7.6  995.2    1.9  346.0  444.0  444.0
2003 339 12  5 1900   -7.9  995.4    2.3    3.0   68.1  444.0
2003 339 12  5 2000  444.0  444.0    0.8    8.0   47.8  444.0
2003 339 12  5 2100   -3.6  444.0    1.0  346.0   47.8  444.0
2003 339 12  5 2200   -2.6  444.0    1.2  336.0   41.7  444.0
2003 339 12  5 2300   -2.9  444.0    1.6  311.0   45.6  444.0
2003 340 12  6 0000   -2.9  444.0    1.8  325.0   44.3  444.0
2003 340 12  6 0100  444.0  444.0    0.2  292.0   13.5  444.0
2003 340 12  6 0200   -1.4  995.2    2.3  255.0   31.1  444.0
2003 340 12  6 0300   -0.9  995.1    1.9  263.0   31.1  444.0
2003 340 12  6 0400   -1.6  994.9    2.9  135.0   43.0  444.0
2003 340 12  6 0500   -3.2  994.6    3.5  134.0   55.8  444.0
2003 340 12  6 0600   -1.9  994.8    1.8  134.0   49.6  444.0
2003 340 12  6 0700   -3.2  994.9    2.5  136.0   58.8  444.0
2003 340 12  6 0800  444.0  995.0    0.2   80.0   62.4  444.0
2003 340 12  6 0900   -4.4  995.3    1.8  314.0   74.7  444.0
2003 340 12  6 1000   -3.5  995.4    0.2   14.0   54.4  444.0
2003 340 12  6 1100   -6.2  995.6    1.2   15.0   71.2  444.0
2003 340 12  6 1200   -4.9  995.8    0.2  170.0   54.4  444.0
2003 340 12  6 1300   -6.5  995.9    0.2  346.0   67.2  444.0
2003 340 12  6 1400   -6.1  996.0    0.2  163.0   55.3  444.0
2003 340 12  6 1500   -7.9  996.1    0.2   58.0   70.3  444.0
2003 340 12  6 1600   -9.4  996.4    1.2   30.0   80.0  444.0
2003 340 12  6 1700   -7.4  996.7    1.2  260.0   70.7  444.0
2003 340 12  6 1800   -5.2  996.6    1.4  318.0   55.3  444.0
2003 340 12  6 1900    0.1  996.7    5.1   97.0   41.7  444.0
2003 340 12  6 2000   -1.6  996.3   11.3  153.0   58.4  444.0
2003 340 12  6 2100   -0.6  996.9   11.3  145.0   55.3  444.0
2003 340 12  6 2200   -1.0  997.4    9.0  138.0   49.2  444.0
2003 340 12  6 2300   -1.8  998.2    9.8  138.0   55.3  444.0
2003 341 12  7 0000   -1.8  998.0   10.3  125.0   52.7  444.0
2003 341 12  7 0100   -2.2  998.2   12.5  127.0   59.7  444.0
2003 341 12  7 0200   -1.8  998.8   10.1  138.0   54.9  444.0
2003 341 12  7 0300   -1.2  998.8   11.3  131.0   49.6  444.0
2003 341 12  7 0400   -2.1  998.8    9.4  135.0   55.3  444.0
2003 341 12  7 0500   -2.6  999.0   11.3  141.0   60.6  444.0
2003 341 12  7 0600   -2.5  999.7    8.6  172.0   50.5  444.0
2003 341 12  7 0700   -2.5 1000.2    6.0  139.0   52.7  444.0
2003 341 12  7 0800   -3.1 1000.5    3.7  120.0   56.2  444.0
2003 341 12  7 0900   -3.9 1000.3    3.7   65.0   49.6  444.0
2003 341 12  7 1000   -4.6 1000.9    4.9  110.0   54.0  444.0
2003 341 12  7 1100   -2.2 1001.5    1.9  115.0   43.4  444.0
2003 341 12  7 1200   -3.9 1001.2    7.0  176.0   54.9  444.0
2003 341 12  7 1300   -2.5 1001.2    7.6  159.0   36.4  444.0
2003 341 12  7 1400   -2.6 1001.2    8.0  152.0   39.5  444.0
2003 341 12  7 1500   -3.1 1001.4    6.0  150.0   42.6  444.0
2003 341 12  7 1600   -4.5 1001.6    4.1   98.0   47.0  444.0
2003 341 12  7 1700   -4.9 1001.6    3.3   96.0   41.7  444.0
2003 341 12  7 1800   -5.4 1001.9    2.1  311.0   58.8  444.0
2003 341 12  7 1900   -4.4  444.0    3.5  346.0   50.5  444.0
2003 341 12  7 2000   -5.9 1001.8    3.5   11.0   58.4  444.0
2003 341 12  7 2100   -4.2 1001.9    3.1   15.0   61.5  444.0
2003 341 12  7 2200   -3.2  444.0    2.7    7.0   47.4  444.0
2003 341 12  7 2300   -3.4 1001.5    4.3  346.0   51.4  444.0
2003 342 12  8 0000   -3.8 1001.2    3.7   15.0   50.5  444.0
2003 342 12  8 0100   -2.9 1000.9    2.5   21.0   44.8  444.0
2003 342 12  8 0200   -2.0 1000.4    3.1   11.0   42.1  444.0
2003 342 12  8 0300    0.6  444.0    1.4  346.0   26.3  444.0
2003 342 12  8 0400    0.4  999.8    1.9   46.0   49.2  444.0
2003 342 12  8 0500   -2.1  999.3    3.1   48.0   62.8  444.0
2003 342 12  8 0600   -2.9  999.2    3.3   24.0   61.0  444.0
2003 342 12  8 0700   -3.1  999.0    2.9   28.0   63.7  444.0
2003 342 12  8 0800   -4.2  998.8    3.3    8.0   63.7  444.0
2003 342 12  8 0900   -5.4  998.5    2.1    7.0   67.6  444.0
2003 342 12  8 1000   -6.8  998.5    2.5   10.0   70.3  444.0
2003 342 12  8 1100   -7.4  998.1    2.9   24.0   79.5  444.0
2003 342 12  8 1200   -6.8  997.9    1.9   28.0   91.8  444.0
2003 342 12  8 1300   -7.9  997.5    2.9   25.0   99.3  444.0
2003 342 12  8 1400   -7.4  997.1    2.9   39.0  444.0  444.0
2003 342 12  8 1500   -6.0  996.7    2.9   30.0   97.1  444.0
2003 342 12  8 1600   -6.5  996.3    2.3   22.0   96.7  444.0
2003 342 12  8 1700   -4.8  995.8    2.5   30.0   92.3  444.0
2003 342 12  8 1800   -3.6  995.6    2.3   38.0   81.3  444.0
2003 342 12  8 1900   -3.5  444.0    2.5   31.0   65.4  444.0
2003 342 12  8 2000   -2.0  444.0    2.1   46.0   67.6  444.0
2003 342 12  8 2100   -0.2  444.0    1.9   25.0   47.8  444.0
2003 342 12  8 2200   -0.2  444.0    1.8   53.0   61.9  444.0
2003 342 12  8 2300  444.0  444.0    1.2   11.0   33.8  444.0
2003 343 12  9 0000    0.0  993.1    2.1   13.0   51.8  444.0
2003 343 12  9 0100  444.0  444.0    1.6   14.0   34.2  444.0
2003 343 12  9 0200    1.2  992.4    1.6   15.0   50.9  444.0
2003 343 12  9 0300    2.9  992.4    1.4   45.0   56.2  444.0
2003 343 12  9 0400    1.9  992.2    1.8   22.0   59.7  444.0
2003 343 12  9 0500    3.0  992.5    1.0   75.0   36.0  444.0
2003 343 12  9 0600    1.4  992.1    3.5  108.0   31.6  444.0
2003 343 12  9 0700    1.5  992.0    2.1  292.0   66.3  444.0
2003 343 12  9 0800    0.9  991.9    1.9  336.0   52.7  444.0
2003 343 12  9 0900   -2.9  991.8    3.3    7.0   84.8  444.0
2003 343 12  9 1000   -2.9  991.7    1.0  346.0   71.6  444.0
2003 343 12  9 1100   -3.1  991.4    2.1  319.0   69.4  444.0
2003 343 12  9 1200   -3.8  991.5    1.4  292.0   69.8  444.0
2003 343 12  9 1300   -5.0  991.2    2.1  318.0   71.6  444.0
2003 343 12  9 1400   -4.8  990.9    1.6   76.0   62.4  444.0
2003 343 12  9 1500   -3.6  990.7    1.2  135.0   47.0  444.0
2003 343 12  9 1600   -6.1  990.9    2.3  111.0   51.4  444.0
2003 343 12  9 1700   -4.6  991.5    1.6  135.0   53.1  444.0
2003 343 12  9 1800   -2.5  991.8    3.1  138.0   37.7  444.0
2003 343 12  9 1900   -1.9  992.3    2.3   94.0   33.3  444.0
2003 343 12  9 2000   -3.0  992.3    4.7  112.0   43.9  444.0
2003 343 12  9 2100   -2.2  993.9    1.0  146.0  444.0  444.0
2003 343 12  9 2200   -2.5  993.5   12.7  155.0   62.4  444.0
2003 343 12  9 2300   -3.0  994.3    8.0  118.0   53.1  444.0
2003 344 12 10 0000   -2.0  994.6    8.4  143.0   43.9  444.0
2003 344 12 10 0100   -2.0  995.1    7.0  132.0   36.8  444.0
2003 344 12 10 0200   -2.0  995.4    8.2  124.0   36.4  444.0
2003 344 12 10 0300   -2.2  995.7    7.8  125.0   43.9  444.0
2003 344 12 10 0400   -3.2  996.0    6.2  138.0  444.0  444.0
2003 344 12 10 0500   -3.6  996.1    7.0  112.0   54.0  444.0
2003 344 12 10 0600   -4.8  995.9    8.6  110.0   59.7  444.0
2003 344 12 10 0700   -4.0  996.2    6.4  120.0   49.6  444.0
2003 344 12 10 0800   -3.9  995.7   10.9  186.0   47.8  444.0
2003 344 12 10 0900   -4.2  996.0   12.1  167.0   53.1  444.0
2003 344 12 10 1000   -3.5  996.7    7.4  150.0   51.4  444.0
2003 344 12 10 1100   -5.4  997.2    7.6  141.0   60.6  444.0
2003 344 12 10 1200   -7.8  997.8    3.1   80.0   59.7  444.0
2003 344 12 10 1300   -6.8  997.8    0.6   17.0   51.8  444.0
2003 344 12 10 1400   -8.8  997.7    1.4   48.0   65.0  444.0
2003 344 12 10 1500   -7.8  997.8    0.6  190.0   46.1  444.0
2003 344 12 10 1600   -6.5  998.0    1.8  257.0   35.5  444.0
2003 344 12 10 1700   -5.2  997.9    1.6  330.0   36.4  444.0
2003 344 12 10 1800   -4.5  444.0    1.6  338.0   32.9  444.0
2003 344 12 10 1900   -3.2  444.0    1.6    7.0   29.4  444.0
2003 344 12 10 2000  444.0  444.0  444.0  444.0  444.0  444.0
2003 344 12 10 2100   -3.0  444.0    1.8   21.0   33.8  444.0
2003 344 12 10 2200   -2.6  998.0    2.3    8.0   38.2  444.0
2003 344 12 10 2300   -3.5  997.9    2.7   28.0   54.0  444.0
2003 345 12 11 0000   -2.9  997.9    1.8    8.0   38.2  444.0
2003 345 12 11 0100   -1.8  997.8    2.5   48.0   51.8  444.0
2003 345 12 11 0200   -0.5  997.7    2.1   38.0   59.7  444.0
2003 345 12 11 0300  444.0  997.6    1.2  335.0   35.1  444.0
2003 345 12 11 0400    2.1  997.4    1.2   31.0   38.6  444.0
2003 345 12 11 0500    1.8  997.1    1.8    8.0   48.7  444.0
2003 345 12 11 0600   -0.1  997.1    1.6   15.0   61.5  444.0
2003 345 12 11 0700  444.0  444.0  444.0  444.0  444.0  444.0
2003 345 12 11 0800  444.0  997.5    1.4   10.0   67.6  444.0
2003 345 12 11 0900   -1.9  997.4    1.8   25.0   76.0  444.0
2003 345 12 11 1000   -1.5  997.8    0.0    0.0   64.1  444.0
2003 345 12 11 1100   -1.2  998.0    1.2  318.0   70.3  444.0
2003 345 12 11 1200   -3.2  998.0    2.3  346.0   84.8  444.0
2003 345 12 11 1300   -6.1  998.2    3.3   55.0   94.0  444.0
2003 345 12 11 1400   -5.8  998.4    2.3   31.0   93.2  444.0
2003 345 12 11 1500   -5.4  998.5    2.3   32.0   93.6  444.0
2003 345 12 11 1600   -4.6  999.1    2.3   48.0   91.0  444.0
2003 345 12 11 1700  444.0  444.0  444.0  444.0  444.0  444.0
2003 345 12 11 1800   -4.6  999.7    1.8   56.0   73.4  444.0
2003 345 12 11 1900   -4.4  444.0    4.9   91.0   44.8  444.0
2003 345 12 11 2000   -1.2  444.0    0.2  101.0   31.6  444.0
2003 345 12 11 2100   -1.6  444.0    1.8  139.0   35.1  444.0
2003 345 12 11 2200  444.0  444.0  444.0  444.0  444.0  444.0
2003 345 12 11 2300   -1.9 1000.9   10.3  141.0   42.1  444.0
2003 346 12 12 0000  444.0  444.0  444.0  444.0  444.0  444.0
2003 346 12 12 0100   -2.0 1001.2    7.8  169.0   45.2  444.0
2003 346 12 12 0200   -1.4 1001.2    9.4  174.0   39.9  444.0
2003 346 12 12 0300   -0.6 1001.7    6.8  142.0   36.8  444.0
2003 346 12 12 0400   -0.8 1002.2    7.4  138.0   41.7  444.0
2003 346 12 12 0500  444.0  444.0  444.0  444.0  444.0  444.0
2003 346 12 12 0600   -0.8 1002.9    4.5  127.0   39.9  444.0
2003 346 12 12 0700   -2.2 1003.2    3.7  139.0   43.0  444.0
2003 346 12 12 0800   -2.9 1003.4    2.7   75.0  444.0  444.0
2003 346 12 12 0900  444.0 1003.5    0.8  343.0   36.8  444.0
2003 346 12 12 1000  444.0  444.0  444.0  444.0  444.0  444.0
2003 346 12 12 1100   -5.4 1003.7    2.9  307.0   73.8  444.0
2003 346 12 12 1200   -6.8 1003.7    2.5  315.0   83.5  444.0
2003 346 12 12 1300   -6.5 1003.9    0.2  308.0   74.7  444.0
2003 346 12 12 1400   -6.5 1004.1    1.0  100.0   68.5  444.0
2003 346 12 12 1500  444.0  444.0  444.0  444.0  444.0  444.0
2003 346 12 12 1600   -4.9 1004.1    2.9   55.0   76.4  444.0
2003 346 12 12 1700  444.0  444.0  444.0  444.0  444.0  444.0
2003 346 12 12 1800   -4.9 1004.1    2.9  330.0   71.6  444.0
2003 346 12 12 1900   -4.9 1004.0    5.1  314.0   84.4  444.0
2003 346 12 12 2000  444.0  444.0  444.0  444.0  444.0  444.0
2003 346 12 12 2100   -0.8  444.0    3.7  319.0   72.9  444.0
2003 346 12 12 2200   -0.9 1003.8    6.2  301.0   75.1  444.0
2003 346 12 12 2300   -0.6 1003.9    5.1  301.0   71.2  444.0
2003 347 12 13 0000   -1.8 1004.3    3.9  280.0   68.5  444.0
2003 347 12 13 0100   -2.0 1004.6    2.9  242.0   68.1  444.0
2003 347 12 13 0200   -3.1 1003.4   11.1  197.0   94.9  444.0
2003 347 12 13 0300  444.0  444.0  444.0  444.0  444.0  444.0
2003 347 12 13 0400   -0.6 1003.8    9.0  202.0   61.9  444.0
2003 347 12 13 0500   -1.8 1004.0    3.1  346.0   80.4  444.0
2003 347 12 13 0600   -2.2 1004.0    3.5  321.0   86.1  444.0
2003 347 12 13 0700   -2.6 1004.3    2.7  290.0   90.5  444.0
2003 347 12 13 0800  444.0  444.0  444.0  444.0  444.0  444.0
2003 347 12 13 0900   -2.9 1004.7    1.4  252.0   89.6  444.0
2003 347 12 13 1000   -5.6 1005.4   12.3  139.0  444.0  444.0
2003 347 12 13 1100   -7.9 1006.3   10.1  152.0  444.0  444.0
2003 347 12 13 1200   -8.0 1007.9    6.8  156.0   98.9  444.0
2003 347 12 13 1300   -8.4 1008.1    7.2  142.0   96.2  444.0
2003 347 12 13 1400   -7.4 1008.4    5.5  125.0   77.8  444.0
2003 347 12 13 1500   -8.2 1009.5    4.1  158.0   86.1  444.0
2003 347 12 13 1600   -8.4 1010.0    5.1  159.0   91.4  444.0
2003 347 12 13 1700   -8.0 1010.5    9.0  172.0   82.2  444.0
2003 347 12 13 1800   -7.6 1011.1    5.1  162.0   79.1  444.0
2003 347 12 13 1900   -7.9 1010.9    8.6  176.0   83.0  444.0
2003 347 12 13 2000  444.0  444.0  444.0  444.0  444.0  444.0
2003 347 12 13 2100   -7.9 1011.9    8.4  141.0   83.5  444.0
2003 347 12 13 2200   -7.4 1011.7    9.9  150.0   77.8  444.0
2003 347 12 13 2300   -7.4 1011.8    9.2  135.0   80.4  444.0
2003 348 12 14 0000   -6.5 1011.6   10.1  129.0   70.3  444.0
2003 348 12 14 0100   -7.1 1011.3    9.2  148.0   73.8  444.0
2003 348 12 14 0200   -6.5 1011.4    7.0  146.0   68.1  444.0
2003 348 12 14 0300  444.0  444.0  444.0  444.0  444.0  444.0
2003 348 12 14 0400   -3.5 1011.7    2.3  207.0   41.2  444.0
2003 348 12 14 0500   -6.1 1011.6    7.6  142.0   65.4  444.0
2003 348 12 14 0600   -6.8 1011.7    5.3  149.0   70.7  444.0
2003 348 12 14 0700   -6.5 1011.6    2.3  127.0   62.4  444.0
2003 348 12 14 0800   -6.5 1011.6    2.7  342.0   74.7  444.0
2003 348 12 14 0900   -6.1 1011.4    5.3  150.0   64.1  444.0
2003 348 12 14 1000   -6.6 1011.6    2.7  307.0   81.3  444.0
2003 348 12 14 1100   -7.4 1011.6    4.5  335.0   90.1  444.0
2003 348 12 14 1200   -7.8 1011.6    3.9  333.0   88.8  444.0
2003 348 12 14 1300   -7.8 1011.5    1.4  343.0   90.5  444.0
2003 348 12 14 1400   -7.9 1011.4    1.8  297.0   94.0  444.0
2003 348 12 14 1500   -6.8 1011.5    0.4  323.0   80.8  444.0
2003 348 12 14 1600   -6.8 1011.6    0.6   35.0   79.5  444.0
2003 348 12 14 1700   -5.4 1011.7    0.2   34.0   69.4  444.0
2003 348 12 14 1800   -6.0 1011.7    2.5  162.0   77.8  444.0
2003 348 12 14 1900   -5.0 1011.9    1.8   91.0   62.8  444.0
2003 348 12 14 2000   -4.6 1012.1    1.2  285.0   71.6  444.0
2003 348 12 14 2100   -3.1 1012.1    1.6  271.0   62.8  444.0
2003 348 12 14 2200   -4.9 1012.1    5.1  153.0   80.0  444.0
2003 348 12 14 2300   -4.9 1012.1    7.8  138.0   85.7  444.0
2003 349 12 15 0000   -5.0 1012.1    8.8  142.0   86.1  444.0
2003 349 12 15 0100   -4.8 1012.3    7.2  139.0   83.9  444.0
2003 349 12 15 0200   -4.5 1012.2    6.8  148.0   77.3  444.0
2003 349 12 15 0300   -4.6 1012.2    8.0  132.0   77.3  444.0
2003 349 12 15 0400   -4.6 1012.1    6.8  141.0   76.9  444.0
2003 349 12 15 0500   -4.1 1012.2    7.0  142.0   70.7  444.0
2003 349 12 15 0600   -4.0 1012.4    5.1  132.0   68.1  444.0
2003 349 12 15 0700   -4.2 1012.1    5.1  135.0   69.4  444.0
2003 349 12 15 0800   -5.8 1011.9    3.5  150.0   80.4  444.0
2003 349 12 15 0900   -5.8 1011.8    1.8   66.0   80.8  444.0
2003 349 12 15 1000   -6.4 1011.6    2.3  307.0   91.0  444.0
2003 349 12 15 1100  -10.8 1011.3    2.5   42.0   97.1  444.0
2003 349 12 15 1200  -12.4 1011.3    2.1   34.0   98.9  444.0
2003 349 12 15 1300  -10.1 1011.3    0.2  138.0   87.9  444.0
2003 349 12 15 1400   -7.4 1010.9    0.8  312.0   78.6  444.0
2003 349 12 15 1500   -6.8 1010.5    1.2  298.0   87.9  444.0
2003 349 12 15 1600   -5.9 1010.4    0.2  318.0   75.6  444.0
2003 349 12 15 1700   -6.5 1010.1    2.9   15.0   91.0  444.0
2003 349 12 15 1800   -5.4 1009.9    2.1  347.0   86.1  444.0
2003 349 12 15 1900   -4.8 1009.7    2.1   17.0   79.5  444.0
2003 349 12 15 2000   -2.1 1009.7    2.1  326.0   51.8  444.0
2003 349 12 15 2100   -1.8 1009.6    1.9  305.0   61.0  444.0
2003 349 12 15 2200   -1.9 1009.6    1.8  291.0   54.4  444.0
2003 349 12 15 2300   -0.1  444.0    1.6  315.0   39.5  444.0
2003 350 12 16 0000   -1.6  444.0    2.3    3.0   45.2  444.0
2003 350 12 16 0100   -1.8  444.0    2.9  346.0   48.3  444.0
2003 350 12 16 0200   -2.1 1009.1    2.7   14.0   51.8  444.0
2003 350 12 16 0300   -2.0 1008.9    3.1   14.0   53.6  444.0
2003 350 12 16 0400   -1.4 1008.8    2.7   22.0   55.3  444.0
2003 350 12 16 0500    0.0 1008.8    1.6    7.0   49.2  444.0
2003 350 12 16 0600  444.0 1009.1    1.0  346.0   37.3  444.0
2003 350 12 16 0700    0.4 1009.2    1.8    1.0   47.0  444.0
2003 350 12 16 0800   -3.2 1008.9    2.1   28.0   72.9  444.0
2003 350 12 16 0900   -3.6 1008.9    2.7   13.0   76.0  444.0
2003 350 12 16 1000   -4.5 1009.1    2.5    1.0   78.2  444.0
2003 350 12 16 1100   -7.2 1009.0    2.5   22.0   89.2  444.0
2003 350 12 16 1200   -7.8 1008.9    2.5   21.0   91.8  444.0
