Year: 2003  Month: 12  ID: WDB  ARGOS:  8927  Name: Windless Bight      
Lat: 77.73S  Lon: 167.70E  Elev:   40m
2003 335 12  1 0000  444.0  444.0  444.0  444.0  444.0  444.0
2003 335 12  1 0100   -3.4  994.7    8.6  211.0   88.9    0.1
2003 335 12  1 0200   -3.0  994.8    8.4  217.0   86.8    0.1
2003 335 12  1 0300   -3.4  994.5    6.2  208.0   89.3    0.1
2003 335 12  1 0400   -3.1  993.6    3.1  260.0   85.2    0.1
2003 335 12  1 0500   -2.8  993.1    3.7  330.0   90.5    0.1
2003 335 12  1 0600   -1.9  993.1    2.1  342.0   81.9    0.1
2003 335 12  1 0700   -2.5  992.9    3.1   44.0   89.3    0.1
2003 335 12  1 0800   -2.8  992.9    5.8  318.0   93.4    0.1
2003 335 12  1 0900   -2.6  993.1    2.5  305.0   94.2    0.1
2003 335 12  1 1000   -3.0  993.0    2.5  260.0   95.8    0.1
2003 335 12  1 1100   -2.6  992.8    3.7  339.0   96.2    0.1
2003 335 12  1 1200   -3.0  992.6    3.9  305.0   98.3    0.0
2003 335 12  1 1300   -3.4  992.3    3.9  148.0   97.9    0.1
2003 335 12  1 1400   -3.2  991.5  444.0  444.0   98.3    0.1
2003 335 12  1 1500   -3.6  990.1   10.1  193.0  444.0    0.1
2003 335 12  1 1600   -3.4  988.5   15.0  205.0  444.0    0.1
2003 335 12  1 1700   -3.2  987.4   10.7  190.0  444.0    0.1
2003 335 12  1 1800   -3.2  986.9   12.3  208.0   99.9    0.1
2003 335 12  1 1900   -3.4  986.7   13.5  215.0  444.0    0.1
2003 335 12  1 2000   -3.1  985.6   11.9  205.0   98.3    0.1
2003 335 12  1 2100   -3.1  984.8   14.0  190.0   98.3    0.1
2003 335 12  1 2200   -2.8  984.3   14.6  201.0   96.2    0.1
2003 335 12  1 2300   -1.0  984.4    7.6  180.0   97.1    0.1
2003 336 12  2 0000    0.5  984.8    5.8  150.0   90.5    0.1
2003 336 12  2 0100   -1.0  986.8    7.4   98.0   85.2    0.1
2003 336 12  2 0200   -0.9  989.4    5.3  118.0   77.0    0.1
