Year: 2003  Month: 06  ID: WDB  ARGOS:  8927  Name: Windless Bight      
Lat: 77.73S  Lon: 167.70E  Elev:   40m
2003 152  6  1 0000  -24.8 1002.4    1.4   63.0   85.2    0.1
2003 152  6  1 0100  -26.9 1002.3    1.4   97.0   83.1    0.1
2003 152  6  1 0200  -28.1 1001.4    1.2  215.0   81.9    0.1
2003 152  6  1 0300  -28.1 1001.4    1.9   30.0   81.5    0.1
2003 152  6  1 0400  -26.5 1002.0    0.8   15.0   82.7    0.1
2003 152  6  1 0500  -27.5 1001.6    1.8   30.0   81.9    0.1
2003 152  6  1 0600  -28.0 1001.3    1.4   22.0   81.5    0.1
2003 152  6  1 0700  -25.6 1001.0    1.8    4.0   83.9    0.1
2003 152  6  1 0800  -29.6 1000.9    0.0    0.0   79.4    0.1
2003 152  6  1 0900  -27.2 1000.8    1.2  257.0   81.9    0.1
2003 152  6  1 1000  -30.8 1000.7    0.0    0.0   78.6    0.1
2003 152  6  1 1100  -30.1 1000.7    0.8   31.0   79.4    0.1
2003 152  6  1 1200  -29.4 1000.6    0.4  346.0   79.8    0.1
2003 152  6  1 1300  -31.9 1000.6    1.0   17.0   77.4    0.1
2003 152  6  1 1400  -31.6 1000.8    0.0    0.0   77.0    0.1
2003 152  6  1 1500  -29.9 1001.0    1.0   42.0   79.4    0.1
2003 152  6  1 1600  -29.9 1000.7    0.4   58.0   79.4    0.1
2003 152  6  1 1700  -29.5 1000.6    1.4   53.0   79.4    0.1
2003 152  6  1 1800  -29.0 1000.6    0.8   24.0   80.3    0.1
2003 152  6  1 1900  -33.6 1000.7    0.0    0.0   75.8    0.1
2003 152  6  1 2000  -34.2 1000.7    1.0   44.0   74.9    0.1
2003 152  6  1 2100  -32.2 1000.8    1.8   28.0   77.0    0.1
2003 152  6  1 2200  -32.1 1000.8    1.8   31.0   76.6    0.1
2003 152  6  1 2300  -30.5 1001.1    1.0   89.0   77.4    0.1
2003 153  6  2 0000  -32.5 1001.4    1.0   30.0   76.6    0.1
2003 153  6  2 0100  -30.4 1001.5    1.8   55.0   79.0    0.1
2003 153  6  2 0200  -31.1 1001.6    3.5   82.0   78.2    0.1
2003 153  6  2 0300  -32.8 1001.7    3.5  114.0   76.6    0.1
2003 153  6  2 0400  -32.8 1001.9    1.6   27.0   75.8    0.1
2003 153  6  2 0500  -36.4 1002.3    0.0    0.0   72.5    0.1
2003 153  6  2 0600  -36.4 1002.6    2.3   30.0   72.5    0.1
2003 153  6  2 0700  -33.6 1002.7    3.1   82.0   73.7    0.1
2003 153  6  2 0800  -32.1 1003.4    1.4    3.0   77.0    0.1
2003 153  6  2 0900  -31.4 1003.3    3.5   52.0   77.4    0.1
2003 153  6  2 1000  -31.1 1004.0    1.8   20.0   77.8    0.1
2003 153  6  2 1100  -33.1 1004.4    0.0    0.0   76.2    0.1
2003 153  6  2 1200  -34.5 1004.6    3.5   86.0   74.1    0.1
2003 153  6  2 1300  -34.0 1004.5    2.5   80.0   74.1    0.1
2003 153  6  2 1400  -35.9 1005.2    2.7  360.0   72.9    0.1
2003 153  6  2 1500  -34.6 1005.3    1.6   76.0   73.3    0.1
2003 153  6  2 1600  -36.9 1005.1    3.1   48.0   70.8    0.1
2003 153  6  2 1700  -34.9 1005.5    3.3   77.0   73.7    0.1
2003 153  6  2 1800  -35.5 1005.9    3.3   35.0   73.3    0.1
2003 153  6  2 1900  -35.1 1006.0    3.5   80.0   73.3    0.1
2003 153  6  2 2000  -35.5 1006.9    4.5   80.0   72.9    0.1
2003 153  6  2 2100  -35.4 1008.0    2.9   66.0   73.3    0.1
2003 153  6  2 2200  -38.1 1007.9    2.9   59.0   69.6    0.1
2003 153  6  2 2300  -38.1 1006.9    3.3   60.0   69.6    0.1
2003 154  6  3 0000  -36.8 1006.0    3.9   77.0   70.4    0.1
2003 154  6  3 0100  -38.9 1005.1    2.7   11.0   68.8    0.1
2003 154  6  3 0200  -38.9 1004.4    0.0    0.0   68.8    0.1
2003 154  6  3 0300  -37.0 1004.2    2.9   41.0   70.0    0.1
2003 154  6  3 0400  -26.5 1003.8    3.3  284.0   83.1    0.1
2003 154  6  3 0500  -28.2 1003.9    3.3  285.0   80.7    0.1
2003 154  6  3 0600  -23.9 1003.4    2.3  222.0   86.0    0.1
2003 154  6  3 0700  -32.2 1002.5    0.8  239.0   77.4    0.1
2003 154  6  3 0800  -30.6 1001.7    1.0  326.0   78.6    0.1
2003 154  6  3 0900  -29.2 1001.2    4.5  339.0   80.3    0.1
2003 154  6  3 1000  -24.0 1001.5    3.7  250.0   86.0    0.1
2003 154  6  3 1100  -34.1 1000.9    2.9  235.0   74.9    0.1
2003 154  6  3 1200  -37.2 1000.2    2.5   13.0   71.2    0.1
2003 154  6  3 1300  -31.0  999.4    1.0  302.0   77.4    0.1
2003 154  6  3 1400  -33.4  998.7    3.3   25.0   75.8    0.1
2003 154  6  3 1500  -29.4  998.3    4.9  198.0   76.2    0.1
2003 154  6  3 1600  -33.5  997.9    1.6  224.0   76.2    0.1
2003 154  6  3 1700  -31.0  997.6    2.1  281.0   78.6    0.1
2003 154  6  3 1800  -32.4  996.8    1.6  245.0   76.6    0.1
2003 154  6  3 1900  -28.4  996.3    1.4  315.0   81.5    0.1
2003 154  6  3 2000  -31.6  996.2    1.8  226.0   78.2    0.1
2003 154  6  3 2100  -33.0  995.6    0.8  224.0   76.2    0.1
2003 154  6  3 2200  -34.1  995.5    1.2  281.0   74.9    0.1
2003 154  6  3 2300  -32.5  995.3    1.9  321.0   77.0    0.1
2003 155  6  4 0000  -30.5  994.8    3.3  330.0   77.4    0.1
2003 155  6  4 0100  -31.1  994.7    1.4  256.0   77.4    0.1
2003 155  6  4 0200  -26.0  995.1    1.0  277.0   83.9    0.1
2003 155  6  4 0300  -28.0  995.3    0.4  200.0   81.9    0.1
2003 155  6  4 0400  -21.5  995.0    1.8  225.0   88.1    0.1
2003 155  6  4 0500  -28.5  994.8    0.6   84.0   81.1    0.1
2003 155  6  4 0600  -21.9  994.6    2.3    7.0   90.5    0.1
2003 155  6  4 0700  -22.6  994.4    4.3   10.0   86.8    0.1
2003 155  6  4 0800  -19.6  994.5    2.9   30.0   90.5    0.1
2003 155  6  4 0900  -20.6  994.3    0.0    0.0   89.3    0.1
2003 155  6  4 1000  -16.6  994.4    1.4  250.0   77.8    0.1
2003 155  6  4 1100  -17.5  994.5    1.4  204.0   80.7    0.1
2003 155  6  4 1200  -17.4  994.1    3.1  329.0   76.2    0.1
2003 155  6  4 1300  -15.6  993.9    1.2  263.0   72.5    0.1
2003 155  6  4 1400  -15.8  993.6    2.5  328.0   72.9    0.1
2003 155  6  4 1500  -15.2  993.3    3.5  359.0   76.6    0.1
2003 155  6  4 1600  -17.6  992.9    1.0  330.0   75.8    0.1
2003 155  6  4 1700  -16.9  992.8    4.5  333.0   77.4    0.1
2003 155  6  4 1800  -14.4  992.6    0.0    0.0   70.0    0.1
2003 155  6  4 1900  -13.2  992.3    1.4  269.0   63.5    0.1
2003 155  6  4 2000  -12.5  992.5    1.8  291.0   64.7    0.1
2003 155  6  4 2100  444.0  444.0  444.0  444.0  444.0  444.0
2003 155  6  4 2200  -13.8  992.5    1.9   62.0   78.6    0.1
2003 155  6  4 2300  -13.1  992.3    2.1   13.0   74.1    0.1
2003 156  6  5 0000  -13.5  992.2    2.3   49.0   87.2    0.1
2003 156  6  5 0100  -13.2  992.1    3.9   60.0   86.4    0.1
2003 156  6  5 0200  -12.8  991.8    1.2   69.0   90.5    0.1
2003 156  6  5 0300  -11.8  991.3    1.8  339.0   87.6    0.1
2003 156  6  5 0400  444.0  444.0  444.0  444.0  444.0  444.0
2003 156  6  5 0500  -12.1  991.5    4.7  222.0   89.7    0.1
2003 156  6  5 0600  -13.1  991.5    7.8  257.0   91.7    0.1
2003 156  6  5 0700  -12.6  991.3    3.1  242.0   89.7    0.1
2003 156  6  5 0800  -12.8  991.1    3.9  283.0   91.3    0.1
2003 156  6  5 0900  444.0  444.0  444.0  444.0  444.0  444.0
2003 156  6  5 1000  -13.1  990.5    4.9  300.0   91.3    0.1
2003 156  6  5 1100  -13.5  990.4    3.9  288.0   91.3    0.1
2003 156  6  5 1200  -13.8  990.0    3.9  311.0   95.4    0.1
2003 156  6  5 1300  -12.2  990.0    3.1  328.0   95.4    0.1
2003 156  6  5 1400  444.0  444.0  444.0  444.0  444.0  444.0
2003 156  6  5 1500  -13.2  989.6    2.1  346.0   95.0    0.1
2003 156  6  5 1600   -7.9  988.5    3.1  359.0   77.4    0.1
2003 156  6  5 1700  -10.9  987.6    2.9  333.0   81.9    0.1
2003 156  6  5 1800   -9.0  987.3    1.9  340.0   92.2    0.1
2003 156  6  5 1900  444.0  444.0  444.0  444.0  444.0  444.0
2003 156  6  5 2000  -12.2  986.8    2.7  360.0   98.3    0.1
2003 156  6  5 2100  -13.1  987.6    0.6  235.0   94.2    0.1
2003 156  6  5 2200   -9.0  988.2    2.1  346.0  444.0    0.1
2003 156  6  5 2300   -9.4  989.1    1.9  228.0   88.9    0.1
2003 157  6  6 0000  444.0  444.0  444.0  444.0  444.0  444.0
2003 157  6  6 0100   -9.9  988.8    2.1  271.0   93.4    0.1
2003 157  6  6 0200  -10.4  988.3    3.3  290.0   97.1    0.1
2003 157  6  6 0300  -10.4  987.7    1.8  287.0   97.5    0.1
2003 157  6  6 0400  -10.4  987.7    2.3  292.0   97.9    0.1
2003 157  6  6 0500   -9.9  988.1    4.1    8.0  444.0    0.1
2003 157  6  6 0600   -9.9  988.7    2.9   51.0   98.3    0.1
2003 157  6  6 0700  444.0  444.0  444.0  444.0  444.0  444.0
2003 157  6  6 0800  -11.0  988.6    2.5  339.0   98.3    0.1
2003 157  6  6 0900  -11.4  988.2    3.5  103.0   98.7    0.1
2003 157  6  6 1000  -11.4  988.4    2.1  110.0   96.7    0.1
2003 157  6  6 1100  -10.9  988.3    3.1   32.0   91.7    0.1
