Year: 2003  Month: 06  ID: WFD  ARGOS: 21364  Name: Willie Field        
Lat: 77.86S  Lon: 166.99E  Elev:   14m
2003 152  6  1 0000  -22.5 1001.0    6.6  212.0   82.2  444.0
2003 152  6  1 0100  -27.9 1000.2    4.9  184.0   82.6  444.0
2003 152  6  1 0200  -23.5  999.7    4.3  214.0   83.5  444.0
2003 152  6  1 0300  -22.8  999.8    2.9  239.0   83.9  444.0
2003 152  6  1 0400  -25.9 1000.2    3.5  325.0   80.0  444.0
2003 152  6  1 0500  -27.2 1000.1    1.9  340.0   78.6  444.0
2003 152  6  1 0600  -23.4  999.7    3.5   38.0   82.6  444.0
2003 152  6  1 0700  -25.1  999.4    2.3    8.0   81.3  444.0
2003 152  6  1 0800  -27.9  999.3    1.9    3.0   76.9  444.0
2003 152  6  1 0900  -23.8  999.1    2.7   22.0   82.2  444.0
2003 152  6  1 1000  -27.0  998.9    3.1   11.0   77.3  444.0
2003 152  6  1 1100  -24.1  998.9    3.7    6.0   81.3  444.0
2003 152  6  1 1200  -29.0  998.7    3.1   22.0   69.4  444.0
2003 152  6  1 1300  -26.4  998.6    3.9   13.0   80.4  444.0
2003 152  6  1 1400  -33.1  998.7    3.5   60.0   72.9  444.0
2003 152  6  1 1500  -29.6  998.9    4.7   45.0   76.9  444.0
2003 152  6  1 1600  -31.4  999.0    3.9   30.0   76.0  444.0
2003 152  6  1 1700  -30.2  998.7    3.7   48.0   76.0  444.0
2003 152  6  1 1800  -34.0  998.8    3.5   20.0   71.2  444.0
2003 152  6  1 1900  -34.1  998.9    3.7   39.0   71.2  444.0
2003 152  6  1 2000  -32.8  999.0    2.9   17.0   73.8  444.0
2003 152  6  1 2100  -33.1  998.9    3.3    8.0   72.5  444.0
2003 152  6  1 2200  -33.8  998.7    3.1   28.0   70.7  444.0
2003 152  6  1 2300  -31.5  999.2    2.1   18.0   74.2  444.0
2003 153  6  2 0000  -33.0  999.8    2.9  360.0   72.5  444.0
2003 153  6  2 0100  -32.9  999.6    2.3   17.0   72.5  444.0
2003 153  6  2 0200  -32.4  999.8    3.1   14.0   72.9  444.0
2003 153  6  2 0300  -33.4 1000.3    2.9   14.0   72.0  444.0
2003 153  6  2 0400  -34.6 1000.4    2.9    4.0   69.8  444.0
2003 153  6  2 0500  -34.4 1000.5    3.7   14.0   69.8  444.0
2003 153  6  2 0600  -36.0 1000.9    3.3   32.0   69.0  444.0
2003 153  6  2 0700  -38.1 1001.3    1.2   30.0   66.8  444.0
2003 153  6  2 0800  -38.0 1001.5    3.1   22.0   66.3  444.0
2003 153  6  2 0900  -34.4 1001.9    3.7   27.0   71.2  444.0
2003 153  6  2 1000  -32.0 1002.3    3.9   22.0   74.7  444.0
2003 153  6  2 1100  -29.0 1002.4    2.5   63.0   77.3  444.0
2003 153  6  2 1200  -33.9 1002.6    4.1   20.0   71.6  444.0
2003 153  6  2 1300  -35.5 1003.1    4.1   38.0   70.3  444.0
2003 153  6  2 1400  -30.5 1003.2    3.9  103.0   75.1  444.0
2003 153  6  2 1500  -32.6 1003.7    4.1   44.0   70.7  444.0
