Year: 2003  Month: 05  ID: WDB  ARGOS:  8927  Name: Windless Bight      
Lat: 77.73S  Lon: 167.70E  Elev:   40m
2003 121  5  1 0000  -38.9  996.9    1.2   21.0   70.0    0.1
2003 121  5  1 0100  -38.8  997.1    0.0    0.0   70.0    0.1
2003 121  5  1 0200  -42.9  997.4    0.8  188.0   65.5    0.1
2003 121  5  1 0300  -41.9  997.6    0.0    0.0   65.9    0.1
2003 121  5  1 0400  -34.9  997.7    0.8  342.0   73.3    0.1
2003 121  5  1 0500  -41.8  997.9    1.8  335.0   65.9    0.1
2003 121  5  1 0600  -43.6  998.2    1.0   27.0   63.9    0.1
2003 121  5  1 0700  -40.6  998.6    0.0    0.0   66.3    0.1
2003 121  5  1 0800  -36.8  998.7    0.0    0.0   70.0    0.1
2003 121  5  1 0900  -43.6  999.2    0.0    0.0   64.7    0.1
2003 121  5  1 1000  -43.8  999.4    0.0    0.0   63.9    0.1
2003 121  5  1 1100  -41.6  999.8    0.0    0.0   66.3    0.1
2003 121  5  1 1200  -42.2 1000.1    0.0    0.0   65.1    0.1
2003 121  5  1 1300  -42.4 1000.7    0.0    0.0   65.1    0.1
2003 121  5  1 1400  -41.1 1000.8    0.0    0.0   66.7    0.1
2003 121  5  1 1500  -42.2 1000.9    1.6   32.0   65.1    0.1
2003 121  5  1 1600  -40.5 1001.1    1.2   27.0   67.1    0.1
2003 121  5  1 1700  -35.2 1001.5    1.6   32.0   72.5    0.1
2003 121  5  1 1800  -33.1 1001.6    1.8   53.0   75.8    0.1
2003 121  5  1 1900  -34.1 1002.1    1.0   51.0   74.9    0.1
2003 121  5  1 2000  -31.9 1002.5    1.8   51.0   77.8    0.1
2003 121  5  1 2100  -33.1 1002.7    1.8   30.0   75.8    0.1
2003 121  5  1 2200  -30.1 1002.7    2.9   44.0   79.8    0.1
2003 121  5  1 2300  -30.8 1002.8    3.5   87.0   78.6    0.1
2003 122  5  2 0000  -32.5 1003.2    4.7  114.0   76.6    0.1
2003 122  5  2 0100  -33.0 1003.8    5.1   98.0   75.8    0.1
2003 122  5  2 0200  -30.5 1004.2    5.3   91.0   78.6    0.1
2003 122  5  2 0300  -29.9 1004.3    6.4   76.0   79.8    0.1
2003 122  5  2 0400  -29.6 1004.4    4.5   84.0   79.8    0.1
2003 122  5  2 0500  -30.1 1004.9    6.4   93.0   78.6    0.1
2003 122  5  2 0600  -30.8 1005.0    6.4  100.0   77.0    0.1
2003 122  5  2 0700  -30.8 1005.6    5.7   76.0   77.4    0.1
2003 122  5  2 0800  -28.4 1006.6    5.3   82.0   74.1    0.1
2003 122  5  2 0900  -29.0 1006.9    3.9  100.0   72.5    0.1
2003 122  5  2 1000  -28.6 1007.2    4.9   69.0   70.8    0.1
2003 122  5  2 1100  -27.2 1007.2    6.2   60.0   72.5    0.1
2003 122  5  2 1200  -28.0 1008.3    4.7   86.0   70.0    0.1
2003 122  5  2 1300  -28.2 1008.6    5.8  101.0   71.7    0.1
2003 122  5  2 1400  -27.8 1008.9    5.1   82.0   72.9    0.1
2003 122  5  2 1500  -28.1 1008.8    4.3   66.0   73.3    0.1
2003 122  5  2 1600  -26.2 1008.8    2.7   68.0   72.1    0.1
2003 122  5  2 1700  -26.9 1009.1    4.3   60.0   70.8    0.1
2003 122  5  2 1800  -26.1 1008.7    5.1   49.0   75.8    0.1
2003 122  5  2 1900  -26.4 1008.8    4.5   76.0   75.3    0.1
2003 122  5  2 2000  -25.8 1009.0    3.1   76.0   78.2    0.1
2003 122  5  2 2100  -24.9 1009.3    2.9   73.0   71.7    0.1
2003 122  5  2 2200  -26.0 1009.5    6.6   87.0   70.4    0.1
2003 122  5  2 2300  -26.4 1009.5    3.9   96.0   67.1    0.1
2003 123  5  3 0000  -26.9 1009.7    5.7   96.0   72.5    0.1
2003 123  5  3 0100  -27.8 1009.5    3.3  101.0   70.8    0.1
2003 123  5  3 0200  -27.6 1009.5    5.1   94.0   69.2    0.1
2003 123  5  3 0300  -27.8 1009.4    3.9  101.0   69.6    0.1
2003 123  5  3 0400  -29.9 1009.4    3.5   89.0   65.5    0.1
2003 123  5  3 0500  -31.8 1009.4    1.9   44.0   61.8    0.1
2003 123  5  3 0600  -31.0 1009.0    1.2   60.0   62.2    0.1
2003 123  5  3 0700  -32.4 1008.8    3.5  104.0   62.2    0.1
2003 123  5  3 0800  -31.0 1009.1    3.5   69.0   64.3    0.1
2003 123  5  3 0900  -32.2 1009.2    3.1   31.0   65.9    0.1
2003 123  5  3 1000  -34.1 1009.1    1.6   34.0   65.5    0.1
2003 123  5  3 1100  -31.0 1009.1    2.3   91.0   65.1    0.1
2003 123  5  3 1200  -31.2 1009.3    1.2   44.0   66.7    0.1
