Year: 2003  Month: 04  ID: PGS  ARGOS:  8937  Name: Pegasus South       
Lat: 77.99S  Lon: 166.57E  Elev:    5m
2003  91  4  1 0000  -18.6 1000.1  444.0  444.0  444.0  444.0
2003  91  4  1 0100  444.0  444.0  444.0  444.0  444.0  444.0
2003  91  4  1 0200  -19.2 1000.1  444.0  444.0  444.0  444.0
2003  91  4  1 0300  -19.5  999.9  444.0  444.0  444.0  444.0
2003  91  4  1 0400  -19.5  999.8  444.0  444.0  444.0  444.0
2003  91  4  1 0500  -19.9  999.9  444.0  444.0  444.0  444.0
2003  91  4  1 0600  444.0  444.0  444.0  444.0  444.0  444.0
2003  91  4  1 0700  -20.2  999.9  444.0  444.0  444.0  444.0
2003  91  4  1 0800  -20.2  999.6  444.0  444.0  444.0  444.0
2003  91  4  1 0900  -20.4  999.4  444.0  444.0  444.0  444.0
2003  91  4  1 1000  -20.5  999.3  444.0  444.0  444.0  444.0
2003  91  4  1 1100  -20.5  999.2  444.0  444.0  444.0  444.0
2003  91  4  1 1200  -21.0  999.1  444.0  444.0  444.0  444.0
2003  91  4  1 1300  -21.4  998.9  444.0  444.0  444.0  444.0
2003  91  4  1 1400  -21.5  998.6  444.0  444.0  444.0  444.0
2003  91  4  1 1500  -22.5  998.5  444.0  444.0  444.0  444.0
2003  91  4  1 1600  444.0  444.0  444.0  444.0  444.0  444.0
2003  91  4  1 1700  -22.9  998.2  444.0  444.0  444.0  444.0
2003  91  4  1 1800  444.0  444.0  444.0  444.0  444.0  444.0
2003  91  4  1 1900  -23.4  998.5  444.0  444.0  444.0  444.0
2003  91  4  1 2000  -23.5  998.5  444.0  444.0  444.0  444.0
2003  91  4  1 2100  444.0  444.0  444.0  444.0  444.0  444.0
2003  91  4  1 2200  -23.8  998.5  444.0  444.0  444.0  444.0
2003  91  4  1 2300  444.0  444.0  444.0  444.0  444.0  444.0
2003  92  4  2 0000  -24.2  998.6  444.0  444.0  444.0  444.0
2003  92  4  2 0100  -25.1  998.9  444.0  444.0  444.0  444.0
2003  92  4  2 0200  -26.0  998.7  444.0  444.0  444.0  444.0
2003  92  4  2 0300  -26.2  998.8  444.0  444.0  444.0  444.0
2003  92  4  2 0400  444.0  444.0  444.0  444.0  444.0  444.0
2003  92  4  2 0500  -28.2  998.8  444.0  444.0  444.0  444.0
