Year: 2010  Month: 04  ID: PGN  ARGOS:  8937  Name: Pegasus North       
Lat: 77.96S  Lon: 166.51E  Elev:    8m
2010  91  4  1 0000  -32.6  995.7    3.5  102.0  444.0  444.0
2010  91  4  1 0100  -32.4  995.5    1.9   75.0   68.5  444.0
2010  91  4  1 0200  -33.1  995.2    2.1   60.0   68.0  444.0
2010  91  4  1 0300  -30.6  995.3    2.7   45.0   72.1  444.0
2010  91  4  1 0400  -31.4  995.3    2.7   54.0   72.0  444.0
2010  91  4  1 0500  -35.6  995.6    5.0   66.0   68.0  444.0
2010  91  4  1 0600  -34.6  995.8    5.5   83.0   69.3  444.0
2010  91  4  1 0700  -33.6  996.1    5.7   81.0   70.6  444.0
2010  91  4  1 0800  -32.2  996.5    4.4   93.0   71.8  444.0
2010  91  4  1 0900  -30.3  996.7    4.2   88.0   74.0  444.0
2010  91  4  1 1000  -29.5  997.2    2.1   83.0   74.6  444.0
2010  91  4  1 1100  -28.1  997.3    4.5   61.0   76.0  444.0
2010  91  4  1 1200  -26.9  997.7    4.8   63.0   77.0  444.0
2010  91  4  1 1300  -27.0  997.9    4.2   73.0   77.0  444.0
2010  91  4  1 1400  -25.7  998.2    5.0   54.0   77.0  444.0
2010  91  4  1 1500  -26.2  998.6    3.8   71.0   72.5  444.0
2010  91  4  1 1600  -29.7  999.1    3.3  120.0   68.0  444.0
2010  91  4  1 1700  -33.0  999.4    3.1  131.0   68.3  444.0
2010  91  4  1 1800  -31.6  999.5    2.6   91.0   71.8  444.0
2010  91  4  1 1900  -33.5  999.9    2.9  147.0   71.0  444.0
2010  91  4  1 2000  -31.8 1000.1    3.7  117.0   69.0  444.0
2010  91  4  1 2100  -33.7 1000.4    1.3   23.0   75.0  444.0
2010  91  4  1 2200  -34.0 1000.0    3.5   68.0   69.0  444.0
2010  91  4  1 2300  -34.3 1000.2    3.5   79.0   69.4  444.0
2010  92  4  2 0000  -34.2 1000.0    3.5   73.0   65.0  444.0
