Year: 2010  Month: 08  ID: DIS  ARGOS:  8932  Name: Dismal Island       
Lat: 68.09S  Lon:  68.83W  Elev:   10m
2010 213  8  1 0000  -19.9 1010.8    2.7  134.0   84.3  444.0
2010 213  8  1 0100  -19.7 1010.1    3.8  139.0   84.4  444.0
2010 213  8  1 0200  -19.6 1010.1    3.4  120.0   84.4  444.0
2010 213  8  1 0300  -19.3 1009.4    3.4  120.0   84.6  444.0
2010 213  8  1 0400  -19.3 1009.4    2.3  130.0   84.9  444.0
2010 213  8  1 0500  -19.8 1009.4    0.9  130.0   85.2  444.0
2010 213  8  1 0600  -19.9 1009.4    0.0    0.0   84.5  444.0
2010 213  8  1 0700  -19.1 1009.4    0.4   79.0   85.9  444.0
2010 213  8  1 0800  -17.7 1009.4  444.0  444.0   86.1  444.0
2010 213  8  1 0900  -16.4 1008.7    2.4   81.0   87.4  444.0
2010 213  8  1 1000  -13.4 1008.0    2.6   84.0   88.1  444.0
2010 213  8  1 1100  -13.7 1008.0    4.4   63.0   87.0  444.0
2010 213  8  1 1200  -13.2 1007.3    7.6   62.0   87.3  444.0
2010 213  8  1 1300  -12.3 1006.6    6.8   41.0   87.8  444.0
2010 213  8  1 1400  -10.7 1006.6    5.5   63.0   88.0  444.0
2010 213  8  1 1500   -9.1 1005.9    5.6   41.0   87.8  444.0
2010 213  8  1 1600  444.0  444.0  444.0  444.0  444.0  444.0
2010 213  8  1 1700   -7.4 1005.3    8.7   47.0   88.2  444.0
2010 213  8  1 1800   -7.0  444.0    6.0   40.0   88.4  444.0
2010 213  8  1 1900   -6.0 1005.3    6.6   49.0   88.1  444.0
2010 213  8  1 2000   -5.8 1005.3    5.9   55.0   88.3  444.0
2010 213  8  1 2100   -5.1 1004.6    4.3   59.0   88.4  444.0
2010 213  8  1 2200   -4.7 1004.6    6.3   28.0   88.4  444.0
2010 213  8  1 2300   -4.8 1003.9    5.3   37.0   88.3  444.0
2010 214  8  2 0000   -5.2 1002.5    7.0   35.0   88.3  444.0
2010 214  8  2 0100   -4.6 1001.8    5.3   15.0   88.2  444.0
2010 214  8  2 0200   -4.1 1000.4    6.0   40.0   88.3  444.0
2010 214  8  2 0300   -4.0  999.7    7.0   15.0   88.2  444.0
2010 214  8  2 0400   -3.1  997.7    9.6   23.0   88.6  444.0
2010 214  8  2 0500   -1.8  997.0   16.4  353.0   87.9  444.0
2010 214  8  2 0600   -2.2  996.3   18.0  347.0   88.2  444.0
2010 214  8  2 0700   -2.2  997.0   18.3  351.0   88.3  444.0
2010 214  8  2 0800   -2.3  997.7   13.1  341.0   88.6  444.0
2010 214  8  2 0900   -1.9  997.0   15.1  345.0   88.7  444.0
2010 214  8  2 1000   -1.8  997.0   14.7  342.0   89.2  444.0
2010 214  8  2 1100   -1.8  997.0   13.4  332.0   89.6  444.0
2010 214  8  2 1200   -2.4  997.0   12.1  333.0   89.6  444.0
2010 214  8  2 1300   -2.6  997.0   11.9  332.0   89.8  444.0
2010 214  8  2 1400   -2.7  996.3   12.0  323.0   90.1  444.0
2010 214  8  2 1500   -2.8  996.3   12.0  335.0   90.3  444.0
2010 214  8  2 1600   -3.0  996.3   10.3  327.0   90.7  444.0
2010 214  8  2 1700   -2.5  995.6    9.4  334.0   90.7  444.0
2010 214  8  2 1800   -2.7  994.2   10.1  324.0   90.6  444.0
2010 214  8  2 1900   -2.9  994.2    4.5  326.0   90.5  444.0
2010 214  8  2 2000   -2.8  992.8    0.0    0.0   90.5  444.0
2010 214  8  2 2100   -3.0  991.5    2.2   43.0   90.7  444.0
2010 214  8  2 2200   -2.4  990.1    6.0   36.0   91.4  444.0
2010 214  8  2 2300   -2.1  988.7    6.2   47.0   92.0  444.0
2010 215  8  3 0000   -1.8  987.3    4.8   49.0   92.6  444.0
2010 215  8  3 0100   -1.9  986.0    4.7   62.0   92.9  444.0
2010 215  8  3 0200   -2.1  984.6    8.0   65.0   92.9  444.0
2010 215  8  3 0300   -2.1  983.2    8.6   79.0   93.0  444.0
2010 215  8  3 0400   -3.0  981.8    5.4  113.0   93.1  444.0
2010 215  8  3 0500   -3.9  980.4    5.6  134.0   93.5  444.0
2010 215  8  3 0600   -3.0  979.7    6.0  132.0   93.9  444.0
2010 215  8  3 0700   -2.8  979.1    7.9  138.0   94.0  444.0
2010 215  8  3 0800   -2.7  978.4    8.9  138.0   94.3  444.0
2010 215  8  3 0900   -4.0  978.4    7.5  163.0   94.0  444.0
2010 215  8  3 1000   -4.1  977.7    6.8  157.0   94.4  444.0
2010 215  8  3 1100   -4.7  978.4    5.9  179.0   94.4  444.0
2010 215  8  3 1200   -5.1  978.4    4.9  177.0   94.5  444.0
2010 215  8  3 1300   -5.9  978.4    5.3  185.0   94.4  444.0
2010 215  8  3 1400   -6.8  978.4    6.3  196.0   94.7  444.0
2010 215  8  3 1500   -6.2  979.1    6.3  211.0   94.4  444.0
2010 215  8  3 1600   -6.5  979.1    6.7  207.0   94.3  444.0
2010 215  8  3 1700   -7.0  979.1    5.0  189.0   94.0  444.0
2010 215  8  3 1800   -7.7  979.1    4.2  181.0   93.8  444.0
2010 215  8  3 1900   -9.0  979.1    3.3  169.0   93.3  444.0
2010 215  8  3 2000   -9.9  979.1    4.1  190.0   93.2  444.0
2010 215  8  3 2100  -11.7  979.1    4.1  173.0   92.8  444.0
2010 215  8  3 2200  -12.7  979.1    3.9  178.0   92.4  444.0
2010 215  8  3 2300  -12.9  979.7    1.3  192.0   91.8  444.0
2010 216  8  4 0000  -12.2  980.4    2.8  220.0   92.2  444.0
2010 216  8  4 0100  -11.9  980.4    0.0    0.0   92.2  444.0
2010 216  8  4 0200  -10.9  981.1    1.1  212.0   92.6  444.0
2010 216  8  4 0300  -11.8  981.8    0.9  139.0   92.4  444.0
2010 216  8  4 0400  -12.7  983.2    0.0    0.0   92.0  444.0
2010 216  8  4 0500  -13.5  983.9    0.0    0.0   91.3  444.0
2010 216  8  4 0600  -12.6  984.6    0.0    0.0   91.2  444.0
2010 216  8  4 0700  -13.1  986.0    1.2  273.0   91.4  444.0
2010 216  8  4 0800  -14.3  987.3    1.7  318.0   90.8  444.0
2010 216  8  4 0900  -14.2  988.0    1.1  302.0   90.0  444.0
2010 216  8  4 1000  -13.4  988.7    1.8  319.0   91.0  444.0
2010 216  8  4 1100  -10.5  989.4    2.3  320.0   92.9  444.0
2010 216  8  4 1200  -10.4  990.1    0.7  329.0   92.9  444.0
2010 216  8  4 1300   -9.5  990.1    0.0    0.0   92.6  444.0
2010 216  8  4 1400  -11.1  990.1    3.3  335.0   93.0  444.0
2010 216  8  4 1500  -11.2  990.1    1.5    2.0   92.4  444.0
2010 216  8  4 1600  -10.4  990.8    1.7  337.0   92.6  444.0
2010 216  8  4 1700   -9.5  990.8    0.8   42.0   93.5  444.0
2010 216  8  4 1800   -8.1  990.8    0.9  335.0   92.8  444.0
2010 216  8  4 1900   -8.9  990.1    1.1  138.0   92.8  444.0
2010 216  8  4 2000   -8.7  989.4    4.4  120.0   92.9  444.0
2010 216  8  4 2100   -9.1  989.4    4.6  124.0   92.9  444.0
2010 216  8  4 2200   -8.5  988.7    4.2  120.0   93.3  444.0
2010 216  8  4 2300   -7.9  988.7    3.8  102.0   93.2  444.0
2010 217  8  5 0000   -7.5  988.0    6.0  104.0   93.4  444.0
