Year: 2010  Month: 03  ID: DIS  ARGOS:  8932  Name: Dismal Island       
Lat: 68.09S  Lon:  68.82W  Elev:   10m
2010  60  3  1 0000   -0.2  981.1  444.0  444.0   78.4  444.0
2010  60  3  1 0100   -1.6  981.8  444.0  444.0   78.7  444.0
2010  60  3  1 0200   -2.0  982.5  444.0  444.0   79.2  444.0
2010  60  3  1 0300   -2.3  982.5  444.0  444.0   80.3  444.0
2010  60  3  1 0400   -1.4  983.2  444.0  444.0   80.6  444.0
2010  60  3  1 0500   -1.0  983.9  444.0  444.0   79.7  444.0
2010  60  3  1 0600   -0.4  983.9  444.0  444.0   80.1  444.0
2010  60  3  1 0700    0.0  984.6  444.0  444.0   82.8  444.0
2010  60  3  1 0800   -0.6  985.3  444.0  444.0   84.5  444.0
2010  60  3  1 0900   -0.7  986.0  444.0  444.0   84.7  444.0
2010  60  3  1 1000   -2.3  986.6  444.0  444.0   84.3  444.0
2010  60  3  1 1100    0.1  987.3  444.0  444.0   84.1  444.0
2010  60  3  1 1200   -0.2  988.0  444.0  444.0   83.6  444.0
2010  60  3  1 1300    0.3  988.0  444.0  444.0   83.8  444.0
2010  60  3  1 1400    0.5  988.7  444.0  444.0   83.4  444.0
2010  60  3  1 1500    0.7  989.4  444.0  444.0   83.1  444.0
2010  60  3  1 1600    1.8  989.4  444.0  444.0   81.0  444.0
2010  60  3  1 1700    1.7  990.1  444.0  444.0   77.9  444.0
2010  60  3  1 1800    0.8  991.5  444.0  444.0   77.2  444.0
2010  60  3  1 1900    0.6  992.2  444.0  444.0   77.9  444.0
2010  60  3  1 2000    0.6  992.8  444.0  444.0   77.2  444.0
2010  60  3  1 2100    0.2  994.2  444.0  444.0   75.8  444.0
2010  60  3  1 2200   -0.1  994.9  444.0  444.0   75.8  444.0
2010  60  3  1 2300   -0.4  995.6  444.0  444.0   75.2  444.0
2010  61  3  2 0000   -0.3  996.3  444.0  444.0   75.7  444.0
2010  61  3  2 0100   -0.4  996.3  444.0  444.0   75.6  444.0
2010  61  3  2 0200   -0.4  997.0  444.0  444.0   75.5  444.0
2010  61  3  2 0300   -0.1  997.7  444.0  444.0   74.6  444.0
2010  61  3  2 0400    0.0  997.7  444.0  444.0   74.3  444.0
2010  61  3  2 0500    0.2  998.4  444.0  444.0   74.1  444.0
2010  61  3  2 0600    0.2  998.4  444.0  444.0   73.7  444.0
2010  61  3  2 0700    0.2  999.1  444.0  444.0   72.5  444.0
2010  61  3  2 0800    0.1  999.1  444.0  444.0   73.1  444.0
2010  61  3  2 0900    0.0  999.1  444.0  444.0   73.1  444.0
2010  61  3  2 1000   -0.2  999.1  444.0  444.0   73.3  444.0
2010  61  3  2 1100    0.1  998.4  444.0  444.0   73.9  444.0
2010  61  3  2 1200    0.2  998.4  444.0  444.0   74.1  444.0
2010  61  3  2 1300    0.5  998.4  444.0  444.0   73.3  444.0
2010  61  3  2 1400    0.5  998.4  444.0  444.0   72.7  444.0
2010  61  3  2 1500    0.6  997.7  444.0  444.0   74.0  444.0
2010  61  3  2 1600    0.6  997.0  444.0  444.0   71.6  444.0
2010  61  3  2 1700    0.5  997.0  444.0  444.0   74.3  444.0
2010  61  3  2 1800    0.6  996.3  444.0  444.0   73.8  444.0
2010  61  3  2 1900    0.4  994.9  444.0  444.0   72.6  444.0
