Year: 2012  Month: 07  ID: BAT  ARGOS:  8987  Name: ALEXANDER (TT!)     
Lat: 79.05S  Lon: 170.66E  Elev:   55m
2012 183  7  1 0000  -31.0 1005.2    8.2  225.1  444.0  444.0
2012 183  7  1 0100  -30.8 1004.7    9.4  222.2  444.0  444.0
2012 183  7  1 0200  -30.0 1005.0   10.6  219.0  444.0  444.0
2012 183  7  1 0300  -30.5 1004.9   10.2  217.7  444.0  444.0
2012 183  7  1 0400  -30.2 1005.0   10.5  223.3  444.0  444.0
2012 183  7  1 0500  -28.9 1004.5   11.3  224.3  444.0  444.0
2012 183  7  1 0600  -28.9 1004.3   10.1  226.0  444.0  444.0
2012 183  7  1 0700  -28.6 1004.3    9.9  223.0  444.0  444.0
2012 183  7  1 0800  -29.0 1004.1    9.4  218.7  444.0  444.0
2012 183  7  1 0900  -29.8 1004.0    9.6  223.3  444.0  444.0
2012 183  7  1 1000  -30.7 1004.0    8.2  219.7  444.0  444.0
2012 183  7  1 1100  -31.1 1003.5    8.2  216.3  444.0  444.0
2012 183  7  1 1200  -31.4 1003.1    7.2  224.4  444.0  444.0
2012 183  7  1 1300  -30.4 1002.4    9.6  221.9  444.0  444.0
2012 183  7  1 1400  -30.2 1002.1    9.0  233.0  444.0  444.0
2012 183  7  1 1500  -28.9 1001.5    9.1  216.2  444.0  444.0
2012 183  7  1 1600  -30.8 1001.6    6.6  231.1  444.0  444.0
2012 183  7  1 1700  -31.9 1001.1    6.3  228.2  444.0  444.0
2012 183  7  1 1800  -31.3 1000.5    7.2  228.8  444.0  444.0
2012 183  7  1 1900  -32.2 1000.0    5.2  209.5  444.0  444.0
2012 183  7  1 2000  -33.5  999.8    1.1  172.0  444.0  444.0
2012 183  7  1 2100  -31.6  999.8    1.1  255.9  444.0  444.0
2012 183  7  1 2200  -30.8  999.2    2.2  271.5  444.0  444.0
2012 183  7  1 2300  -30.7  998.8    5.4  289.2  444.0  444.0
2012 184  7  2 0000  -28.5  998.7    5.9  288.6  444.0  444.0
2012 184  7  2 0100  -27.9  998.4    4.9  279.9  444.0  444.0
2012 184  7  2 0200  -28.4  997.8    3.6  274.1  444.0  444.0
2012 184  7  2 0300  -27.8  997.5    2.1  247.0  444.0  444.0
2012 184  7  2 0400  -28.8  997.3    6.9  315.8  444.0  444.0
2012 184  7  2 0500  -27.9  996.9    4.9  347.6  444.0  444.0
2012 184  7  2 0600  -28.9  996.6    5.8  346.5  444.0  444.0
2012 184  7  2 0700  -34.5  996.3    6.1  351.4  444.0  444.0
2012 184  7  2 0800  -34.3  995.9    5.3  352.3  444.0  444.0
2012 184  7  2 0900  -31.2  996.1    5.7  356.3  444.0  444.0
2012 184  7  2 1000  -34.3  996.3    2.7  357.2  444.0  444.0
2012 184  7  2 1100  -34.4  996.9    4.0  198.7  444.0  444.0
2012 184  7  2 1200  -28.9  997.1    3.0  175.5  444.0  444.0
2012 184  7  2 1300  -26.3  997.1    3.5  227.1  444.0  444.0
2012 184  7  2 1400  -27.4  997.0    8.7  227.3  444.0  444.0
2012 184  7  2 1500  -28.1  997.1    6.8  219.6  444.0  444.0
2012 184  7  2 1600  -30.8  997.0    6.8  222.1  444.0  444.0
2012 184  7  2 1700  -31.9  996.5    8.4  226.6  444.0  444.0
2012 184  7  2 1800  -30.4  996.3    7.7  230.5  444.0  444.0
2012 184  7  2 1900  -32.8  996.3    5.4  252.6  444.0  444.0
2012 184  7  2 2000  -31.8  996.3    7.9  236.8  444.0  444.0
2012 184  7  2 2100  -31.5  996.6    5.9  226.7  444.0  444.0
2012 184  7  2 2200  -31.2  996.8    5.2  253.7  444.0  444.0
2012 184  7  2 2300  -34.5  997.2    6.1  272.9  444.0  444.0
2012 185  7  3 0000  -33.2  996.9    7.6  243.2  444.0  444.0
2012 185  7  3 0100  -37.0  997.2    5.3  298.0  444.0  444.0
2012 185  7  3 0200  -36.4  997.2    6.2  295.2  444.0  444.0
2012 185  7  3 0300  -34.0  997.4    7.4  259.9  444.0  444.0
2012 185  7  3 0400  -34.5  997.3    6.7  250.6  444.0  444.0
2012 185  7  3 0500  -33.0  997.4    9.7  235.6  444.0  444.0
2012 185  7  3 0600  -34.1  997.8    8.1  245.0  444.0  444.0
2012 185  7  3 0700  -34.3  997.9    8.8  255.6  444.0  444.0
2012 185  7  3 0800  -34.4  998.5    8.5  257.4  444.0  444.0
2012 185  7  3 0900  -33.8  998.7    8.7  265.7  444.0  444.0
2012 185  7  3 1000  -33.3  998.2   11.1  254.1  444.0  444.0
2012 185  7  3 1100  -36.6  999.0    6.3  239.5  444.0  444.0
2012 185  7  3 1200  -36.6  999.3   11.8  252.1  444.0  444.0
2012 185  7  3 1300  -38.1  999.5    7.7  250.7  444.0  444.0
2012 185  7  3 1400  -40.5 1000.0   10.1  248.3  444.0  444.0
2012 185  7  3 1500  -39.8 1000.1    7.9  259.4  444.0  444.0
2012 185  7  3 1600  -39.8 1000.4    9.5  232.2  444.0  444.0
2012 185  7  3 1700  -39.5 1000.8    9.8  232.0  444.0  444.0
2012 185  7  3 1800  -39.0 1001.3    9.4  231.5  444.0  444.0
2012 185  7  3 1900  -39.5 1001.9    8.1  230.2  444.0  444.0
2012 185  7  3 2000  -39.8 1002.1    7.7  238.1  444.0  444.0
2012 185  7  3 2100  -40.1 1002.3    8.7  231.3  444.0  444.0
2012 185  7  3 2200  -39.3 1002.5    8.9  242.7  444.0  444.0
2012 185  7  3 2300  -38.9 1002.3    9.7  242.1  444.0  444.0
2012 186  7  4 0000  -39.4 1002.5    7.3  228.2  444.0  444.0
2012 186  7  4 0100  -39.7 1002.6    8.4  221.4  444.0  444.0
2012 186  7  4 0200  -39.9 1003.9    7.5  231.2  444.0  444.0
2012 186  7  4 0300  -37.6 1003.4    9.9  224.9  444.0  444.0
2012 186  7  4 0400  -37.5 1002.9    9.4  241.5  444.0  444.0
2012 186  7  4 0500  -36.1 1002.5    8.5  231.9  444.0  444.0
2012 186  7  4 0600  -35.8 1002.4    8.1  243.8  444.0  444.0
2012 186  7  4 0700  -36.8 1002.1    8.6  231.8  444.0  444.0
2012 186  7  4 0800  -33.5 1002.4    9.2  234.1  444.0  444.0
2012 186  7  4 0900  -33.6 1002.1    9.7  232.3  444.0  444.0
2012 186  7  4 1000  -34.4 1002.0    9.5  233.7  444.0  444.0
2012 186  7  4 1100  -35.0 1001.8   10.2  240.3  444.0  444.0
2012 186  7  4 1200  -33.4 1001.3   12.8  231.2  444.0  444.0
2012 186  7  4 1300  -33.5 1001.2   12.0  231.5  444.0  444.0
2012 186  7  4 1400  -33.7 1000.9   11.0  233.1  444.0  444.0
2012 186  7  4 1500  -33.7 1000.6   11.3  236.6  444.0  444.0
2012 186  7  4 1600  -34.9 1000.4    9.4  239.9  444.0  444.0
2012 186  7  4 1700  -34.8  999.8    9.4  236.0  444.0  444.0
2012 186  7  4 1800  -35.9  999.3    8.2  228.5  444.0  444.0
2012 186  7  4 1900  -36.2  999.5    7.1  217.5  444.0  444.0
2012 186  7  4 2000  -36.4  999.1    7.7  216.6  444.0  444.0
2012 186  7  4 2100  -33.7  998.8   10.8  225.0  444.0  444.0
2012 186  7  4 2200  -35.1  998.6    8.3  217.7  444.0  444.0
2012 186  7  4 2300  -37.2  998.6    7.3  202.2  444.0  444.0
2012 187  7  5 0000  -38.4  998.6    4.9  209.7  444.0  444.0
2012 187  7  5 0100  -37.9  998.4    5.0  232.3  444.0  444.0
2012 187  7  5 0200  -36.6  998.1    5.3  203.2  444.0  444.0
2012 187  7  5 0300  -36.0  997.6    4.7  208.8  444.0  444.0
2012 187  7  5 0400  -36.4  997.5    4.2  205.7  444.0  444.0
