Year: 2012  Month: 07  ID: BAT  ARGOS:  8987  Name: ALEXANDER (TT!)     
Lat: 79.05S  Lon: 170.66E  Elev:   55m
2012 183  7  1 0000  -30.1 1005.2   10.3  224.4   62.1  444.0
2012 183  7  1 0100  -30.0 1004.7   11.6  222.7   67.6  444.0
2012 183  7  1 0200  -29.3 1005.0   12.9  220.3   62.9  444.0
2012 183  7  1 0300  -29.8 1004.9   12.6  217.5   64.9  444.0
2012 183  7  1 0400  -29.8 1005.0   12.6  224.5   64.5  444.0
2012 183  7  1 0500  -28.3 1004.5   13.2  220.8   55.0  444.0
2012 183  7  1 0600  -28.4 1004.3   12.3  224.8   60.6  444.0
2012 183  7  1 0700  -28.0 1004.3   11.9  221.7   61.7  444.0
2012 183  7  1 0800  -28.4 1004.1   11.7  219.2   57.2  444.0
2012 183  7  1 0900  -29.3 1004.0   11.6  221.4   58.1  444.0
2012 183  7  1 1000  -29.6 1004.0   10.7  218.7   57.2  444.0
2012 183  7  1 1100  -30.1 1003.5   10.8  217.1   56.0  444.0
2012 183  7  1 1200  -30.3 1003.1    9.4  223.1   54.4  444.0
2012 183  7  1 1300  -28.9 1002.4   12.6  220.6   50.9  444.0
2012 183  7  1 1400  -28.0 1002.1   12.4  230.8   48.9  444.0
2012 183  7  1 1500  -27.6 1001.5   11.7  218.3   44.6  444.0
2012 183  7  1 1600  -29.4 1001.6    8.9  226.6   51.0  444.0
2012 183  7  1 1700  -29.4 1001.1    9.1  223.0   53.2  444.0
2012 183  7  1 1800  -28.4 1000.5   10.5  226.2   53.9  444.0
2012 183  7  1 1900  -28.9 1000.0    8.7  216.5   50.7  444.0
2012 183  7  1 2000  -31.5  999.8    3.7  197.4   53.7  444.0
2012 183  7  1 2100  -30.0  999.8    3.1  228.0   50.5  444.0
2012 183  7  1 2200  -28.9  999.2    3.8  226.7   51.6  444.0
2012 183  7  1 2300  -28.8  998.8    3.8  274.9   61.7  444.0
2012 184  7  2 0000  -27.8  998.7    4.8  274.7   61.6  444.0
2012 184  7  2 0100  -27.3  998.4    4.5  267.0   59.3  444.0
2012 184  7  2 0200  -27.4  997.8    3.8  241.0   58.9  444.0
2012 184  7  2 0300  -27.2  997.5    3.3  226.7   59.2  444.0
2012 184  7  2 0400  -27.9  997.3    5.1  309.4   60.7  444.0
2012 184  7  2 0500  -26.5  996.9    4.5    2.4   57.6  444.0
2012 184  7  2 0600  -25.8  996.6    7.2  349.4   51.5  444.0
2012 184  7  2 0700  -29.4  996.3    9.7  330.9   78.3  444.0
