Year: 2012  Month: 07  ID: BAT  ARGOS:  8987  Name: ALEXANDER (TT!)     
Lat: 79.05S  Lon: 170.66E  Elev:   55m
2012 183  7  1 0000  -31.9 1005.2    6.5  227.0   70.3  444.0
2012 183  7  1 0100  -31.2 1004.7    8.0  221.9   71.7  444.0
2012 183  7  1 0200  -30.5 1005.0    9.2  219.0   71.3  444.0
2012 183  7  1 0300  -30.9 1004.9    8.9  218.5   71.0  444.0
2012 183  7  1 0400  -30.6 1005.0    9.1  225.7   71.4  444.0
2012 183  7  1 0500  -29.4 1004.5    9.7  225.4   69.8  444.0
2012 183  7  1 0600  -29.3 1004.3    8.8  225.7   70.5  444.0
2012 183  7  1 0700  -29.2 1004.3    8.3  222.3   70.6  444.0
2012 183  7  1 0800  -29.6 1004.1    7.9  218.7   69.4  444.0
2012 183  7  1 0900  -30.2 1004.0    8.3  222.4   69.2  444.0
2012 183  7  1 1000  -31.3 1004.0    6.7  221.0   67.7  444.0
2012 183  7  1 1100  -31.8 1003.5    6.7  217.1   67.0  444.0
2012 183  7  1 1200  -32.0 1003.1    5.8  224.9   65.8  444.0
2012 183  7  1 1300  -31.0 1002.4    8.0  221.2   66.5  444.0
2012 183  7  1 1400  -31.1 1002.1    7.0  235.0   65.3  444.0
2012 183  7  1 1500  -29.7 1001.5    7.5  217.3   63.5  444.0
2012 183  7  1 1600  -32.0 1001.6    4.9  236.9   64.4  444.0
2012 183  7  1 1700  -33.5 1001.1    4.5  233.3   64.7  444.0
2012 183  7  1 1800  -33.5 1000.5    4.8  238.2   66.6  444.0
2012 183  7  1 1900  -34.1 1000.0    3.0  202.8   66.3  444.0
2012 183  7  1 2000  -34.8  999.8    0.2  195.3   65.2  444.0
2012 183  7  1 2100  -32.5  999.8    0.6  226.7   63.7  444.0
2012 183  7  1 2200  -35.8  999.2    1.8  266.7   68.5  444.0
2012 183  7  1 2300  -38.7  998.8    4.0  294.9   66.3  444.0
2012 184  7  2 0000  -35.5  998.7    4.6  294.9   69.5  444.0
2012 184  7  2 0100  -31.2  998.4    4.3  296.6   74.6  444.0
2012 184  7  2 0200  -34.0  997.8    2.7  289.2   68.8  444.0
2012 184  7  2 0300  -31.6  997.5    1.5  289.1   71.7  444.0
2012 184  7  2 0400  -39.1  997.3    4.1  314.2   67.0  444.0
2012 184  7  2 0500  -38.4  996.9    1.9  314.3   66.9  444.0
2012 184  7  2 0600  -36.0  996.6    2.9  327.6   69.8  444.0
2012 184  7  2 0700  -36.5  996.3    4.5    4.8   67.4  444.0
2012 184  7  2 0800  -36.8  995.9    3.6    4.8   67.4  444.0
2012 184  7  2 0900  -35.3  996.1    3.7  355.1   68.8  444.0
2012 184  7  2 1000  -36.0  996.3    0.8  355.0   67.6  444.0
2012 184  7  2 1100  -35.7  996.9    3.9  193.8   70.6  444.0
2012 184  7  2 1200  -30.4  997.1    2.9  167.5   74.2  444.0
2012 184  7  2 1300  -29.3  997.1    0.5  167.6   74.3  444.0
2012 184  7  2 1400  -32.0  997.0    5.8  234.4   68.6  444.0
2012 184  7  2 1500  -30.1  997.1    5.3  218.8   66.2  444.0
2012 184  7  2 1600  -32.9  997.0    4.4  224.5   70.2  444.0
2012 184  7  2 1700  -34.1  996.5    6.2  229.4   66.9  444.0
2012 184  7  2 1800  -32.1  996.3    6.3  231.3   71.6  444.0
2012 184  7  2 1900  -33.8  996.3    3.9  251.0   71.2  444.0
2012 184  7  2 2000  -33.3  996.3    6.0  240.2   68.2  444.0
2012 184  7  2 2100  -32.2  996.6    4.6  227.3   70.1  444.0
