Year: 2014  Month: 01  ID: HUG  ARGOS:  8935  Name: Hugo Island         
Lat: 64.97S  Lon:  64.67W  Elev:   25m
2014   1  1  1 0000  -21.4  989.6  444.0  444.0   70.0  444.0
2014   1  1  1 0100  -21.3  989.6  444.0  444.0   71.0  444.0
2014   1  1  1 0200  -21.0  990.1  444.0  444.0   69.0  444.0
2014   1  1  1 0300  -21.1  990.4  444.0  444.0   76.5  444.0
2014   1  1  1 0400  -21.5  990.5  444.0  444.0   85.0  444.0
2014   1  1  1 0500  -21.3  991.0  444.0  444.0   83.0  444.0
2014   1  1  1 0600  -21.3  991.3  444.0  444.0   83.0  444.0
2014   1  1  1 0700  -21.4  991.5  444.0  444.0   86.0  444.0
2014   1  1  1 0800  -21.1  992.0  444.0  444.0   83.3  444.0
2014   1  1  1 0900  -21.0  992.4  444.0  444.0   81.0  444.0
2014   1  1  1 1000  -21.0  992.9  444.0  444.0   84.0  444.0
2014   1  1  1 1100  -21.0  993.3  444.0  444.0   82.5  444.0
2014   1  1  1 1200  -21.4  993.8  444.0  444.0   86.0  444.0
2014   1  1  1 1300  -21.6  994.3  444.0  444.0   86.8  444.0
2014   1  1  1 1400  -22.0  994.7  444.0  444.0   85.0  444.0
2014   1  1  1 1500  -22.4  995.3  444.0  444.0   85.0  444.0
2014   1  1  1 1600  -22.8  995.8  444.0  444.0   88.0  444.0
2014   1  1  1 1700  -23.7  996.3  444.0  444.0   89.0  444.0
2014   1  1  1 1800  -24.9  996.8  444.0  444.0   93.0  444.0
2014   1  1  1 1900  -24.9  997.1  444.0  444.0   92.7  444.0
2014   1  1  1 2000  -24.8  997.4  444.0  444.0   95.1  444.0
2014   1  1  1 2100  -24.6  997.8  444.0  444.0   95.3  444.0
2014   1  1  1 2200  -24.1  998.0  444.0  444.0   96.0  444.0
2014   1  1  1 2300  -23.9  998.2  444.0  444.0   97.0  444.0
2014   2  1  2 0000  -23.8  999.1  444.0  444.0   97.0  444.0
2014   2  1  2 0100  -23.4  998.9  444.0  444.0   96.2  444.0
2014   2  1  2 0200  -23.1  999.1  444.0  444.0   94.0  444.0
2014   2  1  2 0300  -22.5  999.7  444.0  444.0   90.0  444.0
2014   2  1  2 0400  -22.5  999.7  444.0  444.0   84.0  444.0
2014   2  1  2 0500  -22.3  999.7  444.0  444.0   82.1  444.0
2014   2  1  2 0600  -22.2  999.6  444.0  444.0   78.1  444.0
2014   2  1  2 0700  -22.1  999.8  444.0  444.0   77.7  444.0
2014   2  1  2 0800  -22.0  999.8  444.0  444.0   75.0  444.0
2014   2  1  2 0900  -22.1 1000.0  444.0  444.0   85.0  444.0
2014   2  1  2 1000  -21.8 1000.1  444.0  444.0   79.0  444.0
2014   2  1  2 1100  -21.8 1000.0  444.0  444.0   84.0  444.0
2014   2  1  2 1200  -21.9 1000.0  444.0  444.0   85.0  444.0
2014   2  1  2 1300  -21.9  999.8  444.0  444.0   85.0  444.0
2014   2  1  2 1400  -21.7  999.6  444.0  444.0   80.0  444.0
2014   2  1  2 1500  -21.8  999.8  444.0  444.0   76.0  444.0
2014   2  1  2 1600  -21.8  999.6  444.0  444.0   76.0  444.0
2014   2  1  2 1700  -21.8  999.3  444.0  444.0   79.9  444.0
2014   2  1  2 1800  -21.8  999.4  444.0  444.0   84.0  444.0
2014   2  1  2 1900  -21.6  999.4  444.0  444.0   82.3  444.0
2014   2  1  2 2000  -21.8  999.6  444.0  444.0   83.0  444.0
2014   2  1  2 2100  -21.7  999.4  444.0  444.0   82.0  444.0
2014   2  1  2 2200  -21.5  999.2  444.0  444.0   78.9  444.0
2014   2  1  2 2300  -21.4  999.0  444.0  444.0   80.0  444.0
2014   3  1  3 0000  -21.2  999.0  444.0  444.0   81.0  444.0
2014   3  1  3 0100  -21.2  998.2  444.0  444.0   77.0  444.0
2014   3  1  3 0200  -21.0  998.2  444.0  444.0   78.0  444.0
2014   3  1  3 0300  -21.0  997.9  444.0  444.0   86.1  444.0
2014   3  1  3 0400  -21.1  997.5  444.0  444.0   91.0  444.0
2014   3  1  3 0500  -21.1  996.9  444.0  444.0   91.0  444.0
2014   3  1  3 0600  -21.0  996.6  444.0  444.0   93.0  444.0
2014   3  1  3 0700  -21.0  996.2  444.0  444.0   94.0  444.0
2014   3  1  3 0800  -21.0  995.6  444.0  444.0   95.8  444.0
2014   3  1  3 0900  -21.0  995.1  444.0  444.0   97.0  444.0
2014   3  1  3 1000  -21.0  994.6  444.0  444.0   97.0  444.0
2014   3  1  3 1100  -21.1  993.8  444.0  444.0   97.0  444.0
2014   3  1  3 1200  -21.3  993.4  444.0  444.0   96.7  444.0
2014   3  1  3 1300  -21.3  992.9  444.0  444.0   97.0  444.0
2014   3  1  3 1400  -21.4  992.7  444.0  444.0   96.9  444.0
2014   3  1  3 1500  -21.7  992.2  444.0  444.0   96.0  444.0
2014   3  1  3 1600  -22.1  991.9  444.0  444.0   96.0  444.0
2014   3  1  3 1700  -22.4  991.3  444.0  444.0   96.5  444.0
2014   3  1  3 1800  -22.4  990.8  444.0  444.0   96.0  444.0
2014   3  1  3 1900  -22.8  990.3  444.0  444.0   96.3  444.0
2014   3  1  3 2000  -22.8  990.1  444.0  444.0   95.9  444.0
2014   3  1  3 2100  -22.7  989.5  444.0  444.0   95.0  444.0
2014   3  1  3 2200  -22.4  989.0  444.0  444.0   95.0  444.0
2014   3  1  3 2300  -22.0  988.6  444.0  444.0   95.0  444.0
2014   4  1  4 0000  -22.0  988.0  444.0  444.0   96.0  444.0
2014   4  1  4 0100  -21.9  987.6  444.0  444.0   96.5  444.0
2014   4  1  4 0200  -21.8  987.2  444.0  444.0   98.0  444.0
2014   4  1  4 0300  -21.6  986.9  444.0  444.0   98.0  444.0
2014   4  1  4 0400  -21.4  986.7  444.0  444.0   98.0  444.0
2014   4  1  4 0500  -21.1  986.4  444.0  444.0   98.0  444.0
2014   4  1  4 0600  -21.0  985.8  444.0  444.0   97.4  444.0
2014   4  1  4 0700  -20.7  985.3  444.0  444.0   93.0  444.0
2014   4  1  4 0800  -20.7  985.1  444.0  444.0   89.0  444.0
2014   4  1  4 0900  -20.7  985.3  444.0  444.0   84.0  444.0
2014   4  1  4 1000  -20.7  985.1  444.0  444.0   84.9  444.0
2014   4  1  4 1100  -20.8  984.8  444.0  444.0   84.9  444.0
2014   4  1  4 1200  -20.7  984.5  444.0  444.0   78.0  444.0
2014   4  1  4 1300  -20.8  984.0  444.0  444.0   78.0  444.0
2014   4  1  4 1400  -20.8  983.7  444.0  444.0   82.0  444.0
2014   4  1  4 1500  -20.8  983.6  444.0  444.0   76.9  444.0
2014   4  1  4 1600  -20.9  983.6  444.0  444.0   75.7  444.0
2014   4  1  4 1700  -20.9  983.6  444.0  444.0   75.0  444.0
2014   4  1  4 1800  -21.0  983.4  444.0  444.0   75.3  444.0
2014   4  1  4 1900  -21.0  983.4  444.0  444.0   77.0  444.0
2014   4  1  4 2000  -21.0  983.7  444.0  444.0   76.9  444.0
2014   4  1  4 2100  -21.0  983.7  444.0  444.0   75.0  444.0
2014   4  1  4 2200  -20.8  983.6  444.0  444.0   75.0  444.0
2014   4  1  4 2300  -20.9  983.4  444.0  444.0   76.1  444.0
2014   5  1  5 0000  -20.8  983.1  444.0  444.0   78.0  444.0
2014   5  1  5 0100  -20.8  983.5  444.0  444.0   77.0  444.0
2014   5  1  5 0200  -20.9  983.5  444.0  444.0   78.0  444.0
2014   5  1  5 0300  -20.9  983.5  444.0  444.0   77.0  444.0
2014   5  1  5 0400  -20.9  983.5  444.0  444.0   76.5  444.0
2014   5  1  5 0500  -20.9  983.2  444.0  444.0   75.0  444.0
2014   5  1  5 0600  -20.9  983.6  444.0  444.0   76.0  444.0
2014   5  1  5 0700  -20.9  983.9  444.0  444.0   76.0  444.0
2014   5  1  5 0800  -20.9  984.2  444.0  444.0   74.0  444.0
2014   5  1  5 0900  -20.9  984.4  444.0  444.0   75.1  444.0
2014   5  1  5 1000  -20.9  984.9  444.0  444.0   77.0  444.0
2014   5  1  5 1100  -20.9  985.2  444.0  444.0   75.0  444.0
2014   5  1  5 1200  -21.0  985.6  444.0  444.0   76.0  444.0
2014   5  1  5 1300  -21.0  985.9  444.0  444.0   74.0  444.0
2014   5  1  5 1400  -21.4  986.2  444.0  444.0   74.2  444.0
2014   5  1  5 1500  -21.8  986.6  444.0  444.0   73.0  444.0
2014   5  1  5 1600  -22.2  987.1  444.0  444.0   74.4  444.0
2014   5  1  5 1700  -22.5  987.5  444.0  444.0   72.0  444.0
2014   5  1  5 1800  -22.8  987.7  444.0  444.0   71.0  444.0
2014   5  1  5 1900  -22.8  988.0  444.0  444.0   70.0  444.0
2014   5  1  5 2000  -22.8  988.4  444.0  444.0   70.6  444.0
2014   5  1  5 2100  -22.6  988.8  444.0  444.0   74.0  444.0
2014   5  1  5 2200  -22.4  989.0  444.0  444.0   73.6  444.0
2014   5  1  5 2300  -22.2  988.9  444.0  444.0   74.0  444.0
2014   6  1  6 0000  -22.1  989.3  444.0  444.0   73.0  444.0
2014   6  1  6 0100  -22.0  989.2  444.0  444.0   73.0  444.0
2014   6  1  6 0200  -21.9  989.4  444.0  444.0   74.1  444.0
2014   6  1  6 0300  -21.9  989.4  444.0  444.0   75.0  444.0
2014   6  1  6 0400  -21.8  989.7  444.0  444.0   77.0  444.0
2014   6  1  6 0500  -21.8  989.4  444.0  444.0   77.0  444.0
2014   6  1  6 0600  -21.7  989.3  444.0  444.0   76.0  444.0
