Year: 2014  Month: 07  ID: CHA  ARGOS: 28338  Name: Cape Hallett        
Lat: 72.19S  Lon: 170.17E  Elev:    1m
2014 182  7  1 0000  -26.4  998.3    4.7  218.0   67.0  444.0
2014 182  7  1 0100  -25.9  998.9    1.0   48.0   65.6  444.0
2014 182  7  1 0200  -26.0  999.0    0.4  117.0   65.8  444.0
2014 182  7  1 0300  -26.2  999.3    1.7  316.0   63.5  444.0
2014 182  7  1 0400  -26.7  999.8    1.5  239.0   63.0  444.0
2014 182  7  1 0500  -27.3 1000.4    0.0    0.0   57.9  444.0
2014 182  7  1 0600  -26.7 1000.5    2.1  146.0   56.4  444.0
2014 182  7  1 0700  -27.7 1001.0    2.4  132.0   56.4  444.0
2014 182  7  1 0800  -27.4 1001.4    1.5  156.0   52.0  444.0
2014 182  7  1 0900  -29.3 1001.7    0.1  148.0   58.3  444.0
2014 182  7  1 1000  -28.4 1002.3    0.1  175.0   58.2  444.0
2014 182  7  1 1100  -28.4 1002.9    1.7  142.0   58.7  444.0
2014 182  7  1 1200  -28.3 1003.5    1.4  152.0   65.0  444.0
2014 182  7  1 1300  -29.2 1004.0    1.6  158.0   63.0  444.0
2014 182  7  1 1400  -29.5 1004.7    0.5  185.0   63.0  444.0
2014 182  7  1 1500  -30.5 1005.0    1.4  207.0   63.0  444.0
2014 182  7  1 1600  -30.0 1005.1    0.4  219.0   61.0  444.0
2014 182  7  1 1700  -31.6 1005.3    1.5  219.0   68.0  444.0
2014 182  7  1 1800  -31.4 1005.6    1.8  207.0   65.0  444.0
2014 182  7  1 1900  -32.1 1005.6    1.5  212.0   65.0  444.0
2014 182  7  1 2000  -31.1 1005.7    2.1  214.0   62.3  444.0
2014 182  7  1 2100  -31.7 1005.4    1.6  228.0   66.0  444.0
2014 182  7  1 2200  -32.5 1005.3    0.9  202.0   60.0  444.0
2014 182  7  1 2300  -32.2 1005.1    2.8  221.0   67.2  444.0
2014 183  7  2 0000  -31.1 1004.8    3.1  203.0   63.0  444.0
2014 183  7  2 0100  -32.3 1004.7    1.8  230.0   64.1  444.0
2014 183  7  2 0200  -32.2 1004.3    2.0  217.0   65.0  444.0
2014 183  7  2 0300  -31.7 1004.2    0.8  217.0   61.0  444.0
2014 183  7  2 0400  -32.1 1004.2    1.5  212.0   66.0  444.0
2014 183  7  2 0500  -31.4 1003.4    2.7  234.0   63.0  444.0
2014 183  7  2 0600  -29.2 1003.1    3.1  220.0   54.0  444.0
2014 183  7  2 0700  -31.2 1002.8    2.2  212.0   60.1  444.0
2014 183  7  2 0800  -32.0 1002.3    1.5  225.0   63.0  444.0
2014 183  7  2 0900  -31.7 1001.9    2.8  228.0   63.0  444.0
2014 183  7  2 1000  -32.2 1001.4    3.4  215.0   64.0  444.0
2014 183  7  2 1100  -31.8 1000.8    3.5  226.0   63.0  444.0
2014 183  7  2 1200  -31.9 1000.3    1.6  229.0   58.7  444.0
2014 183  7  2 1300  -32.5  999.1    2.0  202.0   67.0  444.0
2014 183  7  2 1400  -32.0  998.4    1.0   40.0   66.0  444.0
2014 183  7  2 1500  -32.3  997.6    2.3  228.0   65.0  444.0
2014 183  7  2 1600  -31.6  996.9    1.2  227.0   65.0  444.0
2014 183  7  2 1700  -31.8  996.5    0.0    0.0   65.0  444.0
2014 183  7  2 1800  -27.6  995.7    1.2  208.0   62.1  444.0
2014 183  7  2 1900  -30.0  995.4    1.2  212.0   76.0  444.0
2014 183  7  2 2000  -29.6  995.0    0.9  229.0   73.0  444.0
2014 183  7  2 2100  -30.1  994.6    0.1  318.0   71.4  444.0
2014 183  7  2 2200  -29.3  994.7    0.4  145.0   77.0  444.0
2014 183  7  2 2300  -29.5  995.0    0.8  222.0   74.0  444.0
2014 184  7  3 0000  -28.9  995.4    1.0  201.0   74.0  444.0
2014 184  7  3 0100  -28.3  995.2    1.2  285.0   71.0  444.0
2014 184  7  3 0200  -27.5  994.8    2.7  237.0   66.5  444.0
2014 184  7  3 0300  -26.5  995.2    0.7  108.0   68.0  444.0
2014 184  7  3 0400  -27.7  995.1    1.2  148.0   68.1  444.0
2014 184  7  3 0500  -28.5  995.3    1.0  209.0   71.8  444.0
2014 184  7  3 0600  -28.9  995.3    1.6  234.0   72.0  444.0
2014 184  7  3 0700  -29.3  995.4    0.5  237.0   72.0  444.0
2014 184  7  3 0800  -28.4  995.1    1.3  196.0   68.7  444.0
2014 184  7  3 0900  -28.7  995.0    0.0    0.0   70.7  444.0
2014 184  7  3 1000  -29.1  995.0    1.3  222.0   71.5  444.0
2014 184  7  3 1100  -28.1  994.9    0.3  214.0   72.0  444.0
2014 184  7  3 1200  -27.8  994.7    0.1  185.0   71.2  444.0
2014 184  7  3 1300  -27.3  994.3    1.4  214.0   71.0  444.0
2014 184  7  3 1400  -27.7  993.9    0.0    0.0   71.6  444.0
2014 184  7  3 1500  -27.4  993.5    0.0    0.0   71.1  444.0
2014 184  7  3 1600  -27.7  993.4    0.3  213.0   72.4  444.0
2014 184  7  3 1700  -28.6  992.9    0.8  212.0   70.0  444.0
2014 184  7  3 1800  -29.4  992.5    1.1  206.0   67.0  444.0
2014 184  7  3 1900  -29.1  991.9    1.4  208.0   69.0  444.0
2014 184  7  3 2000  -29.0  991.8    0.6  207.0   67.4  444.0
2014 184  7  3 2100  -29.2  991.7    0.0    0.0   67.3  444.0
2014 184  7  3 2200  -28.5  991.5    0.0    0.0   70.0  444.0
2014 184  7  3 2300  -28.5  991.5    0.8  237.0   71.0  444.0
2014 185  7  4 0000  -28.6  990.8    1.3  219.0   68.3  444.0
2014 185  7  4 0100  -28.3  990.2    1.4  217.0   72.0  444.0
2014 185  7  4 0200  -27.9  989.8    2.0  206.0   72.7  444.0
2014 185  7  4 0300  -27.8  989.0    0.4  180.0   73.9  444.0
2014 185  7  4 0400  -27.8  988.8    0.6  215.0   75.0  444.0
2014 185  7  4 0500  -28.3  988.4    1.0  269.0   72.0  444.0
2014 185  7  4 0600  -27.7  988.5    0.2  160.0   76.0  444.0
2014 185  7  4 0700  -27.9  988.0    0.7  188.0   77.0  444.0
2014 185  7  4 0800  -27.9  987.4    1.4  216.0   65.7  444.0
2014 185  7  4 0900  -28.0  987.2    0.7  200.0   69.0  444.0
2014 185  7  4 1000  -28.4  987.1    2.0  211.0   73.0  444.0
2014 185  7  4 1100  -28.4  986.7    0.9  285.0   69.0  444.0
2014 185  7  4 1200  -26.4  986.4    1.3  210.0   68.0  444.0
2014 185  7  4 1300  -26.8  986.0    2.0  236.0   73.6  444.0
2014 185  7  4 1400  -25.5  985.4    1.4  218.0   70.7  444.0
2014 185  7  4 1500  -25.9  985.3    1.5  223.0   73.0  444.0
2014 185  7  4 1600  -25.8  985.2    0.5  270.0   69.0  444.0
2014 185  7  4 1700  -26.5  985.3    1.1  224.0   72.0  444.0
2014 185  7  4 1800  -26.3  985.3    0.9  236.0   73.3  444.0
2014 185  7  4 1900  -26.0  985.1    0.2    4.0   71.7  444.0
2014 185  7  4 2000  -25.7  984.8    1.8   45.0   71.0  444.0
2014 185  7  4 2100  -24.1  984.5    2.8   25.0   65.0  444.0
2014 185  7  4 2200  -23.4  984.8    5.6  125.0   61.1  444.0
2014 185  7  4 2300  -23.1  984.7    3.7  121.0   68.4  444.0
2014 186  7  5 0000  -24.2  984.9    6.7   54.0   65.0  444.0
2014 186  7  5 0100  -25.6  985.7    4.3   38.0   66.0  444.0
2014 186  7  5 0200  -25.7  985.9    3.8   68.0   62.1  444.0
2014 186  7  5 0300  -25.9  986.4    0.4   86.0   63.4  444.0
