Year: 2014  Month: 06  ID: HUG  ARGOS:  8935  Name: Hugo Island         
Lat: 64.97S  Lon:  64.67W  Elev:   25m
2014 152  6  1 0000  -11.2 1000.2  444.0  444.0  444.0  444.0
2014 152  6  1 0100  -11.3  999.4  444.0  444.0  444.0  444.0
2014 152  6  1 0200  -11.2  999.3  444.0  444.0  444.0  444.0
2014 152  6  1 0300  -11.1  999.4  444.0  444.0  444.0  444.0
2014 152  6  1 0400  -11.0  999.4  444.0  444.0  444.0  444.0
2014 152  6  1 0500  -10.9  999.2  444.0  444.0  444.0  444.0
2014 152  6  1 0600  -11.1  999.4  444.0  444.0  444.0  444.0
2014 152  6  1 0700  -11.1  999.4  444.0  444.0  444.0  444.0
2014 152  6  1 0800  -11.2  999.4  444.0  444.0  444.0  444.0
2014 152  6  1 0900  -11.1  999.1  444.0  444.0  444.0  444.0
2014 152  6  1 1000  -10.9  999.4  444.0  444.0  444.0  444.0
2014 152  6  1 1100  -10.9  999.7  444.0  444.0  444.0  444.0
2014 152  6  1 1200  -10.7  999.9  444.0  444.0  444.0  444.0
2014 152  6  1 1300  -11.3 1000.4  444.0  444.0  444.0  444.0
2014 152  6  1 1400  -11.4 1000.8  444.0  444.0  444.0  444.0
2014 152  6  1 1500  -11.3 1001.3  444.0  444.0  444.0  444.0
2014 152  6  1 1600  -11.5 1001.9  444.0  444.0  444.0  444.0
2014 152  6  1 1700  -11.8 1002.1  444.0  444.0  444.0  444.0
2014 152  6  1 1800  -12.1 1002.9  444.0  444.0  444.0  444.0
2014 152  6  1 1900  -11.9 1003.1  444.0  444.0  444.0  444.0
2014 152  6  1 2000  -12.1 1003.7  444.0  444.0  444.0  444.0
2014 152  6  1 2100  -11.9 1003.9  444.0  444.0  444.0  444.0
2014 152  6  1 2200  -11.8 1004.4  444.0  444.0  444.0  444.0
2014 152  6  1 2300  -11.8 1004.9  444.0  444.0  444.0  444.0
2014 153  6  2 0000  -12.0 1004.9  444.0  444.0  444.0  444.0
2014 153  6  2 0100  -12.1 1005.3  444.0  444.0  444.0  444.0
2014 153  6  2 0200  -12.2 1005.7  444.0  444.0  444.0  444.0
2014 153  6  2 0300  -12.4 1006.1  444.0  444.0  444.0  444.0
2014 153  6  2 0400  -12.4 1006.2  444.0  444.0  444.0  444.0
2014 153  6  2 0500  -12.3 1006.4  444.0  444.0  444.0  444.0
2014 153  6  2 0600  -12.2 1006.9  444.0  444.0  444.0  444.0
2014 153  6  2 0700  -12.2 1007.2  444.0  444.0  444.0  444.0
2014 153  6  2 0800  -12.1 1007.5  444.0  444.0  444.0  444.0
2014 153  6  2 0900  -12.2 1007.5  444.0  444.0  444.0  444.0
2014 153  6  2 1000  -12.2 1007.5  444.0  444.0  444.0  444.0
2014 153  6  2 1100  -12.3 1007.5  444.0  444.0  444.0  444.0
2014 153  6  2 1200  -12.4 1007.5  444.0  444.0  444.0  444.0
2014 153  6  2 1300  -12.3 1007.5  444.0  444.0  444.0  444.0
2014 153  6  2 1400  -12.2 1007.5  444.0  444.0  444.0  444.0
2014 153  6  2 1500  -12.0 1007.0  444.0  444.0  444.0  444.0
2014 153  6  2 1600  -11.8 1006.6  444.0  444.0  444.0  444.0
2014 153  6  2 1700  -11.4 1006.5  444.0  444.0  444.0  444.0
2014 153  6  2 1800  -11.2 1006.0  444.0  444.0  444.0  444.0
2014 153  6  2 1900  -11.0 1005.7  444.0  444.0  444.0  444.0
2014 153  6  2 2000  -10.7 1005.6  444.0  444.0  444.0  444.0
2014 153  6  2 2100  -10.7 1005.4  444.0  444.0  444.0  444.0
2014 153  6  2 2200  -10.9 1004.9  444.0  444.0  444.0  444.0
2014 153  6  2 2300  -10.9 1004.6  444.0  444.0  444.0  444.0
2014 154  6  3 0000  -10.7 1004.4  444.0  444.0  444.0  444.0
2014 154  6  3 0100  -10.7 1003.6  444.0  444.0  444.0  444.0
2014 154  6  3 0200  -10.6 1003.0  444.0  444.0  444.0  444.0
2014 154  6  3 0300  -10.4 1002.6  444.0  444.0  444.0  444.0
2014 154  6  3 0400  -10.3 1002.2  444.0  444.0  444.0  444.0
2014 154  6  3 0500  -10.2 1001.7  444.0  444.0  444.0  444.0
2014 154  6  3 0600  -10.1 1001.5  444.0  444.0  444.0  444.0
2014 154  6  3 0700  -10.1 1001.3  444.0  444.0  444.0  444.0
2014 154  6  3 0800  -10.1 1000.8  444.0  444.0  444.0  444.0
2014 154  6  3 0900  -10.2 1000.4  444.0  444.0  444.0  444.0
2014 154  6  3 1000  -10.3 1000.2  444.0  444.0  444.0  444.0
2014 154  6  3 1100  -10.3 1000.2  444.0  444.0  444.0  444.0
2014 154  6  3 1200  -10.3 1000.1  444.0  444.0  444.0  444.0
2014 154  6  3 1300  -10.4 1000.1  444.0  444.0  444.0  444.0
2014 154  6  3 1400  -11.1 1000.2  444.0  444.0  444.0  444.0
2014 154  6  3 1500  -11.9 1000.4  444.0  444.0  444.0  444.0
2014 154  6  3 1600  -11.6 1000.1  444.0  444.0  444.0  444.0
2014 154  6  3 1700  -11.3 1000.3  444.0  444.0  444.0  444.0
2014 154  6  3 1800  -11.3 1000.9  444.0  444.0  444.0  444.0
2014 154  6  3 1900  -10.5 1001.4  444.0  444.0  444.0  444.0
2014 154  6  3 2000  -10.5 1002.0  444.0  444.0  444.0  444.0
2014 154  6  3 2100  -11.1 1002.3  444.0  444.0  444.0  444.0
2014 154  6  3 2200  -10.9 1002.8  444.0  444.0  444.0  444.0
2014 154  6  3 2300  -10.6 1003.1  444.0  444.0  444.0  444.0
2014 155  6  4 0000  -10.4 1003.5  444.0  444.0  444.0  444.0
2014 155  6  4 0100  -10.3 1004.1  444.0  444.0  444.0  444.0
2014 155  6  4 0200  -10.4 1004.4  444.0  444.0  444.0  444.0
2014 155  6  4 0300  -11.2 1004.5  444.0  444.0  444.0  444.0
2014 155  6  4 0400  -11.2 1005.2  444.0  444.0  444.0  444.0
2014 155  6  4 0500  -11.1 1005.8  444.0  444.0  444.0  444.0
2014 155  6  4 0600  -11.1 1006.3  444.0  444.0  444.0  444.0
2014 155  6  4 0700  -11.2 1006.7  444.0  444.0  444.0  444.0
2014 155  6  4 0800  -11.1 1006.9  444.0  444.0  444.0  444.0
2014 155  6  4 0900  -11.2 1007.0  444.0  444.0  444.0  444.0
2014 155  6  4 1000  -11.3 1006.7  444.0  444.0  444.0  444.0
2014 155  6  4 1100  -11.3 1006.7  444.0  444.0  444.0  444.0
2014 155  6  4 1200  -11.2 1007.0  444.0  444.0  444.0  444.0
2014 155  6  4 1300  -11.3 1007.2  444.0  444.0  444.0  444.0
2014 155  6  4 1400  -11.2 1007.2  444.0  444.0  444.0  444.0
2014 155  6  4 1500  -11.1 1007.0  444.0  444.0  444.0  444.0
2014 155  6  4 1600  -11.0 1007.4  444.0  444.0  444.0  444.0
2014 155  6  4 1700  -10.9 1007.4  444.0  444.0  444.0  444.0
2014 155  6  4 1800  -10.8 1007.4  444.0  444.0  444.0  444.0
2014 155  6  4 1900  -10.7 1007.7  444.0  444.0  444.0  444.0
2014 155  6  4 2000  -10.7 1007.8  444.0  444.0  444.0  444.0
2014 155  6  4 2100  -10.7 1007.8  444.0  444.0  444.0  444.0
2014 155  6  4 2200  -10.8 1008.0  444.0  444.0  444.0  444.0
2014 155  6  4 2300  -11.1 1008.3  444.0  444.0  444.0  444.0
2014 156  6  5 0000  -11.2 1008.4  444.0  444.0  444.0  444.0
2014 156  6  5 0100  -11.1 1008.6  444.0  444.0  444.0  444.0
2014 156  6  5 0200  -11.1 1008.4  444.0  444.0  444.0  444.0
2014 156  6  5 0300  -11.2 1008.7  444.0  444.0  444.0  444.0
2014 156  6  5 0400  -11.1 1008.7  444.0  444.0  444.0  444.0
2014 156  6  5 0500  -11.0 1008.7  444.0  444.0  444.0  444.0
2014 156  6  5 0600  -11.1 1008.3  444.0  444.0  444.0  444.0
2014 156  6  5 0700  -11.0 1008.6  444.0  444.0  444.0  444.0
2014 156  6  5 0800  -10.9 1008.7  444.0  444.0  444.0  444.0
2014 156  6  5 0900  -10.9 1008.5  444.0  444.0  444.0  444.0
2014 156  6  5 1000  -10.9 1008.5  444.0  444.0  444.0  444.0
2014 156  6  5 1100  -11.1 1008.7  444.0  444.0  444.0  444.0
2014 156  6  5 1200  -10.9 1008.5  444.0  444.0  444.0  444.0
2014 156  6  5 1300  -10.9 1008.7  444.0  444.0  444.0  444.0
2014 156  6  5 1400  -11.0 1008.7  444.0  444.0  444.0  444.0
2014 156  6  5 1500  -11.0 1008.7  444.0  444.0  444.0  444.0
2014 156  6  5 1600  -11.3 1008.3  444.0  444.0  444.0  444.0
2014 156  6  5 1700  -11.5 1008.3  444.0  444.0  444.0  444.0
2014 156  6  5 1800  -11.1 1008.0  444.0  444.0  444.0  444.0
2014 156  6  5 1900  -11.3 1007.7  444.0  444.0  444.0  444.0
2014 156  6  5 2000  -11.6 1007.5  444.0  444.0  444.0  444.0
2014 156  6  5 2100  -11.6 1007.6  444.0  444.0  444.0  444.0
2014 156  6  5 2200  -11.6 1007.4  444.0  444.0  444.0  444.0
2014 156  6  5 2300  -11.5 1007.1  444.0  444.0  444.0  444.0
2014 157  6  6 0000  -11.5 1006.8  444.0  444.0  444.0  444.0
2014 157  6  6 0100  -11.3 1006.5  444.0  444.0  444.0  444.0
2014 157  6  6 0200  -11.2 1006.0  444.0  444.0  444.0  444.0
2014 157  6  6 0300  -11.1 1005.7  444.0  444.0  444.0  444.0
2014 157  6  6 0400  -11.0 1005.2  444.0  444.0  444.0  444.0
2014 157  6  6 0500  -10.9 1004.8  444.0  444.0  444.0  444.0
2014 157  6  6 0600  -10.9 1004.4  444.0  444.0  444.0  444.0
2014 157  6  6 0700  -11.1 1004.1  444.0  444.0  444.0  444.0
2014 157  6  6 0800  -11.2 1003.8  444.0  444.0  444.0  444.0
2014 157  6  6 0900  -11.1 1003.3  444.0  444.0  444.0  444.0
2014 157  6  6 1000  -11.5 1002.5  444.0  444.0  444.0  444.0
2014 157  6  6 1100  -12.1 1001.7  444.0  444.0  444.0  444.0
2014 157  6  6 1200  -11.8 1001.6  444.0  444.0  444.0  444.0
2014 157  6  6 1300  -11.6 1001.1  444.0  444.0  444.0  444.0
2014 157  6  6 1400  -11.3 1000.9  444.0  444.0  444.0  444.0
2014 157  6  6 1500  -11.2 1000.4  444.0  444.0  444.0  444.0
2014 157  6  6 1600  -11.2 1000.1  444.0  444.0  444.0  444.0
2014 157  6  6 1700  -11.0  999.6  444.0  444.0  444.0  444.0
2014 157  6  6 1800  -11.0  998.8  444.0  444.0  444.0  444.0
2014 157  6  6 1900  -11.1  998.3  444.0  444.0  444.0  444.0
2014 157  6  6 2000  -11.2  997.6  444.0  444.0  444.0  444.0
2014 157  6  6 2100  -11.2  997.0  444.0  444.0  444.0  444.0
2014 157  6  6 2200  -11.1  996.9  444.0  444.0  444.0  444.0
2014 157  6  6 2300  -11.3  996.0  444.0  444.0  444.0  444.0
2014 158  6  7 0000  -12.0  995.6  444.0  444.0  444.0  444.0
2014 158  6  7 0100  -11.4  995.1  444.0  444.0  444.0  444.0
2014 158  6  7 0200  -11.8  994.5  444.0  444.0  444.0  444.0
2014 158  6  7 0300  -11.6  994.0  444.0  444.0  444.0  444.0
2014 158  6  7 0400  -11.7  993.3  444.0  444.0  444.0  444.0
2014 158  6  7 0500  -11.9  993.2  444.0  444.0  444.0  444.0
2014 158  6  7 0600  -11.8  992.8  444.0  444.0  444.0  444.0
2014 158  6  7 0700  -11.9  992.5  444.0  444.0  444.0  444.0
2014 158  6  7 0800  -12.1  992.0  444.0  444.0  444.0  444.0
2014 158  6  7 0900  -12.4  991.6  444.0  444.0  444.0  444.0
2014 158  6  7 1000  -12.4  991.3  444.0  444.0  444.0  444.0
2014 158  6  7 1100  -12.3  991.2  444.0  444.0  444.0  444.0
2014 158  6  7 1200  -12.1  991.2  444.0  444.0  444.0  444.0
2014 158  6  7 1300  -12.0  990.9  444.0  444.0  444.0  444.0
2014 158  6  7 1400  -11.9  991.0  444.0  444.0  444.0  444.0
2014 158  6  7 1500  -11.9  990.7  444.0  444.0  444.0  444.0
2014 158  6  7 1600  -11.8  990.6  444.0  444.0  444.0  444.0
2014 158  6  7 1700  -11.8  990.6  444.0  444.0  444.0  444.0
2014 158  6  7 1800  -12.1  990.7  444.0  444.0  444.0  444.0
2014 158  6  7 1900  -12.1  991.0  444.0  444.0  444.0  444.0
2014 158  6  7 2000  -12.4  991.0  444.0  444.0  444.0  444.0
2014 158  6  7 2100  -12.6  991.2  444.0  444.0  444.0  444.0
2014 158  6  7 2200  -12.8  991.4  444.0  444.0  444.0  444.0
2014 158  6  7 2300  -13.1  991.9  444.0  444.0  444.0  444.0
2014 159  6  8 0000  -13.1  992.4  444.0  444.0  444.0  444.0
2014 159  6  8 0100  -13.4  992.1  444.0  444.0  444.0  444.0
2014 159  6  8 0200  -13.4  992.3  444.0  444.0  444.0  444.0
2014 159  6  8 0300  -13.4  992.4  444.0  444.0  444.0  444.0
2014 159  6  8 0400  -13.6  992.9  444.0  444.0  444.0  444.0
2014 159  6  8 0500  -13.8  993.6  444.0  444.0  444.0  444.0
2014 159  6  8 0600  -14.2  993.9  444.0  444.0  444.0  444.0
2014 159  6  8 0700  -13.9  994.6  444.0  444.0  444.0  444.0
2014 159  6  8 0800  -13.3  995.2  444.0  444.0  444.0  444.0
2014 159  6  8 0900  -12.9  995.4  444.0  444.0  444.0  444.0
2014 159  6  8 1000  -12.7  995.8  444.0  444.0  444.0  444.0
2014 159  6  8 1100  -12.2  996.4  444.0  444.0  444.0  444.0
2014 159  6  8 1200  -12.3  997.0  444.0  444.0  444.0  444.0
2014 159  6  8 1300  -12.3  997.5  444.0  444.0  444.0  444.0
