Year: 2014  Month: 08  ID: LR2  ARGOS: 21360  Name: Laurie II           
Lat: 77.50S  Lon: 170.79E  Elev:   34m
2014 213  8  1 0000  -38.0 1002.0   12.3  201.0   70.7  444.0
2014 213  8  1 0100  -37.8 1001.6   14.0  224.0   71.2  444.0
2014 213  8  1 0200  -37.6 1001.7   11.3  209.0   71.2  444.0
2014 213  8  1 0300  -36.8 1000.8   11.9  198.0   72.0  444.0
2014 213  8  1 0400  -36.4 1000.7   11.9  195.0   72.9  444.0
2014 213  8  1 0500  -36.4 1000.1   11.9  190.0   72.9  444.0
2014 213  8  1 0600  -35.9  999.4   11.9  198.0   73.4  444.0
2014 213  8  1 0700  -36.1  999.1   12.9  197.0   73.4  444.0
2014 213  8  1 0800  -35.6  998.7   13.5  218.0   74.2  444.0
2014 213  8  1 0900  -35.1  998.3   13.5  212.0   74.2  444.0
2014 213  8  1 1000  -35.0  997.8   13.6  215.0   74.7  444.0
2014 213  8  1 1100  -34.8  997.6   15.0  211.0   75.1  444.0
2014 213  8  1 1200  -34.0  996.9    9.9  215.0   76.4  444.0
2014 213  8  1 1300  -32.9  996.1   10.7  221.0   77.8  444.0
2014 213  8  1 1400  -32.4  995.3   11.9  214.0   78.2  444.0
2014 213  8  1 1500  -31.6  994.7   12.3  224.0   79.1  444.0
2014 213  8  1 1600  -31.6  993.7    9.9  222.0   79.1  444.0
2014 213  8  1 1700  -33.4  993.0   11.7  218.0   76.0  444.0
2014 213  8  1 1800  -33.5  992.4   13.3  226.0   76.9  444.0
2014 213  8  1 1900  -35.9  991.7   12.5  225.0   73.4  444.0
2014 213  8  1 2000  -36.8  991.8    9.0  235.0   72.5  444.0
2014 213  8  1 2100  -36.8  991.1    9.6  225.0   72.0  444.0
2014 213  8  1 2200  -38.6  990.4    9.8  232.0   70.3  444.0
2014 213  8  1 2300  -39.0  989.1    8.8  218.0   69.4  444.0
2014 214  8  2 0000  -39.5  988.4    7.8  205.0   69.4  444.0
2014 214  8  2 0100  -39.9  987.0    5.5  224.0   67.2  444.0
2014 214  8  2 0200  -40.5  986.1    5.7  229.0   67.2  444.0
2014 214  8  2 0300  -41.6  985.6    3.7  246.0   65.4  444.0
2014 214  8  2 0400  -40.9  984.8    4.5  246.0   63.7  444.0
2014 214  8  2 0500  -39.9  983.5    6.6  224.0   65.4  444.0
2014 214  8  2 0600  -40.4  982.4    5.3  215.0   64.6  444.0
