Year: 2014  Month: 08  ID: HUG  ARGOS:  8935  Name: Hugo Island         
Lat: 64.97S  Lon:  64.67W  Elev:   25m
2014 213  8  1 0000  -17.3  995.6  444.0  444.0  444.0  444.0
2014 213  8  1 0100  -17.3  994.6  444.0  444.0  444.0  444.0
2014 213  8  1 0200  -17.3  994.7  444.0  444.0  444.0  444.0
2014 213  8  1 0300  -17.3  994.2  444.0  444.0  444.0  444.0
2014 213  8  1 0400  -17.4  994.1  444.0  444.0  444.0  444.0
2014 213  8  1 0500  -17.4  993.7  444.0  444.0  444.0  444.0
2014 213  8  1 0600  -17.6  992.9  444.0  444.0  444.0  444.0
2014 213  8  1 0700  -17.6  992.4  444.0  444.0  444.0  444.0
2014 213  8  1 0800  -17.6  991.8  444.0  444.0  444.0  444.0
2014 213  8  1 0900  -17.8  991.5  444.0  444.0  444.0  444.0
2014 213  8  1 1000  -17.4  990.5  444.0  444.0  444.0  444.0
2014 213  8  1 1100  -16.8  989.7  444.0  444.0  444.0  444.0
2014 213  8  1 1200  -16.7  989.1  444.0  444.0  444.0  444.0
2014 213  8  1 1300  -16.6  988.4  444.0  444.0  444.0  444.0
2014 213  8  1 1400  -15.7  987.8  444.0  444.0  444.0  444.0
2014 213  8  1 1500  -15.2  987.4  444.0  444.0  444.0  444.0
2014 213  8  1 1600  -14.9  986.7  444.0  444.0  444.0  444.0
2014 213  8  1 1700  -14.7  986.0  444.0  444.0  444.0  444.0
2014 213  8  1 1800  -14.4  985.0  444.0  444.0  444.0  444.0
2014 213  8  1 1900  -14.2  984.7  444.0  444.0  444.0  444.0
2014 213  8  1 2000  -14.3  984.0  444.0  444.0  444.0  444.0
2014 213  8  1 2100  -14.5  983.3  444.0  444.0  444.0  444.0
2014 213  8  1 2200  -14.5  983.2  444.0  444.0  444.0  444.0
2014 213  8  1 2300  -14.5  982.7  444.0  444.0  444.0  444.0
2014 214  8  2 0000  -14.4  982.4  444.0  444.0  444.0  444.0
2014 214  8  2 0100  -14.4  982.4  444.0  444.0  444.0  444.0
2014 214  8  2 0200  -14.3  982.4  444.0  444.0  444.0  444.0
2014 214  8  2 0300  -14.2  982.2  444.0  444.0  444.0  444.0
2014 214  8  2 0400  -14.1  982.2  444.0  444.0  444.0  444.0
2014 214  8  2 0500  -13.9  982.2  444.0  444.0  444.0  444.0
2014 214  8  2 0600  -13.9  982.2  444.0  444.0  444.0  444.0
2014 214  8  2 0700  -14.0  982.0  444.0  444.0  444.0  444.0
2014 214  8  2 0800  -13.9  982.4  444.0  444.0  444.0  444.0
