Year: 2001  Month: 09  ID: WFD  ARGOS: 21364  Name: Willie Field        
Lat: 77.87S  Lon: 166.99E  Elev:   14m
2001 244  9  1 0000  444.0  444.0    1.9   69.0   68.1    5.9
2001 244  9  1 0100  -44.1  995.4    2.7   69.0   59.7    1.6
2001 244  9  1 0200  -46.2  995.6    3.3   17.0   56.6    0.6
2001 244  9  1 0300  -42.6  996.0    2.7   31.0   59.7    2.0
2001 244  9  1 0400  -35.8  996.4    1.8   42.0   67.6    8.9
2001 244  9  1 0500  -42.6  997.0    0.8   53.0   61.0    3.0
2001 244  9  1 0600  -40.0  997.1    1.4   24.0   64.6    7.5
2001 244  9  1 0700  -39.9  997.3    1.4   41.0   63.2    7.5
2001 244  9  1 0800  -42.5  997.8    0.6  103.0   60.6    6.2
2001 244  9  1 0900  -42.6  998.2    0.6  142.0   59.7    5.1
2001 244  9  1 1000  -42.1  998.3    0.8  349.0   61.0    6.8
2001 244  9  1 1100  -38.8  998.9    0.2   77.0   63.7    9.1
2001 244  9  1 1200  -40.2  999.1    0.2  300.0   63.2    2.2
2001 244  9  1 1300  -35.8  999.5    1.0  218.0   67.6    3.2
2001 244  9  1 1400  -36.9  999.5    1.6  208.0   66.3    1.1
2001 244  9  1 1500  -38.2 1000.0    0.4  205.0   65.4    1.5
2001 244  9  1 1600  -38.2 1000.8    0.4  307.0   65.4    1.9
2001 244  9  1 1700  -41.0 1000.9    1.4    1.0   62.4    2.5
2001 244  9  1 1800  -41.9 1001.4    1.0   20.0   61.0    3.8
2001 244  9  1 1900  -36.4 1001.8    0.8   46.0   67.2    9.2
2001 244  9  1 2000  -38.1 1002.3    1.0   34.0   61.5    5.4
2001 244  9  1 2100  -32.9 1002.5    0.6   27.0   69.8   14.1
2001 244  9  1 2200  -38.9 1002.7    1.0   91.0   64.6    7.4
2001 244  9  1 2300  -46.5 1002.8    0.4   10.0   57.1    1.2
2001 245  9  2 0000  -38.2 1003.0    0.8   15.0   65.4    8.2
2001 245  9  2 0100  -43.5 1003.4    0.6   63.0   60.2    3.4
2001 245  9  2 0200  -43.4 1003.4    0.4   41.0   60.6    0.2
2001 245  9  2 0300  -44.9 1003.3    0.4   59.0   58.0    1.5
2001 245  9  2 0400  -43.2 1003.8    0.4   46.0   59.3    3.2
2001 245  9  2 0500  -40.9 1003.9    0.0    0.0   61.9    4.9
2001 245  9  2 0600  -37.4 1004.4    0.0    0.0   65.4    5.5
2001 245  9  2 0700  -39.4 1004.7    0.2    1.0   64.1    2.1
2001 245  9  2 0800  -37.5 1004.7    0.4   25.0   67.6    4.0
2001 245  9  2 0900  -38.2 1005.0    0.6   25.0   65.4    0.9
2001 245  9  2 1000  -37.4 1004.8    0.2   65.0   66.3    1.1
2001 245  9  2 1100  -38.2 1005.2    0.6    6.0   65.4    0.4
2001 245  9  2 1200  -36.5 1005.5    1.6  359.0   67.2    1.2
2001 245  9  2 1300  -36.4 1006.1    1.6  360.0   66.8    0.8
2001 245  9  2 1400  -39.8 1006.4    1.9   32.0   64.1    1.0
2001 245  9  2 1500  -41.4 1006.5    1.9   73.0   61.5    1.8
2001 245  9  2 1600  -40.9 1006.2    1.4   89.0   61.5    2.4
2001 245  9  2 1700  -41.9 1005.6    0.8   89.0   60.6    3.1
2001 245  9  2 1800  -39.2 1005.5    0.0    0.0   63.2    5.2
2001 245  9  2 1900  -39.2 1005.3    0.4  271.0   63.7    5.2
2001 245  9  2 2000  -38.5 1005.3    2.1   66.0   65.0    5.0
2001 245  9  2 2100  -41.1 1005.8    1.4   20.0   61.9    2.8
2001 245  9  2 2200  -42.9 1005.3    1.0   91.0   60.6    4.2
2001 245  9  2 2300  -43.1 1005.1    0.0    0.0   60.6    5.8
2001 246  9  3 0000  444.0  444.0  444.0  444.0  444.0  444.0
2001 246  9  3 0100  -43.6 1004.7    0.8   62.0   61.0    3.5
2001 246  9  3 0200  -41.4 1004.1    0.6   68.0   63.7    4.2
2001 246  9  3 0300  -37.5 1003.7    0.6  138.0   65.9    7.1
2001 246  9  3 0400  -43.4 1004.1    0.0    0.0   59.7    2.9
2001 246  9  3 0500  444.0  444.0  444.0  444.0  444.0  444.0
2001 246  9  3 0600  -45.1 1002.9    0.4   30.0   58.0    1.8
2001 246  9  3 0700  -35.9 1002.4    1.0  354.0   67.6    5.1
2001 246  9  3 0800  -39.8 1001.8    0.6  255.0   63.7    3.5
2001 246  9  3 0900  -42.1 1001.0    0.0    0.0   60.6    3.1
2001 246  9  3 1000  -39.1 1000.5    0.0    0.0   64.1    6.4
2001 246  9  3 1100  -40.9  999.0    1.4  186.0   61.9    2.4
2001 246  9  3 1200  -41.1  997.7    1.0  146.0   61.9    2.2
2001 246  9  3 1300  -35.9  996.8    0.2  163.0   66.8    5.9
2001 246  9  3 1400  -29.0  995.9    1.4  250.0   76.0    4.5
2001 246  9  3 1500  -25.9  994.0   12.5  318.0   79.1    0.6
2001 246  9  3 1600  -32.2  994.0    6.6  173.0   69.8    0.8
2001 246  9  3 1700  444.0  444.0  444.0  444.0  444.0  444.0
2001 246  9  3 1800  -35.5  992.8    2.5  148.0   68.5    0.4
2001 246  9  3 1900  -33.1  991.3    5.1  226.0   71.2    1.5
2001 246  9  3 2000  -35.0  990.4    4.3  214.0   69.0    0.2
2001 246  9  3 2100  -35.1  989.4    5.3  205.0   70.3    1.5
2001 246  9  3 2200  444.0  444.0  444.0  444.0  444.0  444.0
2001 246  9  3 2300  -34.5  987.1    5.1  204.0   70.3    0.8
2001 247  9  4 0000  -33.1  985.6    4.5  229.0   72.5    0.6
2001 247  9  4 0100  -33.0  985.6    5.7  200.0   72.0    0.5
2001 247  9  4 0200  -34.2  984.8    5.3  231.0   70.3    0.4
2001 247  9  4 0300  -35.9  983.9    3.9  195.0   68.1    0.8
2001 247  9  4 0400  -35.2  982.8    3.7  173.0   68.5    1.5
2001 247  9  4 0500  444.0  444.0  444.0  444.0  444.0  444.0
2001 247  9  4 0600  -40.6  982.9    5.1    1.0   63.2    0.5
2001 247  9  4 0700  -35.8  982.2    4.7   13.0   69.4    3.6
2001 247  9  4 0800  -36.5  982.0    4.1   38.0   68.1    4.1
2001 247  9  4 0900  -36.4  982.2    3.9   42.0   66.8    3.1
2001 247  9  4 1000  444.0  444.0  444.0  444.0  444.0  444.0
2001 247  9  4 1100  -34.4  982.3    3.9   22.0   72.9    6.8
2001 247  9  4 1200  -33.6  982.0    4.3   25.0   74.2    8.0
2001 247  9  4 1300  -32.6  982.0    3.7   22.0   71.6    8.2
2001 247  9  4 1400  -29.2  981.4    4.1   14.0   76.0    9.9
2001 247  9  4 1500  -30.0  981.3    3.3  347.0   74.7    9.4
2001 247  9  4 1600  -30.4  980.6    3.1   35.0   75.6    9.4
2001 247  9  4 1700  -32.6  980.7    4.1  353.0   72.5    7.2
2001 247  9  4 1800  -36.8  980.2    3.7   63.0   68.1    5.1
2001 247  9  4 1900  -36.9  979.5    4.5   59.0   65.9    7.1
2001 247  9  4 2000  -36.8  979.3    4.5   37.0   69.0    5.4
2001 247  9  4 2100  -38.9  979.1    0.0    0.0   65.0    2.0
2001 247  9  4 2200  -31.5  978.8    2.3   30.0   73.8   13.1
2001 247  9  4 2300  -29.0  978.8    2.9   38.0   77.3   14.0
2001 248  9  5 0000  -37.9  978.9    3.7   65.0   68.1    3.6
2001 248  9  5 0100  444.0  444.0  444.0  444.0  444.0  444.0
2001 248  9  5 0200  -41.5  978.3    3.1   34.0   62.4    1.4
2001 248  9  5 0300  -41.8  978.0    4.1   39.0   61.5    1.6
2001 248  9  5 0400  -38.6  978.3    4.5    7.0   65.0    3.5
2001 248  9  5 0500  -40.8  978.2    3.7  359.0   62.4    1.8
2001 248  9  5 0600  -42.1  978.0    2.9  359.0   61.0    1.2
2001 248  9  5 0700  -38.0  978.2    4.5  359.0   65.9    2.0
2001 248  9  5 0800  444.0  444.0  444.0  444.0  444.0  444.0
2001 248  9  5 0900  -39.8  978.3    3.9  354.0   63.2    3.1
2001 248  9  5 1000  -37.4  978.7    5.3  360.0   66.8    3.1
2001 248  9  5 1100  -36.1  978.8    2.7   18.0   67.6    7.8
2001 248  9  5 1200  -40.9  978.9    2.1  107.0   62.4    4.8
2001 248  9  5 1300  444.0  444.0  444.0  444.0  444.0  444.0
2001 248  9  5 1400  -36.4  979.7    0.4  101.0   65.9    7.2
2001 248  9  5 1500  -37.6  980.1    3.5   18.0   67.2    7.6
2001 248  9  5 1600  -39.4  980.7    3.5   38.0   63.2    6.1
2001 248  9  5 1700  -43.2  981.1    5.5    8.0   61.0    1.2
2001 248  9  5 1800  -37.8  981.1    6.0   32.0   65.9    1.4
2001 248  9  5 1900  -37.6  981.3    3.9  103.0   66.3    1.8
2001 248  9  5 2000  -38.9  981.8    4.3   98.0   64.1    1.4
2001 248  9  5 2100  -37.0  983.2    0.8   83.0   67.2    4.6
2001 248  9  5 2200  -40.9  983.5    2.3   25.0   62.4    2.0
2001 248  9  5 2300  -40.9  984.0    3.1    6.0   63.2    2.1
2001 249  9  6 0000  -34.8  984.3    1.9   13.0   69.0    5.0
2001 249  9  6 0100  -37.4  985.1    2.5  202.0   66.8    1.6
2001 249  9  6 0200  -38.9  985.5    2.1  187.0   65.9    1.8
2001 249  9  6 0300  -38.6  986.3    2.3  186.0   65.9    3.5
2001 249  9  6 0400  -40.9  987.1    2.3   27.0   63.2    4.8
2001 249  9  6 0500  -42.5  987.7    2.7   39.0   60.2    3.8
2001 249  9  6 0600  -37.8  988.1    4.1    7.0   67.2    4.4
2001 249  9  6 0700  -43.4  988.9    2.7  112.0   60.2    1.4
2001 249  9  6 0800  -37.4  989.5    1.4   38.0   66.3    5.6
2001 249  9  6 0900  -39.1  990.2    3.1   60.0   64.6    2.6
2001 249  9  6 1000  -38.8  990.8    4.3  360.0   64.1    2.4
2001 249  9  6 1100  -36.4  991.4    3.9   30.0   67.2    1.1
2001 249  9  6 1200  -35.2  991.9    2.9   17.0   67.6    1.0
2001 249  9  6 1300  -38.5  992.4    3.1   44.0   64.6    2.0
2001 249  9  6 1400  -36.1  993.5    2.1  350.0   66.8    2.5
2001 249  9  6 1500  -35.0  993.8    3.1   21.0   67.6    4.8
2001 249  9  6 1600  -40.1  994.5    3.7   17.0   62.8    1.5
2001 249  9  6 1700  -39.1  994.9    4.7   28.0   63.7    1.8
2001 249  9  6 1800  -40.1  995.6    4.5   37.0   62.8    1.5
2001 249  9  6 1900  -40.9  996.0    4.3    1.0   61.9    1.6
2001 249  9  6 2000  -41.1  996.5    1.8   44.0   61.0    2.6
2001 249  9  6 2100  -39.4  997.0    2.7   22.0   63.2    6.2
2001 249  9  6 2200  -35.6  997.3    3.5    6.0   67.2    8.4
2001 249  9  6 2300  -36.5  997.4    2.3   20.0   65.9    7.4
2001 250  9  7 0000  -35.8  997.3    0.6   52.0   72.0    6.4
2001 250  9  7 0100  -35.2  997.6    1.6  190.0   69.8    5.9
2001 250  9  7 0200  -39.1  998.0    1.8  243.0   65.9    1.9
2001 250  9  7 0300  -39.5  998.0    2.9   48.0   64.6    5.0
2001 250  9  7 0400  -39.5  997.8    0.0    0.0   64.6    7.5
2001 250  9  7 0500  -40.9  998.0    2.3  353.0   61.9    6.2
2001 250  9  7 0600  -40.5  998.2    0.0    0.0   62.4    4.1
2001 250  9  7 0700  -39.2  998.1    1.2  187.0   61.9    3.2
2001 250  9  7 0800  -40.4  998.2    2.3  202.0   62.8    1.8
2001 250  9  7 0900  -42.1  997.9    2.5  224.0   60.6    1.2
2001 250  9  7 1000  -37.5  998.1    3.7  264.0   65.9    3.0
2001 250  9  7 1100  -35.4  997.9    1.2  302.0   69.4    1.6
2001 250  9  7 1200  -37.0  997.7    1.4  100.0   66.3    7.5
2001 250  9  7 1300  -41.2  997.4    3.1  100.0   61.5    2.6
