Year: 2005  Month: 06  ID: WDB  ARGOS:  8982  Name: Windless Bight      
Lat: 77.73S  Lon: 167.70E  Elev:   40m
2005 152  6  1 0000  444.0  444.0  444.0  444.0  444.0  444.0
2005 152  6  1 0100  -36.7  989.3    0.5  145.0   63.8  444.0
2005 152  6  1 0200  -35.0  990.2    0.5   32.0   65.6  444.0
2005 152  6  1 0300  444.0  444.0  444.0  444.0  444.0  444.0
2005 152  6  1 0400  -40.9  993.6    0.5  142.0   59.0  444.0
2005 152  6  1 0500  444.0  444.0  444.0  444.0  444.0  444.0
2005 152  6  1 0600  -37.9  995.9    0.5   65.0   61.9  444.0
2005 152  6  1 0700  -37.2  997.6    1.1   90.0   62.4  444.0
2005 152  6  1 0800  -33.0  999.5    2.7   29.0   67.9  444.0
2005 152  6  1 0900  -32.8 1001.0    2.0   54.0   69.0  444.0
2005 152  6  1 1000  -35.5 1002.7    1.0   50.0   64.0  444.0
2005 152  6  1 1100  -31.6 1003.5    2.0   45.0   70.3  444.0
2005 152  6  1 1200  444.0  444.0  444.0  444.0  444.0  444.0
2005 152  6  1 1300  -31.2 1006.0    3.1   68.0   69.7  444.0
2005 152  6  1 1400  444.0  444.0  444.0  444.0  444.0  444.0
2005 152  6  1 1500  -26.5 1007.5    6.0   74.0   75.0  444.0
2005 152  6  1 1600  444.0  444.0  444.0  444.0  444.0  444.0
2005 152  6  1 1700  -26.9 1008.6    5.1   71.0   60.1  444.0
2005 152  6  1 1800  444.0  444.0  444.0  444.0  444.0  444.0
2005 152  6  1 1900  -27.1 1009.7    5.3  110.0   59.2  444.0
2005 152  6  1 2000  -27.9 1010.6    4.7   93.0   61.0  444.0
2005 152  6  1 2100  -28.7 1010.8    6.9   98.0   66.8  444.0
2005 152  6  1 2200  444.0  444.0  444.0  444.0  444.0  444.0
2005 152  6  1 2300  -28.0 1012.3    8.3   94.0   68.8  444.0
2005 153  6  2 0000  -28.2 1012.4   11.4   98.0   72.0  444.0
2005 153  6  2 0100  -29.0 1013.5   12.5   88.0   70.0  444.0
2005 153  6  2 0200  444.0  444.0  444.0  444.0  444.0  444.0
2005 153  6  2 0300  -27.6 1014.6    6.4  103.0   60.0  444.0
2005 153  6  2 0400  -27.0 1014.7    7.7   96.0   50.2  444.0
2005 153  6  2 0500  444.0  444.0  444.0  444.0  444.0  444.0
2005 153  6  2 0600  -28.3 1014.5    8.8  113.0   55.0  444.0
2005 153  6  2 0700  -28.3 1014.1    6.6   94.0   57.0  444.0
2005 153  6  2 0800  -26.8 1013.9    8.8   78.0   55.8  444.0
2005 153  6  2 0900  -27.0 1013.7    7.0  102.0   53.3  444.0
2005 153  6  2 1000  -29.5 1013.7    7.3  102.0   59.6  444.0
2005 153  6  2 1100  -29.6 1013.7    8.8  116.0   61.9  444.0
