Year: 2005  Month: 06  ID: PGS  ARGOS:  8937  Name: Pegasus South       
Lat: 77.99S  Lon: 166.57E  Elev:    5m
2005 152  6  1 0000  -25.6  995.6    0.0    0.0  444.0  444.0
2005 152  6  1 0100  -24.9  996.6    0.0    0.0  444.0  444.0
2005 152  6  1 0200  -25.6  998.2    0.0    0.0  444.0  444.0
2005 152  6  1 0300  -29.4  999.7    0.0    0.0  444.0  444.0
2005 152  6  1 0400  -30.6 1001.1    0.0    0.0  444.0  444.0
2005 152  6  1 0500  -31.0 1002.3    0.0    0.0  444.0  444.0
2005 152  6  1 0600  -32.4 1004.2  444.0  444.0  444.0  444.0
2005 152  6  1 0700  -32.2 1005.8  444.0  444.0  444.0  444.0
2005 152  6  1 0800  -33.9 1007.4  444.0  444.0  444.0  444.0
2005 152  6  1 0900  -34.0 1008.9  444.0  444.0  444.0  444.0
2005 152  6  1 1000  -30.6 1010.4  444.0  444.0  444.0  444.0
2005 152  6  1 1100  -32.6 1011.5    0.0    0.0  444.0  444.0
2005 152  6  1 1200  -33.5 1013.1    0.0    0.0  444.0  444.0
2005 152  6  1 1300  -31.4 1014.1  444.0  444.0  444.0  444.0
2005 152  6  1 1400  -32.6 1014.5    0.0    0.0  444.0  444.0
2005 152  6  1 1500  -32.2 1015.5  444.0  444.0  444.0  444.0
2005 152  6  1 1600  -32.1 1016.3    0.0    0.0  444.0  444.0
2005 152  6  1 1700  -32.0 1016.9    0.0    0.0  444.0  444.0
2005 152  6  1 1800  -30.0 1017.1    0.0    0.0  444.0  444.0
2005 152  6  1 1900  -31.1 1017.5    0.0    0.0  444.0  444.0
2005 152  6  1 2000  -29.6 1018.1    0.0    0.0  444.0  444.0
2005 152  6  1 2100  -26.8 1018.1  444.0  444.0  444.0  444.0
2005 152  6  1 2200  -23.9 1018.8  444.0  444.0  444.0  444.0
2005 152  6  1 2300  -22.2 1018.9    0.0    0.0  444.0  444.0
2005 153  6  2 0000  -22.2 1019.4    0.0    0.0  444.0  444.0
2005 153  6  2 0100  -22.9 1019.9    3.3   77.0  444.0  444.0
2005 153  6  2 0200  -27.9 1019.7    9.4   86.0  444.0  444.0
2005 153  6  2 0300  -27.5 1020.2    7.6   49.0  444.0  444.0
2005 153  6  2 0400  -27.9 1020.1   10.2   37.0  444.0  444.0
2005 153  6  2 0500  -28.4 1020.4    8.9   42.0  444.0  444.0
2005 153  6  2 0600  -28.5 1020.8    8.1   38.0  444.0  444.0
2005 153  6  2 0700  -28.1 1021.0    6.1   37.0  444.0  444.0
2005 153  6  2 0800  -28.4 1021.3    5.6   37.0  444.0  444.0
2005 153  6  2 0900  -27.5 1021.1    7.1   35.0  444.0  444.0
2005 153  6  2 1000  -27.0 1020.9    7.6   45.0  444.0  444.0
2005 153  6  2 1100  -28.9 1021.2    5.6   51.0  444.0  444.0
2005 153  6  2 1200  -29.8 1021.3    5.8   35.0  444.0  444.0
2005 153  6  2 1300  -27.5 1020.7    5.6   58.0  444.0  444.0
2005 153  6  2 1400  -30.5 1021.5    0.5   58.0  444.0  444.0
2005 153  6  2 1500  -28.8 1021.8    3.6   46.0  444.0  444.0
2005 153  6  2 1600  -28.2 1022.0  444.0  444.0  444.0  444.0
2005 153  6  2 1700  -29.1 1022.0  444.0  444.0  444.0  444.0
2005 153  6  2 1800  -29.2 1021.8    0.0    0.0  444.0  444.0
2005 153  6  2 1900  -29.8 1021.6  444.0  444.0  444.0  444.0
2005 153  6  2 2000  -30.6 1021.4  444.0  444.0  444.0  444.0
2005 153  6  2 2100  -31.1 1021.0  444.0  444.0  444.0  444.0
2005 153  6  2 2200  -31.9 1020.5  444.0  444.0  444.0  444.0
2005 153  6  2 2300  -33.8 1020.1  444.0  444.0  444.0  444.0
2005 154  6  3 0000  -34.4 1019.6  444.0  444.0  444.0  444.0
2005 154  6  3 0100  -35.1 1019.2  444.0  444.0  444.0  444.0
2005 154  6  3 0200  -35.8 1018.4    0.0    0.0  444.0  444.0
2005 154  6  3 0300  -36.4 1017.9    0.0    0.0  444.0  444.0
2005 154  6  3 0400  -36.0 1017.2  444.0  444.0  444.0  444.0
2005 154  6  3 0500  -36.6 1017.0  444.0  444.0  444.0  444.0
2005 154  6  3 0600  -37.4 1016.9    0.0    0.0  444.0  444.0
2005 154  6  3 0700  -37.8 1016.5    0.0    0.0  444.0  444.0
2005 154  6  3 0800  -36.1 1016.1    0.0    0.0  444.0  444.0
2005 154  6  3 0900  -31.8 1015.9  444.0  444.0  444.0  444.0
2005 154  6  3 1000  -28.9 1015.4  444.0  444.0  444.0  444.0
2005 154  6  3 1100  -28.8 1015.0    0.0    0.0  444.0  444.0
2005 154  6  3 1200  -34.1 1014.8    0.0    0.0  444.0  444.0
2005 154  6  3 1300  -35.1 1014.3    0.0    0.0  444.0  444.0
2005 154  6  3 1400  -32.1 1014.1  444.0  444.0  444.0  444.0
2005 154  6  3 1500  -32.8 1014.0  444.0  444.0  444.0  444.0
2005 154  6  3 1600  -32.0 1014.0  444.0  444.0  444.0  444.0
2005 154  6  3 1700  -32.9 1014.0    0.0    0.0  444.0  444.0
