Year: 2005  Month: 12  ID: CBD  ARGOS:  8901  Name: Cape Bird           
Lat: 77.22S  Lon: 166.44E  Elev:   38m
2005 335 12  1 0000   -4.2  984.4   15.4  178.0  444.0    0.2
2005 335 12  1 0100   -4.0  987.1   10.9  168.0  444.0    0.2
2005 335 12  1 0200   -2.8  984.4   13.6  199.0  444.0    0.2
2005 335 12  1 0300   -1.2  984.5   10.3  171.0  444.0    0.2
2005 335 12  1 0400   -2.9  983.5   12.1  208.0  444.0    0.3
2005 335 12  1 0500   -2.2  984.2   11.5  185.0  444.0    0.2
2005 335 12  1 0600   -3.6  985.9   17.5  195.0  444.0    0.2
2005 335 12  1 0700   -3.1  985.5   16.0  188.0  444.0    0.2
2005 335 12  1 0800   -4.9  985.5   14.2  178.0  444.0    0.2
2005 335 12  1 0900   -4.8  984.9   16.2  184.0  444.0    0.2
2005 335 12  1 1000   -5.0  984.3   26.9  189.0  444.0    0.2
2005 335 12  1 1100   -5.2  984.2   24.4  186.0  444.0    0.2
2005 335 12  1 1200   -4.5  444.0   12.3  160.0  444.0    0.2
2005 335 12  1 1300   -4.5  985.3   15.8  188.0  444.0    0.2
2005 335 12  1 1400   -5.1  986.4    8.6  174.0  444.0    0.2
2005 335 12  1 1500   -5.1  984.8   25.0  185.0  444.0    0.2
2005 335 12  1 1600   -4.0  985.1   16.4  170.0  444.0    0.2
2005 335 12  1 1700   -3.4  985.3   19.9  191.0  444.0    0.2
2005 335 12  1 1800   -3.1  985.6   11.1  191.0  444.0    0.2
2005 335 12  1 1900   -3.6  986.0   21.1  185.0  444.0    0.2
2005 335 12  1 2000   -3.6  985.5   15.0  184.0  444.0    0.2
2005 335 12  1 2100   -5.6  984.6   20.7  178.0  444.0    0.2
2005 335 12  1 2200   -5.9  985.4   17.0  193.0  444.0    0.2
2005 335 12  1 2300   -3.0  986.6   12.7  118.0  444.0    0.2
2005 336 12  2 0000   -1.9  984.6   17.9  171.0  444.0    0.2
2005 336 12  2 0100   -3.0  986.3   20.3  174.0  444.0    0.2
2005 336 12  2 0200   -1.6  986.3    2.9   64.0  444.0    0.2
2005 336 12  2 0300   -1.0  986.3    7.8  164.0  444.0    0.2
2005 336 12  2 0400   -0.6  987.0   12.5  193.0  444.0    0.2
2005 336 12  2 0500   -0.9  987.6    8.8  172.0  444.0    0.2
2005 336 12  2 0600   -1.2  988.7    3.5   26.0  444.0    0.2
2005 336 12  2 0700    0.0  989.8    1.8  196.0  444.0    0.2
2005 336 12  2 0800   -0.8  988.8    3.1  327.0  444.0    0.2
2005 336 12  2 0900   -2.6  989.8    1.8  344.0  444.0    0.2
2005 336 12  2 1000   -2.1  990.2    1.6  245.0  444.0    0.2
2005 336 12  2 1100   -2.1  989.9    6.0   61.0  444.0    0.2
2005 336 12  2 1200   -2.1  990.0    6.8   32.0  444.0    0.2
2005 336 12  2 1300   -3.4  990.4    7.0   20.0  444.0    0.2
2005 336 12  2 1400   -4.0  990.6    8.8   37.0  444.0    0.2
2005 336 12  2 1500   -3.6  991.1    3.9   35.0  444.0    0.2
2005 336 12  2 1600   -1.9  990.7    6.2   44.0  444.0    0.2
2005 336 12  2 1700   -1.9  991.1    5.3   56.0  444.0    0.2
2005 336 12  2 1800   -1.0  991.4    4.5   82.0  444.0    0.2
2005 336 12  2 1900   -0.5  991.1    2.3  103.0  444.0    0.2
2005 336 12  2 2000    0.1  990.8    5.3   33.0  444.0    0.2
2005 336 12  2 2100   -0.2  990.0    6.6   72.0  444.0    0.2
2005 336 12  2 2200    0.5  990.1    4.5   46.0  444.0    0.2
2005 336 12  2 2300    0.9  990.7    1.8  279.0  444.0    0.2
2005 337 12  3 0000   -1.2  989.7    2.9  230.0  444.0    0.2
2005 337 12  3 0100    0.9  989.9    1.4  224.0  444.0    0.2
2005 337 12  3 0200    0.8  989.8    1.8  241.0  444.0    0.2
2005 337 12  3 0300    0.5  989.7    3.9  193.0  444.0    0.2
2005 337 12  3 0400    0.5  990.1    2.7  257.0  444.0    0.2
