Year: 2005  Month: 08  ID: PGS  ARGOS:  8937  Name: Pegasus South       
Lat: 77.99S  Lon: 166.57E  Elev:    5m
2005 213  8  1 0000  -35.4  987.3  444.0  444.0  444.0  444.0
2005 213  8  1 0100  -34.0  987.6  444.0  444.0  444.0  444.0
2005 213  8  1 0200  -31.8  988.2  444.0  444.0  444.0  444.0
2005 213  8  1 0300  -30.2  988.5  444.0  444.0  444.0  444.0
2005 213  8  1 0400  -34.0  989.2  444.0  444.0  444.0  444.0
2005 213  8  1 0500  -33.0  989.5  444.0  444.0  444.0  444.0
2005 213  8  1 0600  -33.2  990.4  444.0  444.0  444.0  444.0
2005 213  8  1 0700  -34.0  990.8  444.0  444.0  444.0  444.0
2005 213  8  1 0800  -34.6  991.2  444.0  444.0  444.0  444.0
2005 213  8  1 0900  -34.0  991.8  444.0  444.0  444.0  444.0
2005 213  8  1 1000  -34.6  992.2  444.0  444.0  444.0  444.0
2005 213  8  1 1100  -37.1  992.1  444.0  444.0  444.0  444.0
2005 213  8  1 1200  -36.5  992.5  444.0  444.0  444.0  444.0
2005 213  8  1 1300  -37.4  993.2  444.0  444.0  444.0  444.0
2005 213  8  1 1400  -38.2  994.0  444.0  444.0  444.0  444.0
2005 213  8  1 1500  -36.4  994.5  444.0  444.0  444.0  444.0
2005 213  8  1 1600  -35.9  994.5  444.0  444.0  444.0  444.0
2005 213  8  1 1700  -37.1  994.9  444.0  444.0  444.0  444.0
2005 213  8  1 1800  -38.6  995.0  444.0  444.0  444.0  444.0
2005 213  8  1 1900  -38.1  994.9  444.0  444.0  444.0  444.0
2005 213  8  1 2000  -37.1  994.9  444.0  444.0  444.0  444.0
2005 213  8  1 2100  -36.4  995.1  444.0  444.0  444.0  444.0
2005 213  8  1 2200  -35.6  994.9  444.0  444.0  444.0  444.0
2005 213  8  1 2300  -34.8  995.1  444.0  444.0  444.0  444.0
2005 214  8  2 0000  -33.9  995.4  444.0  444.0  444.0  444.0
2005 214  8  2 0100  -33.1  995.5  444.0  444.0  444.0  444.0
2005 214  8  2 0200  -32.8  995.8  444.0  444.0  444.0  444.0
2005 214  8  2 0300  -31.0  995.8  444.0  444.0  444.0  444.0
2005 214  8  2 0400  -32.1  996.6  444.0  444.0  444.0  444.0
2005 214  8  2 0500  -33.2  997.4  444.0  444.0  444.0  444.0
2005 214  8  2 0600  -33.1  997.6  444.0  444.0  444.0  444.0
2005 214  8  2 0700  -34.2  997.7  444.0  444.0  444.0  444.0
2005 214  8  2 0800  -33.9  997.4  444.0  444.0  444.0  444.0
2005 214  8  2 0900  -33.9  998.2  444.0  444.0  444.0  444.0
2005 214  8  2 1000  -34.0  998.5  444.0  444.0  444.0  444.0
2005 214  8  2 1100  -34.0  998.4  444.0  444.0  444.0  444.0
2005 214  8  2 1200  -34.1  998.6  444.0  444.0  444.0  444.0
2005 214  8  2 1300  -34.1  999.4  444.0  444.0  444.0  444.0
2005 214  8  2 1400  -33.2  999.5  444.0  444.0  444.0  444.0
2005 214  8  2 1500  -34.5  999.9  444.0  444.0  444.0  444.0
2005 214  8  2 1600  -34.6 1000.6  444.0  444.0  444.0  444.0
2005 214  8  2 1700  -34.6 1000.5  444.0  444.0  444.0  444.0
2005 214  8  2 1800  -34.0 1000.7  444.0  444.0  444.0  444.0
2005 214  8  2 1900  -33.8 1001.0  444.0  444.0  444.0  444.0
2005 214  8  2 2000  -34.1 1001.2  444.0  444.0  444.0  444.0
2005 214  8  2 2100  -34.6 1001.6  444.0  444.0  444.0  444.0
2005 214  8  2 2200  -34.0 1001.6  444.0  444.0  444.0  444.0
2005 214  8  2 2300  -33.8 1002.1  444.0  444.0  444.0  444.0
2005 215  8  3 0000  -34.0 1002.2  444.0  444.0  444.0  444.0
2005 215  8  3 0100  -33.5 1002.6  444.0  444.0  444.0  444.0
2005 215  8  3 0200  -31.6 1002.0  444.0  444.0  444.0  444.0
2005 215  8  3 0300  -31.2 1001.8  444.0  444.0  444.0  444.0
2005 215  8  3 0400  -31.8 1002.2  444.0  444.0  444.0  444.0
2005 215  8  3 0500  -32.1 1002.1  444.0  444.0  444.0  444.0
2005 215  8  3 0600  -32.9 1002.0  444.0  444.0  444.0  444.0
2005 215  8  3 0700  -32.8 1002.6  444.0  444.0  444.0  444.0
2005 215  8  3 0800  -31.8 1002.4  444.0  444.0  444.0  444.0
2005 215  8  3 0900  -29.9 1002.3  444.0  444.0  444.0  444.0
2005 215  8  3 1000  -30.5 1002.4  444.0  444.0  444.0  444.0
2005 215  8  3 1100  -31.0 1002.8  444.0  444.0  444.0  444.0
2005 215  8  3 1200  -30.4 1002.7  444.0  444.0  444.0  444.0
2005 215  8  3 1300  -30.0 1003.1  444.0  444.0  444.0  444.0
2005 215  8  3 1400  -31.9 1002.8  444.0  444.0  444.0  444.0
2005 215  8  3 1500  -32.0 1002.7  444.0  444.0  444.0  444.0
2005 215  8  3 1600  -31.5 1002.3  444.0  444.0  444.0  444.0
2005 215  8  3 1700  -32.9 1002.7  444.0  444.0  444.0  444.0
2005 215  8  3 1800  -32.6 1002.8  444.0  444.0  444.0  444.0
2005 215  8  3 1900  -32.9 1003.1  444.0  444.0  444.0  444.0
2005 215  8  3 2000  -32.8 1002.8  444.0  444.0  444.0  444.0
2005 215  8  3 2100  -33.4 1002.2  444.0  444.0  444.0  444.0
2005 215  8  3 2200  -32.4 1001.6  444.0  444.0  444.0  444.0
2005 215  8  3 2300  -35.9 1001.3  444.0  444.0  444.0  444.0
2005 216  8  4 0000  -36.8 1000.3  444.0  444.0  444.0  444.0
2005 216  8  4 0100  -34.8  999.9  444.0  444.0  444.0  444.0
2005 216  8  4 0200  -37.4  999.8  444.0  444.0  444.0  444.0
2005 216  8  4 0300  -36.6  999.0  444.0  444.0  444.0  444.0
2005 216  8  4 0400  -39.4  998.5  444.0  444.0  444.0  444.0
2005 216  8  4 0500  -38.8  998.1  444.0  444.0  444.0  444.0
2005 216  8  4 0600  -39.2  997.6  444.0  444.0  444.0  444.0
2005 216  8  4 0700  -38.1  996.7  444.0  444.0  444.0  444.0
2005 216  8  4 0800  -40.0  996.4  444.0  444.0  444.0  444.0
2005 216  8  4 0900  -38.1  996.1  444.0  444.0  444.0  444.0
2005 216  8  4 1000  -38.1  996.0  444.0  444.0  444.0  444.0
