Year: 2005  Month: 12  ID: PGS  ARGOS:  8937  Name: Pegasus South       
Lat: 77.99S  Lon: 166.57E  Elev:    5m
2005 335 12  1 0000   -5.2  995.6   10.4  177.0  444.0  444.0
2005 335 12  1 0100   -4.6  995.6   13.5  184.0  444.0  444.0
2005 335 12  1 0200   -4.6  995.5   12.4  193.0  444.0  444.0
2005 335 12  1 0300   -4.2  995.5   10.2  179.0  444.0  444.0
2005 335 12  1 0400   -4.4  995.2   10.2  194.0  444.0  444.0
2005 335 12  1 0500   -4.5  995.2   11.7  198.0  444.0  444.0
2005 335 12  1 0600   -4.0  995.7    7.9  191.0  444.0  444.0
2005 335 12  1 0700   -4.0  995.8   10.2  183.0  444.0  444.0
2005 335 12  1 0800   -4.1  996.1   11.2  188.0  444.0  444.0
2005 335 12  1 0900   -4.2  996.1   10.7  181.0  444.0  444.0
2005 335 12  1 1000   -4.2  996.3   10.7  174.0  444.0  444.0
2005 335 12  1 1100   -4.8  996.1   11.2  184.0  444.0  444.0
2005 335 12  1 1200   -4.4  995.6   11.7  193.0  444.0  444.0
2005 335 12  1 1300   -4.5  996.1   14.2  187.0  444.0  444.0
2005 335 12  1 1400   -5.0  996.9    9.1  177.0  444.0  444.0
2005 335 12  1 1500   -5.2  997.3    3.0  139.0  444.0  444.0
2005 335 12  1 1600   -4.1  997.2    3.6  179.0  444.0  444.0
2005 335 12  1 1700   -3.6  996.9    7.9  191.0  444.0  444.0
2005 335 12  1 1800   -4.1  997.7    6.9  177.0  444.0  444.0
2005 335 12  1 1900   -4.6  997.7    5.3  159.0  444.0  444.0
2005 335 12  1 2000   -5.5  998.8   11.7  173.0  444.0  444.0
2005 335 12  1 2100   -5.8  999.1    8.4  158.0  444.0  444.0
2005 335 12  1 2200   -5.9  999.4   11.4  159.0  444.0  444.0
2005 335 12  1 2300   -5.8  999.7   13.5  167.0  444.0  444.0
2005 336 12  2 0000   -4.8 1000.3   13.2  173.0  444.0  444.0
2005 336 12  2 0100   -5.8 1000.1    9.1  150.0  444.0  444.0
2005 336 12  2 0200   -5.9 1000.6   12.4  149.0  444.0  444.0
2005 336 12  2 0300   -6.4 1000.3   11.9  152.0  444.0  444.0
2005 336 12  2 0400   -4.6 1000.9   11.4  156.0  444.0  444.0
2005 336 12  2 0500   -5.8 1001.6    9.9  150.0  444.0  444.0
2005 336 12  2 0600   -4.4 1002.2   11.7  166.0  444.0  444.0
2005 336 12  2 0700   -5.5 1002.6    8.6  152.0  444.0  444.0
2005 336 12  2 0800   -5.2 1002.9    7.9  139.0  444.0  444.0
2005 336 12  2 0900   -5.2 1003.0    6.9  146.0  444.0  444.0
2005 336 12  2 1000   -6.8 1002.8    6.1  120.0  444.0  444.0
2005 336 12  2 1100   -7.4 1003.6    7.4  111.0  444.0  444.0
2005 336 12  2 1200   -7.1 1003.9    4.3  121.0  444.0  444.0
2005 336 12  2 1300   -7.1 1003.8    4.6   83.0  444.0  444.0
2005 336 12  2 1400   -9.0 1003.1    5.8   46.0  444.0  444.0
2005 336 12  2 1500   -8.8 1002.7    5.8   10.0  444.0  444.0
2005 336 12  2 1600   -8.9 1002.2    6.1   37.0  444.0  444.0
2005 336 12  2 1700   -7.8 1001.6    6.1   32.0  444.0  444.0
2005 336 12  2 1800   -6.4 1001.6    3.3   28.0  444.0  444.0
2005 336 12  2 1900   -5.4 1001.1    3.6   37.0  444.0  444.0
2005 336 12  2 2000   -4.0 1000.8    1.5   82.0  444.0  444.0
2005 336 12  2 2100   -4.6 1000.0    2.3  122.0  444.0  444.0
2005 336 12  2 2200   -3.8  999.6    2.3   97.0  444.0  444.0
2005 336 12  2 2300  444.0  999.2    0.8   75.0  444.0  444.0
2005 337 12  3 0000   -2.4  998.6    1.0   94.0  444.0  444.0
2005 337 12  3 0100   -2.5  998.3    1.5   63.0  444.0  444.0
2005 337 12  3 0200   -2.2  998.1    1.3   44.0  444.0  444.0
2005 337 12  3 0300   -2.9  997.9    3.0   56.0  444.0  444.0
2005 337 12  3 0400   -4.2  998.2    5.6   41.0  444.0  444.0
2005 337 12  3 0500   -4.1  998.8    2.8   21.0  444.0  444.0
2005 337 12  3 0600   -4.4  999.4    3.3   53.0  444.0  444.0
2005 337 12  3 0700   -4.9 1000.1    3.6   49.0  444.0  444.0
2005 337 12  3 0800   -5.4 1000.5    2.3   38.0  444.0  444.0
2005 337 12  3 0900   -6.5 1001.5    3.8   42.0  444.0  444.0
2005 337 12  3 1000   -7.1 1002.2    1.3   24.0  444.0  444.0
2005 337 12  3 1100   -7.2 1003.0    1.0  356.0  444.0  444.0
2005 337 12  3 1200   -9.4 1003.7    3.0   30.0  444.0  444.0
2005 337 12  3 1300   -9.8 1004.4    3.0   37.0  444.0  444.0
2005 337 12  3 1400  -10.0 1005.1    3.3   25.0  444.0  444.0
2005 337 12  3 1500  -10.5 1005.5    4.6   15.0  444.0  444.0
2005 337 12  3 1600  -10.5 1006.2    4.3    8.0  444.0  444.0
2005 337 12  3 1700   -9.1 1006.9    3.3  356.0  444.0  444.0
