Year: 2005  Month: 06  ID: LR2  ARGOS: 21360  Name: Laurie II           
Lat: 77.52S  Lon: 170.81E  Elev:   37m
2005 152  6  1 0000  -31.0  987.0    1.9  280.0   78.6  444.0
2005 152  6  1 0100  -34.8  989.1    3.9  285.0   75.1  444.0
2005 152  6  1 0200  -34.1  989.8    4.1  284.0   75.1  444.0
2005 152  6  1 0300  -35.0  991.1    3.7  284.0   74.2  444.0
2005 152  6  1 0400  -32.9  992.2    4.9  306.0   76.4  444.0
2005 152  6  1 0500  -33.6  993.5    4.3  295.0   76.0  444.0
2005 152  6  1 0600  -34.5  995.2    4.9  312.0   74.7  444.0
2005 152  6  1 0700  -34.0  997.5    4.5  319.0   75.1  444.0
2005 152  6  1 0800  -34.1  998.3    5.7  304.0   75.6  444.0
2005 152  6  1 0900  -33.1 1000.2    4.7  298.0   76.9  444.0
2005 152  6  1 1000  -31.4 1001.3    6.4  302.0   78.6  444.0
2005 152  6  1 1100  -33.1 1002.7    4.3  301.0   76.4  444.0
2005 152  6  1 1200  -34.0 1003.9    5.7  288.0   75.1  444.0
2005 152  6  1 1300  -34.2 1003.8    6.2  308.0   75.1  444.0
2005 152  6  1 1400  -31.6 1005.1    8.4  311.0   77.8  444.0
2005 152  6  1 1500  -32.4 1006.1    9.0  312.0   76.9  444.0
2005 152  6  1 1600  -32.4 1007.5    7.6  292.0   76.9  444.0
2005 152  6  1 1700  -32.8 1008.0    6.2  302.0   76.9  444.0
2005 152  6  1 1800  -31.6 1007.1    9.4  291.0   78.2  444.0
2005 152  6  1 1900  -30.9 1007.5   10.9  291.0   79.1  444.0
2005 152  6  1 2000  -31.4 1008.2   12.1  290.0   78.2  444.0
2005 152  6  1 2100  -32.1 1008.7   12.7  285.0   77.8  444.0
2005 152  6  1 2200  -31.6 1009.5   13.3  291.0   78.2  444.0
2005 152  6  1 2300  -32.0 1009.9   13.1  284.0   77.8  444.0
2005 153  6  2 0000  -33.8 1010.1   14.0  284.0   76.0  444.0
2005 153  6  2 0100  -33.0 1010.2   14.8  298.0   76.9  444.0
2005 153  6  2 0200  -32.1 1010.5   13.8  302.0   77.8  444.0
2005 153  6  2 0300  -32.2 1010.9   13.8  311.0   77.3  444.0
2005 153  6  2 0400  -31.6 1011.2   11.5  298.0   78.2  444.0
2005 153  6  2 0500  -31.8 1010.6   12.9  305.0   78.2  444.0
2005 153  6  2 0600  -32.0 1011.4   12.7  302.0   77.8  444.0
2005 153  6  2 0700  -32.0 1011.6   10.9  295.0   77.8  444.0
2005 153  6  2 0800  -31.4 1011.0   12.9  305.0   78.6  444.0
2005 153  6  2 0900  -31.1 1011.1   11.1  306.0   78.6  444.0
2005 153  6  2 1000  -30.9 1011.4   13.1  297.0   79.1  444.0
2005 153  6  2 1100  -30.9 1011.8   12.5  301.0   78.6  444.0
2005 153  6  2 1200  -31.8 1012.4    9.2  294.0   77.8  444.0
2005 153  6  2 1300  -32.0 1012.8    8.4  304.0   77.3  444.0
2005 153  6  2 1400  -32.1 1012.8    8.2  309.0   77.3  444.0
2005 153  6  2 1500  -31.6 1013.0   10.9  298.0   78.2  444.0
2005 153  6  2 1600  -31.5 1013.0    9.0  299.0   77.8  444.0
2005 153  6  2 1700  -31.4 1013.0    9.2  292.0   78.2  444.0
2005 153  6  2 1800  -30.9 1013.1    7.2  263.0   78.6  444.0
2005 153  6  2 1900  -31.1 1013.3    5.3  271.0   78.6  444.0
2005 153  6  2 2000  -31.5 1013.1    3.9  280.0   78.2  444.0
2005 153  6  2 2100  -32.6 1012.8    3.7  266.0   76.9  444.0
2005 153  6  2 2200  -34.2 1012.7  444.0  444.0   75.1  444.0
2005 153  6  2 2300  -36.1 1012.6  444.0  444.0   72.5  444.0
2005 154  6  3 0000  -36.2 1011.8  444.0  444.0   72.0  444.0
2005 154  6  3 0100  -36.5 1011.4  444.0  444.0   72.0  444.0
2005 154  6  3 0200  -37.0 1010.7  444.0  444.0   71.6  444.0
2005 154  6  3 0300  -36.8 1010.3  444.0  444.0   72.0  444.0
2005 154  6  3 0400  -36.8 1009.9  444.0  444.0   71.2  444.0
2005 154  6  3 0500  -37.5 1009.5  444.0  444.0   71.2  444.0
2005 154  6  3 0600  -37.6 1009.3  444.0  444.0   70.7  444.0
2005 154  6  3 0700  -35.9 1008.9  444.0  444.0   72.9  444.0
2005 154  6  3 0800  -34.0 1008.3  444.0  444.0   75.6  444.0
2005 154  6  3 0900  -33.0 1008.4  444.0  444.0   76.0  444.0
2005 154  6  3 1000  -33.8 1007.8  444.0  444.0   75.1  444.0
2005 154  6  3 1100  -34.5 1007.2  444.0  444.0   74.2  444.0
2005 154  6  3 1200  -33.4 1006.8  444.0  444.0   76.0  444.0
2005 154  6  3 1300  -33.8 1006.2  444.0  444.0   75.6  444.0
2005 154  6  3 1400  -34.8 1006.0  444.0  444.0   74.2  444.0
2005 154  6  3 1500  -36.1 1005.9  444.0  444.0   72.9  444.0
2005 154  6  3 1600  -37.5 1005.7  444.0  444.0   71.2  444.0
2005 154  6  3 1700  -38.5 1005.6  444.0  444.0   69.8  444.0
2005 154  6  3 1800  -39.4 1005.2  444.0  444.0   68.5  444.0
2005 154  6  3 1900  -39.4 1005.1  444.0  444.0   68.5  444.0
2005 154  6  3 2000  -39.2 1004.9  444.0  444.0   68.5  444.0
2005 154  6  3 2100  -38.6 1004.6  444.0  444.0   69.4  444.0
2005 154  6  3 2200  -38.8 1004.8  444.0  444.0   69.0  444.0
2005 154  6  3 2300  -37.6 1004.6  444.0  444.0   70.7  444.0
2005 155  6  4 0000  -37.6 1004.0  444.0  444.0   70.7  444.0
2005 155  6  4 0100  -38.1 1003.1  444.0  444.0   69.8  444.0
2005 155  6  4 0200  -38.2 1002.5    5.3  287.0   69.8  444.0
