Year: 2005  Month: 12  ID: WFD  ARGOS: 21364  Name: Willie Field        
Lat: 77.88S  Lon: 166.99E  Elev:   14m
2005 335 12  1 0000   -6.6  992.2    7.2  180.0   58.4  444.0
2005 335 12  1 0100   -6.4  992.6    7.4  163.0   56.6  444.0
2005 335 12  1 0200   -6.1  992.6    8.8  173.0   57.1  444.0
2005 335 12  1 0300   -5.9  993.1    5.5  160.0   59.3  444.0
2005 335 12  1 0400   -5.8  993.4    3.9  155.0   56.2  444.0
2005 335 12  1 0500   -5.2  993.4    1.4  231.0   50.0  444.0
2005 335 12  1 0600   -5.4  993.7    2.3   62.0   50.9  444.0
2005 335 12  1 0700   -6.2  993.0    7.0  180.0   67.6  444.0
2005 335 12  1 0800   -6.2  993.2    4.5  173.0   65.9  444.0
2005 335 12  1 0900   -6.4  993.1    7.2  176.0   65.0  444.0
2005 335 12  1 1000   -6.6  993.6    3.1  156.0   65.4  444.0
2005 335 12  1 1100   -6.8  993.6    1.8   44.0   65.0  444.0
2005 335 12  1 1200   -7.9  993.5    3.5   30.0   54.0  444.0
2005 335 12  1 1300   -7.4  993.8    3.7  136.0   64.6  444.0
2005 335 12  1 1400   -8.1  994.4    1.4  108.0   65.0  444.0
2005 335 12  1 1500   -8.5  994.4    3.1   97.0   65.0  444.0
2005 335 12  1 1600   -8.1  994.4    3.9   44.0   58.4  444.0
2005 335 12  1 1700   -7.9  994.5    3.5   44.0   59.3  444.0
2005 335 12  1 1800   -7.1  994.8    3.3   65.0   54.0  444.0
2005 335 12  1 1900   -7.1  994.6    5.1  158.0   61.0  444.0
2005 335 12  1 2000   -7.8  995.8    4.1  149.0   77.8  444.0
2005 335 12  1 2100   -7.6  996.5    1.6  149.0   75.6  444.0
2005 335 12  1 2200   -7.6  997.0    3.9  150.0   75.6  444.0
2005 335 12  1 2300   -7.4  997.1    3.7  155.0   70.7  444.0
2005 336 12  2 0000   -7.6  997.5    4.3  101.0   66.8  444.0
2005 336 12  2 0100   -7.2  997.5    5.1  136.0   70.7  444.0
2005 336 12  2 0200   -8.2  997.1   13.3  174.0   88.8  444.0
2005 336 12  2 0300   -8.2  997.3   12.5  174.0   86.1  444.0
2005 336 12  2 0400   -7.8  997.8    9.2  170.0   82.6  444.0
2005 336 12  2 0500   -8.1  998.2   11.1  169.0   85.2  444.0
2005 336 12  2 0600   -8.1  998.8   10.1  172.0   84.4  444.0
2005 336 12  2 0700   -8.1  999.6   11.3  173.0   84.8  444.0
2005 336 12  2 0800   -7.8 1000.1    7.2  125.0   81.3  444.0
2005 336 12  2 0900   -6.8 1000.3    6.8  127.0   73.4  444.0
2005 336 12  2 1000   -6.8 1000.8    9.0  112.0   64.6  444.0
2005 336 12  2 1100   -7.6 1001.4    3.5   55.0   65.9  444.0
2005 336 12  2 1200   -9.4 1001.3    6.0   31.0   72.0  444.0
2005 336 12  2 1300  -10.6 1001.3    4.7   55.0   76.9  444.0
2005 336 12  2 1400  -11.4 1000.6    4.7   60.0   76.9  444.0
2005 336 12  2 1500  -10.9 1000.0    5.3   49.0   72.5  444.0
2005 336 12  2 1600   -9.4  999.4    6.8   52.0   59.7  444.0
2005 336 12  2 1700   -7.8  998.8    4.9   51.0   49.6  444.0
2005 336 12  2 1800   -6.4  998.4    5.5   62.0   39.0  444.0
2005 336 12  2 1900   -5.9  998.1    4.5   76.0   36.0  444.0
2005 336 12  2 2000   -6.4  997.4    4.9   91.0   34.6  444.0
2005 336 12  2 2100   -7.0  997.0    3.7   97.0   37.3  444.0
2005 336 12  2 2200   -6.9  996.5    3.9  104.0   47.0  444.0
2005 336 12  2 2300   -4.9  996.4    3.1  138.0   35.5  444.0
2005 337 12  3 0000   -5.6  996.2    2.3  117.0   40.8  444.0
2005 337 12  3 0100   -6.4  995.8    2.3  114.0   48.3  444.0
2005 337 12  3 0200   -5.2  996.0    2.5   80.0   31.1  444.0
2005 337 12  3 0300   -5.2  996.1    3.1   69.0   50.9  444.0
2005 337 12  3 0400   -5.5  996.4    2.5   10.0   47.0  444.0
2005 337 12  3 0500   -5.5  996.9    2.9   55.0   51.4  444.0
2005 337 12  3 0600   -6.5  997.2    2.1    1.0   47.0  444.0
2005 337 12  3 0700   -7.9  998.1    2.7   18.0   59.7  444.0
2005 337 12  3 0800   -8.2  998.9    3.1   28.0   65.0  444.0
2005 337 12  3 0900   -8.2  999.6    2.3   41.0   70.7  444.0
2005 337 12  3 1000  -11.4 1000.4    1.4  356.0   80.8  444.0
2005 337 12  3 1100  -11.5 1001.3    2.1  325.0   76.0  444.0
2005 337 12  3 1200  -12.4 1001.7    2.3  345.0   84.8  444.0
2005 337 12  3 1300  -12.4 1002.3    2.9   21.0   90.1  444.0
2005 337 12  3 1400  -13.1 1003.1    3.5   35.0   87.9  444.0
2005 337 12  3 1500  -12.9 1003.5    2.9   32.0   86.1  444.0
2005 337 12  3 1600  -12.4 1004.2    4.1  360.0   83.0  444.0
2005 337 12  3 1700  -12.0 1004.6    4.3   45.0   78.2  444.0
2005 337 12  3 1800  -10.0 1005.0    4.9   62.0   75.6  444.0
2005 337 12  3 1900   -8.9 1005.7    5.8   32.0   72.9  444.0
2005 337 12  3 2000   -8.4 1006.2    4.1    3.0   65.9  444.0
2005 337 12  3 2100   -6.4 1006.5    3.3    3.0   54.9  444.0
2005 337 12  3 2200   -5.8 1006.7    5.7   39.0   51.4  444.0
2005 337 12  3 2300   -5.5 1006.4    5.1   76.0   46.5  444.0
2005 338 12  4 0000   -5.6 1006.4    4.3   62.0   48.7  444.0
2005 338 12  4 0100   -4.9 1006.6    2.7   41.0   44.8  444.0
2005 338 12  4 0200   -4.1 1006.2    2.3   25.0   47.8  444.0
2005 338 12  4 0300   -4.2 1005.7    2.9   28.0   52.7  444.0
2005 338 12  4 0400   -3.6 1005.5    3.1   35.0   42.6  444.0
2005 338 12  4 0500   -4.2 1005.2    0.8  359.0   41.7  444.0
2005 338 12  4 0600   -5.5 1005.1    2.7  360.0   45.2  444.0
2005 338 12  4 0700   -5.0 1004.8    1.4   60.0   39.9  444.0
2005 338 12  4 0800   -6.8 1004.4    0.8   66.0   43.4  444.0
2005 338 12  4 0900   -7.6 1004.5    3.1   63.0   49.2  444.0
2005 338 12  4 1000  -10.4 1004.5    2.9   44.0   71.6  444.0
2005 338 12  4 1100  -12.4 1004.8    2.7  352.0   75.1  444.0
2005 338 12  4 1200  -13.2 1004.6    3.5    3.0   81.3  444.0
2005 338 12  4 1300  -15.9 1004.5    2.9   18.0   83.0  444.0
2005 338 12  4 1400  -14.8 1004.2    2.9   18.0   86.6  444.0
2005 338 12  4 1500  -14.2 1003.9    3.1   42.0   86.6  444.0
2005 338 12  4 1600  -14.1 1003.7    3.3   48.0   81.3  444.0
2005 338 12  4 1700  -12.5 1003.3    2.1   28.0   73.8  444.0
2005 338 12  4 1800  -12.6 1002.8    1.8  360.0   63.2  444.0
2005 338 12  4 1900  -10.8 1002.6    1.4    7.0   59.3  444.0
2005 338 12  4 2000   -8.4 1002.2    1.2   37.0   54.9  444.0
2005 338 12  4 2100   -8.0 1001.7    2.1   38.0   56.6  444.0
2005 338 12  4 2200   -7.2 1001.2    2.1   63.0   52.7  444.0
2005 338 12  4 2300   -5.4 1001.1    1.4   11.0   24.1  444.0
2005 339 12  5 0000   -6.2 1000.7    1.8   76.0   36.0  444.0
2005 339 12  5 0100   -5.9 1000.2    2.1   44.0   52.2  444.0
2005 339 12  5 0200   -4.1  999.8    1.0    4.0   39.5  444.0
2005 339 12  5 0300  444.0  999.3    1.0  115.0   23.6  444.0
2005 339 12  5 0400   -1.1  998.7    1.9  118.0   31.1  444.0
2005 339 12  5 0500   -1.4  998.2    1.0   68.0   38.2  444.0
2005 339 12  5 0600  444.0  997.7    0.0    0.0   30.2  444.0
2005 339 12  5 0700  444.0  997.2    0.4  120.0   26.3  444.0
2005 339 12  5 0800   -2.2  996.8    1.4  349.0   39.0  444.0
2005 339 12  5 0900   -5.0  996.3    2.5   45.0   51.4  444.0
2005 339 12  5 1000   -8.0  995.6    3.5   20.0   55.3  444.0
2005 339 12  5 1100   -5.2  994.7    2.5   14.0   44.3  444.0
2005 339 12  5 1200  -11.6  993.6    2.3   42.0   58.4  444.0
2005 339 12  5 1300   -7.4  992.9    1.6   87.0   46.5  444.0
2005 339 12  5 1400  -12.9  991.9    2.1  118.0   69.4  444.0
2005 339 12  5 1500   -9.6  991.1    1.6   75.0   62.4  444.0
