Year: 2009  Month: 04  ID: BPT  ARGOS:  8921  Name: Bonaparte Point     
Lat: 64.78S  Lon:  64.07W  Elev:    8m
2009  91  4  1 0000   -0.5  978.7    8.4   23.0  444.0  444.0
2009  91  4  1 0100   -0.4  979.7   11.6   11.0   59.3  444.0
2009  91  4  1 0200   -0.6  980.7    8.8    1.0   59.4  444.0
2009  91  4  1 0300   -0.4  980.7    8.4    3.0   55.2  444.0
2009  91  4  1 0400   -0.4  980.8    7.4    6.0   60.0  444.0
2009  91  4  1 0500   -0.1  982.0    6.6   15.0   64.0  444.0
2009  91  4  1 0600    0.1  983.5    9.4   13.0   58.4  444.0
2009  91  4  1 0700   -0.8  981.9    6.6  357.0   62.0  444.0
2009  91  4  1 0800   -0.8  979.2    6.9    3.0   65.0  444.0
2009  91  4  1 0900   -1.2  444.0    6.3   12.0   58.0  444.0
2009  91  4  1 1000   -2.6  979.3    6.0  352.0   52.9  444.0
2009  91  4  1 1100   -2.5  982.4    3.0  346.0   54.2  444.0
2009  91  4  1 1200   -1.6  444.0    2.9  337.0   67.7  444.0
2009  91  4  1 1300   -1.0  444.0    1.7  262.0   70.8  444.0
2009  91  4  1 1400   -0.8  444.0    3.2  257.0   70.2  444.0
2009  91  4  1 1500   -0.4  444.0    2.7  262.0  444.0  444.0
2009  91  4  1 1600    0.2  444.0    1.3  250.0   61.1  444.0
2009  91  4  1 1700   -0.1  444.0    2.6  269.0   63.0  444.0
2009  91  4  1 1800    0.2  444.0    1.4  237.0   61.0  444.0
2009  91  4  1 1900   -0.4  444.0    3.0  305.0  444.0  444.0
2009  91  4  1 2000   -0.2  444.0    0.9  338.0   66.0  444.0
2009  91  4  1 2100   -1.5  444.0    2.9  304.0   65.7  444.0
2009  91  4  1 2200   -1.9  998.6    4.0  290.0   67.0  444.0
2009  91  4  1 2300   -2.1 1002.4    3.9  296.0   69.3  444.0
2009  92  4  2 0000   -1.6 1006.5    2.9  259.0   68.0  444.0
2009  92  4  2 0100   -1.5 1009.0    5.2  290.0   70.6  444.0
2009  92  4  2 0200   -2.1 1009.0    5.0    1.0   75.6  444.0
2009  92  4  2 0300   -1.2 1010.1    3.1  282.0   74.0  444.0
2009  92  4  2 0400   -1.7 1010.2    3.0  315.0   75.9  444.0
2009  92  4  2 0500   -1.8 1011.8    5.4  290.0   75.4  444.0
2009  92  4  2 0600   -1.5 1011.8    3.8  282.0   72.0  444.0
2009  92  4  2 0700   -1.5 1011.7    4.1  282.0   72.2  444.0
2009  92  4  2 0800   -1.5 1011.5    3.6  278.0   76.0  444.0
2009  92  4  2 0900   -1.5 1011.7    3.2  275.0   72.0  444.0
2009  92  4  2 1000   -2.1 1010.3    2.6  326.0   76.1  444.0
2009  92  4  2 1100   -2.1 1012.0    2.4  322.0   76.0  444.0
2009  92  4  2 1200   -1.3  444.0    2.6  326.0   76.3  444.0
2009  92  4  2 1300   -1.4  444.0    2.7  300.0   74.0  444.0
2009  92  4  2 1400   -1.5  444.0    2.9  298.0   76.1  444.0
2009  92  4  2 1500   -0.9 1009.8    2.2  277.0   72.7  444.0
2009  92  4  2 1600   -0.6 1011.6    3.1  255.0   72.0  444.0
2009  92  4  2 1700   -0.4 1012.7    2.1  246.0   70.8  444.0
2009  92  4  2 1800   -0.3 1013.2    1.4  275.0   70.6  444.0
2009  92  4  2 1900   -0.7 1009.1    1.6  303.0  444.0  444.0
2009  92  4  2 2000   -0.8 1009.6    1.2  311.0   75.7  444.0
2009  92  4  2 2100   -0.9 1009.2    0.8  305.0   77.0  444.0
2009  92  4  2 2200   -1.2 1010.3    1.3  318.0   78.0  444.0
2009  92  4  2 2300   -1.6 1009.5    0.9  336.0   76.7  444.0
2009  93  4  3 0000   -2.1 1011.7    1.5  303.0   77.0  444.0
2009  93  4  3 0100   -2.2 1012.6    2.2  298.0   76.0  444.0
2009  93  4  3 0200   -2.1 1014.2    2.0  308.0   75.0  444.0
2009  93  4  3 0300   -2.2 1012.2    1.6  308.0   76.0  444.0
2009  93  4  3 0400   -2.4 1012.2    1.3  331.0   72.0  444.0
2009  93  4  3 0500   -2.6 1012.9    1.6  320.0   73.0  444.0
2009  93  4  3 0600   -2.3 1013.9    1.9  306.0   75.0  444.0
2009  93  4  3 0700   -1.9 1015.2    1.4  310.0   72.1  444.0
2009  93  4  3 0800   -1.6 1014.6    0.9  307.0   73.0  444.0
2009  93  4  3 0900   -1.4 1014.1    0.1  195.0   73.0  444.0
2009  93  4  3 1000   -1.6 1014.5    2.6  320.0   68.7  444.0
2009  93  4  3 1100   -2.1 1013.5    3.5  312.0   72.4  444.0
2009  93  4  3 1200   -1.5 1015.1    1.9  310.0   67.9  444.0
2009  93  4  3 1300   -1.5 1015.6    2.1  308.0   70.8  444.0
2009  93  4  3 1400   -1.1  444.0    1.7  305.0  444.0  444.0
2009  93  4  3 1500   -0.9 1015.6    1.8  286.0   60.4  444.0
2009  93  4  3 1600   -0.8 1015.4    0.5  270.0   64.0  444.0
2009  93  4  3 1700   -0.7 1015.4    1.1  317.0   64.7  444.0
2009  93  4  3 1800  444.0  444.0  444.0  444.0  444.0  444.0
2009  93  4  3 1900   -0.6 1013.6    1.4  348.0   60.0  444.0
2009  93  4  3 2000   -0.7 1013.3    0.2  312.0   60.5  444.0
