Year: 2009  Month: 05  ID: WDB  ARGOS:  8982  Name: Windless Bight      
Lat: 77.72S  Lon: 167.70E  Elev:   40m
2009 121  5  1 0000  -15.1  997.4    4.0   88.0   36.0  444.0
2009 121  5  1 0100  -18.3  997.4    3.8   50.0   32.0  444.0
2009 121  5  1 0200  -17.4  997.8    6.3   30.0   48.0  444.0
2009 121  5  1 0300  -16.8  998.1    6.5   55.0   39.0  444.0
2009 121  5  1 0400  -17.8  996.4    6.7   15.0   47.0  444.0
2009 121  5  1 0500  -14.6  995.9    7.8    7.0   41.5  444.0
2009 121  5  1 0600  -15.8  996.2    3.2    4.0   37.0  444.0
2009 121  5  1 0700  -24.3  997.0    3.1  203.0   54.0  444.0
2009 121  5  1 0800  -26.0  998.9    3.9   33.0   64.0  444.0
2009 121  5  1 0900  -25.6  998.8    1.9   61.0   62.0  444.0
2009 121  5  1 1000  -23.8  999.6    3.9  331.0   63.8  444.0
2009 121  5  1 1100  -25.5  999.6    6.6  350.0   63.0  444.0
2009 121  5  1 1200  -26.4 1000.5    3.2   46.0   63.0  444.0
2009 121  5  1 1300  -24.2 1000.7    3.7   39.0   61.0  444.0
2009 121  5  1 1400  -20.3 1000.4    4.1    3.0   44.0  444.0
2009 121  5  1 1500  -20.8 1000.2    3.1   34.0   50.8  444.0
2009 121  5  1 1600  -18.9 1000.5    1.9  355.0   54.0  444.0
2009 121  5  1 1700  -13.9 1000.6    3.1  332.0   37.0  444.0
2009 121  5  1 1800  -27.9 1002.1    2.9  120.0   70.0  444.0
2009 121  5  1 1900  -27.6 1002.6    2.6  347.0   69.2  444.0
2009 121  5  1 2000  -25.1 1002.7    2.8   30.0   65.3  444.0
2009 121  5  1 2100  -26.0 1002.7    2.4   30.0   67.0  444.0
2009 121  5  1 2200  -23.3 1001.9    0.9  355.0   63.0  444.0
2009 121  5  1 2300  -26.2 1001.9    1.5   70.0   63.0  444.0
2009 122  5  2 0000  -27.4 1001.6    1.4   56.0   70.0  444.0
2009 122  5  2 0100  -24.4 1000.9    1.9   21.0   70.6  444.0
2009 122  5  2 0200  -27.2 1000.9    1.0  112.0   74.0  444.0
2009 122  5  2 0300  -31.5 1000.7    0.5  146.0   69.0  444.0
2009 122  5  2 0400  -28.9 1000.0    1.8  341.0   75.0  444.0
2009 122  5  2 0500  -32.0  999.9    1.8   87.0   69.2  444.0
2009 122  5  2 0600  -31.2  999.5    1.0   94.0   72.0  444.0
2009 122  5  2 0700  -30.4  999.5    2.4   51.0   71.5  444.0
2009 122  5  2 0800  -30.4  998.7    0.6  344.0   72.0  444.0
2009 122  5  2 0900  -35.1  998.5    2.0   12.0   71.0  444.0
2009 122  5  2 1000  -33.5  998.2    1.9   78.0   68.0  444.0
2009 122  5  2 1100  -33.0  997.9    1.1   13.0   65.0  444.0
2009 122  5  2 1200  -33.1  997.5    2.2   41.0   66.4  444.0
2009 122  5  2 1300  -31.8  997.0    2.8   38.0   67.8  444.0
2009 122  5  2 1400  -31.8  996.5    0.8  123.0   72.0  444.0
2009 122  5  2 1500  -24.5  996.2    3.3  335.0   79.0  444.0
2009 122  5  2 1600  -30.5  995.8    3.5   31.0   72.0  444.0
2009 122  5  2 1700  -33.1  995.4    1.4   59.0   68.5  444.0
2009 122  5  2 1800  -31.3  994.8    0.9  203.0   69.7  444.0
2009 122  5  2 1900  -28.8  994.2    1.2  214.0   71.0  444.0
