Year: 2009  Month: 08  ID: LR2  ARGOS: 21360  Name: Laurie II           
Lat: 77.51S  Lon: 170.81E  Elev:   37m
2009 213  8  1 0000  -36.4  989.6    1.0  228.0   72.0  444.0
2009 213  8  1 0100  -34.6  989.9    0.8  236.0   74.2  444.0
2009 213  8  1 0200  -36.4  990.0    0.0    0.0   72.0  444.0
2009 213  8  1 0300  -37.9  990.2    1.0  232.0   70.7  444.0
2009 213  8  1 0400  -39.8  990.7    1.0  236.0   68.5  444.0
2009 213  8  1 0500  -39.8  991.2    0.0    0.0   67.6  444.0
2009 213  8  1 0600  -42.4  991.3    0.0    0.0   64.6  444.0
2009 213  8  1 0700  -41.0  991.1    0.4  229.0   67.6  444.0
2009 213  8  1 0800  -40.9  991.5    0.4  218.0   67.2  444.0
2009 213  8  1 0900  -40.1  992.0    0.6  235.0   67.6  444.0
2009 213  8  1 1000  -40.1  991.8    0.0    0.0   68.1  444.0
2009 213  8  1 1100  -38.4  991.8    0.0    0.0   68.1  444.0
2009 213  8  1 1200  -41.5  991.9    0.0    0.0   66.3  444.0
2009 213  8  1 1300  -41.5  992.2    0.0    0.0   65.9  444.0
2009 213  8  1 1400  -40.6  992.2    0.0    0.0   67.2  444.0
2009 213  8  1 1500  -40.1  992.2    0.0    0.0   68.1  444.0
2009 213  8  1 1600  -36.1  991.9    0.0    0.0   73.8  444.0
2009 213  8  1 1700  -32.2  992.0    5.5  204.0   78.2  444.0
2009 213  8  1 1800  -31.4  992.4    6.2  204.0   78.6  444.0
2009 213  8  1 1900  -31.2  992.7    5.1  193.0   79.1  444.0
2009 213  8  1 2000  -30.5  992.6    5.7  180.0   80.4  444.0
2009 213  8  1 2100  -28.1  992.9    5.8  193.0   82.2  444.0
2009 213  8  1 2200  -28.0  993.1    5.1  193.0   83.0  444.0
2009 213  8  1 2300  -27.0  993.1    5.1  198.0   83.5  444.0
2009 214  8  2 0000  -28.8  992.6    6.0  198.0   81.7  444.0
2009 214  8  2 0100  -29.4  992.4    5.3  184.0   80.8  444.0
2009 214  8  2 0200  -29.4  992.1    6.8  177.0   81.3  444.0
2009 214  8  2 0300  -29.4  992.1    4.3  169.0   81.7  444.0
2009 214  8  2 0400  -28.2  991.8    4.3  187.0   83.0  444.0
2009 214  8  2 0500  -24.2  991.8    6.6  205.0   87.9  444.0
2009 214  8  2 0600  -21.1  991.5    6.8  215.0   91.0  444.0
2009 214  8  2 0700  -19.9  991.1    6.6  214.0   92.3  444.0
2009 214  8  2 0800  -18.2  990.5    6.6  228.0   93.6  444.0
2009 214  8  2 0900  -16.9  990.0    7.4  212.0   95.4  444.0
2009 214  8  2 1000  -19.2  989.9    5.1  173.0   91.8  444.0
2009 214  8  2 1100  -19.8  989.7    4.1  195.0   93.2  444.0
2009 214  8  2 1200  -15.4  989.2    6.6  226.0   97.1  444.0
2009 214  8  2 1300  -13.9  989.1   10.1  224.0   98.9  444.0
2009 214  8  2 1400  -15.0  989.0    7.2  197.0   96.2  444.0
2009 214  8  2 1500  -16.0  988.5    8.6  211.0   93.2  444.0
2009 214  8  2 1600  -17.4  987.9    8.0  190.0   89.6  444.0
2009 214  8  2 1700  -19.1  987.5    6.6  184.0   87.0  444.0
2009 214  8  2 1800  -20.9  987.5    6.8  190.0   87.9  444.0
2009 214  8  2 1900  -20.6  987.8    2.7  240.0   87.4  444.0
2009 214  8  2 2000  -20.1  987.7    0.0    0.0   86.6  444.0
2009 214  8  2 2100  -19.5  987.6    0.0    0.0   87.9  444.0
2009 214  8  2 2200  -19.6  987.4    0.0    0.0   85.7  444.0
2009 214  8  2 2300  -19.9  987.3    0.0    0.0   86.6  444.0
2009 215  8  3 0000  -23.8  987.0    0.0    0.0   83.9  444.0
2009 215  8  3 0100  -25.0  986.9    0.0    0.0   87.9  444.0
2009 215  8  3 0200  -23.6  987.0    0.0    0.0   87.4  444.0
2009 215  8  3 0300  -24.0  987.1    0.0    0.0   87.0  444.0
2009 215  8  3 0400  -25.1  987.0    0.0    0.0   87.9  444.0
2009 215  8  3 0500  -25.0  987.1    0.0    0.0   88.3  444.0
2009 215  8  3 0600  -26.9  987.0    0.0    0.0   85.2  444.0
2009 215  8  3 0700  -25.9  987.0    0.0    0.0   83.0  444.0
2009 215  8  3 0800  -29.1  987.0    0.0    0.0   82.2  444.0
2009 215  8  3 0900  -30.2  987.4    0.0    0.0   80.8  444.0
2009 215  8  3 1000  -30.5  987.9    0.0    0.0   80.8  444.0
2009 215  8  3 1100  -28.5  988.0    0.0    0.0   83.9  444.0
2009 215  8  3 1200  -21.9  988.6    0.0    0.0   90.1  444.0
2009 215  8  3 1300  -20.1  988.8    0.0    0.0   91.8  444.0
2009 215  8  3 1400  -18.6  989.2    0.0    0.0   94.0  444.0
2009 215  8  3 1500  -18.9  990.0    0.0    0.0   94.0  444.0
2009 215  8  3 1600  -19.5  990.7    0.0    0.0   92.7  444.0
2009 215  8  3 1700  -19.9  991.4    2.5  323.0   92.3  444.0
2009 215  8  3 1800  -19.2  992.0    4.3  330.0   91.4  444.0
2009 215  8  3 1900  -19.8  992.9    1.8  346.0   88.8  444.0
2009 215  8  3 2000  -25.1  994.1    2.5  235.0   85.7  444.0
2009 215  8  3 2100  -27.5  995.2    0.0    0.0   83.9  444.0
2009 215  8  3 2200  -26.6  995.6    0.2  240.0   85.2  444.0
2009 215  8  3 2300  -25.5  996.5    2.7  204.0   86.6  444.0
2009 216  8  4 0000  -25.8  997.5    0.0    0.0   86.1  444.0
2009 216  8  4 0100  -25.9  998.1    2.7  183.0   85.7  444.0
2009 216  8  4 0200  -26.2  999.1    1.6  224.0   85.2  444.0
2009 216  8  4 0300  -26.2  999.5    2.7  218.0   85.7  444.0
2009 216  8  4 0400  -25.1  999.9    3.9  187.0   86.6  444.0
2009 216  8  4 0500  -25.5 1000.7    5.1  176.0   84.4  444.0
2009 216  8  4 0600  -24.9 1001.4    4.1  146.0   85.7  444.0
2009 216  8  4 0700  -24.1 1001.8    4.5  136.0   86.1  444.0
2009 216  8  4 0800  -23.9 1002.4    4.5  132.0   86.1  444.0
2009 216  8  4 0900  -23.9 1002.6    4.9  135.0   86.1  444.0
2009 216  8  4 1000  -23.9 1003.3    4.9  163.0   85.7  444.0
