Year: 2009  Month: 07  ID: WDB  ARGOS:  8982  Name: Windless Bight      
Lat: 77.72S  Lon: 167.70E  Elev:   40m
2009 182  7  1 0000  -15.2 1012.3    2.3   41.0   71.7  444.0
2009 182  7  1 0100  -15.1 1012.7    1.5   36.0   79.3  444.0
2009 182  7  1 0200  -17.5 1012.8    1.6   51.0   76.0  444.0
2009 182  7  1 0300  -21.4 1013.4    0.5  148.0   84.9  444.0
2009 182  7  1 0400  -23.5 1013.6    1.8  213.0   82.0  444.0
2009 182  7  1 0500  -22.0 1013.8    0.5  150.0   86.0  444.0
2009 182  7  1 0600  -23.0 1014.2    2.2   91.0   81.0  444.0
2009 182  7  1 0700  -23.9 1014.9    3.3    3.0   79.0  444.0
2009 182  7  1 0800  -21.3 1015.0    2.0  317.0   82.7  444.0
2009 182  7  1 0900  -22.3 1014.9    0.7  201.0   81.0  444.0
2009 182  7  1 1000  -19.8 1014.9    2.1   15.0   86.0  444.0
2009 182  7  1 1100  -23.6 1014.9    0.8   55.0   77.0  444.0
2009 182  7  1 1200  -25.3 1014.8    1.3   64.0   79.0  444.0
2009 182  7  1 1300  -26.8 1014.7    2.1  178.0   73.5  444.0
2009 182  7  1 1400  -27.8 1014.9    2.4  205.0   85.0  444.0
2009 182  7  1 1500  -27.4 1015.6    1.1   31.0   75.0  444.0
2009 182  7  1 1600  -24.5 1015.3    1.3  291.0   78.0  444.0
2009 182  7  1 1700  -22.5 1014.9    2.7  270.0   82.0  444.0
2009 182  7  1 1800  -24.8 1014.6    1.0   55.0   77.6  444.0
2009 182  7  1 1900  -23.0 1014.4    1.7   31.0   81.0  444.0
2009 182  7  1 2000  -20.8 1013.9    1.7  334.0   82.1  444.0
2009 182  7  1 2100  -21.6 1013.6    1.3   78.0   81.0  444.0
2009 182  7  1 2200  -22.2 1013.0    1.1   34.0   80.0  444.0
2009 182  7  1 2300  -21.8 1012.1    0.6   43.0   81.3  444.0
2009 183  7  2 0000  -20.1 1011.7    1.5   30.0   83.1  444.0
2009 183  7  2 0100  -19.4 1011.0    1.3  338.0   84.0  444.0
2009 183  7  2 0200  -20.3 1010.0    1.2   67.0   83.0  444.0
2009 183  7  2 0300  -21.2 1008.5    1.0   45.0   82.0  444.0
2009 183  7  2 0400  -22.5 1007.2    0.6  328.0   80.7  444.0
2009 183  7  2 0500  -25.3 1006.4    0.5  284.0   78.0  444.0
2009 183  7  2 0600  -25.4 1004.8    2.3  321.0   78.0  444.0
2009 183  7  2 0700  -23.8 1004.1    1.4  284.0   79.0  444.0
2009 183  7  2 0800  -26.8 1002.9    0.5  128.0   76.3  444.0
2009 183  7  2 0900  -26.1 1002.0    0.5  337.0   77.0  444.0
2009 183  7  2 1000  -27.3 1001.6    0.9   74.0   75.0  444.0
2009 183  7  2 1100  -27.2 1000.8    1.3  104.0   75.6  444.0
2009 183  7  2 1200  -27.2 1001.2    2.2  239.0   74.0  444.0
2009 183  7  2 1300  -28.8 1000.2    0.9  162.0   74.2  444.0
