Year: 2009  Month: 08  ID: BPT  ARGOS:  8921  Name: Bonaparte Point     
Lat: 64.78S  Lon:  64.07W  Elev:    8m
2009 213  8  1 0000   -3.9 1001.9    1.1  313.0   97.0  444.0
2009 213  8  1 0100   -3.5 1002.1    1.4  313.0   97.0  444.0
2009 213  8  1 0200   -3.0 1002.2    2.3    6.0   97.5  444.0
2009 213  8  1 0300   -3.1 1002.2    1.6   10.0   97.7  444.0
2009 213  8  1 0400   -3.2 1001.9    1.6  341.0   98.0  444.0
2009 213  8  1 0500   -3.6 1001.9    1.5  308.0   97.3  444.0
2009 213  8  1 0600   -3.9 1002.3    0.6  350.0   96.5  444.0
2009 213  8  1 0700   -3.4 1002.4    1.1  359.0   94.0  444.0
2009 213  8  1 0800   -3.4 1001.8    0.0    0.0   94.0  444.0
2009 213  8  1 0900   -3.3 1001.9    1.2    6.0   90.2  444.0
2009 213  8  1 1000   -3.3 1001.9    0.8  273.0   90.0  444.0
2009 213  8  1 1100   -3.2 1002.0    1.7  284.0  444.0  444.0
2009 213  8  1 1200   -3.2 1001.9    0.6  340.0   93.1  444.0
2009 213  8  1 1300   -3.0 1001.7    0.9    6.0   93.3  444.0
2009 213  8  1 1400   -3.0  444.0    0.7   11.0   94.0  444.0
2009 213  8  1 1500  444.0  444.0    0.5  265.0   95.0  444.0
2009 213  8  1 1600   -2.7 1001.0    0.2   19.0  444.0  444.0
2009 213  8  1 1700  444.0  444.0  444.0  444.0  444.0  444.0
2009 213  8  1 1800   -2.9 1000.2    0.8  266.0   93.0  444.0
2009 213  8  1 1900   -3.2  444.0    1.3  289.0  444.0  444.0
2009 213  8  1 2000   -3.2  999.6    1.2  282.0   94.0  444.0
2009 213  8  1 2100   -3.1  999.1    1.3  315.0  444.0  444.0
2009 213  8  1 2200  444.0  444.0  444.0  444.0  444.0  444.0
2009 213  8  1 2300   -3.0  997.9    1.0  256.0   94.6  444.0
2009 214  8  2 0000   -3.9  997.4    1.5  299.0   95.0  444.0
2009 214  8  2 0100   -3.5  997.2    0.6  252.0   93.8  444.0
2009 214  8  2 0200   -4.7  996.8    2.1  304.0   92.4  444.0
2009 214  8  2 0300   -4.5  996.8    1.5  277.0   91.0  444.0
2009 214  8  2 0400   -4.2  995.8    0.7  288.0   90.0  444.0
2009 214  8  2 0500   -4.2  995.8    2.0  309.0   88.6  444.0
2009 214  8  2 0600   -4.4  995.1    1.2  290.0   89.4  444.0
2009 214  8  2 0700   -3.6  994.3    1.2  286.0   84.1  444.0
2009 214  8  2 0800   -3.5  993.9    1.6  229.0   82.0  444.0
2009 214  8  2 0900   -3.4  993.5    2.2  292.0   85.9  444.0
2009 214  8  2 1000   -2.9  992.3    1.7  222.0   88.6  444.0
2009 214  8  2 1100   -2.8  992.4    2.2  226.0   87.3  444.0
2009 214  8  2 1200   -2.4  991.4    2.1  299.0   87.1  444.0
2009 214  8  2 1300   -1.6  991.6    0.7  185.0   85.0  444.0
2009 214  8  2 1400  444.0  444.0  444.0  444.0  444.0  444.0
2009 214  8  2 1500   -1.7  444.0    1.2  243.0   89.0  444.0
2009 214  8  2 1600   -1.6  991.4    0.7  194.0  444.0  444.0
2009 214  8  2 1700   -1.9  991.0    2.1  251.0   89.3  444.0
2009 214  8  2 1800   -1.6  991.4    1.9   15.0  444.0  444.0
2009 214  8  2 1900   -1.7  444.0    0.8  130.0  444.0  444.0
2009 214  8  2 2000   -1.9  990.8    1.8  226.0   88.7  444.0
2009 214  8  2 2100   -1.9  990.4    1.6  193.0   89.3  444.0
2009 214  8  2 2200   -1.9  444.0    2.5  235.0  444.0  444.0
2009 214  8  2 2300   -1.7  991.0    4.7  131.0   84.4  444.0
2009 215  8  3 0000   -1.4  991.1    3.3  110.0   87.4  444.0
2009 215  8  3 0100   -2.4  990.9    3.7  284.0   87.0  444.0
2009 215  8  3 0200   -1.9  990.6    4.4  246.0   83.7  444.0
2009 215  8  3 0300   -2.3  990.8    3.3  147.0   78.6  444.0
2009 215  8  3 0400   -2.1  990.5    3.2  176.0   79.7  444.0
2009 215  8  3 0500   -3.3  990.5    0.0    0.0   93.0  444.0
2009 215  8  3 0600   -3.2  991.4    2.9  143.0  444.0  444.0
2009 215  8  3 0700   -3.2  991.3    1.4   88.0   96.0  444.0
2009 215  8  3 0800   -3.2  991.4    2.3  203.0   94.6  444.0
2009 215  8  3 0900   -3.2  991.3    2.3  214.0   95.0  444.0
2009 215  8  3 1000   -2.4  991.9    3.9  120.0   90.0  444.0
2009 215  8  3 1100   -2.5  991.5    0.9  219.0   85.0  444.0
2009 215  8  3 1200   -2.6  991.4    2.1  292.0  444.0  444.0
2009 215  8  3 1300   -2.9  992.0    2.0  250.0   83.4  444.0
2009 215  8  3 1400   -2.3  444.0    2.7  145.0  444.0  444.0
2009 215  8  3 1500   -2.5  444.0  444.0  444.0   80.8  444.0
2009 215  8  3 1600   -2.8  992.6    2.0  321.0   80.5  444.0
2009 215  8  3 1700   -2.3  992.9    2.2  298.0  444.0  444.0
2009 215  8  3 1800   -2.2  992.9    2.2  272.0   81.6  444.0
2009 215  8  3 1900   -2.6  993.8    3.2  278.0   79.0  444.0
2009 215  8  3 2000   -1.7  444.0    2.2  344.0  444.0  444.0
2009 215  8  3 2100   -1.4  994.8    0.6  126.0   72.0  444.0
2009 215  8  3 2200   -1.5  995.8    3.8  352.0  444.0  444.0
2009 215  8  3 2300   -1.8  996.6    4.3  104.0   77.7  444.0
2009 216  8  4 0000   -1.3  997.4    2.1   52.0   72.0  444.0
2009 216  8  4 0100   -2.3  997.6    1.6  254.0   76.0  444.0
2009 216  8  4 0200   -2.5  998.6    2.6  242.0   75.6  444.0
2009 216  8  4 0300   -2.0  444.0    3.4  125.0  444.0  444.0
2009 216  8  4 0400   -2.4  999.5    2.9  139.0   76.1  444.0
2009 216  8  4 0500   -2.6  999.9    4.2  133.0   76.0  444.0
2009 216  8  4 0600   -2.5 1000.5    2.8  106.0   74.0  444.0
2009 216  8  4 0700   -2.7 1000.7    4.5  149.0   74.1  444.0
2009 216  8  4 0800   -2.8  444.0    2.9  157.0  444.0  444.0
2009 216  8  4 0900   -2.9 1001.2    2.9  188.0   77.0  444.0
2009 216  8  4 1000   -3.2 1001.6    0.3  114.0  444.0  444.0
2009 216  8  4 1100   -3.1 1001.6    0.6  154.0   72.0  444.0
2009 216  8  4 1200   -3.8 1001.8    3.4  258.0   74.5  444.0
2009 216  8  4 1300  444.0  444.0  444.0  444.0  444.0  444.0
2009 216  8  4 1400   -3.6 1003.1    0.4  155.0   71.7  444.0
2009 216  8  4 1500   -3.9  444.0    1.5  277.0  444.0  444.0
2009 216  8  4 1600   -3.7 1003.8    0.8   28.0   70.0  444.0
2009 216  8  4 1700   -3.7 1004.2    1.2  285.0  444.0  444.0
2009 216  8  4 1800   -3.5 1004.2    1.4   52.0   72.3  444.0
2009 216  8  4 1900   -3.8 1004.4    1.5  183.0   72.0  444.0
2009 216  8  4 2000   -4.0 1004.7    0.3   20.0   76.0  444.0
2009 216  8  4 2100   -4.3 1004.9    2.3  328.0   71.9  444.0
2009 216  8  4 2200   -3.8 1005.0    1.4  245.0   71.3  444.0
2009 216  8  4 2300   -4.1 1005.1    2.2  311.0   73.0  444.0
2009 217  8  5 0000   -4.0 1005.4    0.6  271.0   67.8  444.0
2009 217  8  5 0100   -4.1  444.0    2.4  303.0   66.0  444.0
2009 217  8  5 0200   -4.8 1005.7    4.7  303.0   67.0  444.0
2009 217  8  5 0300   -4.6 1006.0    3.2  303.0   60.0  444.0
2009 217  8  5 0400   -4.2 1006.0    2.2  342.0   66.0  444.0
2009 217  8  5 0500   -4.5 1006.1    0.1  350.0   67.3  444.0
2009 217  8  5 0600   -4.3 1006.4    1.9  151.0   69.0  444.0
2009 217  8  5 0700   -4.4 1006.6    0.4  238.0   68.0  444.0
2009 217  8  5 0800   -4.8 1006.4    1.7  172.0   74.0  444.0
2009 217  8  5 0900   -5.0 1006.6    1.4  335.0   75.1  444.0
2009 217  8  5 1000   -4.8 1006.5    0.8   88.0   73.4  444.0
