Year: 2009  Month: 08  ID: WDB  ARGOS:  8982  Name: Windless Bight      
Lat: 77.72S  Lon: 167.70E  Elev:   40m
2009 213  8  1 0000  444.0  444.0  444.0  444.0  444.0  444.0
2009 213  8  1 0100  444.0  444.0  444.0  444.0  444.0  444.0
2009 213  8  1 0200  444.0  444.0  444.0  444.0  444.0  444.0
2009 213  8  1 0300  444.0  444.0  444.0  444.0  444.0  444.0
2009 213  8  1 0400  444.0  444.0  444.0  444.0  444.0  444.0
2009 213  8  1 0500  444.0  444.0  444.0  444.0  444.0  444.0
2009 213  8  1 0600  444.0  444.0  444.0  444.0  444.0  444.0
2009 213  8  1 0700  444.0  444.0  444.0  444.0  444.0  444.0
2009 213  8  1 0800  444.0  444.0  444.0  444.0  444.0  444.0
2009 213  8  1 0900  444.0  444.0  444.0  444.0  444.0  444.0
2009 213  8  1 1000  444.0  444.0  444.0  444.0  444.0  444.0
2009 213  8  1 1100  444.0  444.0  444.0  444.0  444.0  444.0
2009 213  8  1 1200  -40.7  992.4    0.7   17.0   57.9  444.0
2009 213  8  1 1300  -38.1  992.2    1.8  327.0   62.0  444.0
2009 213  8  1 1400  -31.6  992.4    1.4  252.0   67.0  444.0
2009 213  8  1 1500  -30.6  992.9    2.6  249.0   70.0  444.0
2009 213  8  1 1600  -32.2  993.6    2.0  170.0   68.0  444.0
2009 213  8  1 1700  -29.6  993.6    2.6    3.0   72.5  444.0
2009 213  8  1 1800  -23.5  993.2    3.0   53.0   78.0  444.0
2009 213  8  1 1900  -22.5  993.0    2.5   42.0   78.0  444.0
2009 213  8  1 2000  -23.6  993.3    3.3  153.0   74.0  444.0
2009 213  8  1 2100  -21.2  993.3    4.3  133.0   81.1  444.0
2009 213  8  1 2200  -19.4  993.4    5.1   91.0   81.0  444.0
2009 213  8  1 2300  -20.8  993.6    2.8  121.0   80.0  444.0
2009 214  8  2 0000  -22.2  993.4    3.9   16.0   76.0  444.0
2009 214  8  2 0100  -21.4  993.4    1.2  104.0   83.0  444.0
2009 214  8  2 0200  -23.0  993.4    4.1  330.0   81.6  444.0
2009 214  8  2 0300  -17.7  993.1    2.9  319.0   64.0  444.0
2009 214  8  2 0400  -16.4  992.8    0.9  336.0   60.0  444.0
2009 214  8  2 0500  -13.1  992.8    0.7  227.0   51.0  444.0
2009 214  8  2 0600  -14.3  992.6    3.3  136.0   63.0  444.0
2009 214  8  2 0700  -13.9  992.3    2.2  306.0   53.6  444.0
2009 214  8  2 0800  -13.9  991.9    3.8  325.0   64.0  444.0
2009 214  8  2 0900  -13.4  991.3    3.2  286.0   66.8  444.0
2009 214  8  2 1000  -12.5  991.0    3.8  259.0   70.0  444.0
2009 214  8  2 1100  -11.2  990.8    4.6  233.0   69.0  444.0
2009 214  8  2 1200  -16.0  990.5    3.1  241.0   74.0  444.0
2009 214  8  2 1300  -16.5  990.3    1.1  354.0   81.0  444.0
2009 214  8  2 1400  -14.3  989.9    1.2   43.0   81.3  444.0
2009 214  8  2 1500  -12.8  989.4    3.8  353.0   82.9  444.0
2009 214  8  2 1600  -11.1  988.7    4.3  355.0   79.0  444.0
2009 214  8  2 1700   -8.9  988.0    4.3  341.0   69.0  444.0
2009 214  8  2 1800  -14.9  987.7    3.5  295.0   70.0  444.0
2009 214  8  2 1900  -16.4  987.3    2.5  210.0   74.4  444.0
2009 214  8  2 2000  -16.4  987.0    0.6  267.0   75.8  444.0
2009 214  8  2 2100  -16.9  986.7    2.4  303.0   76.0  444.0
2009 214  8  2 2200  -17.5  986.6    2.0   78.0   75.0  444.0
2009 214  8  2 2300  -19.0  986.5    2.1  133.0   78.0  444.0
