Year: 2009  Month: 04  ID: HUG  ARGOS:  8935  Name: Hugo Island         
Lat: 64.96S  Lon:  65.67W  Elev:   25m
2009  91  4  1 0000  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 0100  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 0200  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 0300  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 0400  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 0500  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 0600  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 0700  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 0800  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 0900  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 1000  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 1100  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 1200  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 1300  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 1400  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 1500  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 1600  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 1700  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 1800  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 1900  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 2000  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 2100  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 2200  444.0  444.0  444.0  444.0  444.0  444.0
2009  91  4  1 2300  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 0000  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 0100  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 0200  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 0300  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 0400  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 0500  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 0600  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 0700  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 0800  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 0900  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 1000  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 1100  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 1200  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 1300  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 1400  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 1500  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 1600  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 1700  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 1800  444.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 1900    0.0  444.0  444.0  444.0  444.0  444.0
2009  92  4  2 2000   -0.1 1009.4    3.9  105.0   75.0  444.0
2009  92  4  2 2100   -0.3 1009.6    4.6  116.0   71.0  444.0
2009  92  4  2 2200   -0.4 1009.9    3.9  108.0   68.0  444.0
2009  92  4  2 2300   -0.5 1010.0    4.8  114.0   71.0  444.0
2009  93  4  3 0000   -0.6 1010.2    3.6  110.0   73.1  444.0
2009  93  4  3 0100   -0.5 1010.4    4.1  103.0   72.0  444.0
2009  93  4  3 0200   -0.5 1010.5    4.0  107.0   74.0  444.0
2009  93  4  3 0300   -0.6 1010.4    4.7  100.0   75.7  444.0
2009  93  4  3 0400   -0.5 1010.5    4.5   97.0   79.0  444.0
