Year: 2009  Month: 05  ID: LR2  ARGOS: 21360  Name: Laurie II           
Lat: 77.51S  Lon: 170.81E  Elev:   37m
2009 121  5  1 0000  -18.6  993.0   12.7  232.0   89.2  444.0
2009 121  5  1 0100  -18.9  993.5   11.9  235.0   87.0  444.0
2009 121  5  1 0200  -19.2  994.5    9.6  238.0   85.2  444.0
2009 121  5  1 0300  -19.5  995.3   10.1  239.0   86.1  444.0
2009 121  5  1 0400  -19.5  995.3    6.2  235.0   79.5  444.0
2009 121  5  1 0500  -22.0  995.6    4.5  188.0   76.4  444.0
2009 121  5  1 0600  -23.5  995.7    8.4  179.0   81.7  444.0
2009 121  5  1 0700  -22.8  996.3   10.5  186.0   82.6  444.0
2009 121  5  1 0800  -22.9  996.4   10.7  193.0   79.5  444.0
2009 121  5  1 0900  -22.6  996.7   10.3  195.0   80.8  444.0
2009 121  5  1 1000  -21.5  997.4   13.8  197.0   83.0  444.0
2009 121  5  1 1100  -19.8  998.6    9.2  215.0   81.3  444.0
2009 121  5  1 1200  -20.4  999.1    9.8  226.0   84.8  444.0
2009 121  5  1 1300  -21.0  999.6    7.8  232.0   78.6  444.0
2009 121  5  1 1400  -21.6  999.9    6.6  228.0   72.5  444.0
2009 121  5  1 1500  -22.4 1000.2    5.8  200.0   69.8  444.0
2009 121  5  1 1600  -24.6 1000.4    6.2  188.0   75.6  444.0
2009 121  5  1 1700  -26.1 1000.5    6.0  180.0   79.5  444.0
2009 121  5  1 1800  -24.9 1000.9    7.2  198.0   77.8  444.0
2009 121  5  1 1900  -26.6 1001.5    5.5  256.0   77.3  444.0
2009 121  5  1 2000  -27.6 1002.0    6.0  250.0   78.6  444.0
2009 121  5  1 2100  -27.5 1002.0    5.5  250.0   76.4  444.0
2009 121  5  1 2200  -27.4 1002.1    4.1  238.0   76.9  444.0
2009 121  5  1 2300  -27.5 1002.3    3.7  243.0   77.8  444.0
2009 122  5  2 0000  -26.2 1002.5    5.1  232.0   76.0  444.0
2009 122  5  2 0100  -26.6 1001.8    3.9  193.0   78.2  444.0
2009 122  5  2 0200  -28.8 1001.3    3.3  160.0   80.0  444.0
2009 122  5  2 0300  -29.9 1000.9    2.1  221.0   80.4  444.0
2009 122  5  2 0400  -29.8 1000.8    2.3  146.0   80.0  444.0
2009 122  5  2 0500  -31.4 1000.3    1.9  132.0   79.1  444.0
2009 122  5  2 0600  -31.1 1000.0    2.7  132.0   79.1  444.0
2009 122  5  2 0700  -31.6  999.7    2.3  142.0   78.6  444.0
2009 122  5  2 0800  -31.4  999.4    1.9  128.0   78.2  444.0
2009 122  5  2 0900  -32.4  999.1    0.6  128.0   77.8  444.0
2009 122  5  2 1000  -32.4  998.8    1.6  162.0   77.3  444.0
2009 122  5  2 1100  -33.4  998.5    2.3  152.0   76.9  444.0
2009 122  5  2 1200  -31.4  998.1    1.2  128.0   78.6  444.0
2009 122  5  2 1300  -31.5  997.7    0.8  152.0   78.6  444.0
2009 122  5  2 1400  -26.8  996.9    0.0  260.0   83.9  444.0
2009 122  5  2 1500  -26.8  996.9    0.4  260.0   85.2  444.0
2009 122  5  2 1600  -26.2  996.1    1.6  260.0   84.8  444.0
2009 122  5  2 1700  -26.6  995.9    1.4  260.0   85.7  444.0
2009 122  5  2 1800  -27.2  995.4    0.8  260.0   83.5  444.0
2009 122  5  2 1900  -25.2  995.2    2.1  292.0   85.2  444.0
2009 122  5  2 2000  -21.4  994.8    2.3  292.0   92.3  444.0
2009 122  5  2 2100  -32.9  994.5    1.0  126.0   77.3  444.0
2009 122  5  2 2200  -32.1  994.1    2.1  119.0   78.6  444.0
2009 122  5  2 2300  -32.9  994.0    1.4  112.0   77.3  444.0
2009 123  5  3 0000  -31.6  993.8    1.2  139.0   78.2  444.0
2009 123  5  3 0100  -31.2  993.4    1.4  110.0   78.6  444.0
2009 123  5  3 0200  -31.1  993.0    0.4  277.0   78.6  444.0
2009 123  5  3 0300  -25.8  992.3  444.0  444.0   84.4  444.0
2009 123  5  3 0400  -25.2  992.3  444.0  444.0   85.2  444.0
2009 123  5  3 0500  -27.5  992.3  444.0  444.0   80.0  444.0
2009 123  5  3 0600  -26.9  992.0  444.0  444.0   83.5  444.0
2009 123  5  3 0700  -26.8  991.9  444.0  444.0   83.9  444.0
2009 123  5  3 0800  -26.4  991.7  444.0  444.0   84.8  444.0
2009 123  5  3 0900  -24.4  991.7  444.0  444.0   85.7  444.0
2009 123  5  3 1000  -25.2  991.7  444.0  444.0   84.8  444.0
2009 123  5  3 1100  -24.2  991.2  444.0  444.0   86.1  444.0
2009 123  5  3 1200  -23.9  991.2  444.0  444.0   86.6  444.0
2009 123  5  3 1300  -22.9  992.0    3.7  163.0   87.4  444.0
2009 123  5  3 1400  -22.0  992.4    2.1  209.0   88.8  444.0
2009 123  5  3 1500  -23.2  992.2    5.1  232.0   89.2  444.0
2009 123  5  3 1600  -23.5  992.1    5.5  235.0   87.9  444.0
2009 123  5  3 1700  -22.9  991.9    5.3  212.0   88.8  444.0
2009 123  5  3 1800  -21.5  991.8    8.6  208.0   90.5  444.0
2009 123  5  3 1900  -23.9  992.1    7.2  231.0   87.4  444.0
2009 123  5  3 2000  -24.4  992.2    6.2  224.0   87.0  444.0
2009 123  5  3 2100  -23.1  992.2    7.0  215.0   88.8  444.0
2009 123  5  3 2200  -23.1  992.4    8.2  201.0   88.3  444.0
2009 123  5  3 2300  -24.9  992.7    5.3  211.0   86.6  444.0
2009 124  5  4 0000  -25.5  993.1    5.3  205.0   86.6  444.0
2009 124  5  4 0100  -24.9  993.3    7.4  209.0   86.1  444.0
2009 124  5  4 0200  -26.1  993.3    6.0  232.0   85.2  444.0
2009 124  5  4 0300  -27.2  993.4    5.1  236.0   83.5  444.0
2009 124  5  4 0400  -27.2  993.2    5.8  228.0   83.9  444.0
2009 124  5  4 0500  -28.8  993.6    4.3  242.0   82.2  444.0
2009 124  5  4 0600  -28.1  993.8    3.7  236.0   83.0  444.0
2009 124  5  4 0700  -28.0  993.3    6.6  184.0   83.0  444.0
2009 124  5  4 0800  -26.9  993.3    6.8  215.0   83.5  444.0
2009 124  5  4 0900  -28.5  993.0    6.0  216.0   81.7  444.0
2009 124  5  4 1000  -29.1  992.9    5.1  195.0   80.4  444.0
2009 124  5  4 1100  -31.5  993.2    4.9  249.0   77.8  444.0
2009 124  5  4 1200  -30.8  993.0    5.5  245.0   80.8  444.0
2009 124  5  4 1300  -30.5  993.0    4.1  214.0   79.1  444.0
2009 124  5  4 1400  -31.5  992.6    4.1  209.0   79.1  444.0
2009 124  5  4 1500  -32.4  992.1    3.3  219.0   77.3  444.0
