Year: 2004  Month: 07  ID: PGS  ARGOS:  8937  Name: Pegasus South       
Lat: 77.99S  Lon: 166.57E  Elev:    5m
2004 183  7  1 0000  444.0  444.0  444.0  444.0  444.0  444.0
2004 183  7  1 0100  -45.8 1000.3  444.0  444.0  444.0  444.0
2004 183  7  1 0200  444.0  444.0  444.0  444.0  444.0  444.0
2004 183  7  1 0300  -46.0  999.4  444.0  444.0  444.0  444.0
2004 183  7  1 0400  -47.1  998.5  444.0  444.0  444.0  444.0
2004 183  7  1 0500  -44.9  998.0  444.0  444.0  444.0  444.0
2004 183  7  1 0600  -41.1  997.1  444.0  444.0  444.0  444.0
2004 183  7  1 0700  444.0  444.0  444.0  444.0  444.0  444.0
2004 183  7  1 0800  -35.4  995.9  444.0  444.0  444.0  444.0
2004 183  7  1 0900  -35.0  995.6  444.0  444.0  444.0  444.0
2004 183  7  1 1000  -35.9  995.1  444.0  444.0  444.0  444.0
2004 183  7  1 1100  -38.6  994.7  444.0  444.0  444.0  444.0
2004 183  7  1 1200  444.0  444.0  444.0  444.0  444.0  444.0
2004 183  7  1 1300  -40.4  993.3  444.0  444.0  444.0  444.0
2004 183  7  1 1400  -41.0  992.5  444.0  444.0  444.0  444.0
2004 183  7  1 1500  -39.5  992.7  444.0  444.0  444.0  444.0
2004 183  7  1 1600  -39.4  992.4  444.0  444.0  444.0  444.0
2004 183  7  1 1700  444.0  444.0  444.0  444.0  444.0  444.0
2004 183  7  1 1800  -38.5  991.6  444.0  444.0  444.0  444.0
2004 183  7  1 1900  -38.0  991.6  444.0  444.0  444.0  444.0
2004 183  7  1 2000  -37.4  991.7  444.0  444.0  444.0  444.0
2004 183  7  1 2100  -38.0  992.8  444.0  444.0  444.0  444.0
2004 183  7  1 2200  -36.2  993.6  444.0  444.0  444.0  444.0
2004 183  7  1 2300  -34.5  994.6  444.0  444.0  444.0  444.0
2004 184  7  2 0000  -34.4  995.3  444.0  444.0  444.0  444.0
2004 184  7  2 0100  -34.1  995.0  444.0  444.0  444.0  444.0
2004 184  7  2 0200  444.0  996.3  444.0  444.0  444.0  444.0
2004 184  7  2 0300  -33.0  997.1  444.0  444.0  444.0  444.0
2004 184  7  2 0400  -35.8  997.1  444.0  444.0  444.0  444.0
2004 184  7  2 0500  444.0  444.0  444.0  444.0  444.0  444.0
2004 184  7  2 0600  -35.8  998.4  444.0  444.0  444.0  444.0
2004 184  7  2 0700  -36.4  999.0  444.0  444.0  444.0  444.0
2004 184  7  2 0800  -36.9  999.7  444.0  444.0  444.0  444.0
2004 184  7  2 0900  -36.1 1000.2  444.0  444.0  444.0  444.0
2004 184  7  2 1000  444.0  444.0  444.0  444.0  444.0  444.0
2004 184  7  2 1100  -37.6 1000.4  444.0  444.0  444.0  444.0
2004 184  7  2 1200  -39.4 1000.3  444.0  444.0  444.0  444.0
2004 184  7  2 1300  -41.2 1000.5  444.0  444.0  444.0  444.0
2004 184  7  2 1400  -41.6 1000.7  444.0  444.0  444.0  444.0
2004 184  7  2 1500  444.0  444.0  444.0  444.0  444.0  444.0
2004 184  7  2 1600  -39.9 1001.3  444.0  444.0  444.0  444.0
2004 184  7  2 1700  -40.9 1001.6  444.0  444.0  444.0  444.0
2004 184  7  2 1800  -44.0 1001.6  444.0  444.0  444.0  444.0
2004 184  7  2 1900  -42.8 1002.0  444.0  444.0  444.0  444.0
2004 184  7  2 2000  -41.6 1002.1  444.0  444.0  444.0  444.0
2004 184  7  2 2100  -41.6 1002.3  444.0  444.0  444.0  444.0
2004 184  7  2 2200  -39.8 1002.7  444.0  444.0  444.0  444.0
2004 184  7  2 2300  -40.5 1002.8  444.0  444.0  444.0  444.0
2004 185  7  3 0000  -38.0 1002.8  444.0  444.0  444.0  444.0
2004 185  7  3 0100  -39.9 1002.7  444.0  444.0  444.0  444.0
2004 185  7  3 0200  -38.8 1002.4  444.0  444.0  444.0  444.0
2004 185  7  3 0300  -38.2 1002.3  444.0  444.0  444.0  444.0
2004 185  7  3 0400  -40.0 1001.8  444.0  444.0  444.0  444.0
2004 185  7  3 0500  -39.1 1001.5  444.0  444.0  444.0  444.0
2004 185  7  3 0600  -41.6 1000.3  444.0  444.0  444.0  444.0
2004 185  7  3 0700  -41.9  999.5  444.0  444.0  444.0  444.0
2004 185  7  3 0800  -42.4  999.0  444.0  444.0  444.0  444.0
2004 185  7  3 0900  -44.1  998.2  444.0  444.0  444.0  444.0
2004 185  7  3 1000  -43.0  997.8  444.0  444.0  444.0  444.0
2004 185  7  3 1100  -42.2  997.2  444.0  444.0  444.0  444.0
2004 185  7  3 1200  -40.4  997.0  444.0  444.0  444.0  444.0
2004 185  7  3 1300  -39.4  996.6  444.0  444.0  444.0  444.0
2004 185  7  3 1400  -40.4  995.9  444.0  444.0  444.0  444.0
2004 185  7  3 1500  -41.1  995.7  444.0  444.0  444.0  444.0
2004 185  7  3 1600  -40.4  995.5  444.0  444.0  444.0  444.0
2004 185  7  3 1700  -41.6  996.0  444.0  444.0  444.0  444.0
2004 185  7  3 1800  -41.1  996.4  444.0  444.0  444.0  444.0
2004 185  7  3 1900  -40.4  997.0  444.0  444.0  444.0  444.0
2004 185  7  3 2000  -40.9  996.7  444.0  444.0  444.0  444.0
2004 185  7  3 2100  -40.9  997.1  444.0  444.0  444.0  444.0
2004 185  7  3 2200  -39.1  998.1  444.0  444.0  444.0  444.0
2004 185  7  3 2300  -40.0  998.1  444.0  444.0  444.0  444.0
2004 186  7  4 0000  -40.9  999.0  444.0  444.0  444.0  444.0
2004 186  7  4 0100  -41.1  999.7  444.0  444.0  444.0  444.0
2004 186  7  4 0200  -39.1 1000.3  444.0  444.0  444.0  444.0
2004 186  7  4 0300  -40.5 1000.5  444.0  444.0  444.0  444.0
2004 186  7  4 0400  -40.1 1000.9  444.0  444.0  444.0  444.0
2004 186  7  4 0500  -41.9 1001.3  444.0  444.0  444.0  444.0
2004 186  7  4 0600  -43.9 1001.6  444.0  444.0  444.0  444.0
2004 186  7  4 0700  -41.9 1001.7  444.0  444.0  444.0  444.0
2004 186  7  4 0800  -41.2 1002.0  444.0  444.0  444.0  444.0
2004 186  7  4 0900  -40.2 1002.2  444.0  444.0  444.0  444.0
2004 186  7  4 1000  -40.5 1002.5  444.0  444.0  444.0  444.0
2004 186  7  4 1100  -43.4 1002.4  444.0  444.0  444.0  444.0
2004 186  7  4 1200  -43.5 1002.4  444.0  444.0  444.0  444.0
2004 186  7  4 1300  -43.4 1002.3  444.0  444.0  444.0  444.0
2004 186  7  4 1400  -39.9 1001.7  444.0  444.0  444.0  444.0
2004 186  7  4 1500  -37.8 1001.7  444.0  444.0  444.0  444.0
