Year: 2004  Month: 08  ID: CBD  ARGOS:  8901  Name: Cape Bird           
Lat: 77.22S  Lon: 166.45E  Elev:   38m
2004 214  8  1 0000  -31.0  966.5  444.0  444.0  444.0    0.2
2004 214  8  1 0100  -30.8  966.0  444.0  444.0  444.0    0.2
2004 214  8  1 0200  -32.6  965.6  444.0  444.0  444.0    0.2
2004 214  8  1 0300  -32.1  964.8  444.0  444.0  444.0    0.2
2004 214  8  1 0400  -31.4  964.7  444.0  444.0  444.0    0.2
2004 214  8  1 0500  -31.1  963.9  444.0  444.0  444.0    0.2
2004 214  8  1 0600  -32.8  964.1  444.0  444.0  444.0    0.2
2004 214  8  1 0700  -30.0  964.3  444.0  444.0  444.0    0.2
2004 214  8  1 0800  -34.1  965.4  444.0  444.0  444.0    0.1
2004 214  8  1 0900  -33.4  966.8  444.0  444.0  444.0    0.2
2004 214  8  1 1000  -33.1  967.6  444.0  444.0  444.0    0.1
2004 214  8  1 1100  -32.9  968.6  444.0  444.0  444.0    0.2
2004 214  8  1 1200  -33.5  968.6  444.0  444.0  444.0    0.2
2004 214  8  1 1300  -32.8  969.3  444.0  444.0  444.0    0.2
2004 214  8  1 1400  -33.5  969.3  444.0  444.0  444.0    0.2
2004 214  8  1 1500  -34.1  969.3  444.0  444.0  444.0    0.2
2004 214  8  1 1600  -33.5  968.8  444.0  444.0  444.0    0.2
2004 214  8  1 1700  -32.0  967.9  444.0  444.0  444.0    0.1
2004 214  8  1 1800  -32.8  968.3  444.0  444.0  444.0    0.2
2004 214  8  1 1900  -32.4  967.8  444.0  444.0  444.0    0.2
2004 214  8  1 2000  -32.8  967.5  444.0  444.0  444.0    0.2
2004 214  8  1 2100  -32.1  967.5  444.0  444.0  444.0    0.2
2004 214  8  1 2200  -31.2  967.3  444.0  444.0  444.0    0.2
2004 214  8  1 2300  -28.9  967.4  444.0  444.0  444.0    0.2
2004 215  8  2 0000  -31.8  967.2  444.0  444.0  444.0    0.1
2004 215  8  2 0100  -30.6  966.7  444.0  444.0  444.0    0.2
2004 215  8  2 0200  -29.2  966.8  444.0  444.0  444.0    0.2
2004 215  8  2 0300  -28.0  967.1  444.0  444.0  444.0    0.2
2004 215  8  2 0400  -25.9  966.5  444.0  444.0  444.0    0.2
2004 215  8  2 0500  -32.2  967.0  444.0  444.0  444.0    0.2
2004 215  8  2 0600  -32.2  967.4  444.0  444.0  444.0    0.2
2004 215  8  2 0700  -32.8  969.4  444.0  444.0  444.0    0.2
2004 215  8  2 0800  -31.0  970.6  444.0  444.0  444.0    0.2
2004 215  8  2 0900  -32.5  972.4  444.0  444.0  444.0    0.2
2004 215  8  2 1000  -33.6  972.5  444.0  444.0  444.0    0.1
2004 215  8  2 1100  -30.0  973.2  444.0  444.0  444.0    0.2
2004 215  8  2 1200  -31.8  973.0  444.0  444.0  444.0    0.1
2004 215  8  2 1300  -32.4  973.7  444.0  444.0  444.0    0.2
2004 215  8  2 1400  -30.2  974.0  444.0  444.0  444.0    0.2
2004 215  8  2 1500  -28.4  973.5  444.0  444.0  444.0    0.2
2004 215  8  2 1600  -31.4  974.0  444.0  444.0  444.0    0.2
2004 215  8  2 1700  -29.8  973.6  444.0  444.0  444.0    0.2
2004 215  8  2 1800  -28.0  973.5  444.0  444.0  444.0    0.2
2004 215  8  2 1900  -31.1  973.8  444.0  444.0  444.0    0.2
2004 215  8  2 2000  -29.6  974.1  444.0  444.0  444.0    0.1
2004 215  8  2 2100  -28.8  973.8  444.0  444.0  444.0    0.2
2004 215  8  2 2200  -32.0  974.8  444.0  444.0  444.0    0.2
2004 215  8  2 2300  -32.2  975.5  444.0  444.0  444.0    0.2
2004 216  8  3 0000  -29.8  975.2  444.0  444.0  444.0    0.2
2004 216  8  3 0100  -32.2  975.3  444.0  444.0  444.0    0.2
2004 216  8  3 0200  -28.0  975.3  444.0  444.0  444.0    0.2
2004 216  8  3 0300  -31.2  974.9  444.0  444.0  444.0    0.1
2004 216  8  3 0400  -31.0  974.8  444.0  444.0  444.0    0.2
2004 216  8  3 0500  -27.6  974.8  444.0  444.0  444.0    0.2
2004 216  8  3 0600  -32.1  975.0  444.0  444.0  444.0    0.2
2004 216  8  3 0700  -34.0  975.5  444.0  444.0  444.0    0.2
2004 216  8  3 0800  -31.8  975.5  444.0  444.0  444.0    0.2
