Year: 2004  Month: 02  ID: WDB  ARGOS:  8927  Name: Windless Bight      
Lat: 77.72S  Lon: 167.70E  Elev:   40m
2004  32  2  1 0000  444.0  444.0  444.0  444.0  444.0  444.0
2004  32  2  1 0100   -9.0  998.5    1.2  104.0   43.4    0.1
2004  32  2  1 0200   -8.1  998.5    1.4   65.0   47.0    0.1
2004  32  2  1 0300   -6.2  998.5    0.8   94.0   38.8    0.1
2004  32  2  1 0400   -7.2  998.5    2.1   73.0   44.6    0.1
2004  32  2  1 0500   -5.6  998.6    1.2   42.0   45.8    0.1
2004  32  2  1 0600   -7.4  998.8    1.8    7.0   62.2    0.1
2004  32  2  1 0700   -6.6  998.8    0.4   22.0   49.1    0.1
2004  32  2  1 0800  -10.8  999.0    1.8   75.0   59.3    0.1
2004  32  2  1 0900  -11.9  999.2    1.8  333.0   71.7    0.1
2004  32  2  1 1000  -14.2  999.2    0.8  236.0   64.3    0.1
2004  32  2  1 1100  -15.5  999.3    2.1  263.0   76.6    0.1
2004  32  2  1 1200  -15.9  999.4    1.8  284.0   78.2    0.1
2004  32  2  1 1300  -16.5  999.5    2.5  330.0   76.6    0.1
2004  32  2  1 1400  444.0  444.0  444.0  444.0  444.0  444.0
2004  32  2  1 1500  -15.6 1000.0    1.8  319.0   72.5    0.1
2004  32  2  1 1600  -12.6  999.9    2.5  297.0   67.6    0.1
2004  32  2  1 1700  -11.4 1000.1    2.1  248.0   51.1    0.1
2004  32  2  1 1800  -11.9 1000.3    0.4  335.0   50.3    0.1
2004  32  2  1 1900  444.0  444.0  444.0  444.0  444.0  444.0
2004  32  2  1 2000   -7.5 1000.4    0.8  167.0   47.9    0.1
2004  32  2  1 2100   -5.5 1000.4    1.0   52.0   53.6    0.1
2004  32  2  1 2200   -5.4 1000.3    0.6  352.0   51.1    0.1
2004  32  2  1 2300   -3.9 1000.3    0.6   28.0   48.7    0.1
2004  33  2  2 0000   -3.5 1000.1    0.8   30.0   52.0    0.1
2004  33  2  2 0100   -1.9  999.9    0.8   31.0   52.4    0.1
