Year: 2004  Month: 08  ID: PGS  ARGOS:  8937  Name: Pegasus South       
Lat: 77.99S  Lon: 166.57E  Elev:    5m
2004 214  8  1 0000  -47.1  973.5  444.0  444.0  444.0  444.0
2004 214  8  1 0100  -44.6  972.8  444.0  444.0  444.0  444.0
2004 214  8  1 0200  -45.2  972.1  444.0  444.0  444.0  444.0
2004 214  8  1 0300  -42.1  971.7  444.0  444.0  444.0  444.0
2004 214  8  1 0400  -44.5  971.5  444.0  444.0  444.0  444.0
2004 214  8  1 0500  -48.6  971.6  444.0  444.0  444.0  444.0
2004 214  8  1 0600  -43.0  972.6  444.0  444.0  444.0  444.0
2004 214  8  1 0700  -47.6  974.0  444.0  444.0  444.0  444.0
2004 214  8  1 0800  -44.8  973.9  444.0  444.0  444.0  444.0
2004 214  8  1 0900  -47.2  974.1  444.0  444.0  444.0  444.0
2004 214  8  1 1000  -46.0  974.9  444.0  444.0  444.0  444.0
2004 214  8  1 1100  -46.5  975.1  444.0  444.0  444.0  444.0
2004 214  8  1 1200  -46.0  975.4  444.0  444.0  444.0  444.0
2004 214  8  1 1300  -48.4  975.9  444.0  444.0  444.0  444.0
2004 214  8  1 1400  -46.5  975.8  444.0  444.0  444.0  444.0
2004 214  8  1 1500  -46.0  975.8  444.0  444.0  444.0  444.0
2004 214  8  1 1600  -43.0  976.0  444.0  444.0  444.0  444.0
2004 214  8  1 1700  -44.9  975.4  444.0  444.0  444.0  444.0
2004 214  8  1 1800  444.0  974.9  444.0  444.0  444.0  444.0
2004 214  8  1 1900  -43.2  974.3  444.0  444.0  444.0  444.0
2004 214  8  1 2000  -46.0  974.0  444.0  444.0  444.0  444.0
2004 214  8  1 2100  -38.1  973.9  444.0  444.0  444.0  444.0
2004 214  8  1 2200  -47.5  974.2  444.0  444.0  444.0  444.0
2004 214  8  1 2300  -49.5  974.2  444.0  444.0  444.0  444.0
2004 215  8  2 0000  -49.8  974.3  444.0  444.0  444.0  444.0
2004 215  8  2 0100  -50.6  974.1  444.0  444.0  444.0  444.0
2004 215  8  2 0200  -46.2  974.2  444.0  444.0  444.0  444.0
2004 215  8  2 0300  -48.0  974.8  444.0  444.0  444.0  444.0
2004 215  8  2 0400  -49.9  975.3  444.0  444.0  444.0  444.0
2004 215  8  2 0500  -49.9  976.1  444.0  444.0  444.0  444.0
2004 215  8  2 0600  -45.5  976.9  444.0  444.0  444.0  444.0
2004 215  8  2 0700  -49.0  978.2  444.0  444.0  444.0  444.0
2004 215  8  2 0800  -41.1  978.7  444.0  444.0  444.0  444.0
2004 215  8  2 0900  -45.2  979.0  444.0  444.0  444.0  444.0
2004 215  8  2 1000  -43.5  979.4  444.0  444.0  444.0  444.0
2004 215  8  2 1100  -46.5  979.7  444.0  444.0  444.0  444.0
2004 215  8  2 1200  -47.0  979.8  444.0  444.0  444.0  444.0
2004 215  8  2 1300  -46.5  980.0  444.0  444.0  444.0  444.0
2004 215  8  2 1400  -45.6  980.4  444.0  444.0  444.0  444.0
2004 215  8  2 1500  -42.9  980.7  444.0  444.0  444.0  444.0
2004 215  8  2 1600  -40.4  980.6  444.0  444.0  444.0  444.0
2004 215  8  2 1700  -41.9  980.8  444.0  444.0  444.0  444.0
2004 215  8  2 1800  444.0  980.8  444.0  444.0  444.0  444.0
2004 215  8  2 1900  -43.4  980.6  444.0  444.0  444.0  444.0
2004 215  8  2 2000  -43.0  980.9  444.0  444.0  444.0  444.0
2004 215  8  2 2100  444.0  981.5  444.0  444.0  444.0  444.0
2004 215  8  2 2200  -45.1  981.5  444.0  444.0  444.0  444.0
2004 215  8  2 2300  444.0  444.0  444.0  444.0  444.0  444.0
2004 216  8  3 0000  -44.9  982.1  444.0  444.0  444.0  444.0
2004 216  8  3 0100  -47.1  982.5  444.0  444.0  444.0  444.0
2004 216  8  3 0200  -48.8  982.7  444.0  444.0  444.0  444.0
2004 216  8  3 0300  -48.9  982.7  444.0  444.0  444.0  444.0
2004 216  8  3 0400  -48.6  982.8  444.0  444.0  444.0  444.0
2004 216  8  3 0500  -41.5  982.8  444.0  444.0  444.0  444.0
2004 216  8  3 0600  -45.2  983.0  444.0  444.0  444.0  444.0
2004 216  8  3 0700  -45.6  983.2  444.0  444.0  444.0  444.0
2004 216  8  3 0800  -48.0  983.0  444.0  444.0  444.0  444.0
2004 216  8  3 0900  -45.5  982.8  444.0  444.0  444.0  444.0
2004 216  8  3 1000  -43.6  983.1  444.0  444.0  444.0  444.0
2004 216  8  3 1100  -42.6  982.7  444.0  444.0  444.0  444.0
2004 216  8  3 1200  -43.4  982.6  444.0  444.0  444.0  444.0
2004 216  8  3 1300  -40.8  982.3  444.0  444.0  444.0  444.0
2004 216  8  3 1400  -38.5  981.8  444.0  444.0  444.0  444.0
2004 216  8  3 1500  -32.8  981.7  444.0  444.0  444.0  444.0
2004 216  8  3 1600  -35.1  981.5  444.0  444.0  444.0  444.0
2004 216  8  3 1700  -31.8  981.7  444.0  444.0  444.0  444.0
2004 216  8  3 1800  -31.1  981.7  444.0  444.0  444.0  444.0
2004 216  8  3 1900  -30.4  981.8  444.0  444.0  444.0  444.0
2004 216  8  3 2000  -34.1  982.1  444.0  444.0  444.0  444.0
2004 216  8  3 2100  444.0  444.0  444.0  444.0  444.0  444.0
2004 216  8  3 2200  -36.0  982.0  444.0  444.0  444.0  444.0
2004 216  8  3 2300  444.0  981.8  444.0  444.0  444.0  444.0
2004 217  8  4 0000  -35.8  982.2  444.0  444.0  444.0  444.0
2004 217  8  4 0100  -36.8  982.1  444.0  444.0  444.0  444.0
2004 217  8  4 0200  444.0  444.0  444.0  444.0  444.0  444.0
2004 217  8  4 0300  -33.6  982.2  444.0  444.0  444.0  444.0
2004 217  8  4 0400  -34.8  982.6  444.0  444.0  444.0  444.0
2004 217  8  4 0500  -35.5  982.9  444.0  444.0  444.0  444.0
2004 217  8  4 0600  444.0  983.1  444.0  444.0  444.0  444.0
2004 217  8  4 0700  -37.4  983.7  444.0  444.0  444.0  444.0
2004 217  8  4 0800  -35.8  983.9  444.0  444.0  444.0  444.0
2004 217  8  4 0900  444.0  444.0  444.0  444.0  444.0  444.0
2004 217  8  4 1000  -35.5  984.8  444.0  444.0  444.0  444.0
2004 217  8  4 1100  -37.4  985.1  444.0  444.0  444.0  444.0
2004 217  8  4 1200  -34.8  985.6  444.0  444.0  444.0  444.0
2004 217  8  4 1300  -35.8  986.1  444.0  444.0  444.0  444.0
2004 217  8  4 1400  444.0  444.0  444.0  444.0  444.0  444.0
2004 217  8  4 1500  -37.4  987.9  444.0  444.0  444.0  444.0
2004 217  8  4 1600  -39.5  988.0  444.0  444.0  444.0  444.0
2004 217  8  4 1700  -38.9  987.8  444.0  444.0  444.0  444.0
2004 217  8  4 1800  -44.5  988.4  444.0  444.0  444.0  444.0
2004 217  8  4 1900  444.0  444.0  444.0  444.0  444.0  444.0
2004 217  8  4 2000  -45.2  989.2  444.0  444.0  444.0  444.0
2004 217  8  4 2100  444.0  444.0  444.0  444.0  444.0  444.0
2004 217  8  4 2200  -45.6  989.6  444.0  444.0  444.0  444.0
2004 217  8  4 2300  -46.5  990.1  444.0  444.0  444.0  444.0
2004 218  8  5 0000  444.0  444.0  444.0  444.0  444.0  444.0
2004 218  8  5 0100  -36.1  990.5  444.0  444.0  444.0  444.0
2004 218  8  5 0200  444.0  444.0  444.0  444.0  444.0  444.0
2004 218  8  5 0300  -40.2  991.0  444.0  444.0  444.0  444.0
2004 218  8  5 0400  -41.9  991.9  444.0  444.0  444.0  444.0
2004 218  8  5 0500  -45.4  444.0  444.0  444.0  444.0  444.0
2004 218  8  5 0600  -44.6  994.4  444.0  444.0  444.0  444.0
2004 218  8  5 0700  444.0  444.0  444.0  444.0  444.0  444.0
2004 218  8  5 0800  -40.2  996.7  444.0  444.0  444.0  444.0
2004 218  8  5 0900  -46.5  997.4  444.0  444.0  444.0  444.0
2004 218  8  5 1000  -47.1  998.4  444.0  444.0  444.0  444.0
2004 218  8  5 1100  -43.8  999.0  444.0  444.0  444.0  444.0
2004 218  8  5 1200  444.0  444.0  444.0  444.0  444.0  444.0
2004 218  8  5 1300  -43.5 1001.0  444.0  444.0  444.0  444.0
2004 218  8  5 1400  -42.5 1001.9  444.0  444.0  444.0  444.0
2004 218  8  5 1500  -43.4 1002.5  444.0  444.0  444.0  444.0
2004 218  8  5 1600  -43.0 1002.9  444.0  444.0  444.0  444.0
2004 218  8  5 1700  444.0  444.0  444.0  444.0  444.0  444.0
2004 218  8  5 1800  -42.9 1004.9  444.0  444.0  444.0  444.0
2004 218  8  5 1900  -42.5 1005.8  444.0  444.0  444.0  444.0
2004 218  8  5 2000  -43.9 1006.1  444.0  444.0  444.0  444.0
2004 218  8  5 2100  -49.0 1006.2  444.0  444.0  444.0  444.0
2004 218  8  5 2200  444.0  444.0  444.0  444.0  444.0  444.0
2004 218  8  5 2300  -49.5 1006.0  444.0  444.0  444.0  444.0
2004 219  8  6 0000  444.0  444.0  444.0  444.0  444.0  444.0
2004 219  8  6 0100  -43.5 1006.8  444.0  444.0  444.0  444.0
2004 219  8  6 0200  -48.8 1007.1  444.0  444.0  444.0  444.0
2004 219  8  6 0300  -46.2 1007.5  444.0  444.0  444.0  444.0
2004 219  8  6 0400  -47.8 1007.7  444.0  444.0  444.0  444.0
2004 219  8  6 0500  444.0  444.0  444.0  444.0  444.0  444.0
2004 219  8  6 0600  -44.0 1007.8  444.0  444.0  444.0  444.0
2004 219  8  6 0700  -46.9 1007.8  444.0  444.0  444.0  444.0
2004 219  8  6 0800  -45.8 1007.3  444.0  444.0  444.0  444.0
2004 219  8  6 0900  444.0 1007.1  444.0  444.0  444.0  444.0
2004 219  8  6 1000  -42.6 1007.4  444.0  444.0  444.0  444.0
2004 219  8  6 1100  -42.1 1007.5  444.0  444.0  444.0  444.0
2004 219  8  6 1200  -44.1 1007.5  444.0  444.0  444.0  444.0
2004 219  8  6 1300  -42.9 1007.5  444.0  444.0  444.0  444.0
2004 219  8  6 1400  -40.1 1006.8  444.0  444.0  444.0  444.0
2004 219  8  6 1500  444.0  444.0  444.0  444.0  444.0  444.0
2004 219  8  6 1600  -37.6 1005.0  444.0  444.0  444.0  444.0
