2017	4	1	4	2300	-1.2	965.6	3.5	121	88	444
2017	5	1	5	0	0.2	966	3.8	125	82	444
2017	5	1	5	100	-0.2	966.5	4	133	85.1	444
2017	5	1	5	200	-0.8	966.9	3.9	131	90.4	444
2017	5	1	5	300	-1.7	967.3	4.4	110	93.5	444
2017	5	1	5	400	-1.5	967.5	5.3	116	90	444
2017	5	1	5	500	-2.7	967.8	5.1	134	100	444
2017	5	1	5	600	-3.3	968	6.9	134	100	444
2017	5	1	5	700	-3.2	968.1	8.7	137	100	444
2017	5	1	5	800	-3.3	968.4	9.1	140	100	444
2017	5	1	5	900	-3.2	968.6	10.5	138	100	444
2017	5	1	5	1000	-3.3	968.7	10	136	100	444
2017	5	1	5	1100	-3.1	969.1	8.6	140	100	444
2017	5	1	5	1200	-3.1	969.3	8.9	132	100	444
2017	5	1	5	1300	-3.4	969.3	10.6	136	100	444
2017	5	1	5	1400	-3.5	969.7	10.1	141	100	444
2017	5	1	5	1500	-3.2	969.6	9.2	137	100	444
2017	5	1	5	1600	-3.2	969.6	8.3	140	100	444
2017	5	1	5	1700	-3.3	969.8	7.8	136	100	444
2017	5	1	5	1800	-3.3	969.8	8.1	142	99.9	444
2017	5	1	5	1900	-3.2	970	8.1	139	100	444
2017	5	1	5	2000	-3.3	970	8.1	134	100	444
2017	5	1	5	2100	-3.1	970.1	6.3	140	100	444
2017	5	1	5	2200	-2.4	969.9	4.4	158	100	444
2017	5	1	5	2300	-2	969.7	3	180	100	444
2017	6	1	6	0	-1.8	969.3	3.2	196	100	444
2017	6	1	6	100	-2	969	3	217	100	444
2017	6	1	6	200	-2	968.3	4	235	100	444
2017	6	1	6	300	-2.1	967.7	4.5	248	100	444
2017	6	1	6	400	-2.1	967.2	4.3	261	99.9	444
2017	6	1	6	500	-2	966.6	4.1	266	100	444
2017	6	1	6	600	-2.3	966.2	4.5	274	100	444
2017	6	1	6	700	-2.3	965.7	3.7	287	100	444
2017	6	1	6	800	-3	965.2	3	299	99	444
2017	6	1	6	900	-3.3	964.8	3.6	328	99.9	444
2017	6	1	6	1000	-3.6	964.2	3.5	323	100	444
2017	6	1	6	1100	-3.5	963.8	3.3	318	100	444
2017	6	1	6	1200	-3.2	963.3	3.3	345	100	444
2017	6	1	6	1300	-3.3	962.8	3.4	341	100	444
2017	6	1	6	1400	-3.6	962.3	3.7	338	100	444
2017	6	1	6	1500	-3.5	961.7	4.4	338	100	444
2017	6	1	6	1600	-3.3	961.3	3.8	346	99.9	444
2017	6	1	6	1700	-2.9	960.9	4.9	5	100	444
2017	6	1	6	1800	-2.8	960.7	5.1	7	100	444
2017	6	1	6	1900	-1.3	960.4	6.6	32	97	444
2017	6	1	6	2000	-0.5	960.2	6.5	23	93.8	444
2017	6	1	6	2100	-1.6	960.1	6.2	21	94.1	444
2017	6	1	6	2200	-1.6	960	5.1	24	95	444
2017	6	1	6	2300	-1.4	960.1	5.1	17	93	444
2017	7	1	7	0	-1.3	960.1	5.2	15	92	444
2017	7	1	7	100	-1.1	959.8	5.3	24	90.8	444
2017	7	1	7	200	-0.2	959.8	5.1	33	88.2	444
2017	7	1	7	300	-0.5	959.9	4.2	27	87	444
2017	7	1	7	400	-1	960.1	3.9	15	88.1	444
2017	7	1	7	500	-1.8	960.4	3.2	34	88	444
2017	7	1	7	600	-2	960.6	2.1	36	90	444
2017	7	1	7	700	-2.2	960.7	2.8	49	87	444
2017	7	1	7	800	-2.3	960.9	2.2	17	87	444
2017	7	1	7	900	-2.5	961.3	1.6	41	86	444
2017	7	1	7	1000	-2.6	961.5	1.1	22	86	444
2017	7	1	7	1100	-2.3	961.8	0.1	175	88	444
2017	7	1	7	1200	-3	962	1.9	142	91	444
2017	7	1	7	1300	-3.3	962.3	1.7	150	92	444
2017	7	1	7	1400	-3.4	962.5	2.6	161	90	444
2017	7	1	7	1500	-3.5	962.6	3.6	146	90	444
2017	7	1	7	1600	-3.5	962.9	3	162	89	444
2017	7	1	7	1700	-2.6	963.2	2.7	197	87	444
2017	7	1	7	1800	-3.3	963.7	4	186	87.9	444
2017	7	1	7	1900	-3.9	963.9	5.8	134	96	444
2017	7	1	7	2000	-4.4	964.4	5.7	127	99	444
2017	7	1	7	2100	-4.2	964.9	5.6	109	99	444
2017	7	1	7	2200	-3.9	965.1	7.8	129	95	444
2017	7	1	7	2300	-4	965.1	6.6	125	95.6	444
2017	8	1	8	0	-3.5	965.4	6	111	95	444
2017	8	1	8	100	-3.5	965.4	5.9	120	97.3	444
2017	8	1	8	200	-2.5	965.5	5.4	134	93	444
2017	8	1	8	300	-1.6	965.3	3.2	120	89	444
2017	8	1	8	400	-3	965.5	2	118	86.7	444
2017	8	1	8	500	-3.4	965.6	2	69	93	444
2017	8	1	8	600	-3.7	965.4	5.8	286	99.9	444
2017	8	1	8	700	-3.6	965.2	5.7	309	96.9	444
2017	8	1	8	800	-3.7	964.8	5.8	320	97	444
2017	8	1	8	900	-3.9	964.9	3.9	330	98	444
2017	8	1	8	1000	-3.7	965	3.7	61	97	444
2017	8	1	8	1100	-4	964.9	6.8	76	99.9	444
2017	8	1	8	1200	-4.3	964.9	6.4	103	95.4	444
2017	8	1	8	1300	-4.5	965	7.2	134	99	444
2017	8	1	8	1400	-4.5	964.7	7.8	155	98	444
2017	8	1	8	1500	-4.6	964.5	10	154	98	444
2017	8	1	8	1600	-4.6	964.7	9.7	156	93.9	444
2017	8	1	8	1700	-4.6	964.9	9	154	94	444
2017	8	1	8	1800	-4.4	965.1	8.6	157	92	444
2017	8	1	8	1900	-4.4	965.2	8.1	154	90.2	444
2017	8	1	8	2000	-4.3	965	6.9	156	90	444
2017	8	1	8	2100	-4	965.2	6.1	148	92.8	444
2017	8	1	8	2200	-3.6	965.4	5.8	151	88	444
2017	8	1	8	2300	-3.6	965.5	5.7	148	91	444
2017	9	1	9	0	-3.8	965.6	4.5	142	91.1	444
2017	9	1	9	100	-3.4	965.3	4.4	138	85	444
2017	9	1	9	200	-3	965.2	3.6	144	82.9	444
2017	9	1	9	300	-3	965.1	4.2	128	83	444
2017	9	1	9	400	-2.6	965	4.1	121	82.2	444
2017	9	1	9	500	-3.2	964.9	2.6	126	84.4	444
2017	9	1	9	600	-3.8	964.8	2.3	106	91	444
2017	9	1	9	0700  4	44	964.8	1.1	82	89	444
2017	9	1	9	0800  4	44	964.8	0	0	88.7	444
2017	9	1	9	900	-4	964.7	1.4	252	99.7	444
2017	9	1	9	1000	-4	965	2	333	98	444
2017	9	1	9	1100	-4.3	964.9	2.9	329	97	444
2017	9	1	9	1200	-4.6	964.6	3.3	319	100	444
2017	9	1	9	1300	-4.6	964.4	3.4	304	97	444
2017	9	1	9	1400	-3.8	964.2	3.1	300	94.5	444
2017	9	1	9	1500	-4	964.2	1.7	254	100	444
2017	9	1	9	1600	-3.1	964.2	2.2	271	91	444
2017	9	1	9	1700	-3.1	964.2	2.1	256	85	444
2017	9	1	9	1800	-2.6	964.1	2.1	247	75	444
2017	9	1	9	1900	-1.3	964	2.4	228	76.1	444
2017	9	1	9	2000	-0.5	964.2	2	219	78	444
2017	9	1	9	2100	-0.3	964.3	2.3	222	76	444
2017	9	1	9	2200	-0.1	964.3	2.8	237	58	444
2017	9	1	9	2300	0.3	964.6	2.8	210	60	444
2017	10	1	10	0	-0.8	964.5	4.4	227	64.7	444
2017	10	1	10	100	-0.6	964.5	4.3	220	67	444
2017	10	1	10	200	0.8	964.7	2.5	175	63	444
2017	10	1	10	300	0.9	964.7	2.5	178	65	444
2017	10	1	10	400	0.1	964.7	4.6	161	49	444
2017	10	1	10	500	-0.3	964.8	5.1	167	58.4	444
2017	10	1	10	600	-0.3	965.2	4.4	151	59	444
2017	10	1	10	700	-0.5	965.2	3.4	145	64	444
2017	10	1	10	800	-0.7	965.3	3.8	153	64	444
2017	10	1	10	900	-0.6	965.3	2.4	129	63	444
2017	10	1	10	1000	-0.9	965.5	2.2	251	61	444
2017	10	1	10	1100	-2.2	965.3	6.3	252	67	444
2017	10	1	10	1200	-1.9	965.4	5	260	56	444
2017	10	1	10	1300	-2.1	965.5	5.4	233	70	444
2017	10	1	10	1400	-2.7	965.4	4.3	212	79	444
2017	10	1	10	1500	-1.8	965.3	3.7	205	61	444
2017	10	1	10	1600	-0.5	965.2	3.5	155	43	444
2017	10	1	10	1700	-2.7	965.2	2.4	216	77	444
2017	10	1	10	1800	-2.8	965.2	0.8	177	65	444
2017	10	1	10	1900  4	44	965.2	0	0	44	444
2017	10	1	10	2000  4	44	965	0.3	229	39	444
2017	10	1	10	2100  4	44	965.1	1.2	274	54	444
2017	10	1	10	2200	0.7	965.1	1.9	108	67	444
2017	10	1	10	2300	-0.1	965.2	3.3	108	64	444
2017	11	1	11	0	-1.3	965.4	5.4	112	70	444
2017	11	1	11	100	-0.5	965.3	3.8	112	70	444
2017	11	1	11	200	-0.7	965.2	4.5	125	61	444
2017	11	1	11	300	-1.3	965.3	5.7	110	61.9	444
2017	11	1	11	400	-0.7	965.3	4.1	110	67	444
2017	11	1	11	500	-0.6	965.2	4.2	104	64	444
2017	11	1	11	600	-0.2	965.4	3.3	122	68	444
2017	11	1	11	700	-0.8	965.6	4	118	62	444
2017	11	1	11	800	-0.9	965.3	3.4	105	61	444
2017	11	1	11	900	-2.1	965.4	4.7	104	71	444
2017	11	1	11	1000	-2.3	965.8	4.2	110	79	444
2017	11	1	11	1100	-2.7	965.9	4.5	110	81.4	444
2017	11	1	11	1200	-4.9	965.8	6.4	108	87	444
2017	11	1	11	1300	-5.2	965.8	6.1	120	89	444
2017	11	1	11	1400	-5.6	966	5.2	107	93	444
2017	11	1	11	1500	-5.9	965.4	7.7	114	94	444
2017	11	1	11	1600	-5.9	965.7	7.7	121	92.2	444
2017	11	1	11	1700	-5.9	966.1	8.5	133	88	444
2017	11	1	11	1800	-5.4	966	6.8	142	87	444
2017	11	1	11	1900	-5.3	966.1	7.3	137	83	444
2017	11	1	11	2000	-5.7	966.3	7.4	128	85	444
2017	11	1	11	2100	-5.3	966.2	7.9	132	90	444
2017	11	1	11	2200	-5.4	966.1	8.9	136	89	444
2017	11	1	11	2300	-5.5	966.3	9.1	135	90	444
2017	12	1	12	0	-5.3	966.2	9.8	153	90.6	444
2017	12	1	12	100	-5.6	966.2	8.5	137	88.9	444
2017	12	1	12	200	-5.7	965.8	9.4	145	89	444
2017	12	1	12	300	-5.7	965.4	11.3	150	87	444
2017	12	1	12	400	-5.5	964.9	13.6	152	84	444
2017	12	1	12	500	-5.6	964.4	13.9	141	89	444
2017	12	1	12	600	-5.3	964	14	144	88	444
2017	12	1	12	700	-5.3	964.3	16	155	88.2	444
2017	12	1	12	800	-5.3	964.3	16.8	156	87	444
2017	12	1	12	900	-4.9	964.8	13.2	164	89	444
2017	12	1	12	1000	-5.1	965	12.8	174	86	444
2017	12	1	12	1100	-4.1	964.3	10.1	164	89	444
2017	12	1	12	1200	-4.6	964.9	8.6	175	99.8	444
2017	12	1	12	1300	-4.9	964	11.2	169	97	444
2017	12	1	12	1400	-4.7	962.3	14.6	162	91	444
2017	12	1	12	1500	-4.4	962.4	13.3	163	88	444
2017	12	1	12	1600	-4.3	961.9	15.3	171	88	444
2017	12	1	12	1700	-3.6	961.1	18.7	162	86.9	444
2017	12	1	12	1800	-4.3	960.9	18.7	155	92	444
2017	12	1	12	1900	-4.3	959.9	19.6	155	94	444
2017	12	1	12	2000	-4.2	961.3	19.6	159	97	444
2017	12	1	12	2100	-4.5	961.7	16.7	155	98	444
2017	12	1	12	2200	-4.6	961.2	19	155	95.6	444
2017	12	1	12	2300	-4.3	961.1	18.3	154	89	444
2017	13	1	13	0	-3.9	961.3	17.6	153	87.1	444
2017	13	1	13	100	-4	961.6	17	152	88.1	444
2017	13	1	13	200	-4	962.3	15.7	149	89	444
2017	13	1	13	300	-4.2	962	15.7	145	92	444
2017	13	1	13	400	-3.8	962.1	16	150	92	444
2017	13	1	13	500	-3.9	962.8	15.3	153	96.5	444
2017	13	1	13	600	-3.7	962.5	14.2	139	99	444
2017	13	1	13	700	-3.8	963.2	13.5	136	100	444
2017	13	1	13	800	-3.9	963.3	15.3	135	100	444
2017	13	1	13	900	-3.9	963.6	15.2	138	100	444
2017	13	1	13	1000	-3.9	964.3	13.6	128	100	444
2017	13	1	13	1100	-4.1	965	13.8	132	100	444
2017	13	1	13	1200	-4.1	964.8	13.9	136	100	444
2017	13	1	13	1300	-4.2	965.6	13.3	144	100	444
2017	13	1	13	1400	-4.1	965.4	13.1	140	100	444
2017	13	1	13	1500	-4.2	965.8	13.2	143	99.8	444
2017	13	1	13	1600	-4.1	965.2	13.1	133	99.8	444
2017	13	1	13	1700	-4.2	966.6	14	135	100	444
2017	13	1	13	1800	-4.3	966.4	13.1	141	100	444
2017	13	1	13	1900	-4.2	966.6	12.8	147	100	444
2017	13	1	13	2000	-4.1	966.4	13.6	135	99.8	444
2017	13	1	13	2100	-4.1	966.7	14.4	138	100	444
2017	13	1	13	2200	-3.8	967	13.3	147	99.1	444
2017	13	1	13	2300	-3.8	967.2	14.2	148	100	444
2017	14	1	14	0	-3.7	967.2	13.8	150	100	444
2017	14	1	14	100	-3.5	967.5	14.1	150	100	444
2017	14	1	14	200	-3.4	967.8	14.5	146	100	444
2017	14	1	14	300	-3.6	968.1	13.6	149	99.9	444
2017	14	1	14	400	-3.8	967.5	15	144	99.4	444
2017	14	1	14	500	-4.1	968.1	15	149	97	444
2017	14	1	14	600	-4.1	968.2	17.1	149	89	444
2017	14	1	14	700	-3.6	968.3	15.8	143	78	444
2017	14	1	14	800	-3.1	969	14.8	146	84.2	444
2017	14	1	14	900	-3.7	969.4	15.9	157	99	444
2017	14	1	14	1000	-3.6	968.8	15.3	139	100	444
2017	14	1	14	1100	-3.6	969.7	16.2	157	100	444
2017	14	1	14	1200	-3.5	969.5	16.8	153	100	444
2017	14	1	14	1300	-3.5	970.7	12.3	163	99.9	444
2017	14	1	14	1400	-3.5	970.3	12.6	152	100	444
2017	14	1	14	1500	-3.5	970.8	10.8	151	99.9	444
2017	14	1	14	1600	-3.4	970.7	11.4	153	100	444
2017	14	1	14	1700	-3.4	970.5	10.2	134	100	444
2017	14	1	14	1800	-3	971.2	9.9	190	100	444
2017	14	1	14	1900	-2.8	971.4	8.6	163	100	444
2017	14	1	14	2000	-2.5	971.5	7.8	184	100	444
2017	14	1	14	2100	-3.1	971.2	11.1	153	100	444
2017	14	1	14	2200	-3.2	971.3	11.3	158	100	444
2017	14	1	14	2300	-3.2	971.1	8.8	150	99.9	444
2017	15	1	15	0	-3	971.2	8.4	144	100	444
2017	15	1	15	100	-2.9	971.2	9.3	147	99.9	444
2017	15	1	15	200	-2.8	971.4	7.6	158	100	444
2017	15	1	15	300	-2.9	971.2	6.4	175	100	444
2017	15	1	15	400	-2.7	970.9	5.2	158	100	444
2017	15	1	15	500	-2.3	970.5	5	149	100	444
