2017,1,1,1,0,-4.9,983.2,2.6,143,72.3,444
2017,1,1,1,100,-4.7,982.9,2.4,155,70.2,444
2017,1,1,1,200,-4.6,982.9,2.5,166,67,444
2017,1,1,1,300,-4.6,982.3,2.1,166,68,444
2017,1,1,1,400,-4.6,982.1,2,173,62,444
2017,1,1,1,500,-4.8,982,1.9,166,68.6,444
2017,1,1,1,600,-5,982,1.5,195,59,444
2017,1,1,1,700,-5.3,982,1.7,194,61,444
2017,1,1,1,800,-5.7,981.9,1.5,195,63,444
2017,1,1,1,900,-6.3,981.6,2,202,73,444
2017,1,1,1,1000,-6.5,981.6,2.1,208,77,444
2017,1,1,1,1100,-6.9,981.5,2.5,198,74,444
2017,1,1,1,1200,-7,981.5,1.7,216,79,444
2017,1,1,1,1300,-7,981.1,1.8,224,80,444
2017,1,1,1,1400,-7,981,2.5,242,78,444
2017,1,1,1,1500,-7.2,980.6,2.9,228,80.3,444
2017,1,1,1,1600,-6,980.7,3.2,192,63,444
2017,1,1,1,1700,-4.5,980.2,4.5,174,53,444
2017,1,1,1,1800,-4.4,980.2,5.5,161,59,444
2017,1,1,1,1900,-4.2,980.3,5.6,154,64,444
2017,1,1,1,2000,-4.2,980.3,6.9,150,65,444
2017,1,1,1,2100,-4.1,979.8,9.1,131,70,444
2017,1,1,1,2200,-4,979.8,9.7,128,76,444
2017,1,1,1,2300,-3.6,979.8,10.1,124,75,444
2017,2,1,2,0,-3.3,979.5,10.2,125,74,444
2017,2,1,2,100,-3,979.2,10.6,124,74,444
2017,2,1,2,200,-3,978.5,11.1,120,77,444
2017,2,1,2,300,-3.9,978.4,10.4,122,75,444
2017,2,1,2,400,-3.7,978.4,9.5,126,76,444
2017,2,1,2,500,-2.4,977.7,9.7,130,78,444
2017,2,1,2,600,-1.6,977.1,9.1,122,75,444
2017,2,1,2,700,-1.4,976.7,10.5,129,74,444
2017,2,1,2,800,-1.2,975.8,12.5,131,71,444
2017,2,1,2,900,-1.3,975.4,11.5,134,73,444
2017,2,1,2,1000,-1.4,974.6,10.9,138,74,444
2017,2,1,2,1100,-1.3,973.5,9,138,71,444
2017,2,1,2,1200,-0.7,972.4,8.5,149,63,444
2017,2,1,2,1300,0.3,971.4,11.9,141,64,444
2017,2,1,2,1400,-0.1,970.6,11.5,134,70,444
2017,2,1,2,1500,0.1,969.9,10.3,132,70,444
2017,2,1,2,1600,0.3,968.6,13.3,129,72,444
2017,2,1,2,1700,0.7,967.8,14.5,131,69,444
2017,2,1,2,1800,0.5,966.7,13.2,132,72,444
2017,2,1,2,1900,0.3,965.7,13.4,127,74,444
2017,2,1,2,2000,0.2,965.4,18.7,128,93,444
2017,2,1,2,2100,0.5,964.4,23.4,135,94,444
2017,2,1,2,2200,0.8,964.2,25.6,138,94,444
2017,2,1,2,2300,0.6,964.9,22.8,139,97,444
2017,3,1,3,0,0.6,964.2,21,139,97,444
2017,3,1,3,100,0.7,963.9,20,141,97,444
2017,3,1,3,200,0.4,963.9,17.1,138,100,444
2017,3,1,3,300,0.5,963.4,16.5,135,100,444
2017,3,1,3,400,0.7,962.1,18.4,139,100,444
2017,3,1,3,500,0.4,961.3,19.5,139,100,444
2017,3,1,3,600,0.5,962.1,20,132,100,444
2017,3,1,3,700,0.4,963.3,17.1,133,99.8,444
2017,3,1,3,800,0.6,963.4,16.3,137,100,444
2017,3,1,3,900,0.6,963.9,16,137,100,444
2017,3,1,3,1000,0.9,964.2,15.1,132,100,444
2017,3,1,3,1100,0.9,965,14.4,132,98,444
2017,3,1,3,1200,0.8,965.2,15,135,99,444
2017,3,1,3,1300,0.7,965.2,13.5,137,99.8,444
2017,3,1,3,1400,0.8,966,11.9,138,98,444
2017,3,1,3,1500,1.1,966.5,11.1,127,87,444
2017,3,1,3,1600,0.8,967.4,10.8,126,84,444
2017,3,1,3,1700,0.7,968.3,11.5,126,79.9,444
2017,3,1,3,1800,0.7,969.1,12,129,85.3,444
2017,3,1,3,1900,0.6,969.6,11.1,124,85,444
2017,3,1,3,2000,0.7,970.7,11.5,119,85,444
2017,3,1,3,2100,0.5,971.7,11.3,116,82,444
2017,3,1,3,2200,0.6,972.7,13,125,82.6,444
2017,3,1,3,2300,0.5,974,13.3,119,85,444
2017,4,1,4,0,0.5,975.1,13.2,124,87.4,444
2017,4,1,4,100,0.5,976.3,13.2,126,87,444
2017,4,1,4,200,0.1,977.6,13.5,130,97,444
2017,4,1,4,300,0,978.2,12.8,125,99.2,444
2017,4,1,4,400,-1,980.2,8,88,93,444
2017,4,1,4,500,-1,981,9.3,112,94.4,444
2017,4,1,4,600,-0.8,982,10.9,120,96,444
2017,4,1,4,700,-0.6,982.8,11,118,98,444
2017,4,1,4,800,-0.5,984.1,11.2,118,96,444
2017,4,1,4,900,-0.7,985,11.6,120,100,444
2017,4,1,4,1000,-0.6,986,10.8,119,99.8,444
2017,4,1,4,1100,-0.5,986.7,10.8,119,100,444
2017,4,1,4,1200,-0.3,988,9.4,112,100,444
2017,4,1,4,1300,-0.2,988.6,8,108,100,444
2017,4,1,4,1400,-0.2,989.6,6.8,101,99.8,444
2017,4,1,4,1500,-0.3,990.6,6.3,92,99.6,444
2017,4,1,4,1600,-1.4,991.7,3.6,18,99,444
2017,4,1,4,1700,-1.3,992.5,2.5,31,100,444
2017,4,1,4,1800,-1.5,993.3,3.4,344,94,444
2017,4,1,4,1900,-1.9,994.1,3.2,327,91,444
2017,4,1,4,2000,-2.2,994.8,3.6,308,88.5,444
2017,4,1,4,2100,-1.8,995.1,4,302,86,444
2017,4,1,4,2200,-1.1,995.4,4.1,299,77,444
2017,4,1,4,2300,-1.7,995.7,4.3,296,81,444
2017,5,1,5,0,-1.7,995.8,3.7,296,81,444
2017,5,1,5,100,-1.8,995.8,5.2,294,80.2,444
2017,5,1,5,200,-2.2,995.6,3.8,301,81,444
2017,5,1,5,300,-2.3,995.3,4.6,292,80.4,444
2017,5,1,5,400,-2.5,995.1,4.8,290,82,444
2017,5,1,5,500,-3,994.5,5.1,308,84,444
2017,5,1,5,600,-3.3,994.3,5.4,307,84.7,444
2017,5,1,5,700,-3.3,994,5.5,300,84,444
2017,5,1,5,800,-3.4,993.7,5.8,302,84.8,444
2017,5,1,5,900,-3.9,993.3,5.4,308,86,444
2017,5,1,5,1000,-4.1,993,5.8,300,88,444
2017,5,1,5,1100,-4.4,992.4,5.6,312,88.1,444
2017,5,1,5,1200,-5.2,992,6.7,317,89,444
2017,5,1,5,1300,-5.5,991.4,6.8,319,89.5,444
2017,5,1,5,1400,-4.9,990.8,6.5,299,86,444
2017,5,1,5,1500,-5.2,990.1,6.7,314,85,444
2017,5,1,5,1600,-4.5,989.8,6.4,311,84,444
2017,5,1,5,1700,-4.9,989.4,5.6,310,85,444
2017,5,1,5,1800,-5.3,989.1,6.3,291,90.1,444
2017,5,1,5,1900,-5.6,988.9,6.8,299,94,444
2017,5,1,5,2000,-5.7,988.3,6.1,306,90,444
2017,5,1,5,2100,-4.9,987.8,6.2,302,90,444
2017,5,1,5,2200,-4.7,987,5.5,320,86,444
2017,5,1,5,2300,-4.8,986.7,7.2,314,89.1,444
2017,6,1,6,0,-4.2,986,5.7,329,86,444
2017,6,1,6,100,-4.3,985.4,6.2,317,84,444
2017,6,1,6,200,-4.1,984.6,5.7,314,81,444
2017,6,1,6,300,-4.1,984.1,4.6,313,79,444
2017,6,1,6,400,-4.1,983.7,5.5,296,81.4,444
2017,6,1,6,500,-4.4,983.1,4.9,313,82,444
2017,6,1,6,600,-4.4,982.6,4.2,307,82,444
2017,6,1,6,700,-4.6,982.3,3.9,310,83,444
2017,6,1,6,800,-4.6,982.1,2.9,280,86,444
2017,6,1,6,900,-4.7,981.8,2.9,275,83.3,444
2017,6,1,6,1000,-4.5,981.7,1.5,303,84,444
2017,6,1,6,1100,-4.8,981.5,2.1,306,85,444
2017,6,1,6,1200,-4.7,981.3,0.6,323,84,444
2017,6,1,6,1300,-4.7,981.1,1.1,52,84,444
2017,6,1,6,1400,-5,981,1.4,353,84.1,444
2017,6,1,6,1500,-5.1,981,2.6,44,86,444
2017,6,1,6,1600,-5.3,981,2.2,38,87,444
2017,6,1,6,1700,-5.1,981.1,2.5,57,85,444
2017,6,1,6,1800,-5.1,981.6,2.5,34,84,444
2017,6,1,6,1900,-5.2,982,2.7,30,84,444
