Year: 2011  Month: 10  ID: BPT  ARGOS:  8921  Name: Bonaparte Point     
Lat: 64.78S  Lon:  64.07W  Elev:    8m
2011 274 10  1 0000  -12.2  993.0    4.5  238.0   91.0  444.0
2011 274 10  1 0100  -12.1  994.6    3.1  258.0   91.0  444.0
2011 274 10  1 0200  -11.5  996.3    2.8  254.0   90.2  444.0
2011 274 10  1 0300  -11.7  996.9    4.1  245.0   90.9  444.0
2011 274 10  1 0400  -11.7  997.2    3.1  250.0   91.0  444.0
2011 274 10  1 0500  -11.4  998.0    3.4  254.0   91.0  444.0
2011 274 10  1 0600  -11.4  998.4    4.2  254.0   91.0  444.0
2011 274 10  1 0700  -11.3  999.0    2.7  255.0   91.3  444.0
2011 274 10  1 0800  -10.9  999.8    1.0  268.0   87.7  444.0
2011 274 10  1 0900  -11.1  995.3    0.9  154.0   85.0  444.0
2011 274 10  1 1000  -11.0 1002.4    2.0   63.0   81.1  444.0
2011 274 10  1 1100  -10.5  444.0    1.6   32.0  444.0  444.0
2011 274 10  1 1200  444.0  444.0  444.0  444.0  444.0  444.0
2011 274 10  1 1300   -8.1  444.0    0.5  152.0   67.0  444.0
2011 274 10  1 1400  444.0  444.0  444.0  444.0  444.0  444.0
2011 274 10  1 1500   -8.6  444.0    1.3  264.0   65.9  444.0
2011 274 10  1 1600   -8.0 1007.2    0.6  146.0   66.0  444.0
2011 274 10  1 1700   -8.7  444.0    1.6  204.0  444.0  444.0
2011 274 10  1 1800   -8.3  444.0    1.0  209.0   68.8  444.0
2011 274 10  1 1900   -8.6  995.7    1.4   31.0   70.0  444.0
2011 274 10  1 2000   -8.7  998.4    1.6   23.0   75.0  444.0
2011 274 10  1 2100   -8.6 1002.7    1.2   46.0   78.4  444.0
2011 274 10  1 2200   -9.7  998.7    1.0   42.0   78.2  444.0
2011 274 10  1 2300  -11.2 1002.9    5.2  244.0   81.5  444.0
2011 275 10  2 0000  -10.4 1006.4    2.0   38.0   86.0  444.0
2011 275 10  2 0100  -10.1 1005.3    2.2   50.0   82.0  444.0
2011 275 10  2 0200  -11.4 1004.0    1.8    9.0   83.0  444.0
2011 275 10  2 0300  -11.5 1004.1    1.1  344.0   87.0  444.0
2011 275 10  2 0400  -11.0 1007.6    1.4   40.0   86.7  444.0
2011 275 10  2 0500   -9.5 1006.4    0.5  293.0   82.9  444.0
2011 275 10  2 0600   -9.3 1006.1    1.5  228.0   82.0  444.0
2011 275 10  2 0700   -9.5  444.0    0.9   64.0   85.0  444.0
2011 275 10  2 0800   -9.2 1006.4    1.3  198.0   84.2  444.0
2011 275 10  2 0900   -9.6 1006.3    1.6  215.0   84.7  444.0
2011 275 10  2 1000   -9.6 1007.7    1.0  165.0   84.7  444.0
2011 275 10  2 1100   -9.5 1007.3    2.7  236.0   83.0  444.0
2011 275 10  2 1200   -9.1  444.0    2.1   95.0  444.0  444.0
2011 275 10  2 1300   -8.9  444.0    2.1  186.0   81.8  444.0
2011 275 10  2 1400   -8.9  444.0    1.9  208.0  444.0  444.0
2011 275 10  2 1500   -9.3 1004.1    2.9  221.0   82.0  444.0
2011 275 10  2 1600   -8.6 1007.0    1.4  220.0   78.2  444.0
2011 275 10  2 1700   -8.8  444.0    2.1  217.0  444.0  444.0
2011 275 10  2 1800   -7.4 1010.3    0.3   51.0   76.2  444.0
2011 275 10  2 1900   -8.7 1001.4    0.8  191.0  444.0  444.0
2011 275 10  2 2000   -8.6 1005.0    1.7  146.0   82.0  444.0
2011 275 10  2 2100   -8.7 1006.2    2.4  102.0   83.3  444.0
2011 275 10  2 2200   -8.6 1007.1    2.0  144.0   85.4  444.0
2011 275 10  2 2300   -9.5 1006.8    1.1   26.0   83.0  444.0
2011 276 10  3 0000   -9.4 1007.6    0.7   73.0   85.6  444.0
2011 276 10  3 0100   -9.8 1008.8    0.7   86.0   86.4  444.0
2011 276 10  3 0200   -9.5 1008.1    1.1   50.0   85.8  444.0
