Year: 2011  Month: 04  ID: PGN  ARGOS:  8937  Name: Pegasus North       
Lat: 77.96S  Lon: 166.51E  Elev:    8m
2011  91  4  1 0000  -25.1 1001.9    4.5   55.0   80.3  444.0
2011  91  4  1 0100  -26.2 1001.8    3.8   49.0   76.7  444.0
2011  91  4  1 0200  -24.1 1000.7    5.1   45.0   76.4  444.0
2011  91  4  1 0300  -23.7 1000.1    5.6   50.0   79.0  444.0
2011  91  4  1 0400  -23.5  999.7    6.4   63.0   77.0  444.0
2011  91  4  1 0500  -25.6  998.8    7.7   66.0   77.1  444.0
2011  91  4  1 0600  -24.5  998.6    7.6   65.0   79.0  444.0
2011  91  4  1 0700  -24.3  998.1    6.8   63.0   79.4  444.0
2011  91  4  1 0800  -24.3  997.7    5.9   65.0   75.4  444.0
2011  91  4  1 0900  -24.1  997.3    5.6   72.0   75.8  444.0
2011  91  4  1 1000  -24.5  996.7    5.5   74.0   78.0  444.0
2011  91  4  1 1100  -24.3  996.6    4.4  126.0   75.0  444.0
2011  91  4  1 1200  -24.7  996.3    5.5  134.0   76.0  444.0
2011  91  4  1 1300  -25.2  996.3    6.6  151.0   78.0  444.0
2011  91  4  1 1400  -25.4  996.2    3.9  123.0   78.0  444.0
2011  91  4  1 1500  -26.1  995.8    5.7  151.0   78.0  444.0
2011  91  4  1 1600  -25.4  995.9    4.6  106.0   74.6  444.0
2011  91  4  1 1700  -26.4  995.9    7.4   94.0   75.0  444.0
2011  91  4  1 1800  -27.1  995.9    6.3   94.0   74.0  444.0
2011  91  4  1 1900  -27.3  995.8    5.9   93.0   74.0  444.0
2011  91  4  1 2000  -27.3  995.8    5.5   79.0   73.8  444.0
2011  91  4  1 2100  -27.4  996.0    5.3   91.0   72.0  444.0
2011  91  4  1 2200  -27.3  996.3    5.2   96.0   70.5  444.0
2011  91  4  1 2300  -26.9  996.5    4.3  108.0   68.0  444.0
2011  92  4  2 0000  -26.9  996.6    5.5  105.0   69.0  444.0
2011  92  4  2 0100  -26.7  996.9    4.8   98.0   68.5  444.0
2011  92  4  2 0200  -26.5  997.2    4.9   98.0   68.9  444.0
2011  92  4  2 0300  -26.8  997.4    4.1  105.0   68.5  444.0
2011  92  4  2 0400  -27.0  997.8    3.9   94.0   70.0  444.0
2011  92  4  2 0500  -27.4  998.1    3.6  107.0   70.8  444.0
2011  92  4  2 0600  -28.1  998.2    4.2  100.0   71.2  444.0
2011  92  4  2 0700  -28.2  998.5    3.9   98.0   71.5  444.0
2011  92  4  2 0800  -29.0  999.0    3.3  121.0   71.3  444.0
2011  92  4  2 0900  -29.1  999.4    3.7  101.0   68.8  444.0
2011  92  4  2 1000  -30.2  999.9    3.2  114.0   70.3  444.0
2011  92  4  2 1100  -32.4 1000.3    2.7  134.0  444.0  444.0
2011  92  4  2 1200  -29.8 1000.7    3.8  122.0   74.2  444.0
2011  92  4  2 1300  -31.6 1000.8    3.9  120.0   74.0  444.0
2011  92  4  2 1400  -33.0 1001.1    3.5  120.0   74.0  444.0
2011  92  4  2 1500  -33.3 1001.4    3.1  115.0   74.0  444.0
2011  92  4  2 1600  -33.0 1001.8    2.7  130.0   71.2  444.0
2011  92  4  2 1700  -34.4 1002.0    2.2  145.0   71.4  444.0
2011  92  4  2 1800  -31.9 1002.5    2.7  100.0  444.0  444.0
2011  92  4  2 1900  -30.4 1002.7    2.6  101.0   74.0  444.0
2011  92  4  2 2000  -29.7 1002.9    2.6   88.0   74.0  444.0
2011  92  4  2 2100  -29.5 1003.3    2.9   99.0   74.4  444.0
2011  92  4  2 2200  -28.8 1003.5    2.9   84.0   76.1  444.0
2011  92  4  2 2300  -33.0 1003.9    1.2   79.0  444.0  444.0
2011  93  4  3 0000  -34.7 1004.2    1.6   91.0   72.2  444.0
2011  93  4  3 0100  -36.4 1004.6    2.0  101.0   69.7  444.0
2011  93  4  3 0200  -35.2 1004.8    1.4   74.0   68.6  444.0
2011  93  4  3 0300  -32.4 1004.9    2.3   74.0   72.2  444.0
2011  93  4  3 0400  -34.2 1005.2    2.7   58.0  444.0  444.0
2011  93  4  3 0500  -32.9 1005.6    1.6   59.0   70.8  444.0
2011  93  4  3 0600  -35.3 1005.8    0.9   85.0   68.0  444.0
2011  93  4  3 0700  -37.5 1006.4    0.9   21.0   67.0  444.0
2011  93  4  3 0800  -37.1 1006.7    0.5   64.0   65.7  444.0
2011  93  4  3 0900  -36.2 1007.0    1.1  134.0   66.9  444.0
2011  93  4  3 1000  444.0 1007.1    0.7   80.0   72.3  444.0
2011  93  4  3 1100  444.0 1007.2    0.5  172.0  444.0  444.0
2011  93  4  3 1200  -34.5 1007.5    1.2   64.0   69.0  444.0
2011  93  4  3 1300  -30.7 1007.6    0.8  120.0   72.0  444.0
