Year: 2011  Month: 08  ID: BPT  ARGOS:  8921  Name: Bonaparte Point     
Lat: 64.78S  Lon:  64.07W  Elev:    8m
2011 213  8  1 0000  -12.9 1004.6    2.0  219.0   88.0  444.0
2011 213  8  1 0100  -13.2 1004.3    1.4   13.0   88.5  444.0
2011 213  8  1 0200  -13.5 1003.9    1.7   83.0   89.3  444.0
2011 213  8  1 0300  -13.5 1004.5    1.3  343.0   89.1  444.0
2011 213  8  1 0400  -13.9 1004.2    3.4  338.0   88.2  444.0
2011 213  8  1 0500  -14.7 1002.2    1.8   28.0   89.0  444.0
2011 213  8  1 0600  -14.1 1005.2    2.8   40.0   90.2  444.0
2011 213  8  1 0700  -14.3 1004.8    4.0  326.0   86.9  444.0
2011 213  8  1 0800  -14.2 1004.5    3.1  331.0   88.0  444.0
2011 213  8  1 0900  -14.2 1006.2    5.0   23.0   87.0  444.0
2011 213  8  1 1000  -13.8 1006.3    6.6   17.0  444.0  444.0
2011 213  8  1 1100  -14.0 1005.4    3.9  360.0   83.5  444.0
2011 213  8  1 1200  -12.4 1009.8    4.1    1.0   82.0  444.0
2011 213  8  1 1300  -11.7 1010.1    5.5   44.0   77.0  444.0
2011 213  8  1 1400  -11.7 1010.7    6.6   31.0   73.8  444.0
2011 213  8  1 1500  -12.6 1009.4    3.8   45.0  444.0  444.0
2011 213  8  1 1600  -11.1  444.0    3.1   62.0   64.0  444.0
2011 213  8  1 1700  -11.0 1006.5    5.1   45.0   60.0  444.0
2011 213  8  1 1800  -11.5 1005.6    3.4   60.0  444.0  444.0
2011 213  8  1 1900  -11.1 1005.8    3.3   58.0   66.9  444.0
2011 213  8  1 2000  -11.2 1005.9    4.6   23.0   66.0  444.0
2011 213  8  1 2100  -11.2  444.0    4.0   38.0   70.0  444.0
2011 213  8  1 2200  -11.1 1006.5    5.0   19.0   70.0  444.0
2011 213  8  1 2300  -11.2 1006.3    5.9   15.0   71.1  444.0
2011 214  8  2 0000  -12.2 1005.2    4.0  348.0   70.6  444.0
2011 214  8  2 0100  -11.3 1006.1    4.5  348.0   68.0  444.0
2011 214  8  2 0200  -11.5 1005.8    7.6   14.0   71.1  444.0
2011 214  8  2 0300  -11.7 1005.5    8.1   16.0   72.5  444.0
2011 214  8  2 0400  -11.9 1005.0    8.7   21.0   71.4  444.0
2011 214  8  2 0500  -12.2 1004.6    8.7   16.0   73.0  444.0
2011 214  8  2 0600  -12.2 1005.4    7.9   23.0   72.0  444.0
2011 214  8  2 0700  -12.1 1006.2    7.3   23.0   70.0  444.0
2011 214  8  2 0800  -12.1 1006.8    7.4   16.0   74.7  444.0
2011 214  8  2 0900  -12.2 1006.6    6.8    6.0   73.9  444.0
2011 214  8  2 1000  -12.2 1006.8    6.2    3.0   73.0  444.0
2011 214  8  2 1100  -12.3 1006.8    7.3   19.0   69.0  444.0
2011 214  8  2 1200  -12.6 1006.6    3.4  307.0   76.0  444.0
2011 214  8  2 1300  -12.3 1008.7    7.4   13.0  444.0  444.0
2011 214  8  2 1400  -12.7 1008.5    2.6  329.0   79.0  444.0
2011 214  8  2 1500  -12.8 1009.8    3.7  256.0   84.0  444.0
2011 214  8  2 1600  -13.6  444.0  444.0  444.0  444.0  444.0
2011 214  8  2 1700  -14.3 1006.8    3.2  291.0   88.0  444.0
2011 214  8  2 1800  -14.3 1007.3    2.3  291.0   87.0  444.0
2011 214  8  2 1900  -14.5  444.0    2.4  284.0  444.0  444.0
2011 214  8  2 2000  -14.6 1006.5    2.7  340.0   89.0  444.0
2011 214  8  2 2100  -14.9 1006.6    2.2  309.0  444.0  444.0
2011 214  8  2 2200  -14.8 1009.0    1.9  296.0   89.0  444.0
2011 214  8  2 2300  -14.5 1011.2    5.9   15.0   89.5  444.0
2011 215  8  3 0000  -15.2 1010.1    1.8    2.0   85.7  444.0
2011 215  8  3 0100  -15.1 1009.8    2.7    2.0   86.2  444.0
2011 215  8  3 0200  -14.8 1011.1    2.8  340.0   89.5  444.0
2011 215  8  3 0300  -16.2 1006.8    3.8  357.0   85.2  444.0
2011 215  8  3 0400  -16.0 1007.2    3.8  328.0   81.0  444.0
