Year: 2011  Month: 08  ID: BAT  ARGOS:  8987  Name: Alexander (TT!)     
Lat: 79.05S  Lon: 170.66E  Elev:   55m
2011 213  8  1 0000  -16.3 1000.0    8.5  217.0   88.1  444.0
2011 213  8  1 0100  -16.1 1001.0    9.8  235.0   87.6  444.0
2011 213  8  1 0200  -15.9 1002.0   10.5  236.0   87.0  444.0
2011 213  8  1 0300  -15.6 1003.0   10.4  234.0   87.0  444.0
2011 213  8  1 0400  -14.0 1004.0    8.6  228.0   86.0  444.0
2011 213  8  1 0500  -13.8 1005.0    7.5  241.0   89.1  444.0
2011 213  8  1 0600  -13.3 1006.0    8.1  236.0   91.0  444.0
2011 213  8  1 0700  -10.3 1007.0    5.6  202.0   92.0  444.0
2011 213  8  1 0800  -10.5 1007.0    7.2  185.0   93.0  444.0
2011 213  8  1 0900  -10.5 1008.0    7.7  192.0   91.0  444.0
2011 213  8  1 1000  -10.3 1009.0    7.6  190.0   93.0  444.0
2011 213  8  1 1100   -9.6 1010.0    8.2  179.0   91.0  444.0
2011 213  8  1 1200   -9.9 1011.0    7.6  170.0   92.0  444.0
2011 213  8  1 1300  -10.9 1011.0    7.7  175.0   91.1  444.0
2011 213  8  1 1400  -11.7 1012.0    7.7  173.0   90.0  444.0
2011 213  8  1 1500  -12.6 1012.0    7.3  181.0   90.0  444.0
2011 213  8  1 1600  -13.5 1013.0    7.3  197.0   91.0  444.0
2011 213  8  1 1700  -14.3 1014.0    7.5  196.0   88.0  444.0
2011 213  8  1 1800  -15.2 1014.0    8.4  205.0   89.4  444.0
2011 213  8  1 1900  -16.0 1015.0    7.5  225.0   89.0  444.0
2011 213  8  1 2000  -15.8 1015.0    8.7  219.0   87.0  444.0
2011 213  8  1 2100  -15.9 1016.0    9.0  218.0   89.0  444.0
2011 213  8  1 2200  -15.9 1016.0    9.2  220.0   87.0  444.0
2011 213  8  1 2300  -15.9 1017.0    9.7  217.0   87.5  444.0
2011 214  8  2 0000  -16.5 1017.0    7.8  210.0   86.3  444.0
2011 214  8  2 0100  -17.0 1017.0    8.3  226.0   87.0  444.0
2011 214  8  2 0200  -17.7 1018.0   10.1  221.0   87.0  444.0
2011 214  8  2 0300  -17.9 1018.0    9.9  228.0   86.0  444.0
2011 214  8  2 0400  -18.4 1018.0    9.8  222.0   84.0  444.0
2011 214  8  2 0500  -18.8 1018.0    9.1  222.0   81.4  444.0
2011 214  8  2 0600  -19.4 1018.0   10.1  214.0   81.0  444.0
2011 214  8  2 0700  -19.9 1018.0   10.9  209.0   79.0  444.0
2011 214  8  2 0800  -20.2 1019.0   11.1  212.0   78.4  444.0
2011 214  8  2 0900  -20.5 1019.0   11.1  212.0   78.0  444.0
2011 214  8  2 1000  -20.6 1019.0   10.8  207.0   74.0  444.0
2011 214  8  2 1100  -21.2 1020.0   10.0  215.0   73.0  444.0
2011 214  8  2 1200  -21.9 1020.0    9.5  215.0   72.0  444.0
2011 214  8  2 1300  -22.7 1020.0    8.7  207.0   73.0  444.0
2011 214  8  2 1400  -22.3 1020.0    9.8  204.0   71.0  444.0
2011 214  8  2 1500  -22.1 1020.0    9.0  203.0   68.0  444.0
2011 214  8  2 1600  -22.9 1020.0    8.4  187.0   71.0  444.0
2011 214  8  2 1700  -19.1 1020.0    8.2  172.0   58.0  444.0
2011 214  8  2 1800  -19.2 1020.0    6.5  159.0   55.8  444.0
2011 214  8  2 1900  -18.9 1020.0    4.5  155.0   51.0  444.0
2011 214  8  2 2000  -19.1 1020.0    2.6  160.0   54.0  444.0
2011 214  8  2 2100  -18.8 1020.0    1.8  190.0   52.6  444.0
2011 214  8  2 2200  -16.4 1019.0    3.1  241.0   52.4  444.0
2011 214  8  2 2300  -17.3 1019.0    5.0  229.0   74.0  444.0
2011 215  8  3 0000  -18.9 1019.0    8.5  236.0   80.0  444.0
2011 215  8  3 0100  -18.1 1019.0    8.6  207.0   71.0  444.0
2011 215  8  3 0200  -18.1 1019.0   10.8  223.0   68.0  444.0
2011 215  8  3 0300  -18.6 1019.0    9.1  240.0   69.8  444.0
2011 215  8  3 0400  -18.1 1019.0   11.8  220.0   68.0  444.0
2011 215  8  3 0500  -18.4 1018.0    8.8  213.0   69.0  444.0
2011 215  8  3 0600  -17.7 1018.0   11.6  228.0   74.0  444.0
2011 215  8  3 0700  -20.7 1018.0    9.6  229.0   75.0  444.0
2011 215  8  3 0800  -20.2 1018.0    9.6  240.0   72.9  444.0
2011 215  8  3 0900  -21.5 1018.0   11.3  248.0   74.0  444.0
2011 215  8  3 1000  -22.0 1018.0    8.5  232.0   78.0  444.0
