Year: 2011  Month: 10  ID: DIS  ARGOS:  8932  Name: Dismal Island       
Lat: 68.09S  Lon:  68.83W  Elev:   10m
2011 274 10  1 0000  -18.0 1005.9    0.0    0.0   86.7  444.0
2011 274 10  1 0100  -16.6 1005.9    0.0    0.0   87.5  444.0
2011 274 10  1 0200  -16.8 1005.3    0.0    0.0   87.4  444.0
2011 274 10  1 0300  -17.1 1005.3    0.0    0.0   87.9  444.0
2011 274 10  1 0400  -15.8 1004.6    0.0    0.0   88.7  444.0
2011 274 10  1 0500  -15.8 1004.6    1.6  181.0   88.1  444.0
2011 274 10  1 0600  -15.4 1004.6    2.1  153.0   88.8  444.0
2011 274 10  1 0700  -16.9 1003.9    2.2  214.0   86.9  444.0
2011 274 10  1 0800  -17.6 1003.9    1.4  177.0   87.2  444.0
2011 274 10  1 0900  -17.4 1003.9    0.8  103.0   87.7  444.0
2011 274 10  1 1000  -17.3 1003.2    4.5  130.0   86.8  444.0
2011 274 10  1 1100  -19.7 1003.9    4.2  141.0   85.8  444.0
2011 274 10  1 1200  -18.5 1003.9    3.0  165.0   86.0  444.0
2011 274 10  1 1300  -17.6  444.0    1.8  187.0   88.4  444.0
2011 274 10  1 1400  -17.0 1003.2    3.0  141.0   85.5  444.0
2011 274 10  1 1500  -15.3 1003.9    2.1  169.0   86.6  444.0
2011 274 10  1 1600  -14.2 1003.9    2.9  202.0   91.9  444.0
2011 274 10  1 1700  -15.4 1004.6    4.7  203.0   87.8  444.0
2011 274 10  1 1800  -13.0 1004.6    2.5  135.0   88.6  444.0
2011 274 10  1 1900  -11.8 1004.6    1.7  178.0   89.8  444.0
2011 274 10  1 2000  -12.8 1004.6  444.0  444.0   85.8  444.0
2011 274 10  1 2100  -13.0 1005.3  444.0  444.0   84.7  444.0
2011 274 10  1 2200  444.0 1005.3  444.0  444.0   83.6  444.0
2011 274 10  1 2300  -17.6 1005.3  444.0  444.0   84.0  444.0
2011 275 10  2 0000  -18.0 1005.9  444.0  444.0   84.7  444.0
2011 275 10  2 0100  -17.8 1005.9  444.0  444.0   86.2  444.0
2011 275 10  2 0200  -19.2 1005.9  444.0  444.0   85.8  444.0
2011 275 10  2 0300  -19.9 1006.6  444.0  444.0   85.6  444.0
