Year: 2007  Month: 05  ID: DIS  ARGOS:  8932  Name: Dismal Island       
Lat: 68.09S  Lon:  68.83W  Elev:   10m
2007 121  5  1 0000   -6.0 1023.9  444.0  444.0   89.4  444.0
2007 121  5  1 0100   -6.2 1023.9  444.0  444.0   89.6  444.0
2007 121  5  1 0200   -6.0  444.0  444.0  444.0   89.5  444.0
2007 121  5  1 0300   -6.0 1023.2  444.0  444.0   89.5  444.0
2007 121  5  1 0400   -6.3  444.0  444.0  444.0   89.6  444.0
2007 121  5  1 0500   -6.8 1023.2  444.0  444.0   90.1  444.0
2007 121  5  1 0600   -6.7 1023.2  444.0  444.0  444.0  444.0
2007 121  5  1 0700   -6.2 1022.5  444.0  444.0   90.6  444.0
2007 121  5  1 0800   -5.5 1022.5  444.0  444.0   90.8  444.0
2007 121  5  1 0900   -5.6  444.0  444.0  444.0   90.7  444.0
2007 121  5  1 1000  444.0  444.0  444.0  444.0  444.0  444.0
2007 121  5  1 1100  444.0  444.0  444.0  444.0  444.0  444.0
2007 121  5  1 1200  444.0  444.0  444.0  444.0  444.0  444.0
2007 121  5  1 1300   -4.3 1021.8  444.0  444.0   91.5  444.0
2007 121  5  1 1400  444.0  444.0  444.0  444.0  444.0  444.0
2007 121  5  1 1500  444.0  444.0  444.0  444.0  444.0  444.0
2007 121  5  1 1600   -3.5 1021.1  444.0  444.0   91.4  444.0
2007 121  5  1 1700   -3.3 1020.4  444.0  444.0  444.0  444.0
2007 121  5  1 1800   -2.8  444.0  444.0  444.0  444.0  444.0
2007 121  5  1 1900   -3.0  444.0  444.0  444.0   91.6  444.0
2007 121  5  1 2000   -2.8 1019.7  444.0  444.0   92.0  444.0
2007 121  5  1 2100  444.0  444.0  444.0  444.0  444.0  444.0
2007 121  5  1 2200  444.0  444.0  444.0  444.0  444.0  444.0
2007 121  5  1 2300  444.0  444.0  444.0  444.0  444.0  444.0
2007 122  5  2 0000  444.0  444.0  444.0  444.0  444.0  444.0
2007 122  5  2 0100   -0.9 1017.7  444.0  444.0  444.0  444.0
2007 122  5  2 0200  444.0  444.0  444.0  444.0  444.0  444.0
2007 122  5  2 0300  444.0  444.0  444.0  444.0  444.0  444.0
2007 122  5  2 0400  444.0  444.0  444.0  444.0  444.0  444.0
2007 122  5  2 0500  444.0  444.0  444.0  444.0  444.0  444.0
